dia_mes_ano,hora_minuto,P_AC,I_AC,I_DC,V_AC,V_DC,IRR
20200324,054300,6,0.08,0.07,219.4,482.5,6
20200324,054400,9,0.09,0.08,219.4,466.2,6
20200324,054500,15,0.11,0.09,219.4,467.3,7
20200324,054600,21,0.13,0.1,219.5,492.9,9
20200324,054700,27,0.15,0.12,219.6,470.7,7
20200324,054800,33,0.17,0.13,219.1,482.5,9
20200324,054900,39,0.2,0.13,219.6,507.9,9
20200324,055000,48,0.23,0.15,219.5,498,12
20200324,055100,54,0.26,0.16,219.4,498.3,12
20200324,055200,60,0.29,0.18,219.1,493.8,12
20200324,055300,66,0.32,0.19,219.2,504.5,13
20200324,055400,72,0.35,0.2,219.2,505.6,10
20200324,055500,79,0.37,0.21,219.3,506.5,15
20200324,055600,85,0.4,0.23,219.4,498.4,15
20200324,055700,92,0.43,0.24,219.2,507.9,15
20200324,055800,99,0.46,0.25,219.5,512.9,18
20200324,055900,105,0.49,0.26,219.5,519,16
20200324,060000,112,0.52,0.28,219.4,506.9,19
20200324,060100,119,0.56,0.28,219.2,514.9,19
20200324,060200,129,0.59,0.3,219.4,526.2,19
20200324,060300,138,0.64,0.31,219.3,528.3,21
20200324,060400,144,0.66,0.31,219.2,547.5,25
20200324,060500,150,0.7,0.32,219.1,540.7,30
20200324,060600,159,0.74,0.35,218.9,539.5,33
20200324,060700,165,0.77,0.36,219.1,537.2,35
20200324,060800,171,0.8,0.37,219.1,538,36
20200324,060900,180,0.83,0.38,219.1,545.4,39
20200324,061000,189,0.88,0.39,218.8,552.1,42
20200324,061100,201,0.93,0.41,219.1,551.7,44
20200324,061200,213,0.99,0.44,219.1,550.7,47
20200324,061300,237,1.1,0.47,219.2,559.8,48
20200324,061400,249,1.16,0.49,219.2,562.9,50
20200324,061500,271,1.25,0.54,219.3,556.4,54
20200324,061600,294,1.35,0.55,219.3,575.2,57
20200324,061700,321,1.46,0.58,219.4,588.9,59
20200324,061800,351,1.63,0.65,219.3,592.3,63
20200324,061900,396,1.82,0.74,219.1,577.6,65
20200324,062000,483,2.21,0.97,219.5,527.5,70
20200324,062100,543,2.49,0.97,219.5,586.9,73
20200324,062200,573,2.63,1.03,219.6,586.2,76
20200324,062300,594,2.72,1.06,219.6,585.5,80
20200324,062400,620,2.84,1.1,219.8,583.5,82
20200324,062500,642,2.93,1.14,220,588.9,86
20200324,062600,660,3.02,1.16,220.1,588.3,89
20200324,062700,677,3.09,1.19,220,592.8,92
20200324,062800,702,3.19,1.24,219.9,584.2,97
20200324,062900,723,3.31,1.26,219.9,589.4,100
20200324,063000,745,3.4,1.31,220,590.6,105
20200324,063100,771,3.51,1.36,220,583,108
20200324,063200,795,3.63,1.39,219.8,588.5,112
20200324,063300,810,3.69,1.44,220,584.3,115
20200324,063400,831,3.79,1.57,220,586.5,120
20200324,063500,987,4.5,1.9,220.1,539.1,123
20200324,063600,1026,4.67,1.94,220.1,542.6,127
20200324,063700,1065,4.85,2.03,220.1,538,132
20200324,063800,1116,5.08,2.08,220.1,548.1,135
20200324,063900,1152,5.25,2.16,220.2,553.1,140
20200324,064000,1194,5.44,2.22,220.2,549.4,144
20200324,064100,1234,5.61,2.3,220.2,550.2,147
20200324,064200,1278,5.81,2.38,220.2,549.7,153
20200324,064300,1317,5.99,2.39,220.1,562.4,156
20200324,064400,1355,6.16,2.48,220.2,554.7,159
20200324,064500,1386,6.29,2.5,220.5,568.8,164
20200324,064600,1422,6.46,2.52,220.6,570,168
20200324,064700,1473,6.7,2.66,220.3,562.4,175
20200324,064800,1527,6.92,2.78,220.8,564.8,178
20200324,064900,1590,7.21,2.84,220.8,573.9,182
20200324,065000,1625,7.37,2.9,220.8,573,188
20200324,065100,1674,7.58,2.99,220.8,568,191
20200324,065200,1713,7.75,3.08,221.1,569.3,196
20200324,065300,1758,7.95,3.12,221.3,575.6,200
20200324,065400,1800,8.14,3.23,221.2,567.4,205
20200324,065500,1844,8.34,3.27,221.4,570.5,210
20200324,065600,1914,8.65,3.34,221.3,580.8,214
20200324,065700,1956,8.83,3.4,221.3,584.2,219
20200324,065800,2007,9.08,3.49,221.1,582.8,223
20200324,065900,2046,9.27,3.58,220.9,578.9,228
20200324,070000,2088,9.46,3.65,220.9,583.8,234
20200324,070100,2133,9.71,3.73,220.8,585.1,237
20200324,070200,2181,9.88,3.82,221.1,581.3,243
20200324,070300,2229,10.1,3.92,221,580.9,248
20200324,070400,2277,10.31,4,221,580.2,252
20200324,070500,2322,10.52,3.85,220.8,595.5,257
20200324,070600,2373,10.75,4.08,220.9,587.7,263
20200324,070700,2400,10.86,4.13,221,588.5,266
20200324,070800,2454,11.1,4.28,221,579.8,270
20200324,070900,2499,11.31,4.4,220.9,575.6,275
20200324,071000,2544,11.53,4.47,221,580.3,280
20200324,071100,2586,11.72,4.56,221.1,580.2,284
20200324,071200,2640,11.96,4.61,220.9,585.4,289
20200324,071300,2696,12.21,4.68,220.8,586.6,296
20200324,071400,2747,12.43,4.77,221,585,301
20200324,071500,2790,12.61,4.84,221.1,580,302
20200324,071600,2832,12.77,4.97,221.3,576.7,309
20200324,071700,2880,13.05,5.05,221.3,582,313
20200324,071800,2936,13.27,5.12,221.2,577.2,319
20200324,071900,2973,13.46,5.21,221.2,581.9,322
20200324,072000,3021,13.66,5.25,221.1,578.6,328
20200324,072100,3057,13.83,5.37,221.1,579.9,333
20200324,072200,3099,13.99,5.4,221.8,581.1,337
20200324,072300,3144,14.17,5.51,221.9,577.8,341
20200324,072400,3189,14.38,5.57,221.9,582.4,347
20200324,072500,3238,14.61,5.69,221.6,575.2,351
20200324,072600,3279,14.8,5.74,221.8,575.5,356
20200324,072700,3324,14.98,5.87,221.8,577.9,360
20200324,072800,3373,15.21,5.9,221.7,576.5,366
20200324,072900,3417,15.42,5.97,221.6,575.8,371
20200324,073000,3442,15.51,6.02,222,578.1,374
20200324,073100,3504,15.77,6.16,222.1,574.5,380
20200324,073200,3545,15.97,6.23,222,578.7,383
20200324,073300,3595,16.2,6.29,222,575.1,389
20200324,073400,3633,16.35,6.45,222,570,394
20200324,073500,3675,16.53,6.52,221.9,569,398
20200324,073600,3712,16.72,6.57,222,580.1,403
20200324,073700,3765,16.96,6.65,222,573.2,407
20200324,073800,3795,17.09,6.73,221.9,569.6,412
20200324,073900,3843,17.32,6.82,221.9,573.7,417
20200324,074000,3883,17.52,6.86,221.7,569.8,421
20200324,074100,3923,17.68,6.94,222.1,570.5,426
20200324,074200,3961,17.84,7.05,222.1,571.5,430
20200324,074300,4002,18,7.06,222.3,573,435
20200324,074400,4029,18.15,7.11,222.1,569.7,438
20200324,074500,4077,18.34,7.24,222.3,569.4,443
20200324,074600,4111,18.49,7.3,222.3,566.7,447
