dia_mes_ano,hora_minuto,irr,massaPM1,massaPM2,massaPM4,massaPM10,numPM1,numPM2,numPM4,numPM10,tamanho_medio,temp,vento_dir,vento_vel,rainfall,P_AC,I_AC,I_DC,V_AC,V_DC,IRR,P_DC
20191201,000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,0,212.9,39.1,0,0
20191201,000100,0,25.79,1.01,0.12,0.02,212.54,0.75,0.03,0.01,0.53,24.06,90,1.33,0,0,0.1,0,212.9,39.1,0,0
20191201,000200,0,27.2,2.17,0.95,0.15,222.49,1.97,0.18,0.03,0.57,24.06,135,0,0.25,0,0.1,0,212.9,39.2,0,0
20191201,000300,0,24.7,1.24,0.32,0.05,203.15,1.01,0.06,0.01,0.54,24.12,135,0,0.5,0,0.1,0,212.9,39.1,0,0
20191201,000400,0,26.9,1.49,0.45,0.07,221.04,1.25,0.09,0.02,0.57,24,135,0,0.75,0,0.1,0,212.9,39.2,0,0
20191201,000500,0,25.48,1.93,0.82,0.13,208.57,1.74,0.15,0.03,0.57,24,135,0,1,0,0.1,0,212.9,39.2,0,0
20191201,000600,0,23.41,1.31,0.4,0.06,192.33,1.1,0.08,0.02,0.56,24,135,0,1,0,0.1,0,212.9,39.2,0,0
20191201,000700,0,19.06,1,0.28,0.04,156.67,0.83,0.06,0.01,0.55,24.12,135,0,1,0,0.1,0,212.9,39.1,0,0
20191201,000800,0,16.74,0.56,0,0,138.08,0.38,0.01,0,0.53,24,135,0,1,0,0.1,0,212.9,39.1,0,0
20191201,000900,0,14.16,0.47,0,0,116.84,0.32,0,0,0.53,23.94,135,0,1,0,0.1,0,212.9,39,0,0
20191201,001000,0,14.11,0.47,0,0,116.42,0.32,0,0,0.52,24,135,0,1.25,0,0.1,0,212.9,39,0,0
20191201,001100,0,11.63,0.56,0.13,0.02,95.67,0.45,0.03,0.01,0.56,24.06,135,0,1.5,0,0.1,0,212.9,39,0,0
20191201,001200,0,11.36,0.63,0.19,0.03,93.36,0.53,0.04,0.01,0.55,23.94,135,0,1.5,0,0.1,0,212.9,39,0,0
20191201,001300,0,11.24,0.64,0.2,0.03,92.33,0.54,0.04,0.01,0.54,23.88,135,0,1.5,0,0.1,0,212.9,39,0,0
20191201,001400,0,10.84,0.36,0,0,89.41,0.25,0,0,0.5,24.06,90,0,1.5,0,0.1,0,212.9,39,0,0
20191201,001500,0,11.88,0.4,0,0,97.98,0.27,0,0,0.52,23.88,135,0,1.75,0,0.1,0,212.9,39.1,0,0
20191201,001600,0,14.14,0.47,0,0,116.68,0.32,0,0,0.52,23.81,90,0,1.75,0,0.1,0,212.9,39.1,0,0
20191201,001700,0,13.53,0.45,0,0,111.66,0.31,0,0,0.53,23.75,135,0,2,0,0.1,0,212.9,39.3,0,0
20191201,001800,0,11.48,0.38,0,0,94.69,0.26,0,0,0.52,23.69,135,0,2,0,0.1,0,212.9,39.3,0,0
20191201,001900,0,13.53,0.45,0,0,111.64,0.31,0,0,0.52,23.69,135,0,3,0,0.1,0,212.9,39.7,0,0
20191201,002000,0,12.22,0.41,0,0,100.83,0.28,0,0,0.52,23.62,135,0,3.5,0,0.1,0,212.9,39.7,0,0
20191201,002100,0,10.06,0.33,0,0,83,0.23,0,0,0.53,23.69,135,0,3.5,0,0.1,0,212.9,40.3,0,0
20191201,002200,0,9.86,0.33,0,0,81.3,0.23,0,0,0.52,23.62,135,0,3.5,0,0.1,0,212.9,40.3,0,0
20191201,002300,0,11.48,0.38,0,0,94.75,0.26,0,0,0.52,23.69,135,1.33,3.75,0,0.1,0,212.9,40.6,0,0
20191201,002400,0,9.04,0.3,0,0,74.6,0.2,0,0,0.52,23.69,135,1.33,4.25,0,0.1,0,212.9,40.6,0,0
20191201,002500,0,8.74,0.29,0,0,72.07,0.2,0,0,0.52,23.62,135,1.33,4.25,0,0.1,0,212.9,40.2,0,0
20191201,002600,0,6.85,0.23,0,0,56.55,0.16,0,0,0.51,23.56,135,1.33,4.25,0,0.1,0,212.9,40.2,0,0
20191201,002700,0,6.7,0.22,0,0,55.3,0.15,0,0,0.49,23.75,45,2.66,4.75,0,0.1,0,212.9,40,0,0
20191201,002800,0,6.26,0.21,0,0,51.68,0.14,0,0,0.47,23.69,90,1.33,5,0,0.1,0,212.9,40,0,0
20191201,002900,0,5.78,0.19,0,0,47.72,0.13,0,0,0.48,23.62,90,1.33,5.25,0,0.1,0,212.9,39.9,0,0
