tipo,P_AC,I_DC,IRR,I_AC,V_AC,dia_mes_ano,V_DC,hora_minuto
inverter,8097,15.99,1021,37.84,214.1,20191003,516.7,120400
inverter,8268,16.6,1023,38.03,217.3,20191003,506.6,120500
inverter,8268,16.73,1023,37.99,217.6,20191003,504.3,120600
inverter,8208,16.93,1012,37.41,219.4,20191003,493.9,120700
inverter,8217,16.96,1013,37.53,218.9,20191003,493.8,120800
inverter,8226,16.99,1016,37.54,219.1,20191003,493.6,120900
inverter,8230,17,1018,37.83,217.5,20191003,494.1,121000
inverter,8133,16.22,1015,38.17,213,20191003,510,121100
inverter,8118,16.27,1013,38.18,212.5,20191003,508.5,121200
inverter,8115,16.22,1015,38.18,212.4,20191003,510.3,121300
inverter,8199,16.93,1016,37.69,217.5,20191003,494.1,121400
inverter,8184,16.58,1018,37.65,217.3,20191003,503.8,121500
inverter,8112,16.35,1018,37.35,217,20191003,510.5,121600
inverter,8184,17.04,1016,37.72,216.9,20191003,489.4,121700
inverter,8205,16.96,1015,38.11,215.2,20191003,492.6,121800
inverter,8171,17.02,1010,37.95,215.2,20191003,489.2,121900
inverter,8124,16.85,1006,37.74,215.1,20191003,490.2,122000
inverter,8079,16.98,1003,37.44,217.1,20191003,489.3,122100
inverter,8091,17.04,1001,37.22,217.3,20191003,483,122200
inverter,8115,16.93,1000,37.29,217.4,20191003,488.9,122300
inverter,8076,17.16,998,37.02,217.3,20191003,478.9,122400
inverter,8067,17.1,995,37.5,215.3,20191003,481.7,122500
inverter,8073,17.14,997,37.5,215.2,20191003,481.3,122600
inverter,8064,17.03,994,37.38,215.5,20191003,482.1,122700
inverter,8081,16.74,992,37.58,215.4,20191003,491.5,122800
inverter,8097,16.42,994,37,218.8,20191003,494.6,122900
inverter,8028,17.08,995,36.53,219,20191003,477.3,123000
inverter,8073,16.94,995,36.76,219.6,20191003,486.8,123100
inverter,8064,16.71,995,36.98,218,20191003,493.2,123200
inverter,8049,16.75,992,37.05,217.2,20191003,491.6,123300
inverter,8020,16.57,989,36.93,217.2,20191003,492.4,123400
