dia_mes_ano,hora_minuto,IRR,I_AC,V_AC,P_AC,I_DC,V_DC,n
20191010,051700,7.31,0.24,217.69,47.08,0.16,491.08,13
20191010,053000,24.67,0.82,217.51,176.13,0.38,539.09,15
20191010,054500,56.8,1.92,215.86,411.93,0.82,535.79,15
20191010,060000,105.07,3.64,216.04,785.93,1.55,528.85,15
20191010,061500,164.27,6.3,216.68,1362.07,2.56,545.2,15
20191010,063000,228.73,9.38,216.07,2024.6,3.65,563.84,15
20191010,064500,299.8,12.49,217.97,2721.67,4.79,576.4,15
20191010,070000,370.33,15.51,217.84,3376.53,5.98,573.08,15
20191010,071500,439.07,18.41,217.49,4000.8,7.15,567.74,15
20191010,073000,505.6,21.03,218.82,4600.27,8.28,564.75,15
20191010,074500,511.67,23.95,216.23,5179.2,9.35,562.39,15
20191010,080000,106.8,26.04,216.17,5632.2,10.33,552.59,15
20191010,081500,62.73,27.94,220.06,6148.93,11.32,550.41,15
20191010,083000,66.13,29.54,221.07,6529.13,12.17,545.08,15
20191010,084500,66.4,31.64,220.32,6972.93,13.05,542.48,15
20191010,090000,130.6,33.35,220.27,7348.93,13.87,537.2,15
20191010,091500,733.2,34.66,220.95,7655.13,14.72,529.61,15
20191010,093000,881.6,33.86,221.4,7583,14.65,520.85,15
20191010,094500,962.47,36.72,221.74,8152.47,15.71,529.53,15
20191010,100000,995.67,37.56,220.37,8279.33,15.85,531.45,15
20191010,101500,1021.07,37.57,220.35,8280,15.55,541.85,15
20191010,103000,1054.67,36.09,221.36,7992.47,14.69,556.63,15
20191010,104500,801.47,27.96,220.39,6098.87,11.23,552.85,15
20191010,110000,389.8,16.07,215.92,3498,6.46,544.34,15
20191010,111500,747.27,25.75,219.44,5686.8,10.2,562.44,15
20191010,113000,950.93,30.07,220.93,6679.53,12.1,548.98,15
20191010,114500,987.6,31.76,222.2,7101.4,13.05,545.53,15
20191010,120000,983,32.99,222.01,7283.87,13.7,543.23,15
20191010,121500,961.07,32.21,221.57,7151.47,13.62,536.75,15
20191010,123000,911.87,31.67,221.39,7115.33,13.11,534.27,15
20191010,124500,976.33,34.9,221.93,7752.13,15.61,505.68,15
20191010,130000,616.4,24.5,217.8,5346.8,10.38,519.69,15
20191010,131500,640.33,25.42,215.88,5557.07,10.83,511.34,15
20191010,133000,735.33,27.64,217.63,6132.93,11.75,512.46,15
20191010,134500,393.33,17.63,214.69,3785.73,7.37,518.29,15
20191010,140000,505.8,21.28,214.91,4597.8,9.01,515.39,15
20191010,141500,280.8,17.45,214.27,3846,7.37,513.91,15
20191010,143000,151.93,12.88,213.23,2771.8,5.13,545.43,15
20191010,144500,196.2,16.73,215.56,3639.2,6.86,536.02,15
20191010,150000,195.87,12.21,214.89,2634.13,4.98,535.9,15
20191010,151500,222.13,19.02,217.41,4137.07,7.96,525.33,15
20191010,153000,161.33,9.77,216.35,2118,4.07,528.92,15
20191010,154500,99.67,4.59,214.86,986.4,1.91,529.47,15
20191010,160000,91.2,4.34,215.56,935.13,1.79,537.25,15
20191010,161500,53.6,2.53,215.44,540.73,1.08,525.99,15
20191010,163000,33.13,1.43,214.37,304.53,0.65,507.34,15
20191010,164500,37.47,1.54,215.25,329.67,0.7,507.66,15
20191010,170000,23.33,0.91,216.33,195,0.44,495.2,15
20191010,171500,9.8,0.32,216.16,66.2,0.2,469.4,15
20191010,173000,0.87,0.09,215.82,2.07,0.04,435.06,15
20191010,174500,0,0.09,215.5,0,0,325.81,15
20191010,180000,0,0.09,215.5,0,0,48.06,15
20191010,181500,0,0.09,215.5,0,0,42.78,15
20191010,183000,0,0.09,215.5,0,0,42.2,15
20191010,184500,0,0.09,215.5,0,0,42.21,15
20191010,190000,0,0.09,215.5,0,0,42.43,15
20191010,191500,0,0.09,215.5,0,0,42.25,15
20191010,193000,0,0.09,215.5,0,0,41.98,15
20191010,194500,0,0.09,215.5,0,0,42.47,15
20191010,200000,0,0.09,215.5,0,0,43.11,15
20191010,201500,0,0.09,215.5,0,0,44.27,15
20191010,203000,0,0.09,215.5,0,0,43.46,15
20191010,204500,0,0.09,215.5,0,0,43.05,15
20191010,210000,0,0.09,215.5,0,0,43.35,15
20191010,211500,0,0.09,215.5,0,0,42.59,15
20191010,213000,0,0.09,215.5,0,0,43.23,15
20191010,214500,0,0.09,215.5,0,0,43.67,15
20191010,220000,0,0.09,215.5,0,0,42.67,15
20191010,221500,0,0.09,215.5,0,0,42.23,15
20191010,223000,0,0.09,215.5,0,0,43.2,15
20191010,224500,0,0.09,215.5,0,0,44.17,15
20191010,230000,0,0.09,215.5,0,0,42.52,15
20191010,231500,0,0.09,215.5,0,0,42.09,15
20191010,233000,0,0.09,215.5,0,0,41.52,15
20191010,234500,0,0.09,215.5,0,0,41.72,15
