dia_mes_ano,hora_minuto,IRR,I_AC,V_AC,P_AC,I_DC,V_DC,n
20191022,000000,0,0.11,215.9,0,0,46.31,15
20191022,001500,0,0.11,215.9,0,0,46.69,15
20191022,003000,0,0.11,215.9,0,0,46.57,15
20191022,004500,0,0.11,215.9,0,0,47.39,15
20191022,010000,0,0,14848216655799276e7,0,0,46.17,15
20191022,011500,0,0,14848216655799276e7,0,0,45.7,15
20191022,013000,0,0,14848216655799276e7,0,0,45.83,15
20191022,014500,0,0,14848216655799276e7,0,0,46.19,15
20191022,020000,0,0,14848216655799276e7,0,0,46.94,15
20191022,021500,0,0,14848216655799276e7,0,0,47.03,15
20191022,023000,0,0,14848216655799276e7,0,0,47.59,15
20191022,024500,0,0,14848216655799276e7,0,0,47.31,15
20191022,030000,0,0,14848216655799276e7,0,0,47.93,15
20191022,031500,0,0,14848216655799276e7,0,0,47.31,15
20191022,033000,0,0,14848216655799276e7,0,0,48.31,15
20191022,034500,0,0,14848216655799276e7,0,0,47.66,15
20191022,040000,0,0,14848216655799276e7,0,0,48.79,15
20191022,041500,0,0,14848216655799276e7,0,0,48.19,15
20191022,043000,0,0,14848216655799276e7,0,0,48.88,15
20191022,044500,0,0,14848216655799276e7,0,0,48.32,15
20191022,050000,0,0,14848216655799276e7,0,0,48.21,15
20191022,051500,0,0,14848216655799276e7,0,0,48.33,15
20191022,053000,0,0,14848216655799276e7,0,0,51.42,15
20191022,054500,0,0,14848216655799276e7,0,0,278.67,15
20191022,060000,4.8,0.1,8908929993479565e7,20.4,0.06,524.74,15
20191022,061500,23.27,0.89,220.44,193.07,0.42,532.05,15
20191022,063000,55.07,2.36,219.93,516.87,0.97,557.12,15
20191022,064500,56.73,2.5,219.73,547.33,1.03,557.85,15
20191022,070000,79.6,3.63,219.81,796.67,1.45,567.43,15
20191022,071500,74.67,3.38,220.1,742.33,1.36,564.41,15
20191022,073000,115.93,5.42,220.19,1191.73,2.13,574.16,15
20191022,074500,179.07,8.35,220.98,1843.07,3.22,582.4,15
20191022,080000,153.8,7.21,220.03,1586.47,2.81,573.11,15
20191022,081500,103.2,4.68,220,1030.93,1.86,566.91,15
20191022,083000,112.47,5.32,219.22,1163.4,2.09,570.89,15
20191022,084500,135.53,6.48,220.16,1425.53,2.53,575.23,15
20191022,090000,165.33,7.92,218.83,1730.67,3.05,577.45,15
20191022,091500,202.4,9.8,220.64,2140.67,3.79,578.68,15
20191022,093000,233,11.22,220.25,2472.53,4.33,579.67,15
20191022,094500,260.8,12.61,220.97,2785.27,4.87,579.53,15
20191022,100000,352.4,16.34,221.64,3635.8,6.33,580.76,15
20191022,101500,703.8,28.67,224.13,6462.2,11.24,572.41,15
20191022,103000,752.53,28.25,224.01,6375.27,11.11,571.05,15
20191022,104500,937.93,33.36,224.49,7536.93,13.1,582.68,15
20191022,110000,824.6,29.24,224.11,6605.07,11.77,563.89,15
20191022,111500,960.27,33.41,223.83,7582.13,13.35,563.04,15
20191022,113000,997.47,34.78,227.13,7908.6,14.16,564.19,15
20191022,114500,1008.47,33.46,225.84,7583.13,13.49,568.94,15
20191022,120000,1005.47,34.65,225.77,7794.4,14.22,558.83,15
