dia_mes_ano,hora_minuto,IRR,I_AC,V_AC,P_AC,I_DC,V_DC,n
20191029,230000,0,0.09,212.9,0,0,39.06,15
20191029,231500,0,0.09,212.9,0,0,39.29,15
20191029,233000,0,0.09,212.9,0,0,38.44,15
20191029,234500,0,0.09,212.9,0,0,39.17,15
20191029,50100,10.07,0.27,215.76,53,0.17,484.73,14
20191029,51500,24.93,0.86,213.85,180.53,0.4,517.75,15
20191029,53000,47.33,1.79,211.51,376.53,0.74,547.16,15
20191029,54500,80.6,3.24,212.04,686.87,1.28,557.05,15
20191029,60000,127.93,5.19,213.61,1116.8,2.07,552.32,15
20191029,61500,185,7.61,214.13,1626.13,2.99,555.28,15
20191029,63000,239.47,9.98,215.54,2144,3.88,563.13,15
20191029,64500,305.6,12.85,215.27,2766.2,4.99,562.43,15
20191029,70000,368.8,15.42,215.64,3323.13,6.09,553.25,15
20191029,71500,423.8,17.69,214.66,3795.67,6.99,550.24,15
20191029,73000,491.87,20.44,213.26,4358.53,8.14,544.05,15
20191029,74500,559.13,22.72,215.2,4890.27,9.28,536.18,15
20191029,80000,601.8,24.37,213.21,5248.93,9.92,531.99,15
20191029,81500,645.8,26.33,213.08,5573.13,10.82,529.33,15
20191029,83000,607.87,24.61,212.02,5210.47,10.06,529.82,15
20191029,84500,775.93,30.65,214.31,6592.53,12.77,523.39,15
20191029,90000,737.93,28.42,212.92,6215,11.71,520.2,15
20191029,91500,517.93,20.34,210.43,4353.87,8.07,536,15
20191029,93000,807.47,31.86,214.45,6818.2,13.22,530.87,15
20191029,94500,956.67,36.73,214.59,7886.13,15.69,512.27,15
20191029,100000,993.27,37.57,214.78,8071.13,16.09,510.29,15
20191029,101500,1002.8,37.79,215.23,8133.13,16.66,497.81,15
20191029,103000,1028.27,37.54,215.13,8075.13,15.72,524.96,15
20191029,104500,1034.27,37.82,215.23,8146.4,15.81,525.76,15
20191029,110000,1027.67,36.79,218.5,8044.4,15.76,522.31,15
20191029,111500,1060.07,37.82,218.63,8270.2,16.15,522.01,15
20191029,113000,1069.47,36.18,218.03,7903.53,15.14,530.47,15
20191029,114500,689.53,24.05,216.26,5235.53,10.12,519.76,15
20191029,120000,399.67,15.87,213.21,3385.8,6.52,527.27,15
20191029,121500,311.67,12.74,211.29,2702.67,5.08,536.66,15
20191029,123000,634.87,23.38,212.92,4994.87,9.27,548.85,15
20191029,124500,992.73,36.36,215.65,7853.13,15.16,527.37,15
20191029,130000,934.93,33.67,215.04,7196.13,13.85,527.7,15
20191029,131500,1007.2,36.84,215.19,7929.2,15.73,514.44,15
20191029,133000,906.93,33.67,215.09,7278.07,14.57,506.51,15
20191029,134500,691.53,26.04,210.75,5585.33,11.16,504.61,15
20191029,140000,722,27.96,211.77,5977.07,11.64,519.19,15
20191029,141500,686.67,26.84,210.61,5643.13,11.23,514.87,15
20191029,143000,795.27,30.64,212.29,6529.33,12.81,515.07,15
20191029,144500,169.93,6.57,209.5,1377.4,2.64,530.13,15
20191029,150000,147.93,5.91,211.17,1245.6,2.43,524.27,15
20191029,151500,180.33,7.37,211.39,1556.33,2.92,541.05,15
20191029,153000,134.93,5.34,210.83,1126.47,2.14,535.37,15
20191029,154500,121.67,4.86,211.27,1014.87,2,523.25,15
20191029,160000,101.87,3.8,210.88,793.07,1.59,526.01,15
20191029,161500,90.27,3.15,212.11,660.87,1.38,513.67,15
20191029,163000,111,3.34,211.21,708.07,1.48,502.46,14
20191029,164500,46.33,1.79,209.98,374.27,0.77,518.43,15
20191029,170000,52,1.93,208.95,401.8,0.81,524.37,15
20191029,171500,42.57,1.57,208.76,326.93,0.69,506.3,14
20191029,173000,20.33,0.69,211.69,144.67,0.34,491.21,15
20191029,174500,0.67,0.09,212.38,2.2,0.02,445.01,15
20191029,180000,0,0.09,212.3,0,0,160.88,14
20191029,181500,0,0.09,212.3,0,0,45.43,15
20191029,183000,0,0.09,212.3,0,0,42.35,15
20191029,184500,0,0.09,212.3,0,0,40.96,15
20191029,190000,0,0.09,212.3,0,0,40.8,15
20191029,191500,0,0.09,212.3,0,0,41.5,15
20191029,193000,0,0.09,212.3,0,0,40.93,15
20191029,194500,0,0.09,212.3,0,0,40.77,15
20191029,200000,0,0.09,212.3,0,0,39.98,15
20191029,201500,0,0.09,212.3,0,0,40.21,15
20191029,203000,0,0.09,212.3,0,0,40.55,15
20191029,204500,0,0.09,212.3,0,0,39.43,15
20191029,210000,0,0.09,212.3,0,0,39.35,15
20191029,211500,0,0.09,212.3,0,0,38.95,15
20191029,213000,0,0.09,212.3,0,0,39.51,15
20191029,214500,0,0.09,212.3,0,0,41.55,15
20191029,220000,0,0.09,212.3,0,0,40.48,15
20191029,221500,0,0.09,212.3,0,0,41.07,15
20191029,223000,0,0.09,212.3,0,0,41.22,15
20191029,224500,0,0.09,212.3,0,0,40.87,15
