dia_mes_ano,hora_minuto,IRR,I_AC,V_AC,P_AC,I_DC,V_DC,n
20191105,000000,0,0.1,212.9,0,0,37.42,15
20191105,001500,0,0.1,212.9,0,0,37.43,15
20191105,003000,0,0.1,212.9,0,0,37.39,15
20191105,004500,0,0.1,212.9,0,0,37.73,15
20191105,010000,0,0.1,212.9,0,0,37.99,15
20191105,011500,0,0.1,212.9,0,0,37.41,15
20191105,013000,0,0.1,212.9,0,0,37.43,15
20191105,014500,0,0.1,212.9,0,0,37.52,15
20191105,055900,6,0.11,216.5,15,0.09,481.2,1
20191105,060000,11.87,0.29,215.75,57.13,0.18,456.27,15
20191105,061500,30.4,0.95,215.29,201.47,0.48,479.42,15
20191105,063000,42.67,1.39,215.67,298.2,0.67,485.44,15
20191105,064500,119.53,4.35,217.06,941.67,1.84,527.92,15
20191105,070000,171.2,6.39,216.17,1379.67,2.67,529.08,15
20191105,071500,206.73,7.79,216.21,1682.73,3.23,530.35,15
20191105,073000,282.67,10.85,217.56,2361.13,4.51,535.35,15
20191105,074500,308.47,12.04,216.39,2603.67,4.94,535.42,15
20191105,080000,395.07,15.39,212.96,3274.6,6.31,527.39,15
20191105,081500,454,17.51,212.29,3716.53,7.37,511.01,15
20191105,083000,517.47,20.1,211.48,4249.53,8.36,514.46,15
20191105,084500,576.87,22.22,213.67,4748.47,9.34,513.66,15
20191105,090000,635.33,24.5,213.61,5232.6,10.28,516.87,15
20191105,091500,691.53,26.31,213.28,5608.47,11.18,515.67,15
20191105,093000,745.2,28.41,214.11,6082.4,12.14,508.73,15
20191105,094500,793.13,29.99,213.56,6406,12.91,504.78,15
20191105,100000,836.2,31.43,214.81,6752.8,13.66,503.39,15
20191105,101500,888.47,33.1,213.77,7075.6,14.49,496.47,15
20191105,103000,845.4,32.57,213.97,6871.07,14.29,498.24,15
20191105,104500,933.93,34.72,215.89,7390.33,15.55,494.16,15
20191105,110000,995.07,35.17,219.16,7625,16.18,490.55,15
20191105,111500,1044.27,36.84,218.81,8062.6,16.7,491.89,15
20191105,113000,971.2,32.76,217.79,7163.4,14.03,509.43,15
20191105,114500,582,20.07,214.02,4180.64,8.71,506.03,14
20191105,120000,1001.73,33.76,218.98,7309.2,14.66,516.8,15
20191105,121500,1018,34.75,219.03,7578.13,15.35,504.29,15
20191105,123000,1140.27,37.63,219.8,8266.27,16.57,508.6,15
20191105,124500,1073.47,35.56,219.65,7764.73,15.82,504.47,15
20191105,130000,1008.33,33.95,215.41,7342.87,14.69,501.87,15
20191105,131500,1099.27,37.24,218.45,8129.8,16.88,491.78,15
20191105,133000,761.27,26.18,216.53,5711,11.71,488.18,15
20191105,134500,755.07,26.3,215.95,5699.2,12.03,482.1,15
20191105,140000,829.93,28.55,217.07,6183.93,13.02,484.08,14
20191105,141600,875.79,30.17,215.22,6490.93,13.95,473.56,14
20191105,143000,849.14,29.36,212.79,6223.86,13.45,471.37,14
20191105,144500,744.2,26.39,211.53,5603.2,12.05,471.39,15
20191105,150000,646.8,22.58,211.2,4776.4,10.27,472.23,15
20191105,151500,613.27,23.19,208.38,4821.93,9.82,504.74,15
20191105,153000,525.87,20.18,210.17,4257.87,8.39,513.17,15
20191105,154500,618.4,23.09,211.89,4898.27,9.7,510.21,15
20191105,160000,448.4,17.09,210.74,3565.6,7.11,516.39,15
20191105,161500,453.07,17.58,210.85,3708.33,7.34,516.89,15
20191105,163000,336.2,12.78,209.91,2693.07,5.28,513.67,15
20191105,164500,189.87,7.03,208.57,1471.53,2.96,502.11,15
20191105,170000,289.47,10.3,210.88,2171.73,4.4,501.29,15
20191105,171500,212.53,6,208.5,1250.4,2.63,488.5,15
20191105,173000,114.4,3.6,209.72,751.33,1.6,483.66,15
20191105,174500,64.8,2.49,209.42,519.87,1.07,473.97,15
20191105,180000,42.07,1.56,210.18,326,0.69,506.45,15
20191105,181500,34.2,1.21,208.88,250.67,0.55,501.66,15
20191105,183000,18.2,0.64,210.95,128.87,0.32,476.87,15
20191105,184500,1.33,0.1,209.49,7,0.04,169.51,15
20191105,190000,0,0.08,209,0,0,35.51,15
20191105,191500,0,0.08,209,0,0,35.69,15
20191105,193000,0,0.08,209,0,0,34.99,15
20191105,194500,0,0.08,209,0,0,35.23,15
20191105,200000,0,0.08,209,0,0,35.88,15
20191105,201500,0,0.08,209,0,0,36.43,15
20191105,203000,0,0.08,209,0,0,36.43,15
20191105,204500,0,0.08,209,0,0,35.26,15
20191105,210000,0,0.08,209,0,0,36.64,15
20191105,211500,0,0.08,209,0,0,36.51,15
20191105,213000,0,0.08,209,0,0,36.67,15
20191105,214500,0,0.08,209,0,0,37.43,15
20191105,220000,0,0.08,209,0,0,36.85,15
20191105,221500,0,0.08,209,0,0,36.16,15
20191105,223000,0,0.08,209,0,0,36.37,14
20191105,224500,0,0.08,209,0,0,36.71,15
20191105,230000,0,0.08,209,0,0,36.11,15
20191105,231500,0,0.08,209,0,0,35.32,14
20191105,233000,0,0.08,209,0,0,36.22,15
20191105,234500,0,0.08,209,0,0,36.83,15
