dia_mes_ano,hora_minuto,IRR,I_AC,V_AC,P_AC,I_DC,V_DC,n
20191018,183000,0,0.09,214.1,0,0,43.56,15
20191018,184500,0,0.09,214.1,0,0,43.63333333333333,15
20191018,190000,0,0.09,214.1,0,0,44.193333333333335,15
20191018,191500,0,0.09,214.1,0,0,43.86,15
20191018,193000,0,0.09,214.1,0,0,43.693333333333335,15
20191018,194500,0,0.09,214.1,0,0,43.906666666666666,15
20191018,200000,0,0.09,214.1,0,0,43.339999999999996,15
20191018,201500,0,0.09,214.1,0,0,43.45333333333333,15
20191018,203000,0,0.09,214.1,0,0,43.833333333333336,15
20191018,204500,0,0.09,214.1,0,0,44.013333333333335,15
20191018,210000,0,0.09,214.1,0,0,44.31333333333333,15
20191018,211500,0,0.09,214.1,0,0,43.486666666666665,15
20191018,213000,0,0.09,214.1,0,0,42.92,15
20191018,214500,0,0.09,214.1,0,0,43.120000000000005,15
20191018,220000,0,0.09,214.1,0,0,43.10666666666667,15
20191018,221500,0,0.09,214.1,0,0,41.96,15
20191018,223000,0,0.09,214.1,0,0,42.74666666666667,15
20191018,224500,0,0.09,214.1,0,0,43.45333333333333,15
20191018,230000,0,0.09,214.1,0,0,41.63333333333333,15
20191018,231500,0,0.09,214.1,0,0,41.74,15
20191018,233000,0,0.09,214.1,0,0,43.18,15
20191018,234500,0,0.09,214.1,0,0,42.38,15
20191019,000000,0,0.48,1.87,0,0,42.64666666666667,15
20191019,001500,0,0.48,1.87,0,0,42.56,15
20191019,003000,0,0.48,1.87,0,0,41.839999999999996,15
20191019,004500,0,0.48,1.87,0,0,42.58,15
20191019,010000,0,0.48,1.87,0,0,44.13333333333333,15
20191019,011500,0,0.48,1.87,0,0,43.593333333333334,15
20191019,013000,0,0.48,1.87,0,0,44.58,15
20191019,014500,0,0.48,1.87,0,0,44.78666666666667,15
20191019,020000,0,0.48,1.87,0,0,44.36666666666667,15
20191019,021500,0,0.48,1.87,0,0,44.82666666666667,15
20191019,023000,0,0.48,1.87,0,0,44.800000000000004,15
20191019,024500,0,0.48,1.87,0,0,45.24,15
20191019,030000,0,0.48,1.87,0,0,46.406666666666666,15
20191019,031500,0,0.48,1.87,0,0,44.88666666666667,15
20191019,033000,0,0.48,1.87,0,0,44.42666666666667,15
20191019,034500,0,0.48,1.87,0,0,45.06666666666667,15
20191019,040000,0,0.48,1.87,0,0,43.82,15
20191019,041500,0,0.48,1.87,0,0,44.56666666666667,15
20191019,043000,0,0.48,1.87,0,0,47.57333333333333,15
20191019,044500,0,0.48,1.87,0,0,240.58,15
20191019,050000,3.6666666666666665,0.3933333333333333,73.84666666666666,14.666666666666666,0.05,504.1933333333333,15
20191019,051500,21.933333333333334,0.7993333333333333,217.78,171.53333333333333,0.38666666666666666,515.2466666666667,15
20191019,053000,39.06666666666667,1.5386666666666666,218.82,333.93333333333334,0.6766666666666666,533,15
20191019,054500,68.6,2.802,217.91333333333333,608.6666666666666,1.1486666666666667,551.9933333333333,15
20191019,060000,95.26666666666667,3.9246666666666665,218.42,854.9333333333333,1.5706666666666667,560.6666666666666,15
20191019,061500,119.2,5.0633333333333335,218.78666666666666,1105.4666666666667,2.022666666666667,562.6866666666667,15
20191019,063000,149.93333333333334,6.597333333333333,218.54666666666668,1440.5333333333333,2.6246666666666667,561.44,15
20191019,064500,248.2,10.728666666666667,219.56666666666666,2354.8,4.245333333333333,565.6333333333333,15
20191019,070000,279.1333333333333,11.969333333333333,219.94,2632.4,4.744,562.08,15
20191019,071500,303.73333333333335,12.902000000000001,218.55333333333334,2819.6,5.1193333333333335,558.9266666666666,15
20191019,073000,480.6666666666667,19.814,220.69333333333333,4374.733333333334,7.994,555.04,15
20191019,074500,548.5333333333333,21.952,221.51333333333332,4862.8,9.062,545.5933333333334,15
20191019,080000,659.4666666666667,25.914,223.00666666666666,5778.066666666667,10.912,537.2666666666667,15
20191019,081500,754.8666666666667,29.228,222.76666666666668,6514.466666666666,12.542,528.8133333333334,15
20191019,083000,730.4,28.118666666666666,221.96,6237.466666666666,12.226666666666667,524.6933333333333,15
20191019,084500,455,18.564,219.39333333333335,4075.4,7.842666666666667,526.02,15
20191019,090000,583.3333333333334,23.36733333333333,221.75333333333333,5187,9.875333333333334,530.72,15
20191019,091500,597.6,23.688,220.50666666666666,5228.2,10.147333333333334,523.4133333333333,15
20191019,093000,778.0666666666667,29.12,221.57333333333332,6458.066666666667,12.399333333333333,528,15
20191019,094500,975,34.89666666666667,223.53333333333333,7803.533333333334,15.309333333333333,519.1066666666667,15
20191019,100000,793.4,28.608,221.09333333333333,6333.866666666667,12.466,516.54,15
20191019,101500,508.8,19.376666666666665,218.54666666666668,4261.333333333333,7.940666666666667,535.3733333333333,15
20191019,103000,553.6,20.496,219.74666666666667,4661.6,8.572,527.8,15
20191019,104500,316.8,13.474666666666668,217.74,2939.866666666667,5.548,532.42,15
20191019,110000,221.13333333333333,10.086666666666666,215.82666666666668,2156.733333333333,4.148666666666666,534.3933333333333,15
20191019,111500,156.53333333333333,7.538666666666667,215.42,1624.2666666666667,3.0533333333333332,540.9,15
20191019,113000,39,1.9853333333333334,215.23333333333332,429.46666666666664,0.8606666666666667,514.3,15
20191019,114500,2.933333333333333,0.15266666666666667,215.12,22.733333333333334,0.106,459.5133333333333,15
20191019,120000,0.3333333333333333,0.08733333333333333,216.40666666666667,0,0.036,423.7,15
20191019,121500,3.6666666666666665,0.07533333333333334,218.66666666666666,1.6666666666666667,0.05333333333333334,462.0866666666667,15
20191019,123000,6.466666666666667,0.14133333333333334,218.12,21.066666666666666,0.10533333333333333,470.67333333333335,15
20191019,124500,17.6,0.64,220.04666666666665,137.8,0.31866666666666665,520.38,15
20191019,130000,31.4,1.4146666666666667,219.58,308.1333333333333,0.6266666666666667,535.8066666666666,15
20191019,131500,37.86666666666667,1.6813333333333333,220.72666666666666,368.93333333333334,0.7406666666666667,536.8866666666667,15
20191019,133000,41.6,1.9206666666666667,220.55333333333334,421.6666666666667,0.8326666666666667,539.2333333333333,15
20191019,134500,54.666666666666664,2.706,219.85333333333332,588.3333333333334,1.1333333333333333,547.6066666666667,15
20191019,140000,81.6,4.0040000000000004,221.37333333333333,884.5333333333333,1.63,559.84,15
20191019,141500,126.06666666666666,6.044666666666667,220.94,1333.8,2.421333333333333,564.84,15
20191019,143000,129.33333333333334,6.138,220.75333333333333,1353.3333333333333,2.4346666666666668,568.9466666666667,15
20191019,144500,94.66666666666667,4.446,221.28666666666666,982.6666666666666,1.7826666666666666,567.5066666666667,15
20191019,150000,115.4,5.422,220.41333333333333,1191.9333333333334,2.156,568.6933333333334,15
20191019,151500,188.26666666666668,8.724,221.26666666666665,1929.2,3.4553333333333334,568.2266666666667,15
20191019,153000,169.73333333333332,7.850666666666667,219.66666666666666,1722.8,3.1313333333333335,560.9933333333333,15
20191019,154500,279.6,12.801333333333334,219.77333333333334,2819.3333333333335,5.215333333333334,551.52,15
20191019,160000,295,12.928666666666667,220.59333333333333,2850.733333333333,5.5473333333333334,519.9733333333334,15
20191019,161500,200,8.551333333333334,219.62666666666667,1877.2,3.780666666666667,505.3066666666667,15
20191019,163000,184,7.495333333333333,218.90666666666667,1639.8666666666666,3.4426666666666668,486.7266666666667,15
20191019,164500,104.13333333333334,5.250666666666667,218.60666666666665,1147.3333333333333,2.0573333333333332,574.2933333333333,15
20191019,170000,75.13333333333334,3.7426666666666666,217.63333333333333,813.6666666666666,1.5166666666666666,552.7333333333333,15
20191019,171500,48.93333333333333,2.194,217.78,476,0.9386666666666666,534.9066666666666,15
20191019,173000,22.533333333333335,0.872,216.92666666666668,187.13333333333333,0.412,516.38,15
20191019,174500,2.1333333333333333,0.10133333333333334,215.34666666666666,6.2,0.04866666666666667,446.8066666666667,15
20191019,180000,0,0.1,215,0,0,105.33333333333333,15
20191019,181500,0,0.1,215,0,0,43.22,15
20191019,183000,0,0.1,215,0,0,41.04666666666667,15
20191019,184500,0,0.1,215,0,0,41.61333333333334,15
20191019,190000,0,0.1,215,0,0,41.24666666666667,15
20191019,191500,0,0.1,215,0,0,43.24666666666667,15
20191019,193000,0,0.1,215,0,0,42.88,15
20191019,194500,0,0.1,215,0,0,42.666666666666664,15
20191019,200000,0,0.1,215,0,0,43.22666666666667,15
20191019,201500,0,0.1,215,0,0,42.413333333333334,15
20191019,203000,0,0.1,215,0,0,42.699999999999996,15
20191019,204500,0,0.1,215,0,0,43.72666666666667,15
20191019,210000,0,0.1,215,0,0,43.06666666666667,15
20191019,211500,0,0.1,215,0,0,43.72,15
20191019,213000,0,0.1,215,0,0,42.193333333333335,15
20191019,214500,0,0.1,215,0,0,42.39333333333333,15
20191019,220000,0,0.1,215,0,0,44.06,15
20191019,221500,0,0.1,215,0,0,44.68666666666667,15
20191019,223000,0,0.1,215,0,0,45.906666666666666,15
20191019,224500,0,0.1,215,0,0,45.36,15
20191019,230000,0,0.1,215,0,0,44.21333333333333,15
20191019,231500,0,0.1,215,0,0,45.093333333333334,15
20191019,233000,0,0.1,215,0,0,45.666666666666664,15
20191019,234500,0,0.1,215,0,0,44.93333333333333,15
20191020,010000,0,1.87,4.6,0,0.12466666666666668,42.858,15
20191020,011500,0,1.87,4.6,0,0,45.266666666666666,15
20191020,013000,0,1.87,4.6,0,0,45.98,15
20191020,014500,0,1.87,4.6,0,0,46.17333333333333,15
20191020,020000,0,1.87,4.6,0,0,46.29333333333334,15
20191020,021500,0,1.87,4.6,0,0,45.17333333333333,15
20191020,023000,0,1.87,4.6,0,0,44.54666666666667,15
20191020,024500,0,1.87,4.6,0,0,46.5,15
20191020,030000,0,1.87,4.6,0,0,46.86666666666667,15
20191020,031500,0,1.87,4.6,0,0,46.86,15
20191020,033000,0,1.87,4.6,0,0,46.32,15
20191020,034500,0,1.87,4.6,0,0,46.46666666666667,15
20191020,040000,0,1.87,4.6,0,0,47.846666666666664,15
20191020,041500,0,1.87,4.6,0,0,46.89333333333333,15
20191020,043000,0,1.87,4.6,0,0,47.693333333333335,15
20191020,044500,0,1.87,4.6,0,0,46.68,15
20191020,050000,0,1.87,4.6,0,0,46.36,15
20191020,051500,0,1.87,4.6,0,0,48.14,15
20191020,053000,0,1.87,4.6,0,0,52.13333333333333,15
20191020,054500,0,1.87,4.6,0,0,294.3466666666667,15
20191020,060000,4.933333333333334,1.092,104.61333333333333,15.533333333333333,0.06066666666666667,514.92,15
