dia_mes_ano,hora_minuto,IRR,I_AC,V_AC,P_AC,I_DC,V_DC,n
20191003,052300,7.29,0.18,214.9,32.57,0.12,486.89,7
20191003,053000,16.27,0.57,215.83,119.6,0.28,520.72,15
20191003,054500,43.8,1.7,216.02,365.4,0.69,564.42,15
20191003,060000,91.27,3.33,215.39,714,1.32,564.25,15
20191003,061500,141.47,5.31,216.25,1148.07,2.18,540.11,15
20191003,063000,203.07,8.07,216.53,1744.8,3.17,560.45,15
20191003,064500,270.33,11.1,216.63,2402.27,4.29,569.67,15
20191003,070000,339.87,14.11,216.41,3050.13,5.47,565.03,15
20191003,071500,407.2,16.89,215.97,3644.47,6.6,560.33,15
20191003,073000,473.8,19.55,214.83,4199.07,7.68,554.19,15
20191003,074500,542.13,22.07,214.19,4715.33,8.75,547.48,15
20191003,080000,601.07,24.61,213.71,5259.6,9.72,548.85,15
20191003,081500,660.2,26.78,213.78,5726.53,10.73,541.21,15
20191003,083000,712,28.36,214.83,6093.73,11.65,531.86,15
20191003,084500,761.53,30.19,214.88,6486.47,12.48,527.73,15
20191003,090000,802.87,31.27,217.11,6790.67,13.23,520.65,15
20191003,091500,841.4,32.25,215.91,6973.73,13.81,513.03,15
20191003,093000,880.8,33.84,216.55,7328.8,14.59,511.21,15
20191003,094500,914.73,34.68,216.87,7524.13,15.14,506.1,15
20191003,100000,942.8,35.61,216.73,7721,15.65,502.33,15
20191003,101500,968.53,36.36,216.59,7877.07,16.05,500.63,15
20191003,103000,983.67,36.64,217.09,7955.53,16.17,500.71,15
20191003,104500,1008.4,37.34,216.31,8077.53,16.27,505.24,15
20191003,110000,1022.67,37.64,217.43,8186.2,16.81,496.1,15
20191003,111500,1021.93,37.57,216.31,8123.47,16.97,488.01,15
20191003,113000,1016.07,37.68,217.67,8207.87,16.88,496.01,15
20191003,114500,1017.93,37.45,217.93,8165,17.05,488.49,15
20191003,120000,1016.87,37.72,216.86,8181.4,16.73,498.53,15
20191003,121500,1003.8,37.5,216.4,8114.87,16.89,489.8,15
20191003,123000,991.47,36.85,217.84,8031.73,16.64,491.71,15
20191003,124500,581.93,23.63,212.15,5093.73,9.9,509.35,15
20191003,130000,479.13,18.41,211.75,3945.13,7.12,536.18,15
20191003,131500,946.33,35.93,216.57,7814.2,15.32,518.27,15
20191003,133000,852.8,31.51,215.38,6880.47,13.52,512.28,15
20191003,134500,682.53,27.33,212.49,5840.4,11.62,513.87,15
20191003,140000,666.4,26.41,213.63,5721.07,11.24,511.38,15
20191003,141500,170.4,14.09,209.59,3020,5.67,526.15,15
20191003,143000,109.87,6.23,208.8,1293.13,2.48,530.62,15
20191003,144500,214.27,20.09,209.94,4226.27,7.98,538.14,15
20191003,150000,197.8,10.39,207.4,2154.67,4.09,532.3,15
20191003,151500,252.93,20.31,211.28,4335.13,8.29,525.29,15
20191003,153000,140,7.72,206.25,1601,3.1,522.04,15
20191003,154500,91.73,4.39,207.54,909.53,1.79,524.12,15
20191003,160000,78.6,3.73,209.21,777.27,1.5,531.26,15
20191003,161500,58.53,2.78,207.88,575.4,1.12,530.83,15
20191003,163000,50.13,2.39,209.15,498.8,0.98,533.04,15
20191003,164500,51.4,2.38,209.92,497.53,0.98,528.64,15
20191003,170000,38.93,1.82,212.33,385.4,0.77,528.25,15
20191003,171500,23.27,1,213.43,211.93,0.47,502.55,15
20191003,173000,3.67,0.17,213.1,24.93,0.09,461.36,15
20191003,174500,0,0.09,211.7,0,0,264.08,15
20191003,180000,0,0.09,211.7,0,0,41.92,15
20191003,181500,0,0.09,211.7,0,0,37.63,15
20191003,183000,0,0.09,211.7,0,0,36.95,15
20191003,184500,0,0.09,211.7,0,0,36.55,15
20191003,190000,0,0.09,211.7,0,0,37.67,15
20191003,191500,0,0.09,211.7,0,0,37.83,15
20191003,193000,0,0.09,211.7,0,0,39.05,15
20191003,194500,0,0.09,211.7,0,0,38.03,15
20191003,200000,0,0.09,211.7,0,0,38.77,15
20191003,201500,0,0.09,211.7,0,0,38.7,15
20191003,203000,0,0.09,211.7,0,0,39.65,15
20191003,204500,0,0.09,211.7,0,0,38.96,15
20191003,210000,0,0.09,211.7,0,0,38.8,15
20191003,211500,0,0.09,211.7,0,0,37.89,15
20191003,213000,0,0.09,211.7,0,0,39.07,15
20191003,214500,0,0.09,211.7,0,0,39.57,3
