dia_mes_ano,hora_minuto,IRR,I_AC,V_AC,P_AC,I_DC,V_DC,n
20191014,051600,13.5,0.41,219.67142857142858,85.92857142857143,0.22857142857142856,494.4714285714286,14
20191014,053000,43.53333333333333,1.68,219.95333333333335,367.46666666666664,0.7326666666666667,538.1466666666666,15
20191014,054500,49.86666666666667,1.992,217.54,431.8666666666667,0.8386666666666667,544.66,15
20191014,060000,100.06666666666666,3.6446666666666667,217.96666666666667,793.0666666666667,1.51,548.48,15
20191014,061500,100.2,3.9846666666666666,218.14,865.8666666666667,1.6213333333333333,550.24,15
20191014,063000,95.46666666666667,3.957333333333333,216.64666666666668,855.9333333333333,1.5886666666666667,554.82,15
20191014,064500,188,7.886666666666667,218.12,1703.2666666666667,3.0753333333333335,569.9,15
20191014,070000,368.1333333333333,15.228,219.48666666666668,3338.3333333333335,5.966666666666667,566.4200000000001,15
20191014,071500,433.26666666666665,17.881333333333334,218.96,3914.0666666666666,7.0986666666666665,557.7866666666666,15
20191014,073000,497.26666666666665,20.198666666666668,219.42666666666668,4431.266666666666,8.157333333333334,550.3533333333334,15
20191014,074500,569.4,23.132,217.96,5046.666666666667,9.365333333333334,546.18,15
20191014,080000,612.4666666666667,24.848666666666666,216.96666666666667,5395.466666666666,10.134666666666666,539.7533333333333,15
20191014,081500,661.9333333333333,26.666666666666668,215.77333333333334,5754.866666666667,10.922,533.5266666666666,15
20191014,083000,753.2666666666667,29.459333333333333,217.53333333333333,6420.733333333334,12.517333333333333,525.1333333333333,15
20191014,084500,847.8,32.88133333333333,216.74666666666667,7126.666666666667,14.086666666666666,514.0933333333334,15
20191014,090000,901.1333333333333,34.56333333333333,217.37333333333333,7515,14.966666666666667,511.1666666666667,15
20191014,091500,760.4,29.236,214.99333333333334,6311.866666666667,12.297333333333334,518.92,15
20191014,093000,631.7333333333333,26.608666666666664,211.50666666666666,5636.533333333334,10.845333333333334,525.1533333333333,15
20191014,094500,742.8666666666667,29.930666666666667,210.06666666666666,6294.333333333333,12.177333333333333,522.4866666666667,15
20191014,100000,759.0666666666667,30.887333333333334,210.62666666666667,6510.333333333333,12.664666666666667,521.6266666666667,15
20191014,101500,825.3333333333334,32.275999999999996,215.55333333333334,6943.466666666666,13.657333333333334,518.34,15
20191014,103000,875.4666666666667,34.29333333333334,218.99333333333334,7498.666666666667,15.020666666666667,512.4066666666666,15
20191014,104500,752,30.035999999999998,218.38,6559.6,13.152000000000001,504.65999999999997,5
20191014,110800,888.8333333333334,32.575,218.48333333333335,7102,13.748333333333333,525.6,6
20191014,111500,939.4,34.059333333333335,219.70666666666668,7464.466666666666,14.318666666666667,530.92,15
20191014,113000,779.8666666666667,30.710666666666665,218.28,6710.4,12.854,526.88,15
20191014,114500,843.2857142857143,31.827857142857145,219.28571428571428,6992.357142857143,13.737857142857143,514.5,14
20191014,120000,875.2,30.654,217.02,6674.066666666667,12.492666666666667,538.9533333333334,15
20191014,121500,1117.857142857143,37.70928571428571,219.19285714285715,8267.57142857143,15.862142857142857,530.3357142857143,14
20191014,123000,891.4666666666667,33.532666666666664,216.44666666666666,7262.133333333333,14.363333333333333,518.5933333333334,15
20191014,124500,670.4666666666667,26.668,214.85333333333332,5784.333333333333,11.271333333333333,512.5733333333334,15
20191014,130000,961.5333333333333,36.83866666666667,217.46666666666667,8013.933333333333,15.914666666666667,513.5266666666666,15
20191014,131500,958,37.114,217.60666666666668,8000.333333333333,16.564666666666668,496.97333333333336,15
20191014,133000,877.4,34.559333333333335,215.38666666666666,7470.866666666667,14.890666666666666,507.86,15
20191014,134500,449.1333333333333,20.234666666666666,212.62666666666667,4351.8,8.349333333333334,525.34,15
20191014,140000,734.6666666666666,30.857333333333333,217.02666666666667,6687.866666666667,13.078666666666667,519.7866666666666,15
20191014,141500,369.6666666666667,33.114000000000004,216.65333333333334,7177.4,14.261333333333333,511.18666666666667,15
20191014,143000,246.4,28.162666666666667,217.01333333333335,6114.2,12.012666666666666,515.5933333333334,15
20191014,144500,170.26666666666668,19.973333333333333,213.48666666666668,4267.4,8.210666666666667,525.66,15
20191014,150000,184.73333333333332,21.716666666666665,215.36666666666667,4677.666666666667,9.006666666666666,525.82,15
20191014,151500,193.46666666666667,20.397333333333332,214.64,4380.2,8.532,519.8666666666667,15
20191014,153000,164.6,14.122666666666667,212.36666666666667,2999.2,5.850666666666666,522.3533333333334,15
20191014,154500,335.73333333333335,15.811333333333334,212.66,3363.4666666666667,6.629333333333333,515.0466666666666,15
20191014,160000,317.06666666666666,13.487333333333334,211.77333333333334,2853.5333333333333,5.717333333333333,506.67333333333335,15
20191014,161500,181.4,7.642,211.68,1622.2666666666667,3.352,495.9266666666667,15
20191014,163000,62.4,3.1473333333333335,212.63333333333333,667.4666666666667,1.3066666666666666,526.58,15
20191014,164500,50.06666666666667,2.3693333333333335,214.04666666666665,505.73333333333335,0.994,529.3,15
20191014,170000,34,1.5741666666666667,216.15,339.6666666666667,0.6983333333333334,518.5666666666667,12
20191014,171500,8.866666666666667,0.38066666666666665,213.31333333333333,77.2,0.21866666666666668,476.23333333333335,15
20191014,173000,0,0.08666666666666667,213.34,0.2,0.027333333333333334,442.04,15
20191014,174500,0,0.1,213.8,0,0,317.50666666666666,15
20191014,180000,0,0.1,213.8,0,0,49.626666666666665,15
20191014,181500,0,0.1,213.8,0,0,39.50666666666667,15
20191014,183000,0,0.1,213.8,0,0,37.88666666666667,15
20191014,184500,0,0.1,213.8,0,0,40.20666666666666,15
20191014,190000,0,0.1,213.8,0,0,40.78666666666667,15
20191014,191500,0,0.1,213.8,0,0,42.333333333333336,15
20191014,193000,0,0.1,213.8,0,0,42.92666666666667,15
20191014,194500,0,0.1,213.8,0,0,42.16666666666667,15
20191014,200000,0,0.1,213.8,0,0,41.70666666666666,15
20191014,201500,0,0.1,213.8,0,0,42.14666666666667,15
20191014,203000,0,0.1,213.8,0,0,43.1,15
20191014,204500,0,0.1,213.8,0,0,42.806666666666665,15
20191014,210000,0,0.1,213.8,0,0,42.166666666666664,15
20191014,211500,0,0.1,213.8,0,0,43.17333333333333,15
20191014,213000,0,0.1,213.8,0,0,41.94,15
20191014,214500,0,0.1,213.8,0,0,42.95333333333333,15
20191014,220000,0,0.1,213.8,0,0,43.586666666666666,15
20191014,221500,0,0.1,213.8,0,0,41.88,15
20191014,223000,0,0.1,213.8,0,0,42.46,15
20191014,224500,0,0.1,213.8,0,0,44.053333333333335,15
20191014,230000,0,0.1,213.8,0,0,45.733333333333334,15
20191014,231500,0,0.1,213.8,0,0,44.78,15
