dia_mes_ano,hora_minuto,IRR,I_AC,V_AC,P_AC,I_DC,V_DC,n
20191021,000000,0,0.1,212.1,0,0,43.22,15
20191021,001500,0,0.1,212.1,0,0,44.32,15
20191021,003000,0,0.1,212.1,0,0,45.39,15
20191021,004500,0,0.1,212.1,0,0,43.09,15
20191021,061000,7.8,0.19,216.86,33.6,0.13,481.64,5
20191021,061500,16.53,0.59,218.01,125,0.3,510.21,15
20191021,063000,55.67,2.41,218.07,522.73,0.98,554.11,15
20191021,064500,123.33,5.09,217.83,1107.33,2,570.49,15
20191021,070000,104.6,4.15,217.58,901.27,1.68,552.61,15
20191021,071500,168.07,6.94,217.51,1518.47,2.78,559.56,15
20191021,073000,315.53,13.46,218.69,2941.8,5.26,567.92,15
20191021,074500,254.27,10.82,218.63,2364.33,4.32,553.47,15
20191021,080000,142.87,6.16,216.85,1336.27,2.48,549.74,15
20191021,081500,101.6,4.44,215.51,955.6,1.8,546.81,15
20191021,083000,67.8,2.86,215.81,615.8,1.2,535.09,15
20191021,084500,8.8,0.25,215.48,45.4,0.15,465.71,15
20191021,090000,25.29,0.98,214.56,211.36,0.46,514.3,14
20191021,091510,21.07,0.79,214.88,167.93,0.37,507.54,14
20191021,093000,14.67,0.5,215.47,104.2,0.26,502.44,15
20191021,094500,26.4,1.07,214.63,223.73,0.47,528.18,15
20191021,100000,69.87,3.03,217.6,657.73,1.24,553.4,15
20191021,101500,111.47,4.99,217.95,1086.33,1.98,565.19,15
20191021,103000,75.13,3.32,216.53,717,1.34,549.97,15
20191021,104500,32.4,1.29,216.65,278.67,0.57,522.75,15
20191021,110000,9.67,0.27,215.87,51.4,0.16,485.04,15
20191021,111500,9.73,0.25,217.38,48.87,0.16,489.82,15
20191021,113000,12.33,0.36,218.34,76.47,0.21,500.24,15
20191021,114500,21.73,0.82,217.97,175.8,0.39,522.77,15
20191021,120000,35.33,1.47,217.17,315.27,0.64,537.63,15
20191021,121500,44.67,1.86,218.96,405.8,0.8,543.12,15
20191021,123000,52.87,2.23,218.36,484.87,0.93,547.53,15
20191021,124500,42.07,1.69,219.39,367.93,0.73,540.73,15
20191021,130000,30.4,1.17,219.02,251.67,0.53,531.15,15
20191021,131500,34.13,1.39,219.16,303.6,0.62,535.91,15
20191021,133000,54.47,2.37,220.52,521.07,1,549.99,15
20191021,134500,101.4,4.65,219.89,1021.2,1.86,566.18,15
20191021,140000,165.47,7.52,221.21,1661.6,2.97,570.75,15
20191021,141500,279.87,12.76,221.11,2822.27,4.95,577.67,15
20191021,143000,245.6,11.19,220.6,2451.07,4.36,574.47,15
20191021,144500,365.4,17.34,221.71,3843.47,6.77,576.65,15
20191021,150000,184.2,8.5,218.98,1856.73,3.34,566.39,15
20191021,151500,211.67,10.05,220.57,2214.87,3.91,575.29,15
20191021,153000,189.2,8.98,220.16,1975.93,3.53,569.23,15
20191021,154500,139.33,6.39,218.78,1398.33,2.56,557.22,15
20191021,160000,66.67,2.93,218.46,638.4,1.22,543.11,15
20191021,161500,58.07,2.54,216.71,550.6,1.07,536.09,15
20191021,163000,49.8,2.15,217.16,464.67,0.91,540.53,15
20191021,164500,42.4,1.94,217.67,419.27,0.81,549.87,15
20191021,170000,113,6.91,218.21,1506.33,2.75,565.73,15
20191021,171500,95.73,6.03,218.91,1319.53,2.45,553.73,15
20191021,173000,80.27,5.38,217.74,1170.13,2.4,507.72,15
20191021,174500,61.4,2.78,215.73,598.73,1.31,487.2,15
20191021,180000,26.8,1.39,215.97,297.27,0.61,526.65,15
20191021,181500,16.8,0.77,216.77,164.2,0.37,519.13,15
20191021,183000,6.47,0.2,217.03,36.33,0.13,473.65,15
20191021,184500,0,0.1,215.95,0,0.01,454.14,15
20191021,190000,0,0.11,215.9,0,0,146.3,15
20191021,191500,0,0.11,215.9,0,0,46.69,15
20191021,193000,0,0.11,215.9,0,0,44.65,15
20191021,194500,0,0.11,215.9,0,0,44.09,15
20191021,200000,0,0.11,215.9,0,0,44.01,15
20191021,201500,0,0.11,215.9,0,0,45.69,15
20191021,203000,0,0.11,215.9,0,0,45.45,15
20191021,204500,0,0.11,215.9,0,0,46.32,15
20191021,210000,0,0.11,215.9,0,0,46.85,15
20191021,211500,0,0.11,215.9,0,0,46.27,15
20191021,213000,0,0.11,215.9,0,0,45.79,15
20191021,214500,0,0.11,215.9,0,0,45.01,15
20191021,220000,0,0.11,215.9,0,0,44.35,15
20191021,221500,0,0.11,215.9,0,0,45.22,15
20191021,223000,0,0.11,215.9,0,0,45.17,15
20191021,224500,0,0.11,215.9,0,0,46.03,15
20191021,230000,0,0.11,215.9,0,0,45.31,15
20191021,231500,0,0.11,215.9,0,0,46.52,15
20191021,233000,0,0.11,215.9,0,0,46.39,15
20191021,234500,0,0.11,215.9,0,0,46.42,15
