dia_mes_ano,hora_minuto,IRR,I_AC,V_AC,P_AC,I_DC,V_DC,n
20191016,051900,7.91,0.18,219.83,33.09,0.13,470.6,11
20191016,053000,13.4,0.41,217.97,86.07,0.23,497.66,15
20191016,054500,21.13,0.78,216.43,167.07,0.38,509.99,15
20191016,060000,32.8,1.3,218.05,280.73,0.58,524.73,15
20191016,061500,36.67,1.46,216.5,313.73,0.64,528.81,15
20191016,063000,37.2,1.47,216.85,314.87,0.64,529.39,15
20191016,064500,35.93,1.41,216.87,304.93,0.63,527.25,15
20191016,070000,41.07,1.66,215.53,355.27,0.71,532.17,15
20191016,071500,46.87,1.93,216.15,415.4,0.82,535.65,15
20191016,073000,50.47,2.16,214.84,461.47,0.9,539.46,15
20191016,074500,57.4,2.58,213.35,547.6,1.05,543.55,15
20191016,080000,69.27,3.21,213.25,671.6,1.28,550.63,15
20191016,081500,86.4,4.14,211.79,875.53,1.62,556.48,15
20191016,083000,108.87,5.11,213.48,1087.33,1.99,559.95,15
20191016,084500,136.53,6.37,213.69,1360.07,2.47,562.27,15
20191016,090000,192,8.94,214.77,1917.2,3.44,567.03,15
20191016,091500,256.6,11.87,215.49,2556.07,4.56,567.83,15
20191016,093000,283.87,13.17,214.97,2830.53,5.08,565.61,15
20191016,094500,338.62,15.65,216.34,3385.75,6.08,564.67,16
20191016,100000,400.25,18.32,217.1,3980.17,7.22,561.64,12
20191016,101500,506.87,23.01,216.26,4976.67,9.08,555.65,15
20191016,103000,564.07,24.97,217.33,5429.13,10.03,550.17,15
20191016,104500,551.4,24.52,217.37,5329.4,9.85,548.74,15
20191016,110000,800.71,30.75,218.13,6677.29,12.02,565.19,7
20191016,113000,609.4,26.14,219.11,5735.8,10.88,541.62,15
20191016,114500,748.87,30.98,222,6825.53,13.02,542.14,15
20191016,120000,1138.14,36.15,221.99,8016.5,14.29,570.02,14
20191016,121500,1228,37.14,222.41,8262.2,15.04,558.83,15
20191016,123000,1037.33,37.04,220.79,8182.53,15.59,535.03,15
20191016,124500,661.27,27.6,219.35,6065.67,11.93,517.25,15
20191016,130000,562,24.87,218.64,5428.43,10.45,529.31,14
20191016,131500,482.53,21.97,217.55,4780.93,9.1,533.78,15
20191016,133000,383.87,18.31,216.87,3926.27,7.41,544.17,15
20191016,134500,390.8,18.09,217.53,3940.2,7.35,544.2,15
20191016,140000,727.6,30.03,220.97,6644.47,12.88,523.8,15
20191016,141500,308.8,25.46,220.12,5596.27,10.85,524.92,15
20191016,143000,178.2,25.16,219.1,5512.07,10.72,522.68,15
20191016,144500,203.07,21.86,218.77,4794.53,9.33,520.87,15
20191016,150000,165.33,17.67,217.12,3847.27,7.4,525.05,15
20191016,151500,166.45,20.03,217.71,4299.55,8.42,524.39,11
20191016,153900,140.17,17.12,217.7,3727.67,7.33,514.95,6
20191016,154500,208,13.74,216.17,2969.67,5.84,516.42,12
20191016,160400,288,12.41,215.91,2679.33,5.27,517.04,9
20191016,161600,252.31,10.85,214.8,2329.69,4.68,506.22,13
20191016,163000,100.93,4.87,214.21,1045.29,2.1,512.58,14
20191016,164500,59.8,3.06,214.61,656.1,1.27,535.46,10
20191016,170000,38.2,1.87,214.84,402.8,0.81,524.87,10
20191016,172000,23.75,1.1,214.1,235.5,0.5,510.77,4
20191016,173000,5.85,0.24,215.38,44.85,0.15,464.52,13
20191016,174500,0,0.1,214.78,0,0.01,433.88,15
20191016,180000,0,0.1,214.8,0,0,151.27,9
