dia_mes_ano,hora_minuto,IRR,I_AC,V_AC,P_AC,I_DC,V_DC,n
20191103,230000,0,0.09,212.9,0,0,38.65,15
20191103,231500,0,0.09,212.9,0,0,38.01,15
20191103,233000,0,0.09,212.9,0,0,38.51,15
20191103,234500,0,0.09,212.9,0,0,38.93,15
20191103,50000,10.2,0.22,216.17,42.67,0.16,447.25,15
20191103,51500,28.4,0.88,214.73,187.53,0.45,477.79,15
20191103,53000,52.8,1.81,215.35,387.4,0.82,503.49,15
20191103,54500,83.67,2.97,217.02,642.93,1.32,507.17,15
20191103,60000,125.73,4.65,216.25,1001.6,1.98,521.53,15
20191103,61500,180.07,6.76,216.23,1460.67,2.83,527.35,15
20191103,63000,239.53,9.16,217.38,1990.2,3.73,540.43,15
20191103,64500,291.53,11.1,218.29,2441.47,4.62,534.83,15
20191103,70000,376.67,14.22,218.19,3103,6.03,522.49,15
20191103,71500,451.73,16.8,218.75,3658.53,7.33,509.14,15
20191103,73000,511.8,18.94,219.19,4152.13,8.26,509.53,15
20191103,74500,568,21.07,219.92,4631.13,9.2,510.69,15
20191103,80000,622.33,23.22,220.04,5106.47,10.06,515.27,15
20191103,81500,673.73,25.09,219.94,5518,10.91,514.36,15
20191103,83000,732.27,26.94,220.32,5973.6,11.97,505.15,15
20191103,84500,782.6,28.7,220.45,6329.6,12.73,504.23,15
20191103,90000,823.47,29.95,221.33,6594,13.43,501.77,15
20191103,91500,862.53,31.21,220.91,6897,14.05,498.1,15
20191103,93000,904.87,32.49,221.16,7188.4,14.73,495.11,15
20191103,94500,939.33,33.34,221.15,7375.73,15.27,490.95,15
20191103,100000,966.4,33.96,222.43,7556,15.7,488.24,15
20191103,101500,990.53,34.73,222.3,7721.27,16.16,486.79,15
20191103,103000,1005.4,35.2,221.55,7799.2,16.3,486.97,15
20191103,104500,985.4,34.4,221.13,7532.93,15.98,488.59,15
20191103,110000,971.67,34.11,221.25,7476.2,15.96,484.33,15
20191103,111500,1055.6,36.16,222.47,8049.67,17.04,482.43,15
20191103,113000,1053.53,36.26,221.47,8008.33,17.22,477.19,15
20191103,114500,327.93,11.38,214.97,2495.4,5.2,486.31,15
20191103,120000,1013.4,35.12,221.97,7808,15.37,518.5,15
20191103,121500,1048.87,35.56,221.23,7871.87,16.56,483.7,15
20191103,123000,1035.4,35.01,220.74,7732.13,16.33,482.45,15
20191103,124500,956.87,32.07,221.09,7113.27,14.9,480.27,15
20191103,130000,920.27,30.22,219.43,6704.6,14.15,478.71,15
20191103,131500,959.2,31.87,219.9,7018.4,15.32,467.04,15
20191103,133000,946.13,31.06,220.25,6848.73,15.13,461.9,15
20191103,134500,596.6,20.13,217.28,4405.07,9.5,472.67,15
20191103,140000,625.6,21.62,218.03,4748.73,9.81,489.57,15
20191103,141500,732.6,24.88,219.31,5459.87,11.64,476.03,15
20191103,143000,617.53,21.13,217.25,4600.4,9.65,482.33,15
20191103,144500,411.13,14.62,215.76,3151.93,6.66,480.58,15
20191103,150000,418.33,14.79,216.61,3205.07,6.71,484.73,15
20191103,151500,270.73,9.71,214.31,2079.13,4.38,482.98,15
20191103,153000,261.53,9.42,215.27,2027.93,4.23,487.59,15
20191103,154500,225.6,8.02,214.47,1721.47,3.62,484.55,15
20191103,160000,159.67,5.68,214.66,1217.67,2.55,488.7,15
20191103,161500,151.13,5.02,214.18,1074.13,2.24,491.46,15
20191103,163000,86.93,2.94,213.65,626.47,1.35,484.21,15
20191103,164500,58.53,1.99,213.63,424.2,0.95,475.77,15
20191103,170000,32.13,1.01,213.46,214.27,0.52,457.39,15
20191103,171500,13.33,0.35,213.73,72.4,0.23,434.55,15
20191103,173000,3.07,0.09,213.33,7,0.07,403.59,15
20191103,174500,0,0.1,213,0,0,425.58,15
20191103,180000,0,0.1,213,0,0,131.35,15
20191103,181500,0,0.1,213,0,0,41.73,15
20191103,183000,0,0.1,213,0,0,39.61,15
20191103,184500,0,0.1,213,0,0,39.4,15
20191103,190000,0,0.1,213,0,0,39.49,15
20191103,191500,0,0.1,213,0,0,40.33,15
20191103,193000,0,0.1,213,0,0,39.95,15
20191103,194500,0,0.1,213,0,0,39.91,15
20191103,200000,0,0.1,213,0,0,40.07,15
20191103,201500,0,0.1,213,0,0,39.45,15
20191103,203000,0,0.1,213,0,0,39.49,15
20191103,204500,0,0.1,213,0,0,39.14,15
20191103,210000,0,0.1,213,0,0,39.21,15
20191103,211500,0,0.1,213,0,0,39.69,15
20191103,213000,0,0.1,213,0,0,38.46,15
20191103,214500,0,0.1,213,0,0,38.25,15
20191103,220000,0,0.1,213,0,0,39.65,15
20191103,221500,0,0.1,213,0,0,39.02,15
20191103,223000,0,0.1,213,0,0,38.27,15
20191103,224500,0,0.1,213,0,0,38.55,15
