dia_mes_ano,hora_minuto,IRR,I_AC,V_AC,P_AC,I_DC,V_DC,n
20191007,052500,6.4,0.12,217.36,18.6,0.1,481.76,5
20191007,053000,14.73,0.46,217.1,97.2,0.25,510.41,15
20191007,054500,25.87,0.99,217.31,212.73,0.45,532.18,15
20191007,060000,32.6,1.31,216.82,281.47,0.57,536.04,15
20191007,061500,42.33,1.73,216.43,372.6,0.73,542.89,15
20191007,063000,52.53,2.19,217.43,474.53,0.92,541.86,15
20191007,064500,55.07,2.35,216.65,507.8,0.97,551.39,15
20191007,070000,51.27,2.18,216.06,468.13,0.9,546.95,15
20191007,071500,61.47,2.67,216.08,575.13,1.08,553.21,15
20191007,073000,74,3.32,213.8,709.07,1.31,558.47,15
20191007,074500,79.6,3.58,214.41,766.67,1.42,559.12,15
20191007,080000,61.07,2.7,213.67,575.53,1.09,551.56,15
20191007,081500,80.4,3.57,215.4,777.07,1.43,550.05,15
20191007,083000,82.47,3.71,215.51,798.73,1.47,561.53,15
20191007,084500,109,5.02,215.56,1080.33,1.95,569.89,15
20191007,090000,177.6,8.31,217.78,1808.07,3.21,574.85,15
20191007,091500,144.13,6.61,217.85,1440.07,2.59,566.7,15
20191007,093000,156.67,7.19,218.43,1570.27,2.8,571.1,15
20191007,094500,185.87,8.58,219.33,1881.47,3.34,572.49,15
20191007,100000,375.67,16.58,219.49,3644.47,6.39,569.23,15
20191007,101500,301.2,13.59,218.53,2998.4,5.36,559.37,15
20191007,103000,280.53,13.07,218.31,2853.07,5.06,571.53,15
20191007,104500,459.6,20.97,220.92,4637.93,8.33,564.97,15
20191007,110000,328.33,15.14,219.79,3331.93,5.99,562.25,15
20191007,111500,186.87,8.64,217.05,1877.4,3.41,558.87,15
20191007,113000,110.6,4.97,216.59,1074.93,1.99,553.71,15
20191007,114500,43.6,1.77,216.05,391.33,0.77,524.25,15
20191007,120000,112.13,5.43,217.27,1176.07,2.1,567.72,15
20191007,121500,154.47,7.17,217.71,1559.67,2.8,566.47,15
20191007,123000,404.27,18.47,220.89,4090.6,7.3,570.33,15
20191007,124500,443.2,20.25,222.02,4499.73,8.12,560.52,15
20191007,130000,559.27,24.84,221.73,5508.07,9.98,557.88,15
20191007,131500,422.07,19.2,220.73,4293.73,7.77,552.98,15
20191007,133000,601.67,26.71,221.13,5856.33,10.72,559.18,15
20191007,134500,471.2,21.75,218.24,4794.53,8.68,554.75,15
20191007,140000,792.4,31.95,222.03,7072.33,12.81,559.95,15
20191007,141500,383,27.98,221.63,6216.8,11.55,548.85,15
20191007,143000,270.8,13.74,219.74,3034.2,5.45,559.05,15
20191007,144500,305.87,20.56,219.76,4486.8,8.3,563.7,15
20191007,150000,349.2,25.2,221.03,5593.8,10.47,541.65,15
20191007,151500,253.87,23.74,220.94,5237.47,9.88,538.49,15
20191007,153000,212.53,12.08,218.44,2652.4,4.98,539.38,15
20191007,154500,311.13,15.34,219.48,3386.47,6.34,540.51,15
20191007,160000,222.73,10.08,216.9,2258.13,4.17,529.56,15
20191007,161500,61.87,3.15,214.97,677,1.27,551.68,15
20191007,163000,47.67,2.33,215.53,500.4,0.95,553.64,15
20191007,164500,41.07,1.82,215.92,391,0.78,532.75,15
20191007,170000,21.53,0.82,215.75,175.6,0.39,511.04,15
20191007,171500,9.67,0.29,216.9,59.47,0.18,485.09,15
20191007,173000,1.27,0.09,215.73,2.4,0.03,459.66,15
20191007,174500,0,0.1,215.3,0,0,276.67,15
20191007,180000,0,0.1,215.3,0,0,49.58,15
20191007,181500,0,0.1,215.3,0,0,42.89,15
20191007,183000,0,0.1,215.3,0,0,40.9,15
20191007,184500,0,0.1,215.3,0,0,41.51,15
20191007,190000,0,0.1,215.3,0,0,40.94,15
20191007,191500,0,0.1,215.3,0,0,42.32,15
20191007,193000,0,0.1,215.3,0,0,44.43,15
20191007,194500,0,0.1,215.3,0,0,44.56,15
20191007,200000,0,0.1,215.3,0,0,44.43,15
20191007,201500,0,0.1,215.3,0,0,43.29,15
20191007,203000,0,0.1,215.3,0,0,43.95,15
20191007,204500,0,0.1,215.3,0,0,43.46,15
20191007,210000,0,0.1,215.3,0,0,43.39,15
20191007,211500,0,0.1,215.3,0,0,44.7,15
20191007,213000,0,0.1,215.3,0,0,44.75,15
20191007,214500,0,0.1,215.3,0,0,43.91,15
20191007,220000,0,0.1,215.3,0,0,43.9,15
20191007,221500,0,0.1,215.3,0,0,44.55,15
20191007,223000,0,0.1,215.3,0,0,44,15
20191007,224500,0,0.1,215.3,0,0,44.75,15
20191007,230000,0,0.1,215.3,0,0,45.55,15
20191007,231500,0,0.1,215.3,0,0,44.51,15
20191007,233000,0,0.1,215.3,0,0,44.93,15
20191007,234500,0,0.1,215.3,0,0,44.71,15
