dia_mes_ano,hora_minuto,irr_inv,massaPM1,numPM1,massaPM2,numPM2,tamanho_medio,temp,vento_vel,vento_dir,P_DC,x_gauss,P_AC,I_AC,V_AC,I_DC,V_DC,massaPM4,numPM4,massaPM10,numPM10,rainfall,irr_est,Vd1,Pd,Nloss,Vd2,m,SR
20191030,000900,0,3.95,32.57,0.13,0.09,0.44,26.97,6.06,40,0,3.0048433981543,0,0,249989339544566e74,0,41.5,0,0,0,0,0,0,0.0276986286412069,4.7485e-4,7.12275e-6,0.0277050410806657,29.6601861170981,-33.3692635969744
20191030,001900,0,3.85,31.77,0.13,0.09,0.43,27.05,7.05,36,0,3.00546292856875,0,0,249989339544566e74,0,41.52,0,0,0,0,0,0,0.0276967794893202,4.7478e-4,7.1217e-6,0.027703191928779,29.6674035959905,-33.3692664717745
20191030,002900,0,3.78,31.17,0.12,0.09,0.43,27.1,6.38,45,0,3.00598785320849,0,0,249989339544566e74,0,41.8,0,0,0,0,0,0,0.0276940646730281,4.747e-4,7.1205e-6,0.0277004771124869,29.6735191351503,-33.3692688992123
20191030,003900,0,3.73,30.77,0.12,0.08,0.43,26.99,6.65,31.5,0,3.00653492266803,0,0,249989339544566e74,0,42.76,0,0,0,0,0,0,0.0276916981685186,4.7462e-4,7.1193e-6,0.0276981106079773,29.6798928733264,-33.3692714209166
20191030,004900,0,3.95,32.55,0.13,0.09,0.44,26.62,4.92,49.5,0,3.00691876258045,0,0,249989339544566e74,0,42.98,0,0,0,0,0,0,0.0276870802980333,4.7451e-4,7.11765e-6,0.027693492737492,29.6843649989794,-33.3692731852727
20191030,005900,0,3.79,31.25,0.13,0.09,0.45,26.32,4.52,31.5,0,3.00722291826979,0,0,249989339544566e74,0,42.56,0,0,0,0,0,0,0.0276819465350338,4.7438e-4,7.1157e-6,0.0276883589744925,29.6879087953948,-33.3692745804635
20191030,010900,0,3.77,31.05,0.13,0.09,0.44,26.59,7.05,40.5,0,3.00782552484346,0,0,249989339544566e74,0,42.13,0,0,0,0,0,0,0.0276801077613218,4.7431e-4,7.11465e-6,0.0276865202007805,29.6949301108354,-33.36927733715
20191030,011900,0,3.93,32.41,0.13,0.09,0.43,26.36,6.12,58.5,0,3.00834938305447,0,0,249989339544566e74,0,42.46,0,0,0,0,0,0,0.0276770575964363,4.7422e-4,7.1133e-6,0.027683470035895,29.7010340898447,-33.3692797254878
20191030,012900,0,3.85,31.74,0.13,0.09,0.43,26.21,5.05,72,0,3.00872935050929,0,0,249989339544566e74,0,42.97,0,0,0,0,0,0,0.0276726258896808,4.7411e-4,7.11165e-6,0.0276790383291396,29.7054615782587,-33.3692814531048
20191030,013900,0,4.05,33.44,0.13,0.09,0.44,26.05,5.25,58.5,0,3.00917534354533,0,0,249989339544566e74,0,43.21,0,0,0,0,0,0,0.0276684575866768,4.7401e-4,7.11015e-6,0.0276748700261355,29.7106585440027,-33.3692834758908
20191030,014900,0,4.04,33.32,0.13,0.09,0.43,25.89,4.26,36,0,3.00949884351208,0,0,249989339544566e74,0,42.75,0,0,0,0,0,0,0.0276629952076137,4.7389e-4,7.10835e-6,0.0276694076470724,29.714428237361,-33.36928493972
20191030,015900,0,4.13,34.09,0.14,0.09,0.44,25.83,3.06,40.5,0,3.00969805290238,0,0,249989339544566e74,0,43.03,0,0,0,0,0,0,0.0276559818751172,4.7375e-4,7.10625e-6,0.0276623943145759,29.7167496288481,-33.3692858397205
20191030,020900,0,4.44,36.65,0.15,0.1,0.44,25.67,3.46,31.5,0,3.01000866383095,0,0,249989339544566e74,0,43.52,0,0,0,0,0,0,0.0276494918261267,4.7362e-4,7.1043e-6,0.0276559042655854,29.7203692402043,-33.3692872408663
20191030,021900,0,4.52,37.32,0.15,0.1,0.42,25.48,3.06,22.5,0,3.01028792507689,0,0,249989339544566e74,0,44.02,0,0,0,0,0,0,0.0276424884755246,4.7349e-4,7.10235e-6,0.0276489009149833,29.7236235848979,-33.3692884983609
20191030,022900,0,4.37,36.05,0.15,0.1,0.44,25.75,7.25,18,0,3.01103795995966,0,0,249989339544566e74,0,44.42,0,0,0,0,0,0,0.0276409286305507,4.7345e-4,7.10175e-6,0.0276473410700094,29.7323643152327,-33.3692918652712
