dia_mes_ano,hora_minuto,irr_inv,massaPM1,numPM1,massaPM2,numPM2,tamanho_medio,temp,vento_vel,vento_dir,P_DC,x_gauss,P_AC,I_AC,V_AC,I_DC,V_DC,massaPM4,numPM4,massaPM10,numPM10,rainfall,irr_est,Vd1,Pd,Nloss,Vd2,m,SR
20191028,000900,0,2.22,18.31,0.07,0.05,0.46,26.33,9.61,15,0,2.65716803993606,0,0,14848216655799276e7,0,41.37,0,0,0,0,0,0,0.0262589413531534,4.1078e-4,6.1617e-6,0.0262653537926121,25.6535113422257,-33.3641085802361
20191028,001900,0,2.17,17.91,0.07,0.05,0.44,26.43,10.77,9,0,2.65794452984871,0,0,14848216655799276e7,0,41.8,0,0,0,0,0,0,0.0262629632909505,4.1074e-4,6.1611e-6,0.0262693757304092,25.6623591941223,-33.3641343743219
20191028,002900,0,2.14,17.67,0.07,0.05,0.43,26.34,8.25,4.5,0,2.65839545887727,0,0,14848216655799276e7,0,41.78,0,0,0,0,0,0,0.0262632612693548,4.1065e-4,6.15975e-6,0.0262696737088135,25.6674975986621,-33.3641493048621
20191028,003900,0,2.23,18.37,0.07,0.05,0.46,26.19,8.78,13.5,0,2.65893059860463,0,0,14848216655799276e7,0,42.14,0,0,0,0,0,0,0.0262643415963712,4.1057e-4,6.15855e-6,0.0262707540358299,25.6735958006833,-33.3641669772856
20191028,004900,0,2.06,16.97,0.07,0.05,0.44,26.02,6.85,13.5,0,2.65918801325005,0,0,14848216655799276e7,0,42.67,0,0,0,0,0,0,0.0262625852492579,4.1044e-4,6.1566e-6,0.0262689976887166,25.6765292563687,-33.364175460235
20191028,005900,0,2.13,17.6,0.07,0.05,0.44,26.02,7.05,0,0,2.65948699179901,0,0,14848216655799276e7,0,42.9,0,0,0,0,0,0,0.0262611235003058,4.1031e-4,6.15465e-6,0.0262675359397646,25.6799364318178,-33.364185298332
20191028,010900,0,2.16,17.81,0.07,0.05,0.44,25.55,4.52,0,0,2.65947208840479,0,0,14848216655799276e7,0,43.24,0,0,0,0,0,0,0.026255948088651,4.1013e-4,6.15195e-6,0.0262623605281097,25.6797665903096,-33.3641848082959
20191028,011900,0,2.17,17.92,0.07,0.05,0.45,25.44,4.26,0,0,2.65942683800917,0,0,14848216655799276e7,0,43.23,0,0,0,0,0,0,0.026250387421974,4.0995e-4,6.14925e-6,0.0262567998614328,25.6792509104812,-33.3641833201867
20191028,012900,0,2.13,17.54,0.07,0.05,0.44,25.97,5.72,27,0,2.65955674755922,0,0,14848216655799276e7,0,43.39,0,0,0,0,0,0,0.0262469815344922,4.0979e-4,6.14685e-6,0.026253393973951,25.680731382104,-33.3641875914438
20191028,013900,0,2.12,17.52,0.07,0.05,0.42,26.74,8.38,0,0,2.66002124480808,0,0,14848216655799276e7,0,42.65,0,0,0,0,0,0,0.0262474833064885,4.097e-4,6.1455e-6,0.0262538957459473,25.6860249794141,-33.3642028393882
