dia_mes_ano,hora_minuto,irr,massaPM1,massaPM2,numPM1,numPM2,tamanho_medio,temp,vento_dir,vento_vel,massaPM4,massaPM10,numPM4,numPM10,rainfall,P_AC,I_AC,I_DC,V_AC,V_DC,IRR,P_DC
20200331,000100,0,1.11,0.04,9.18,0.03,0.45,22.62,90,6.65,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200331,000200,0,1.41,0.05,11.64,0.03,0.45,22.56,90,2.66,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200331,000300,0,1.23,0.04,10.16,0.03,0.45,22.44,90,5.32,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200331,000400,0,1.13,0.04,9.32,0.03,0.44,22.56,90,1.33,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200331,000500,0,1.25,0.04,10.31,0.03,0.45,22.5,90,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200331,000600,0,1.39,0.05,11.46,0.03,0.44,22.44,90,2.66,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200331,000700,0,1.51,0.05,12.45,0.03,0.43,22.56,180,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200331,000800,0,1.09,0.04,9,0.02,0.43,22.56,135,6.65,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200331,000900,0,1.14,0.04,9.42,0.03,0.43,22.62,135,6.65,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200331,001000,0,1.19,0.04,9.8,0.03,0.42,22.44,135,9.31,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200331,001100,0,1.28,0.04,10.58,0.03,0.43,22.69,45,15.96,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200331,001200,0,1.25,0.04,10.34,0.03,0.42,22.75,90,3.99,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200331,001300,0,1.37,0.05,11.33,0.03,0.44,22.62,90,6.65,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200331,001400,0,1.28,0.04,10.58,0.03,0.45,22.5,135,7.98,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200331,001500,0,1.3,0.04,10.75,0.03,0.45,22.69,135,3.99,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200331,001600,0,1.44,0.05,11.92,0.03,0.45,22.38,135,6.65,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200331,001700,0,0.86,0.03,7.07,0.02,0.45,22.44,180,5.32,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200331,001800,0,1.58,0.05,13.07,0.04,0.46,22.56,135,6.65,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200331,001900,0,1.18,0.04,9.73,0.03,0.45,22.44,135,3.99,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200331,002000,0,1.37,0.05,11.27,0.03,0.45,22.5,135,6.65,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200331,002100,0,1,0.03,8.22,0.02,0.44,22.31,135,3.99,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200331,002200,0,1.39,0.05,11.45,0.03,0.44,22.25,135,3.99,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200331,002300,0,1.45,0.05,11.97,0.03,0.43,22.25,135,2.66,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
