dia_mes_ano,hora_minuto,irr,massaPM1,massaPM2,numPM1,numPM2,tamanho_medio,temp,vento_dir,vento_vel,massaPM4,massaPM10,numPM4,numPM10,rainfall,P_AC,I_AC,I_DC,V_AC,V_DC,IRR,P_DC
20200419,000400,0,3.75,0.12,30.95,0.09,0.49,19.38,90,23.94,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200419,000500,0,4.21,0.14,34.76,0.1,0.48,19.25,90,15.96,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200419,000600,0,4.28,0.14,35.27,0.1,0.48,19.5,135,11.97,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200419,000700,0,4.22,0.14,34.83,0.1,0.49,19.19,135,7.98,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200419,000800,0,3.34,0.11,27.53,0.08,0.5,19.38,90,25.27,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200419,000900,0,4.23,0.14,34.86,0.1,0.51,19.19,135,19.95,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200419,001000,0,4.34,0.14,35.83,0.1,0.49,19.12,135,10.64,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200419,001100,0,3.81,0.13,31.41,0.09,0.48,19.06,135,7.98,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200419,001200,0,3.54,0.12,29.23,0.08,0.46,19.19,180,13.3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200419,001300,0,3.79,0.13,31.24,0.09,0.47,19.06,90,7.98,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200419,001400,0,3.8,0.13,31.32,0.09,0.46,19.06,135,10.64,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200419,001500,0,3.2,0.11,26.44,0.07,0.46,19.25,0,9.31,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200419,001600,0,3.19,0.11,26.31,0.07,0.46,18.88,135,6.65,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200419,001700,0,3.93,0.13,32.44,0.09,0.46,19.12,90,25.27,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200419,001800,0,3.18,0.11,26.27,0.07,0.47,18.94,135,10.64,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200419,001900,0,3.22,0.11,26.54,0.07,0.48,19.12,135,10.64,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200419,002000,0,3,0.1,24.79,0.07,0.5,18.94,90,5.32,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200419,002100,0,3.6,0.12,29.71,0.08,0.48,19.12,135,11.97,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
