dia_mes_ano,hora_minuto,irr,massaPM1,massaPM2,numPM1,numPM2,tamanho_medio,temp,vento_dir,vento_vel,massaPM4,massaPM10,numPM4,numPM10,rainfall,P_AC,I_AC,I_DC,V_AC,V_DC,IRR,P_DC
20200418,000500,0,2.69,0.09,22.16,0.06,0.52,15.38,180,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200418,000600,0,3.33,0.11,27.51,0.08,0.51,15.31,180,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200418,000700,0,2.77,0.09,22.86,0.06,0.5,15.31,180,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200418,000800,0,3.11,0.1,25.68,0.07,0.49,15.06,180,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200418,000900,0,3.08,0.1,25.42,0.07,0.5,15.75,135,13.3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200418,001000,0,3.23,0.11,26.64,0.07,0.49,15.56,135,1.33,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200418,001100,0,3.19,0.11,26.29,0.07,0.5,15.31,135,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200418,001200,0,3.2,0.11,26.38,0.07,0.5,15.38,135,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200418,001300,0,2.96,0.1,24.46,0.07,0.49,15.69,135,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200418,001400,0,2.49,0.08,20.55,0.06,0.49,15.56,135,2.66,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200418,001500,0,2.71,0.09,22.39,0.06,0.5,15.88,180,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200418,001600,0,2.89,0.1,23.88,0.07,0.5,15.81,180,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200418,001700,0,2.78,0.09,22.95,0.06,0.49,15.75,135,1.33,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200418,001800,0,2.21,0.07,18.26,0.05,0.49,15.94,135,2.66,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200418,001900,0,2.72,0.09,22.45,0.06,0.49,16.44,135,2.66,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200418,002000,0,3.1,0.1,25.58,0.07,0.49,16.06,135,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200418,002100,0,2.46,0.08,20.26,0.06,0.48,16.12,180,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200418,002200,0,2.9,0.1,23.91,0.07,0.47,16.06,135,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200418,002300,0,2.87,0.1,23.67,0.07,0.47,16.12,135,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200418,002400,0,2.77,0.09,22.89,0.06,0.48,16.25,180,2.66,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200418,002500,0,2.1,0.07,17.31,0.05,0.49,15.81,180,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200418,002600,0,2.76,0.09,22.74,0.06,0.47,15.81,90,6.65,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200418,002700,0,2.77,0.09,22.84,0.06,0.47,15.5,180,3.99,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200418,002800,0,2.94,0.1,24.29,0.07,0.46,15.81,135,5.32,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200418,002900,0,2.83,0.09,23.38,0.06,0.46,15.62,135,5.32,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200418,003000,0,2.7,0.09,22.28,0.06,0.45,15.94,180,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200418,003100,0,2.61,0.09,21.56,0.06,0.46,15.81,135,1.33,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200418,003200,0,2.55,0.08,21.04,0.06,0.45,15.62,135,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200418,003300,0,2.79,0.09,23.06,0.06,0.46,15.5,135,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200418,003400,0,3.09,0.1,25.5,0.07,0.47,15.94,180,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200418,003500,0,2.56,0.09,21.09,0.06,0.5,15.81,135,3.99,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200418,003600,0,3.01,0.1,24.82,0.07,0.5,16.06,135,5.32,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200418,003700,0,2.76,0.09,22.79,0.06,0.5,16,135,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
