dia_mes_ano,hora_minuto,irr,massaPM1,massaPM2,numPM1,numPM2,tamanho_medio,temp,vento_dir,vento_vel,massaPM4,massaPM10,numPM4,numPM10,rainfall,P_AC,I_AC,I_DC,V_AC,V_DC,IRR,P_DC
20200407,000100,0,0.85,0.03,7.02,0.02,0.46,17.56,135,10.64,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200407,000200,0,0.95,0.03,7.85,0.02,0.45,17.5,135,19.95,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200407,000300,0,0.93,0.03,7.65,0.02,0.45,17.44,135,14.63,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200407,000400,0,0.89,0.03,7.31,0.02,0.44,17.47,45,31.92,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200407,000500,0,0.98,0.03,8.08,0.02,0.46,17.5,135,17.29,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200407,000600,0,1.11,0.04,9.12,0.03,0.45,17.5,135,62.51,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200407,000700,0,1.01,0.03,8.29,0.02,0.45,17.5,135,14.63,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200407,000800,0,1.11,0.04,9.19,0.03,0.45,17.5,135,13.3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200407,000900,0,1.04,0.03,8.6,0.02,0.45,17.56,90,9.31,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200407,001000,0,1.01,0.03,8.31,0.02,0.45,17.56,135,13.3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200407,001100,0,0.9,0.03,7.45,0.02,0.44,17.5,135,23.94,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200407,001200,0,0.85,0.03,7.02,0.02,0.46,17.5,135,15.96,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200407,001300,0,0.91,0.03,7.49,0.02,0.46,17.44,135,17.29,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200407,001400,0,1.02,0.03,8.39,0.02,0.45,17.5,135,14.63,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200407,001500,0,0.86,0.03,7.1,0.02,0.46,17.5,135,9.31,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200407,001600,0,1.1,0.04,9.05,0.02,0.46,17.44,135,9.31,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200407,001700,0,1.18,0.04,9.75,0.03,0.45,17.31,180,34.58,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200407,001800,0,0.8,0.03,6.6,0.02,0.45,17.44,135,9.31,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200407,001900,0,0.82,0.03,6.77,0.02,0.45,17.25,180,17.29,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200407,002000,0,1.07,0.04,8.83,0.02,0.45,17.25,180,7.98,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200407,002100,0,1.24,0.04,10.19,0.03,0.46,17.44,180,19.95,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200407,002200,0,1.28,0.04,10.56,0.03,0.46,17.31,135,9.31,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200407,002300,0,1.13,0.04,9.36,0.03,0.46,17.38,135,13.3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200407,002400,0,1.08,0.04,8.92,0.02,0.45,17.31,90,14.63,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200407,002500,0,1.29,0.04,10.61,0.03,0.46,17.25,135,14.63,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200407,002600,0,1.35,0.04,11.15,0.03,0.45,17.31,90,21.28,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200407,002700,0,1.37,0.05,11.29,0.03,0.45,17.31,180,62.51,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200407,002800,0,1.47,0.05,12.17,0.03,0.46,17.25,135,17.29,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200407,002900,0,2.04,0.07,16.82,0.05,0.46,17.12,135,15.96,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200407,003000,0,1.37,0.05,11.28,0.03,0.46,17.25,135,15.96,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200407,003100,0,1.11,0.04,9.19,0.03,0.45,17.38,135,11.97,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200407,003200,0,1,0.03,8.28,0.02,0.45,17.31,180,14.63,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200407,003300,0,1.41,0.05,11.61,0.03,0.46,17.38,135,6.65,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200407,003400,0,1.21,0.04,10.01,0.03,0.44,17.06,135,13.3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200407,003500,0,1.29,0.04,10.68,0.03,0.45,17.19,90,23.94,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200407,003600,0,1.33,0.04,10.95,0.03,0.45,17.06,135,7.98,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200407,003700,0,1.26,0.04,10.41,0.03,0.45,17.06,180,17.29,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200407,003800,0,1.7,0.06,14.02,0.04,0.45,17.12,135,17.29,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200407,003900,0,1.29,0.04,10.64,0.03,0.45,17.25,135,17.29,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200407,004000,0,1.22,0.04,10.03,0.03,0.46,17.06,135,7.98,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200407,004100,0,1.19,0.04,9.78,0.03,0.46,17.12,135,37.24,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
