dia_mes_ano,hora_minuto,irr,massaPM1,massaPM2,numPM1,numPM2,tamanho_medio,temp,vento_dir,vento_vel,massaPM4,massaPM10,numPM4,numPM10,rainfall,P_AC,I_AC,I_DC,V_AC,V_DC,IRR,P_DC
20200325,000100,0,3.73,0.12,30.77,0.08,0.44,23.31,90,25.27,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200325,000200,0,3.04,0.1,25.06,0.07,0.45,23.44,45,15.96,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200325,000300,0,2.82,0.09,23.29,0.06,0.45,23.31,0,15.96,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200325,000400,0,3.19,0.11,26.28,0.07,0.45,23.44,45,34.58,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200325,000500,0,3.34,0.11,27.53,0.08,0.47,23.5,90,25.27,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200325,000600,0,3.17,0.11,26.17,0.07,0.48,23.31,90,18.62,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200325,000700,0,3.65,0.12,30.08,0.08,0.47,23.31,90,19.95,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200325,000800,0,3.2,0.11,26.43,0.07,0.44,23.25,90,5.32,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200325,000900,0,3.17,0.11,26.17,0.07,0.43,23.31,135,10.64,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200325,001000,0,3.39,0.11,27.93,0.08,0.43,23.31,135,14.63,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200325,001100,0,3.51,0.12,28.92,0.08,0.44,23.25,180,25.27,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200325,001200,0,3.25,0.11,26.84,0.07,0.44,23.25,45,27.93,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200325,001300,0,3.44,0.11,28.35,0.08,0.45,23.5,90,35.91,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200325,001400,0,3.25,0.11,26.81,0.07,0.44,23.31,0,27.93,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
20200325,001500,0,3.24,0.11,26.7,0.07,0.45,23.25,45,13.3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
