dia_mes_ano,hora_minuto,irr,massaPM1,massaPM2,massaPM4,massaPM10,numPM1,numPM2,numPM4,numPM10,tamanho_medio,temp,vento_dir,vento_vel,rainfall,P_AC,I_AC,I_DC,V_AC,V_DC,IRR,P_DC
20200501,000300,0,2.75,0.09,0,0,22.71,0.06,0,0,0.46,22.31,90,11.97,0,0,0,0,0,0,0,0
20200501,000400,0,2.73,0.09,0,0,22.54,0.06,0,0,0.46,21.94,90,13.3,0,0,0,0,0,0,0,0
20200501,000500,0,2.76,0.09,0,0,22.74,0.06,0,0,0.43,22.44,90,21.28,0,0,0,0,0,0,0,0
20200501,000600,0,2.88,0.1,0,0,23.79,0.07,0,0,0.45,22.62,135,13.3,0,0,0,0,0,0,0,0
20200501,000700,0,3.13,0.1,0,0,25.82,0.07,0,0,0.44,22.44,135,10.64,0,0,0,0,0,0,0,0
20200501,000800,0,2.83,0.09,0,0,23.38,0.06,0,0,0.46,22.06,135,5.32,0,0,0,0,0,0,0,0
20200501,000900,0,3.04,0.1,0,0,25.04,0.07,0,0,0.45,22.38,90,14.63,0,0,0,0,0,0,0,0
20200501,001000,0,2.99,0.1,0,0,24.64,0.07,0,0,0.45,22.06,135,10.64,0,0,0,0,0,0,0,0
20200501,001100,0,3.26,0.11,0,0,26.93,0.07,0,0,0.46,22.12,135,5.32,0,0,0,0,0,0,0,0
20200501,001200,0,2.81,0.09,0,0,23.16,0.06,0,0,0.48,22.25,90,13.3,0,0,0,0,0,0,0,0
20200501,001300,0,3.09,0.1,0,0,25.5,0.07,0,0,0.47,22.19,135,6.65,0,0,0,0,0,0,0,0
20200501,001400,0,2.62,0.09,0,0,21.63,0.06,0,0,0.47,22.5,90,18.62,0,0,0,0,0,0,0,0
20200501,001500,0,3.15,0.1,0,0,25.95,0.07,0,0,0.48,22.31,90,10.64,0,0,0,0,0,0,0,0
20200501,001600,0,2.76,0.09,0,0,22.81,0.06,0,0,0.47,22.44,135,11.97,0,0,0,0,0,0,0,0
20200501,001700,0,3.23,0.11,0,0,26.66,0.07,0,0,0.48,22.5,135,15.96,0,0,0,0,0,0,0,0
20200501,001800,0,3.46,0.11,0,0,28.51,0.08,0,0,0.49,22.19,135,7.98,0,0,0,0,0,0,0,0
20200501,001900,0,2.99,0.1,0,0,24.71,0.07,0,0,0.5,22.38,135,15.96,0,0,0,0,0,0,0,0
20200501,002000,0,2.85,0.09,0,0,23.49,0.06,0,0,0.51,22.44,135,11.97,0,0,0,0,0,0,0,0
20200501,002100,0,2.81,0.09,0,0,23.15,0.06,0,0,0.52,22.12,90,14.63,0,0,0,0,0,0,0,0
20200501,002200,0,2.76,0.09,0,0,22.81,0.06,0,0,0.5,22.12,135,6.65,0,0,0,0,0,0,0,0
20200501,002300,0,2.83,0.09,0,0,23.31,0.06,0,0,0.5,22.31,90,10.64,0,0,0,0,0,0,0,0
20200501,002400,0,3.02,0.1,0,0,24.89,0.07,0,0,0.5,22,135,10.64,0,0,0,0,0,0,0,0
20200501,002500,0,2.98,0.1,0,0,24.59,0.07,0,0,0.49,22.06,135,7.98,0,0,0,0,0,0,0,0
20200501,002600,0,2.85,0.09,0,0,23.49,0.06,0,0,0.48,21.88,90,18.62,0,0,0,0,0,0,0,0
20200501,002700,0,2.89,0.1,0,0,23.81,0.07,0,0,0.47,22.31,90,26.6,0,0,0,0,0,0,0,0
20200501,002800,0,2.52,0.08,0,0,20.76,0.06,0,0,0.48,22.31,45,10.64,0,0,0,0,0,0,0,0
20200501,002900,0,2.63,0.09,0,0,21.71,0.06,0,0,0.48,22.38,135,11.97,0,0,0,0,0,0,0,0
20200501,003000,0,2.24,0.07,0,0,18.47,0.05,0,0,0.47,22.12,135,2.66,0,0,0,0,0,0,0,0
20200501,003100,0,2.44,0.08,0,0,20.11,0.06,0,0,0.48,22.38,90,15.96,0,0,0,0,0,0,0,0
20200501,003200,0,2.55,0.08,0,0,21,0.06,0,0,0.47,22.12,90,7.98,0,0,0,0,0,0,0,0
20200501,003300,0,2.43,0.08,0,0,20.02,0.06,0,0,0.47,22.25,135,17.29,0,0,0,0,0,0,0,0
20200501,003400,0,2.7,0.09,0,0,22.29,0.06,0,0,0.45,22.19,90,6.65,0,0,0,0,0,0,0,0
20200501,003500,0,2.77,0.09,0,0,22.88,0.06,0,0,0.46,21.81,90,3.99,0,0,0,0,0,0,0,0
20200501,003600,0,2.78,0.09,0,0,22.97,0.06,0,0,0.47,21.69,90,7.98,0,0,0,0,0,0,0,0
20200501,003700,0,2.92,0.1,0,0,24.07,0.07,0,0,0.48,22.12,90,7.98,0,0,0,0,0,0,0,0
20200501,003800,0,2.28,0.08,0,0,18.83,0.05,0,0,0.47,22.12,135,3.99,0,0,0,0,0,0,0,0
20200501,003900,0,2.59,0.09,0,0,21.38,0.06,0,0,0.47,21.88,90,7.98,0,0,0,0,0,0,0,0
20200501,004000,0,3,0.1,0,0,24.75,0.07,0,0,0.45,22.06,90,10.64,0,0,0,0,0,0,0,0
20200501,004100,0,2.36,0.08,0,0,19.51,0.05,0,0,0.45,21.88,90,3.99,0,0,0,0,0,0,0,0
20200501,004200,0,2.47,0.08,0,0,20.38,0.06,0,0,0.46,21.5,90,3.99,0,0,0,0,0,0,0,0
