dia_mes_ano,hora_minuto,irr,massaPM1,massaPM2,massaPM4,massaPM10,numPM1,numPM2,numPM4,numPM10,tamanho_medio,temp,vento_dir,vento_vel,rainfall,P_AC,I_AC,I_DC,V_AC,V_DC,IRR,P_DC
20200426,000100,0,2.43,0.08,0,0,20.02,0.06,0,0,0.49,22.81,45,0,0,0,0,0,0,0,0,0
20200426,000200,0,2.39,0.08,0,0,19.73,0.05,0,0,0.48,22.62,45,0,0,0,0,0,0,0,0,0
20200426,000300,0,2.98,0.1,0,0,24.58,0.07,0,0,0.48,22.75,45,0,0,0,0,0,0,0,0,0
20200426,000400,0,2.58,0.09,0,0,21.28,0.06,0,0,0.49,22.75,45,0,0,0,0,0,0,0,0,0
20200426,000500,0,2.52,0.08,0,0,20.76,0.06,0,0,0.48,22.94,45,0,0,0,0,0,0,0,0,0
20200426,000600,0,2.29,0.08,0,0,18.93,0.05,0,0,0.49,22.88,45,0,0,0,0,0,0,0,0,0
20200426,000700,0,2.62,0.09,0,0,21.62,0.06,0,0,0.49,22.81,45,0,0,0,0,0,0,0,0,0
20200426,000800,0,2.84,0.09,0,0,23.42,0.06,0,0,0.5,22.69,45,0,0,0,0,0,0,0,0,0
20200426,000900,0,2.4,0.08,0,0,19.81,0.05,0,0,0.49,22.75,45,0,0,0,0,0,0,0,0,0
20200426,001000,0,2.74,0.09,0,0,22.6,0.06,0,0,0.47,22.81,45,0,0,0,0,0,0,0,0,0
20200426,001100,0,2.44,0.08,0,0,20.12,0.06,0,0,0.48,22.81,45,0,0,0,0,0,0,0,0,0
20200426,001200,0,2.13,0.07,0,0,17.55,0.05,0,0,0.47,22.62,45,0,0,0,0,0,0,0,0,0
20200426,001300,0,2.6,0.09,0,0,21.41,0.06,0,0,0.47,22.75,45,0,0,0,0,0,0,0,0,0
20200426,001400,0,2.36,0.08,0,0,19.44,0.05,0,0,0.48,22.62,45,0,0,0,0,0,0,0,0,0
20200426,001500,0,2.72,0.09,0,0,22.48,0.06,0,0,0.48,22.69,45,0,0,0,0,0,0,0,0,0
20200426,001600,0,2.44,0.08,0,0,20.17,0.06,0,0,0.5,22.75,45,0,0,0,0,0,0,0,0,0
20200426,001700,0,2.36,0.08,0,0,19.51,0.05,0,0,0.5,22.69,45,0,0,0,0,0,0,0,0,0
20200426,001800,0,2.17,0.07,0,0,17.89,0.05,0,0,0.5,22.5,180,0,0,0,0,0,0,0,0,0
20200426,001900,0,2.31,0.08,0,0,19.05,0.05,0,0,0.49,22.5,180,0,0,0,0,0,0,0,0,0
20200426,002000,0,2.09,0.07,0,0,17.2,0.05,0,0,0.48,22.44,180,0,0,0,0,0,0,0,0,0
20200426,002100,0,2.59,0.09,0,0,21.38,0.06,0,0,0.49,22.25,180,0,0,0,0,0,0,0,0,0
20200426,002200,0,2.94,0.1,0,0,24.29,0.07,0,0,0.49,22.12,180,0,0,0,0,0,0,0,0,0
20200426,002300,0,2.12,0.07,0,0,17.45,0.05,0,0,0.48,22.19,180,2.66,0,0,0,0,0,0,0,0
20200426,002400,0,2.19,0.07,0,0,18.08,0.05,0,0,0.47,22.06,180,0,0,0,0,0,0,0,0,0
20200426,002500,0,1.87,0.06,0,0,15.41,0.04,0,0,0.48,22.25,135,0,0,0,0,0,0,0,0,0
20200426,002600,0,2.22,0.07,0,0,18.35,0.05,0,0,0.48,22.44,225,3.99,0,0,0,0,0,0,0,0
20200426,002700,0,2.54,0.08,0,0,20.94,0.06,0,0,0.48,22.5,180,0,0,0,0,0,0,0,0,0
20200426,002800,0,2.47,0.08,0,0,20.35,0.06,0,0,0.48,22.5,180,0,0,0,0,0,0,0,0,0
20200426,002900,0,2.2,0.07,0,0,18.18,0.05,0,0,0.48,22.62,180,1.33,0,0,0,0,0,0,0,0
20200426,003000,0,2.22,0.07,0,0,18.33,0.05,0,0,0.49,22.69,135,7.98,0,0,0,0,0,0,0,0
20200426,003100,0,2.43,0.08,0,0,20.01,0.05,0,0,0.48,22.62,135,3.99,0,0,0,0,0,0,0,0
20200426,003200,0,2.22,0.07,0,0,18.36,0.05,0,0,0.5,22.81,135,1.33,0,0,0,0,0,0,0,0
20200426,003300,0,2.11,0.07,0,0,17.41,0.05,0,0,0.5,22.69,135,3.99,0,0,0,0,0,0,0,0
20200426,003400,0,2.37,0.08,0,0,19.57,0.05,0,0,0.51,22.62,135,0,0,0,0,0,0,0,0,0
20200426,003600,0,1.96,0.07,0,0,16.2,0.04,0,0,0.51,22.62,135,0,0,0,0,0,0,0,0,0
20200426,003700,0,2.23,0.07,0,0,18.39,0.05,0,0,0.5,22.62,135,0,0,0,0,0,0,0,0,0
20200426,003800,0,2.06,0.07,0,0,16.96,0.05,0,0,0.49,22.5,135,0,0,0,0,0,0,0,0,0
20200426,003900,0,2.03,0.07,0,0,16.74,0.05,0,0,0.49,22.5,135,3.99,0,0,0,0,0,0,0,0
20200426,004000,0,1.96,0.07,0,0,16.21,0.04,0,0,0.5,22.5,135,5.32,0,0,0,0,0,0,0,0
20200426,004100,0,1.88,0.06,0,0,15.52,0.04,0,0,0.5,22.44,135,2.66,0,0,0,0,0,0,0,0
20200426,004200,0,2.27,0.08,0,0,18.73,0.05,0,0,0.52,22.62,180,3.99,0,0,0,0,0,0,0,0
20200426,004300,0,2.27,0.08,0,0,18.77,0.05,0,0,0.51,22.5,180,2.66,0,0,0,0,0,0,0,0
20200426,004400,0,1.65,0.05,0,0,13.57,0.04,0,0,0.51,22.31,180,0,0,0,0,0,0,0,0,0
20200426,004500,0,2.13,0.07,0,0,17.58,0.05,0,0,0.51,22.31,180,2.66,0,0,0,0,0,0,0,0
20200426,004600,0,1.99,0.07,0,0,16.4,0.05,0,0,0.52,22.5,180,2.66,0,0,0,0,0,0,0,0
20200426,004700,0,1.75,0.06,0,0,14.42,0.04,0,0,0.52,22.44,180,2.66,0,0,0,0,0,0,0,0
20200426,004800,0,1.98,0.07,0,0,16.36,0.04,0,0,0.52,22.31,180,3.99,0,0,0,0,0,0,0,0
20200426,004900,0,1.98,0.07,0,0,16.34,0.04,0,0,0.51,22.25,180,2.66,0,0,0,0,0,0,0,0
20200426,005000,0,2.15,0.07,0,0,17.73,0.05,0,0,0.51,22.31,180,0,0,0,0,0,0,0,0,0
20200426,005100,0,1.77,0.06,0,0,14.61,0.04,0,0,0.52,22.31,180,0,0,0,0,0,0,0,0,0
20200426,005200,0,1.8,0.06,0,0,14.83,0.04,0,0,0.52,22.31,90,2.66,0,0,0,0,0,0,0,0
20200426,005300,0,1.51,0.05,0,0,12.43,0.03,0,0,0.52,22.62,180,9.31,0,0,0,0,0,0,0,0
20200426,005400,0,1.73,0.06,0,0,14.24,0.04,0,0,0.53,22.56,135,3.99,0,0,0,0,0,0,0,0
20200426,005500,0,1.56,0.05,0,0,12.85,0.04,0,0,0.53,22.69,180,6.65,0,0,0,0,0,0,0,0
20200426,005600,0,1.78,0.06,0,0,14.71,0.04,0,0,0.5,22.75,135,3.99,0,0,0,0,0,0,0,0
20200426,005700,0,2.01,0.07,0,0,16.62,0.05,0,0,0.5,23.12,90,10.64,0,0,0,0,0,0,0,0
20200426,005800,0,1.98,0.07,0,0,16.36,0.04,0,0,0.5,23.12,90,6.65,0,0,0,0,0,0,0,0
20200426,005900,0,1.79,0.06,0,0,14.73,0.04,0,0,0.49,22.94,135,6.65,0,0,0,0,0,0,0,0
20200426,010000,0,1.89,0.06,0,0,15.63,0.04,0,0,0.51,22.69,135,6.65,0,0,0,0,0,0,0,0
20200426,010100,0,2.21,0.07,0,0,18.2,0.05,0,0,0.5,22.75,135,2.66,0,0,0,0,0,0,0,0
20200426,010200,0,1.76,0.06,0,0,14.52,0.04,0,0,0.5,22.44,135,2.66,0,0,0,0,0,0,0,0
20200426,010300,0,2.16,0.07,0,0,17.79,0.05,0,0,0.51,22.5,135,6.65,0,0,0,0,0,0,0,0
20200426,010400,0,2.17,0.07,0,0,17.88,0.05,0,0,0.5,22.56,135,0,0,0,0,0,0,0,0,0
20200426,010500,0,2.15,0.07,0,0,17.73,0.05,0,0,0.48,22.31,135,0,0,0,0,0,0,0,0,0
20200426,010600,0,2.04,0.07,0,0,16.83,0.05,0,0,0.48,22.5,135,0,0,0,0,0,0,0,0,0
20200426,010700,0,1.68,0.06,0,0,13.84,0.04,0,0,0.49,22.69,90,2.66,0,0,0,0,0,0,0,0
20200426,010800,0,1.72,0.06,0,0,14.17,0.04,0,0,0.49,22.62,90,2.66,0,0,0,0,0,0,0,0
20200426,010900,0,1.76,0.06,0,0,14.49,0.04,0,0,0.49,22.44,135,2.66,0,0,0,0,0,0,0,0
20200426,011000,0,1.35,0.04,0,0,11.13,0.03,0,0,0.47,22.44,135,2.66,0,0,0,0,0,0,0,0
20200426,011100,0,1.85,0.06,0,0,15.28,0.04,0,0,0.47,22.25,135,1.33,0,0,0,0,0,0,0,0
20200426,011200,0,1.64,0.05,0,0,13.51,0.04,0,0,0.47,22.38,135,0,0,0,0,0,0,0,0,0
20200426,011300,0,1.61,0.05,0,0,13.31,0.04,0,0,0.48,22.31,135,3.99,0,0,0,0,0,0,0,0
20200426,011400,0,1.74,0.06,0,0,14.37,0.04,0,0,0.48,22.44,135,3.99,0,0,0,0,0,0,0,0
20200426,011500,0,1.88,0.06,0,0,15.52,0.04,0,0,0.47,22.19,135,3.99,0,0,0,0,0,0,0,0
20200426,011600,0,2.11,0.07,0,0,17.44,0.05,0,0,0.46,22.38,135,2.66,0,0,0,0,0,0,0,0
20200426,011700,0,1.58,0.05,0,0,13.01,0.04,0,0,0.48,22.19,135,0,0,0,0,0,0,0,0,0
20200426,011800,0,1.94,0.06,0,0,16.03,0.04,0,0,0.47,22.25,135,3.99,0,0,0,0,0,0,0,0
20200426,011900,0,1.88,0.06,0,0,15.5,0.04,0,0,0.48,22.31,135,1.33,0,0,0,0,0,0,0,0
20200426,012000,0,1.79,0.06,0,0,14.77,0.04,0,0,0.48,22.5,135,3.99,0,0,0,0,0,0,0,0
20200426,012100,0,1.76,0.06,0,0,14.48,0.04,0,0,0.48,22.38,135,0,0,0,0,0,0,0,0,0
20200426,012200,0,1.86,0.06,0,0,15.39,0.04,0,0,0.47,22.31,135,0,0,0,0,0,0,0,0,0
20200426,012300,0,1.74,0.06,0,0,14.34,0.04,0,0,0.47,22.44,135,3.99,0,0,0,0,0,0,0,0
20200426,012400,0,2.13,0.07,0,0,17.59,0.05,0,0,0.48,22.31,0,3.99,0,0,0,0,0,0,0,0
20200426,012500,0,1.71,0.06,0,0,14.09,0.04,0,0,0.49,22.38,135,3.99,0,0,0,0,0,0,0,0
20200426,012600,0,1.57,0.05,0,0,12.95,0.04,0,0,0.48,22.25,225,2.66,0,0,0,0,0,0,0,0
20200426,012700,0,1.85,0.06,0,0,15.24,0.04,0,0,0.48,22.25,225,0,0,0,0,0,0,0,0,0
20200426,012800,0,1.34,0.04,0,0,11.09,0.03,0,0,0.49,22.31,135,0,0,0,0,0,0,0,0,0
20200426,012900,0,1.76,0.06,0,0,14.5,0.04,0,0,0.48,22.19,135,1.33,0,0,0,0,0,0,0,0
20200426,013000,0,1.66,0.06,0,0,13.66,0.04,0,0,0.48,21.94,135,0,0,0,0,0,0,0,0,0
20200426,013100,0,1.41,0.05,0,0,11.64,0.03,0,0,0.49,21.88,135,0,0,0,0,0,0,0,0,0
20200426,013200,0,1.63,0.05,0,0,13.44,0.04,0,0,0.49,22,135,0,0,0,0,0,0,0,0,0
20200426,013300,0,1.66,0.06,0,0,13.73,0.04,0,0,0.49,22,135,0,0,0,0,0,0,0,0,0
20200426,013400,0,1.63,0.05,0,0,13.45,0.04,0,0,0.49,22,135,0,0,0,0,0,0,0,0,0
20200426,013500,0,1.4,0.05,0,0,11.56,0.03,0,0,0.49,22.19,135,0,0,0,0,0,0,0,0,0
20200426,013600,0,1.41,0.05,0,0,11.61,0.03,0,0,0.51,22.12,135,0,0,0,0,0,0,0,0,0
20200426,013700,0,1.62,0.05,0,0,13.37,0.04,0,0,0.52,22.12,135,0,0,0,0,0,0,0,0,0
20200426,013800,0,1.32,0.04,0,0,10.85,0.03,0,0,0.51,22.06,135,0,0,0,0,0,0,0,0,0
20200426,013900,0,1.79,0.06,0,0,14.73,0.04,0,0,0.52,22,135,0,0,0,0,0,0,0,0,0
20200426,014000,0,1.86,0.06,0,0,15.38,0.04,0,0,0.52,22.12,135,0,0,0,0,0,0,0,0,0
20200426,014100,0,1.44,0.05,0,0,11.89,0.03,0,0,0.53,22.12,135,0,0,0,0,0,0,0,0,0
20200426,014200,0,1.44,0.05,0,0,11.87,0.03,0,0,0.53,22.5,135,5.32,0,0,0,0,0,0,0,0
20200426,014300,0,1.61,0.05,0,0,13.31,0.04,0,0,0.52,22.44,135,7.98,0,0,0,0,0,0,0,0
20200426,014400,0,1.49,0.05,0,0,12.33,0.03,0,0,0.51,22.56,135,6.65,0,0,0,0,0,0,0,0
20200426,014500,0,1.57,0.05,0,0,12.95,0.04,0,0,0.5,22.56,135,7.98,0,0,0,0,0,0,0,0
20200426,014600,0,1.74,0.06,0,0,14.4,0.04,0,0,0.51,22.38,135,6.65,0,0,0,0,0,0,0,0
20200426,014700,0,1.73,0.06,0,0,14.29,0.04,0,0,0.51,22.44,135,7.98,0,0,0,0,0,0,0,0
20200426,014800,0,1.61,0.05,0,0,13.3,0.04,0,0,0.5,22.31,135,2.66,0,0,0,0,0,0,0,0
20200426,014900,0,1.84,0.06,0,0,15.18,0.04,0,0,0.5,22.75,135,3.99,0,0,0,0,0,0,0,0
20200426,015000,0,1.65,0.05,0,0,13.61,0.04,0,0,0.5,22.69,135,2.66,0,0,0,0,0,0,0,0
20200426,015100,0,1.79,0.06,0,0,14.8,0.04,0,0,0.51,22.5,135,3.99,0,0,0,0,0,0,0,0
20200426,015200,0,2,0.07,0,0,16.49,0.05,0,0,0.52,22.31,135,6.65,0,0,0,0,0,0,0,0
20200426,015300,0,1.59,0.05,0,0,13.15,0.04,0,0,0.51,22.44,135,11.97,0,0,0,0,0,0,0,0
