"","dia_mes_ano","hora_minuto","P_AC","I_AC","I_DC","V_AC","V_DC","IRR"
"1",20191123,0,0,0.1,0,214.7,41.9,0
"2",20191123,100,0,0.1,0,214.7,41.7,0
"3",20191123,200,0,0.1,0,214.7,41.4,0
"4",20191123,300,0,0.1,0,214.7,41.1,0
"5",20191123,400,0,0.1,0,214.7,40.7,0
"6",20191123,500,0,0.1,0,214.7,40.4,0
"7",20191123,600,0,0.1,0,214.7,40.1,0
"8",20191123,700,0,0.1,0,214.7,39.7,0
"9",20191123,800,0,0.1,0,214.7,39.2,0
"10",20191123,900,0,0.1,0,214.7,38.8,0
"11",20191123,1000,0,0.1,0,214.7,38.4,0
"12",20191123,1100,0,0.1,0,214.7,38.3,0
"13",20191123,1200,0,0.1,0,214.7,38.1,0
"14",20191123,1300,0,0.1,0,214.7,38,0
"15",20191123,1400,0,0.1,0,214.7,38,0
"16",20191123,1500,0,0.1,0,214.7,38.1,0
"17",20191123,1600,0,0.1,0,214.7,38.1,0
"18",20191123,1700,0,0.1,0,214.7,38,0
"19",20191123,1800,0,0.1,0,214.7,38,0
"20",20191123,1900,0,0.1,0,214.7,37.8,0
"21",20191123,2000,0,0.1,0,214.7,37.8,0
"22",20191123,2100,0,0.1,0,214.7,37.8,0
"23",20191123,2200,0,0.1,0,214.7,37.8,0
"24",20191123,2300,0,0.1,0,214.7,38,0
"25",20191123,2400,0,0.1,0,214.7,38,0
"26",20191123,2500,0,0.1,0,214.7,38.4,0
"27",20191123,2600,0,0.1,0,214.7,38.4,0
"28",20191123,2700,0,0.1,0,214.7,38.6,0
"29",20191123,2800,0,0.1,0,214.7,38.6,0
"30",20191123,2900,0,0.1,0,214.7,38.7,0
"31",20191123,3000,0,0.1,0,214.7,38.7,0
"32",20191123,3100,0,0.1,0,214.7,38.8,0
"33",20191123,3200,0,0.1,0,214.7,38.8,0
"34",20191123,3300,0,0.1,0,214.7,39,0
"35",20191123,3400,0,0.1,0,214.7,39,0
"36",20191123,3500,0,0.1,0,214.7,39.2,0
"37",20191123,3600,0,0.1,0,214.7,39.2,0
"38",20191123,3700,0,0.1,0,214.7,39,0
"39",20191123,3800,0,0.1,0,214.7,39,0
"40",20191123,3900,0,0.1,0,214.7,38.9,0
"41",20191123,4000,0,0.1,0,214.7,38.9,0
"42",20191123,4100,0,0.1,0,214.7,38.8,0
"43",20191123,4200,0,0.1,0,214.7,38.5,0
"44",20191123,4300,0,0.1,0,214.7,38.3,0
"45",20191123,4400,0,0.1,0,214.7,38.3,0
"46",20191123,4500,0,0.1,0,214.7,38.4,0
"47",20191123,4600,0,0.1,0,214.7,38.4,0
