"","dia_mes_ano","hora_minuto","P_AC","I_AC","I_DC","V_AC","V_DC","IRR"
"1",20200331,54500,9,0.09,0.08,218.4,471.2,7
"2",20200331,54600,15,0.11,0.09,218.5,482.4,6
"3",20200331,54700,18,0.12,0.1,218.1,465.2,7
"4",20200331,54800,24,0.13,0.11,218.2,478.1,7
"5",20200331,54900,29,0.16,0.12,218.1,483.2,9
"6",20200331,55000,33,0.18,0.13,218.1,469,9
"7",20200331,55100,39,0.2,0.14,218,490.3,7
"8",20200331,55200,45,0.22,0.15,218.3,483.7,12
"9",20200331,55300,51,0.25,0.16,218.2,489.3,10
"10",20200331,55400,57,0.28,0.18,218.2,486.5,13
"11",20200331,55500,63,0.3,0.19,218.1,485.1,13
"12",20200331,55600,69,0.33,0.2,218.2,497,13
"13",20200331,55700,75,0.36,0.21,218.2,506.1,15
"14",20200331,55800,81,0.39,0.22,218,506.6,13
"15",20200331,55900,88,0.41,0.23,218,500.6,15
"16",20200331,60000,93,0.44,0.24,218.2,503,16
"17",20200331,60100,99,0.47,0.26,218.2,505,16
"18",20200331,60200,105,0.5,0.27,217.9,504.5,16
"19",20200331,60300,114,0.53,0.28,218.3,511.5,18
"20",20200331,60400,126,0.59,0.3,218.3,513,19
"21",20200331,60500,138,0.64,0.32,218.3,520.6,21
"22",20200331,60600,144,0.67,0.33,218.3,526.7,21
"23",20200331,60700,147,0.7,0.34,218.2,528.1,22
"24",20200331,60800,156,0.73,0.35,218.1,523.6,24
"25",20200331,60900,162,0.75,0.36,218.1,524.6,24
"26",20200331,61000,165,0.77,0.36,218.3,526,27
"27",20200331,61100,168,0.78,0.37,218.3,526.9,28
"28",20200331,61200,171,0.81,0.38,218.4,527,25
"29",20200331,61300,180,0.84,0.39,218.1,536.9,27
"30",20200331,61400,192,0.9,0.4,218.3,541.2,27
"31",20200331,61500,204,0.96,0.42,218.3,557.2,27
"32",20200331,61600,222,1.03,0.43,218.2,572,27
"33",20200331,61700,234,1.09,0.44,217.8,585.8,27
"34",20200331,61800,255,1.18,0.47,218.2,602.2,28
"35",20200331,61900,339,1.59,0.68,218.3,548.6,33
"36",20200331,62000,495,2.29,1.1,218.3,477.8,57
"37",20200331,62100,543,2.49,1.15,218.5,488,76
"38",20200331,62200,570,2.62,1.21,218.4,496.1,80
"39",20200331,62300,609,2.8,1.28,218.5,504.6,83
"40",20200331,62400,636,2.92,1.31,218.3,504.2,88
"41",20200331,62500,666,2.68,1.47,218.4,446.6,91
"42",20200331,62600,711,3.26,1.43,218.6,513.6,95
"43",20200331,62700,741,3.39,1.51,218.8,514.2,98
"44",20200331,62800,768,3.53,1.57,218.6,513.7,100
"45",20200331,62900,813,3.73,1.58,218.8,526.4,106
"46",20200331,63000,845,3.87,1.67,218.9,527.4,111
"47",20200331,63100,876,4.01,1.73,219,522.4,112
"48",20200331,63200,915,4.2,1.77,218.8,531.5,117
"49",20200331,63300,952,4.36,1.85,219,533.9,121
"50",20200331,63400,990,4.53,1.92,219.1,534.7,126
"51",20200331,63500,1026,4.69,1.97,218.7,535.7,129
"52",20200331,63600,1061,4.85,2.03,218.7,536.3,133
"53",20200331,63700,1107,5.06,2.1,219.1,542.5,138
"54",20200331,63800,1140,5.23,2.16,219.1,546.7,141
"55",20200331,63900,1178,5.38,2.22,219.1,542.7,144
"56",20200331,64000,1215,5.55,2.3,219,543.9,149
"57",20200331,64100,1254,5.72,2.34,219.3,551.9,155
"58",20200331,64200,1290,5.88,2.39,219.3,552.2,156
"59",20200331,64300,1327,6.07,2.42,219.5,563.4,159
"60",20200331,64400,1359,6.21,2.43,219.3,569.3,165
"61",20200331,64500,1389,6.31,2.49,219.3,572.1,172
"62",20200331,64600,1431,6.55,2.58,219.3,568.4,175
"63",20200331,64700,1473,6.72,2.67,219.5,569.2,178
"64",20200331,64800,1530,7,2.71,219.3,579.4,184
"65",20200331,64900,1574,7.17,2.83,219.8,573.3,187
"66",20200331,65000,1624,7.4,2.91,219.7,570.1,191
"67",20200331,65100,1660,7.57,2.96,219.5,574.2,196
"68",20200331,65200,1701,7.76,3.04,219.5,569.7,200
"69",20200331,65300,1743,7.95,3.11,219.7,574.8,205
"70",20200331,65400,1785,8.14,3.16,219.6,570.1,208
"71",20200331,65500,1845,8.41,3.22,219.8,581.7,214
"72",20200331,65600,1875,8.55,3.35,219.5,571.9,220
"73",20200331,65700,1932,8.78,3.41,219.7,580.3,223
"74",20200331,65800,1974,8.98,3.46,219.8,579.7,228
"75",20200331,65900,2010,9.15,3.51,219.9,584.3,232
"76",20200331,70000,2058,9.37,3.58,219.5,580.1,237
"77",20200331,70100,2103,9.57,3.72,220,575.5,242
"78",20200331,70200,2145,9.75,3.71,219.9,583.3,245
"79",20200331,70300,2190,9.96,3.86,220,579.5,251
"80",20200331,70400,2235,10.2,3.95,219.6,579.1,255
"81",20200331,70500,2283,10.4,4.01,219.7,588.4,260
"82",20200331,70600,2331,10.61,4.05,219.6,584.8,264
"83",20200331,70700,2367,10.79,4.07,219.5,587.6,269
"84",20200331,70800,2415,11.02,4.22,219.4,584,274
"85",20200331,70900,2460,11.22,4.31,219.5,583.6,278
"86",20200331,71000,2505,11.42,4.35,219.5,582.2,283
"87",20200331,71100,2544,11.59,4.46,219.5,581.6,289
"88",20200331,71200,2591,11.82,4.49,219.2,583.8,293
"89",20200331,71300,2640,12.06,4.62,219.4,581,298
"90",20200331,71400,2691,12.25,4.71,219.6,578,302
"91",20200331,71500,2736,12.46,4.82,219.5,576.8,307
"92",20200331,71600,2778,12.68,4.86,219.2,578.9,312
"93",20200331,71700,2817,12.84,4.95,219.5,579.8,316
"94",20200331,71800,2856,13.05,5.01,219.4,575.1,321
"95",20200331,71900,2901,13.21,5.15,219.4,571.6,325
"96",20200331,72000,2940,13.4,5.22,219.5,570.9,331
"97",20200331,72100,2982,13.59,5.28,219.8,574.6,336
"98",20200331,72200,3018,13.75,5.33,219.7,570.1,339
"99",20200331,72300,3050,13.91,5.39,219.8,570.8,344
"100",20200331,72400,3099,14.15,5.54,219.6,569.4,350
"101",20200331,72500,3141,14.3,5.61,219.6,565.2,354
"102",20200331,72600,3177,14.49,5.7,219.8,570.3,359
"103",20200331,72700,3219,14.66,5.73,219.8,566.9,363
"104",20200331,72800,3264,14.85,5.86,219.7,567.5,368
"105",20200331,72900,3300,14.99,5.94,219.7,561.1,372
"106",20200331,73000,3345,15.21,6.04,219.9,565.7,376
"107",20200331,73100,3384,15.39,6.08,219.9,561.6,382
"108",20200331,73200,3422,15.58,6.14,219.7,563.2,385
"109",20200331,73300,3464,15.76,6.27,219.9,561.5,391
"110",20200331,73400,3506,15.94,6.28,219.8,565.8,395
"111",20200331,73500,3550,16.17,6.4,219.6,561.1,400
"112",20200331,73600,3594,16.37,6.47,219.6,560.8,404
"113",20200331,73700,3633,16.52,6.52,219.8,561.5,412
"114",20200331,73800,3660,16.68,6.59,220,565.7,415
"115",20200331,73900,3705,16.85,6.76,220.1,558.7,418
"116",20200331,74000,3744,17.05,6.79,219.9,558.7,424
"117",20200331,74100,3792,17.22,6.92,220.1,556.3,429
"118",20200331,74200,3830,17.43,6.96,220.1,560.7,432
"119",20200331,74300,3879,17.62,7.04,220.1,560.4,438
"120",20200331,74400,3909,17.78,7.09,219.9,556.2,443
"121",20200331,74500,3957,17.98,7.16,220.2,556.8,447
"122",20200331,74600,4002,18.17,7.29,220.2,558.5,452
"123",20200331,74700,4050,18.4,7.32,220.2,558.4,456
"124",20200331,74800,4092,18.6,7.47,219.9,557.3,462
"125",20200331,74900,4125,18.74,7.49,220.2,559.8,465
"126",20200331,75000,4170,18.94,7.56,220.1,560.7,470
"127",20200331,75100,4203,19.1,7.63,220.1,560.1,474
"128",20200331,75200,4239,19.29,7.66,220,556.7,478
"129",20200331,75300,4284,19.46,7.83,220.2,558.6,484
"130",20200331,75400,4311,19.61,7.81,220.2,559,487
"131",20200331,75500,4366,19.82,7.89,220.3,559.3,493
"132",20200331,75600,4395,19.99,8.1,220,554.4,496
"133",20200331,75700,4431,20.12,8.09,220.2,553.1,499
"134",20200331,75800,4476,20.32,8.24,220.3,555.1,505
"135",20200331,75900,4503,20.46,8.23,220.2,550.7,509
"136",20200331,80000,4545,20.66,8.31,220,551.9,513
"137",20200331,80100,4580,20.81,8.45,220.1,552.1,517
"138",20200331,80200,4620,20.9,8.44,221.1,554.5,522
"139",20200331,80300,4656,21.06,8.51,221,554.5,526
"140",20200331,80400,4677,21.2,8.63,220.8,547.1,529
"141",20200331,80500,4716,21.35,8.7,221,548.7,534
"142",20200331,80600,4753,21.5,8.84,221.1,545.2,538
"143",20200331,80700,4791,21.65,8.84,221.1,544.7,543
"144",20200331,80800,4368,19.8,9.18,220.3,509.9,548
"145",20200331,80900,4857,21.95,9.04,221.2,546,552
"146",20200331,81000,4893,22.11,9.03,221.2,550.1,557
"147",20200331,81100,4923,22.27,9,221.1,544.7,561
"148",20200331,81200,4959,22.43,9.19,220.9,550.2,564
"149",20200331,81300,4994,22.6,9.22,221,545.6,569
"150",20200331,81400,5031,22.75,9.4,221.1,540.4,573
"151",20200331,81500,5073,22.93,9.48,221.2,544.8,580
"152",20200331,81600,5097,23.06,9.51,221,540.6,581
"153",20200331,81700,5133,23.18,9.48,221.4,549.3,586
"154",20200331,81800,5172,23.36,9.71,221.3,543,590
"155",20200331,81900,5193,23.44,9.66,221.4,548.6,593
"156",20200331,82000,5229,23.64,9.68,221.4,544.5,598
"157",20200331,82100,5270,23.78,9.83,221.5,547.1,602
"158",20200331,82200,5316,23.97,9.92,221.7,545.9,607
"159",20200331,82300,5336,24.07,9.95,221.6,545.5,610
"160",20200331,82400,5376,24.28,9.94,221.5,547.7,616
"161",20200331,82500,5409,24.4,10.11,221.7,540.5,619
"162",20200331,82600,5445,24.55,10.17,221.8,541.7,624
"163",20200331,82700,5476,24.68,10.31,221.9,540.2,628
"164",20200331,82800,5508,24.86,10.3,221.6,542.9,631
"165",20200331,82900,5550,25.02,10.46,221.8,541.6,636
"166",20200331,83000,5574,25.13,10.5,221.8,540.4,639
"167",20200331,83100,5604,25.26,10.56,221.8,540.1,643
"168",20200331,83200,5622,25.37,10.52,221.5,543,647
"169",20200331,83300,5640,25.44,10.58,221.7,538.8,650
"170",20200331,83400,5658,25.53,10.58,221.7,539,653
"171",20200331,83500,5679,25.62,10.72,221.8,537.9,657
"172",20200331,83600,5707,25.78,10.79,221.5,538.2,662
"173",20200331,83700,5745,25.91,10.87,221.7,533.8,666
"174",20200331,83800,5781,25.99,10.99,222.3,533.6,671
"175",20200331,83900,5283,25.96,11.21,222.3,523.6,674
"176",20200331,84000,5836,26.26,11.06,222.2,533.7,677
"177",20200331,84100,5861,26.35,11.12,222.4,538.6,682
"178",20200331,84200,5907,26.55,11.12,222.5,534,688
"179",20200331,84300,5931,26.63,11.27,222.5,536.9,689
"180",20200331,84400,5976,26.87,11.26,222.3,536.5,694
"181",20200331,84500,6003,26.97,11.44,222.6,534.8,698
"182",20200331,84600,6024,27.05,11.35,222.6,533.6,701
"183",20200331,84700,6042,27.05,11.35,222.6,533.6,703
"184",20200331,84800,6084,27.32,11.5,222.5,533.8,709
"185",20200331,84900,6099,27.35,11.59,223,538.3,712
"186",20200331,85000,6132,27.51,11.74,222.8,534.1,715
"187",20200331,85100,6150,27.59,11.67,222.9,532.5,720
"188",20200331,85200,6186,27.72,11.86,223,531.7,723
