"","dia_mes_ano","hora_minuto","P_AC","I_AC","I_DC","V_AC","V_DC","IRR"
"1",20200403,35700,0,0,0,6282390773.37,39.5,0
"2",20200403,35800,0,0,0,6282390773.37,39.5,0
"3",20200403,35900,0,0,0,6282390773.37,39.7,0
"4",20200403,40000,0,0,0,6282390773.37,39.7,0
"5",20200403,40100,0,0,0,6282390773.37,39.7,0
"6",20200403,40200,0,0,0,6282390773.37,39.7,0
"7",20200403,40300,0,0,0,6282390773.37,39.5,0
"8",20200403,40400,0,0,0,6282390773.37,39.5,0
"9",20200403,40500,0,0,0,6282390773.37,39.1,0
"10",20200403,40600,0,0,0,6282390773.37,39.1,0
"11",20200403,40700,0,0,0,6282390773.37,39.5,0
"12",20200403,40800,0,0,0,6282390773.37,39.5,0
"13",20200403,40900,0,0,0,6282390773.37,40,0
"14",20200403,41000,0,0,0,6282390773.37,40,0
"15",20200403,41100,0,0,0,6282390773.37,40.1,0
"16",20200403,41200,0,0,0,6282390773.37,40.1,0
"17",20200403,41300,0,0,0,6282390773.37,39.9,0
"18",20200403,41400,0,0,0,6282390773.37,39.9,0
"19",20200403,41500,0,0,0,6282390773.37,39.8,0
"20",20200403,41600,0,0,0,6282390773.37,39.8,0
"21",20200403,41700,0,0,0,6282390773.37,39.6,0
"22",20200403,41800,0,0,0,6282390773.37,39.6,0
"23",20200403,41900,0,0,0,6282390773.37,39.7,0
"24",20200403,42000,0,0,0,6282390773.37,39.7,0
"25",20200403,42100,0,0,0,6282390773.37,39.8,0
"26",20200403,42200,0,0,0,6282390773.37,40,0
"27",20200403,42300,0,0,0,6282390773.37,39.9,0
"28",20200403,42400,0,0,0,6282390773.37,39.9,0
"29",20200403,42500,0,0,0,6282390773.37,40,0
"30",20200403,42600,0,0,0,6282390773.37,40.1,0
"31",20200403,42700,0,0,0,6282390773.37,40.3,0
"32",20200403,42800,0,0,0,6282390773.37,40.3,0
"33",20200403,42900,0,0,0,6282390773.37,40.4,0
"34",20200403,43000,0,0,0,6282390773.37,40.3,0
"35",20200403,43100,0,0,0,6282390773.37,40.1,0
"36",20200403,43200,0,0,0,6282390773.37,40,0
"37",20200403,43300,0,0,0,6282390773.37,40.1,0
"38",20200403,43400,0,0,0,6282390773.37,40.2,0
"39",20200403,43500,0,0,0,6282390773.37,40.2,0
"40",20200403,43600,0,0,0,6282390773.37,40.5,0
"41",20200403,43700,0,0,0,6282390773.37,40.5,0
"42",20200403,43800,0,0,0,6282390773.37,40.8,0
"43",20200403,43900,0,0,0,6282390773.37,40.8,0
"44",20200403,44000,0,0,0,6282390773.37,40.7,0
"45",20200403,44100,0,0,0,6282390773.37,40.7,0
"46",20200403,44200,0,0,0,6282390773.37,40.4,0
"47",20200403,44300,0,0,0,6282390773.37,40.4,0
"48",20200403,44400,0,0,0,6282390773.37,40.2,0
"49",20200403,44500,0,0,0,6282390773.37,40.2,0
"50",20200403,44600,0,0,0,6282390773.37,39.8,0
"51",20200403,44700,0,0,0,6282390773.37,39.8,0
"52",20200403,44800,0,0,0,6282390773.37,39.7,0
"53",20200403,44900,0,0,0,6282390773.37,39.7,0
"54",20200403,45000,0,0,0,6282390773.37,39.9,0
"55",20200403,45100,0,0,0,6282390773.37,39.9,0
"56",20200403,45200,0,0,0,6282390773.37,40.5,0
"57",20200403,45300,0,0,0,6282390773.37,40.5,0
"58",20200403,45400,0,0,0,6282390773.37,40.6,0
"59",20200403,45500,0,0,0,6282390773.37,40.6,0
"60",20200403,45600,0,0,0,6282390773.37,40.7,0
"61",20200403,45700,0,0,0,6282390773.37,40.7,0
"62",20200403,45800,0,0,0,6282390773.37,40.8,0
"63",20200403,45900,0,0,0,6282390773.37,40.8,0
"64",20200403,50000,0,0,0,6282390773.37,40.7,0
"65",20200403,50100,0,0,0,6282390773.37,40.6,0
"66",20200403,50200,0,0,0,6282390773.37,40.5,0
"67",20200403,50300,0,0,0,6282390773.37,40.6,0
"68",20200403,50400,0,0,0,6282390773.37,40.6,0
"69",20200403,50500,0,0,0,6282390773.37,40.7,0
"70",20200403,50600,0,0,0,6282390773.37,41,0
"71",20200403,50700,0,0,0,6282390773.37,41.2,0
"72",20200403,50800,0,0,0,6282390773.37,41.3,0
"73",20200403,50900,0,0,0,6282390773.37,41.4,0
"74",20200403,51000,0,0,0,6282390773.37,41.7,0
"75",20200403,51100,0,0,0,6282390773.37,41.9,0
"76",20200403,51200,0,0,0,6282390773.37,42.3,0
"77",20200403,51300,0,0,0,6282390773.37,42.6,0
"78",20200403,51400,0,0,0,6282390773.37,42.9,0
"79",20200403,51500,0,0,0,6282390773.37,43.1,0
"80",20200403,51600,0,0,0,6282390773.37,43.1,0
"81",20200403,51700,0,0,0,6282390773.37,44.4,0
"82",20200403,51800,0,0,0,6282390773.37,44.4,0
"83",20200403,51900,0,0,0,6282390773.37,47,0
"84",20200403,52000,0,0,0,6282390773.37,47,0
"85",20200403,52100,0,0,0,6282390773.37,51.9,0
"86",20200403,52200,0,0,0,6282390773.37,51.9,0
"87",20200403,52300,0,0,0,6282390773.37,62.8,0
"88",20200403,52400,0,0,0,6282390773.37,62.8,0
"89",20200403,52500,0,0,0,6282390773.37,89.1,0
"90",20200403,52600,0,0,0,6282390773.37,89.1,0
"91",20200403,52700,0,0,0,6282390773.37,142.6,0
"92",20200403,52800,0,0,0,6282390773.37,186.9,0
"93",20200403,52900,0,0,0,6282390773.37,250.6,0
"94",20200403,53000,0,0,0,6282390773.37,324.7,0
"95",20200403,53100,0,0,0,6282390773.37,393.1,0
"96",20200403,53200,0,0,0,6282390773.37,434.1,0
"97",20200403,53300,0,0,0,6282390773.37,434.1,0
"98",20200403,53400,0,0,0,6282390773.37,468.3,0
"99",20200403,53500,0,0,0,6282390773.37,468.3,0
"100",20200403,53600,0,0,0,6282390773.37,493.6,0
"101",20200403,53700,0,0,0,6282390773.37,493.6,0
"102",20200403,53800,0,0,0,6282390773.37,512.5,0
"103",20200403,53900,0,0,0,6282390773.37,519.6,0
"104",20200403,54000,0,0,0,6282390773.37,526.5,1
"105",20200403,54100,0,0,0,6282390773.37,532.3,4
"106",20200403,54200,0,0,0,6282390773.37,534.2,0
"107",20200403,54300,0,0,0,6282390773.37,543.5,3
"108",20200403,54400,0,0,0,6282390773.37,543.5,4
"109",20200403,54500,0,0,0,6282390773.37,554.1,4
"110",20200403,54600,0,0,0,6282390773.37,554.1,6
"111",20200403,54700,0,0,0,6282390773.37,532.7,7
"112",20200403,54800,15,0.1,0.08,217.9,480.1,6
"113",20200403,54900,18,0.12,0.1,217.7,461.8,6
"114",20200403,55000,24,0.14,0.12,218,470,7
"115",20200403,55100,33,0.17,0.13,217.9,480,7
"116",20200403,55200,39,0.2,0.13,217.8,487.9,9
"117",20200403,55300,42,0.22,0.15,217.8,478.5,9
"118",20200403,55400,48,0.25,0.16,217.9,494.1,10
"119",20200403,55500,57,0.27,0.17,217.5,500.1,10
"120",20200403,55600,60,0.29,0.18,217.5,503,12
"121",20200403,55700,66,0.31,0.19,217.7,501.1,12
"122",20200403,55800,72,0.35,0.2,217.6,501.9,13
"123",20200403,55900,78,0.37,0.21,217.5,495.3,15
"124",20200403,60000,85,0.41,0.22,217.1,510.1,15
"125",20200403,60100,99,0.47,0.25,217.3,504.2,16
"126",20200403,60200,116,0.56,0.29,217.1,514.6,15
"127",20200403,60300,132,0.62,0.31,217.2,514.8,19
"128",20200403,60400,144,0.68,0.33,217.1,524.7,21
"129",20200403,60500,156,0.73,0.34,217.3,521.6,22
"130",20200403,60600,162,0.76,0.36,217.2,522.7,24
"131",20200403,60700,171,0.8,0.37,217.2,531.6,24
"132",20200403,60800,180,0.84,0.4,217.1,529.6,27
"133",20200403,60900,189,0.88,0.41,217.3,528.5,28
"134",20200403,61000,198,0.92,0.42,217.3,530.1,28
"135",20200403,61100,204,0.95,0.43,217.1,534.7,28
"136",20200403,61200,211,0.98,0.44,217.2,530.6,28
"137",20200403,61300,222,1.03,0.47,217.3,532.9,30
"138",20200403,61400,231,1.08,0.47,217.3,553.2,30
"139",20200403,61500,246,1.14,0.48,217.2,564.4,31
"140",20200403,61600,258,1.2,0.49,217.4,576.5,31
"141",20200403,61700,279,1.29,0.52,217.4,587.7,33
"142",20200403,61800,339,1.58,0.82,217.4,447.8,35
"143",20200403,61900,405,1.86,0.92,217.3,472.2,35
"144",20200403,62000,435,2,0.95,217.6,488.2,47
"145",20200403,62100,459,2.12,0.99,217.6,489.5,65
"146",20200403,62200,489,2.26,1.01,217.5,508.5,71
"147",20200403,62300,512,2.36,1.08,217.6,502.6,76
"148",20200403,62400,533,2.46,1.11,217.7,502.2,77
"149",20200403,62500,567,2.61,1.13,217.8,526.3,80
"150",20200403,62600,587,2.72,1.15,217.6,531.7,83
"151",20200403,62700,615,2.84,1.18,217.8,543.9,86
"152",20200403,62800,645,2.99,1.25,217.7,544.3,91
"153",20200403,62900,670,3.09,1.33,217.8,526.3,92
"154",20200403,63000,705,3.25,1.41,217.5,521.4,97
"155",20200403,63100,743,3.42,1.46,217.7,530.9,100
"156",20200403,63200,777,3.59,1.52,217.7,531,105
"157",20200403,63300,810,3.71,1.58,217.7,529.1,108
"158",20200403,63400,833,3.84,1.63,217.6,528.6,111
"159",20200403,63500,876,4.03,1.65,217.9,545.3,117
"160",20200403,63600,909,4.18,1.73,217.9,542.3,118
"161",20200403,63700,943,4.34,1.79,217.9,539.2,124
"162",20200403,63800,966,4.44,1.85,217.6,540.8,124
"163",20200403,63900,1008,4.65,1.92,217.9,540.8,130
"164",20200403,64000,1053,4.85,1.96,217.9,557,135
"165",20200403,64100,1092,5.03,2.02,217.9,554.2,138
"166",20200403,64200,1119,5.14,2.05,218,562.5,141
"167",20200403,64300,1155,5.3,2.14,218.2,557.5,146
"168",20200403,64400,1197,5.49,2.2,218.3,553,149
"169",20200403,64500,1222,5.62,2.23,218.2,559.5,153
"170",20200403,64600,1275,5.85,2.3,218.5,569.5,158
"171",20200403,64700,1320,6.04,2.38,218.5,562.5,162
"172",20200403,64800,1353,6.22,2.46,218.3,567.1,165
"173",20200403,64900,1389,6.37,2.51,218.2,563.5,170
"174",20200403,65000,1425,6.54,2.58,218.6,568.9,173
"175",20200403,65100,1455,6.67,2.63,218.5,568.8,178
"176",20200403,65200,1499,6.86,2.69,218.8,564.3,184
"177",20200403,65300,1561,7.15,2.75,218.5,575.9,187
"178",20200403,65400,1563,7.17,2.8,218.6,568.8,187
"179",20200403,65500,1644,7.53,2.94,218.8,572.8,196
"180",20200403,65600,1645,7.55,2.95,218.5,572,196
"181",20200403,65700,1731,7.95,3.08,218.2,571.6,205
"182",20200403,65800,1740,7.94,3.04,218.2,578.1,207
"183",20200403,65900,1788,8.19,2.96,218.6,574.3,211
"184",20200403,70000,1839,8.43,3.24,218.5,576.3,217
"185",20200403,70100,1899,8.71,3.39,218.5,572.5,223
"186",20200403,70200,1884,8.64,3.28,218.3,584.1,219
"187",20200403,70300,2046,9.44,3.6,218.6,580.4,239
"188",20200403,70400,2106,9.69,3.72,218.4,578.5,246
"189",20200403,70500,2079,9.55,3.67,218.3,574.7,243
"190",20200403,70600,2075,9.44,3.61,218.2,575.2,243
"191",20200403,70700,1422,8.31,3.45,218,566.5,149
"192",20200403,70800,2235,10.25,3.92,218.2,583.2,258
"193",20200403,70900,2336,10.69,4.06,218.4,580,267
"194",20200403,71000,2364,10.61,3.86,218,577.4,272
"195",20200403,71100,2269,10.43,4.05,218.1,575.5,249
"196",20200403,71200,856,4.13,1.65,216.9,547.1,108
"197",20200403,71300,2664,11.96,4.23,218.6,581.7,301
"198",20200403,71400,1095,5.55,1.93,216.9,555.2,124
"199",20200403,71500,2751,12.6,2.5,218.4,580.1,313
"200",20200403,71600,2718,12.46,4.74,218.4,576.2,309
"201",20200403,71700,2253,10.35,4.61,217.7,581.2,187
"202",20200403,71800,1416,6.34,3.15,216.7,562.1,135
"203",20200403,71900,2275,10.44,4.25,218.1,555.6,251
"204",20200403,72000,2739,10.34,3.8,218.2,567.4,336
"205",20200403,72100,3405,15.69,6.09,219.7,575.9,350
"206",20200403,72200,1774,8.22,3.25,217.8,559.1,205
"207",20200403,72300,1608,7.37,2.88,217.3,558.9,185
"208",20200403,72400,1464,6.74,2.67,217.4,559,170
"209",20200403,72500,1350,6.18,2.46,217.1,554,158
"210",20200403,72600,990,4.59,1.83,216.5,552.6,120
"211",20200403,72700,729,3.38,1.4,216.1,539,89
"212",20200403,72800,666,3.07,1.26,216.1,547.9,80
"213",20200403,72900,695,3.28,1.37,216.3,546.4,82
"214",20200403,73000,838,3.89,1.59,216.3,547,97
"215",20200403,73100,1159,5.36,2.12,216.6,554.5,129
"216",20200403,73200,1014,4.68,1.87,216.6,554.1,118
"217",20200403,73300,810,3.76,1.51,216.3,551.7,94
"218",20200403,73400,2769,12.68,4.43,218.5,566.8,377
"219",20200403,73500,1618,6.52,2.54,216.8,568,172
"220",20200403,73600,1584,7.31,2.86,217.1,567,179
"221",20200403,73700,1615,7.41,2.87,217.1,567.1,184
"222",20200403,73800,1317,6.03,2.38,216.7,562.9,153
"223",20200403,73900,1146,5.3,2.08,216.3,560.6,132
"224",20200403,74000,1288,5.94,2.35,216.9,561.7,146
"225",20200403,74100,1599,7.37,2.89,217.2,565.3,181
"226",20200403,74200,1524,7.02,2.74,217.1,562.8,173
"227",20200403,74300,1497,6.93,2.73,216.6,563.7,170
"228",20200403,74400,1413,6.53,2.55,216.8,563.9,161
"229",20200403,74500,1311,6.08,2.42,216.7,559.6,150
"230",20200403,74600,1476,6.79,2.66,216.8,561.5,164
