"","dia_mes_ano","hora_minuto","P_AC","I_AC","I_DC","V_AC","V_DC","IRR"
"1",20200310,54000,9,0.09,0.08,217.2,463.3,6
"2",20200310,54100,15,0.11,0.09,217.2,471.3,6
"3",20200310,54200,18,0.12,0.1,217.2,470.9,7
"4",20200310,54300,24,0.14,0.11,217.2,496.1,7
"5",20200310,54400,33,0.17,0.12,218.5,498.1,9
"6",20200310,54500,38,0.19,0.13,218.4,489.4,9
"7",20200310,54600,43,0.22,0.14,218.4,501.4,10
"8",20200310,54700,48,0.24,0.15,218.4,502.6,10
"9",20200310,54800,57,0.27,0.17,218.3,503.8,12
"10",20200310,54900,60,0.3,0.18,218.3,502.9,12
"11",20200310,55000,68,0.33,0.19,218.3,514.7,12
"12",20200310,55100,72,0.35,0.2,218.4,517.6,15
"13",20200310,55200,81,0.38,0.21,218.5,516.9,15
"14",20200310,55300,87,0.41,0.22,218.4,519.3,15
"15",20200310,55400,93,0.44,0.23,218.6,523.3,15
"16",20200310,55500,99,0.47,0.24,218.3,521.6,16
"17",20200310,55600,105,0.5,0.25,218.6,528.8,18
"18",20200310,55700,114,0.53,0.27,218.4,523.1,18
"19",20200310,55800,126,0.59,0.29,218.3,529.2,18
"20",20200310,55900,142,0.67,0.32,218,544.1,21
"21",20200310,60000,156,0.72,0.33,218.1,550.2,22
"22",20200310,60100,165,0.77,0.34,216.6,555.3,24
"23",20200310,60200,177,0.83,0.36,216.6,554.7,25
"24",20200310,60300,189,0.87,0.38,216.7,562.5,27
"25",20200310,60400,201,0.94,0.4,216.8,563.1,28
"26",20200310,60500,213,0.99,0.43,216.7,567.7,30
"27",20200310,60600,228,1.07,0.44,216.8,567.1,31
"28",20200310,60700,240,1.13,0.47,216.6,569.8,33
"29",20200310,60800,257,1.2,0.5,216.6,573.2,36
"30",20200310,60900,270,1.26,0.52,216.6,572.2,38
"31",20200310,61000,288,1.34,0.55,216.5,572.3,39
"32",20200310,61100,303,1.41,0.58,216.4,570.3,41
"33",20200310,61200,321,1.5,0.59,216.1,575.8,44
