"","dia_mes_ano","hora_minuto","P_AC","I_AC","I_DC","V_AC","V_DC","IRR"
"1",20200422,55100,6,0.09,0.08,219.3,441.2,6
"2",20200422,55200,12,0.1,0.09,219.4,472.9,6
"3",20200422,55300,16,0.12,0.1,219.4,499.2,7
"4",20200422,55400,24,0.14,0.11,219.5,497.2,7
"5",20200422,55500,30,0.16,0.12,219.5,486.2,9
"6",20200422,55600,35,0.18,0.13,219.5,493.9,9
"7",20200422,55700,39,0.21,0.14,219.6,489.2,9
"8",20200422,55800,48,0.23,0.15,219.5,501.2,10
"9",20200422,55900,54,0.26,0.17,219.6,491,12
"10",20200422,60000,57,0.29,0.17,219.5,508.6,12
"11",20200422,60100,66,0.32,0.19,219.2,504,13
"12",20200422,60200,72,0.35,0.2,219.1,502.3,13
"13",20200422,60300,81,0.38,0.21,219.1,522.5,15
"14",20200422,60400,87,0.41,0.23,219.1,505.9,16
"15",20200422,60500,96,0.45,0.24,218.9,519.1,15
"16",20200422,60600,102,0.48,0.25,218.8,519.1,16
"17",20200422,60700,108,0.51,0.26,218.8,527.7,18
"18",20200422,60800,123,0.58,0.28,218.8,543,18
"19",20200422,60900,150,0.7,0.31,219,574.1,21
"20",20200422,61000,219,1,0.47,219.1,550,35
"21",20200422,61100,276,1.27,0.63,219,486,44
"22",20200422,61200,288,1.32,0.65,219.1,489.1,47
"23",20200422,61300,303,1.39,0.66,219.1,497.3,50
"24",20200422,61400,321,1.47,0.69,219.2,499.7,53
"25",20200422,61500,342,1.59,0.73,219.1,509.1,56
"26",20200422,61600,363,1.67,0.76,219,511.7,59
"27",20200422,61700,381,1.75,0.81,218.7,509.2,62
"28",20200422,61800,405,1.85,0.87,218.7,503.6,65
"29",20200422,61900,423,1.95,0.91,219,499.5,70
"30",20200422,62000,447,2.05,0.95,219,504.1,73
"31",20200422,62100,468,2.13,0.99,219.1,498.9,76
"32",20200422,62200,503,2.29,1.02,219.3,517.9,80
"33",20200422,62300,528,2.42,1.08,219.4,513.3,83
"34",20200422,62400,552,2.53,1.13,219.4,517.8,86
"35",20200422,62500,594,2.72,1.18,219.3,523.2,89
"36",20200422,62600,622,2.85,1.25,219.4,524.4,94
"37",20200422,62700,651,2.97,1.3,219.4,526,97
"38",20200422,62800,678,3.1,1.34,219.4,526.5,101
"39",20200422,62900,723,3.3,1.38,219.7,538.1,106
"40",20200422,63000,756,3.45,1.48,219.8,533.2,109
"41",20200422,63100,789,3.6,1.53,219.7,538,114
"42",20200422,63200,813,3.71,1.6,219.8,531.5,117
"43",20200422,63300,867,3.95,1.64,219.8,549.4,121
"44",20200422,63400,900,4.1,1.69,220,548.2,124
"45",20200422,63500,933,4.25,1.75,219.9,548.2,129
"46",20200422,63600,969,4.42,1.83,219.9,546.5,135
"47",20200422,63700,1006,4.59,1.89,219.9,549.8,138
"48",20200422,63800,1041,4.76,1.94,219.7,552.9,141
"49",20200422,63900,1086,4.96,1.98,219.6,563.4,146
"50",20200422,64000,1119,5.09,2.04,219.8,569.2,150
"51",20200422,64100,1152,5.26,2.08,219.8,568.5,153
"52",20200422,64200,1191,5.43,2.16,219.8,567.8,161
"53",20200422,64300,1227,5.59,2.23,219.9,566.7,164
"54",20200422,64400,1267,5.77,2.28,220.1,569.3,167
"55",20200422,64500,1317,5.99,2.33,220.1,583.1,173
"56",20200422,64600,1347,6.15,2.39,220.3,582,176
"57",20200422,64700,1395,6.32,2.43,220.3,584.1,184
"58",20200422,64800,1440,6.55,2.57,220.3,578.5,185
"59",20200422,64900,1484,6.74,2.61,220.2,578.1,191
"60",20200422,65000,1518,6.9,2.67,220.2,576.9,194
"61",20200422,65100,1572,7.15,2.74,220.2,585.2,199
"62",20200422,65200,1611,7.32,2.79,220.3,589.8,203
"63",20200422,65300,1647,7.49,2.95,220.2,572.3,208
"64",20200422,65400,1689,7.69,3,220.1,574.4,211
"65",20200422,65500,1731,7.88,3.07,220.2,578.7,217
"66",20200422,65600,1776,8.07,3.16,220.2,570.5,222
"67",20200422,65700,1821,8.28,3.18,220.3,580.5,229
"68",20200422,65800,1871,8.5,3.29,220.4,580.6,231
"69",20200422,65900,1908,8.66,3.31,220.5,582.5,235
"70",20200422,70000,1935,8.82,3.35,220.3,585,240
"71",20200422,70100,1988,9.04,3.45,220.4,590.3,245
"72",20200422,70200,2046,9.29,3.53,220.4,586.2,249
"73",20200422,70300,2085,9.48,3.63,220.5,588.3,254
"74",20200422,70400,2120,9.62,3.65,220.6,588.3,258
"75",20200422,70500,2160,9.79,3.72,220.6,585.3,263
"76",20200422,70600,2208,10,3.84,220.9,583.9,267
"77",20200422,70700,2241,10.15,3.88,220.8,590.3,272
"78",20200422,70800,2280,10.34,3.96,220.9,590,277
"79",20200422,70900,2313,10.49,4.03,220.8,589.6,281
"80",20200422,71000,2367,10.76,4.15,220.9,580.3,286
"81",20200422,71100,2409,10.94,4.19,221,580.4,290
"82",20200422,71200,2454,11.1,4.28,221,584.6,295
"83",20200422,71300,2487,11.27,4.35,221,579.7,299
"84",20200422,71400,2550,11.53,4.43,221.3,581.9,304
"85",20200422,71500,2598,11.75,4.51,221.2,584.9,310
"86",20200422,71600,2628,11.9,4.65,221.1,574.2,313
"87",20200422,71700,2679,12.12,4.75,221.1,569.6,310
