"","dia_mes_ano","hora_minuto","P_AC","I_AC","I_DC","V_AC","V_DC","IRR"
"1",20191222,0,0,0.1,0,217.2,45,0
"2",20191222,100,0,0.1,0,217.2,45.2,0
"3",20191222,200,0,0.1,0,217.2,45.4,0
"4",20191222,300,0,0.1,0,217.2,45.7,0
"5",20191222,400,0,0.1,0,217.2,45.8,0
"6",20191222,500,0,0.1,0,217.2,45.7,0
"7",20191222,600,0,0.1,0,217.2,45.4,0
"8",20191222,700,0,0.1,0,217.2,45.2,0
"9",20191222,800,0,0.1,0,217.2,44.9,0
"10",20191222,900,0,0.1,0,217.2,44.7,0
"11",20191222,1000,0,0.1,0,217.2,44.5,0
"12",20191222,1100,0,0.1,0,217.2,44.3,0
"13",20191222,1200,0,0.1,0,217.2,44.3,0
"14",20191222,1300,0,0.1,0,217.2,44.5,0
"15",20191222,1400,0,0.1,0,217.2,44.5,0
"16",20191222,1500,0,0.1,0,217.2,44.8,0
"17",20191222,1600,0,0.1,0,217.2,44.8,0
"18",20191222,1700,0,0.1,0,217.2,45.2,0
"19",20191222,1800,0,0.1,0,217.2,45.2,0
"20",20191222,1900,0,0.1,0,217.2,45.2,0
"21",20191222,2000,0,0.1,0,217.2,45.2,0
"22",20191222,2100,0,0.1,0,217.2,45.4,0
"23",20191222,2200,0,0.1,0,217.2,45.4,0
"24",20191222,2300,0,0.1,0,217.2,46,0
"25",20191222,2400,0,0.1,0,217.2,46,0
"26",20191222,2500,0,0.1,0,217.2,46.2,0
"27",20191222,2600,0,0.1,0,217.2,46.2,0
"28",20191222,2700,0,0.1,0,217.2,46.2,0
"29",20191222,2800,0,0.1,0,217.2,46.2,0
"30",20191222,2900,0,0.1,0,217.2,46.2,0
"31",20191222,3000,0,0.1,0,217.2,46.2,0
"32",20191222,3100,0,0.1,0,217.2,46.2,0
"33",20191222,3200,0,0.1,0,217.2,46.2,0
"34",20191222,3300,0,0.1,0,217.2,46,0
"35",20191222,3400,0,0.1,0,217.2,46,0
"36",20191222,3500,0,0.1,0,217.2,45.8,0
"37",20191222,3600,0,0.1,0,217.2,45.8,0
"38",20191222,3700,0,0.1,0,217.2,45.4,0
"39",20191222,3800,0,0.1,0,217.2,45.1,0
"40",20191222,3900,0,0.1,0,217.2,44.6,0
"41",20191222,4000,0,0.1,0,217.2,44.2,0
"42",20191222,4100,0,0.1,0,217.2,43.7,0
"43",20191222,4200,0,0.1,0,217.2,43.4,0
"44",20191222,4300,0,0.1,0,217.2,43.2,0
"45",20191222,4400,0,0.1,0,217.2,43.1,0
"46",20191222,4500,0,0.1,0,217.2,43.1,0
"47",20191222,4600,0,0.1,0,217.2,43.1,0
"48",20191222,4700,0,0.1,0,217.2,43.1,0
"49",20191222,4800,0,0.1,0,217.2,43.1,0
"50",20191222,4900,0,0.1,0,217.2,43.1,0
"51",20191222,5000,0,0.1,0,217.2,43.1,0
"52",20191222,5100,0,0.1,0,217.2,43,0
"53",20191222,5200,0,0.1,0,217.2,43,0
"54",20191222,5300,0,0.1,0,217.2,43,0
"55",20191222,5400,0,0.1,0,217.2,43,0
"56",20191222,5500,0,0.1,0,217.2,43,0
"57",20191222,5600,0,0.1,0,217.2,42.9,0
"58",20191222,5700,0,0.1,0,217.2,42.9,0
"59",20191222,45900,9,0.1,0.09,216.6,410.5,6
"60",20191222,50000,19,0.13,0.11,217.8,451.5,7
"61",20191222,50100,33,0.17,0.13,217.9,487.3,9
"62",20191222,50200,39,0.2,0.14,217.9,487.1,9
"63",20191222,50300,39,0.21,0.14,217.9,485.9,9
"64",20191222,50400,39,0.2,0.15,217.9,459.4,9
"65",20191222,50500,39,0.2,0.15,217.9,468.7,9
"66",20191222,50600,42,0.21,0.15,217.8,481.3,9
"67",20191222,50700,45,0.22,0.16,217.8,464,10
"68",20191222,50800,48,0.24,0.16,217.8,490.1,10
"69",20191222,50900,54,0.26,0.17,217.7,488.6,10
"70",20191222,51000,60,0.3,0.18,217.8,493.6,12
"71",20191222,51100,66,0.32,0.19,217.8,494.2,12
"72",20191222,51200,68,0.33,0.19,217.8,494.9,13
"73",20191222,51300,69,0.33,0.2,217.5,495,12
"74",20191222,51400,72,0.34,0.2,217.5,496.8,13
"75",20191222,51500,72,0.35,0.2,217.5,507.5,13
"76",20191222,51600,76,0.37,0.21,217.5,493,13
"77",20191222,51700,78,0.37,0.21,217.5,498.4,13
"78",20191222,51800,72,0.44,0.2,216.6,502.5,13
"79",20191222,51900,50,0.33,0.2,215.8,504.8,13
"80",20191222,52000,74,0.36,0.21,215.9,503.7,13
"81",20191222,52100,90,0.42,0.23,216,506,13
"82",20191222,52200,108,0.51,0.27,216,507.7,16
"83",20191222,52300,135,0.64,0.32,216,512.9,21
"84",20191222,52400,165,0.77,0.37,216,518.5,22
"85",20191222,52500,185,0.86,0.41,216.2,520.3,25
"86",20191222,52600,199,0.93,0.44,216.3,518.8,28
"87",20191222,52700,205,0.97,0.45,216.3,523.7,27
"88",20191222,52800,210,0.98,0.46,216.3,515.9,28
"89",20191222,52900,216,1.01,0.47,216.3,518.8,28
"90",20191222,53000,228,1.06,0.49,216.1,523.1,30
"91",20191222,53100,237,1.11,0.5,216.2,528.6,31
"92",20191222,53200,250,1.16,0.53,216.3,521.1,31
"93",20191222,53300,264,1.22,0.56,216.3,519.9,33
"94",20191222,53400,273,1.27,0.56,216.4,533.7,35
"95",20191222,53500,282,1.31,0.58,216.4,535.7,36
"96",20191222,53600,291,1.35,0.59,217.6,536.6,36
"97",20191222,53700,300,1.39,0.62,217.8,534.1,38
"98",20191222,53800,309,1.43,0.63,217.5,530.4,39
"99",20191222,53900,318,1.47,0.65,217.6,533.6,39
"100",20191222,54000,327,1.52,0.66,217.7,533.7,41
