"","dia_mes_ano","hora_minuto","P_AC","I_AC","I_DC","V_AC","V_DC","IRR"
"1",20200409,54700,7,0.09,0.07,220.6,473.6,6
"2",20200409,54800,12,0.11,0.08,220.4,498.4,6
"3",20200409,54900,17,0.12,0.1,220.6,496.4,7
"4",20200409,55000,24,0.13,0.11,220.8,500,7
"5",20200409,55100,29,0.16,0.12,220.7,490,9
"6",20200409,55200,36,0.18,0.13,220.5,503.4,9
"7",20200409,55300,41,0.21,0.14,220.7,501.1,10
"8",20200409,55400,48,0.24,0.15,220.7,510,10
"9",20200409,55500,57,0.27,0.16,220.7,510,12
"10",20200409,55600,62,0.29,0.18,220.5,510,12
"11",20200409,55700,66,0.32,0.19,220.6,500,12
"12",20200409,55800,74,0.35,0.2,220.5,524.7,12
"13",20200409,55900,81,0.38,0.21,220.6,528.4,15
"14",20200409,60000,90,0.42,0.23,220.4,524.3,15
"15",20200409,60100,96,0.45,0.24,220.6,533.3,16
"16",20200409,60200,102,0.48,0.25,220.5,522.5,16
"17",20200409,60300,109,0.51,0.26,220.5,521.4,18
"18",20200409,60400,120,0.55,0.27,220.3,535.8,18
"19",20200409,60500,132,0.61,0.3,220.5,540.2,21
"20",20200409,60600,141,0.66,0.32,220.5,545.1,22
"21",20200409,60700,153,0.7,0.33,220.3,544.6,22
"22",20200409,60800,161,0.74,0.34,220.2,545,22
"23",20200409,60900,168,0.77,0.36,220.4,553,21
"24",20200409,61000,174,0.81,0.36,220.3,563.3,24
"25",20200409,61100,186,0.85,0.37,220.3,565.5,25
"26",20200409,61200,198,0.9,0.39,220.3,579,28
"27",20200409,61300,213,0.98,0.4,220.1,597.6,28
"28",20200409,61400,231,1.06,0.43,220.2,606.6,28
"29",20200409,61500,251,1.16,0.45,220.3,610.8,27
"30",20200409,61600,297,1.37,0.53,220.3,605.2,27
"31",20200409,61700,414,1.89,0.84,220.2,522.5,28
"32",20200409,61800,453,2.06,0.9,220.3,535.7,39
"33",20200409,61900,480,2.19,0.93,220.4,540.8,57
"34",20200409,62000,504,2.29,0.97,220.4,552.5,70
"35",20200409,62100,528,2.41,1.01,220.2,560.6,74
"36",20200409,62200,573,2.61,1.16,220.3,519.4,79
"37",20200409,62300,597,2.72,1.21,220.4,516,82
"38",20200409,62400,639,2.9,1.28,220.4,526.6,85
"39",20200409,62500,669,3.05,1.32,219.9,527.9,89
"40",20200409,62600,702,3.19,1.38,220.2,528.6,92
"41",20200409,62700,747,3.39,1.45,220.2,539.1,97
"42",20200409,62800,777,3.52,1.5,220.4,541.8,101
"43",20200409,62900,804,3.67,1.55,220.5,538.4,105
"44",20200409,63000,840,3.83,1.61,220.7,539.1,109
"45",20200409,63100,888,4.04,1.68,220.7,549.9,112
"46",20200409,63200,921,4.18,1.72,220.7,551,115
"47",20200409,63300,951,4.32,1.8,220.7,551.2,118
"48",20200409,63400,987,4.48,1.85,220.6,547.3,124
"49",20200409,63500,1038,4.71,1.92,220.7,562.6,127
"50",20200409,63600,1071,4.86,1.96,220.7,558,132
"51",20200409,63700,1107,5.04,2.04,220.5,560.8,138
"52",20200409,63800,918,4.74,2.06,220.4,562.8,143
"53",20200409,63900,1182,5.38,2.17,220.8,563,146
"54",20200409,64000,1227,5.6,2.19,221,577.1,150
"55",20200409,64100,1266,5.73,2.25,221,579.3,155
"56",20200409,64200,1287,5.82,2.25,221.2,583.3,159
"57",20200409,64300,1341,6.07,2.38,221.3,582.7,164
"58",20200409,64400,1377,6.24,2.44,221.2,577.6,165
"59",20200409,64500,1421,6.42,2.5,221.2,582.9,172
"60",20200409,64600,1465,6.66,2.55,221.3,586.8,176
"61",20200409,64700,1516,6.84,2.65,221.5,583.2,182
"62",20200409,64800,1554,7.02,2.72,221.6,578.8,185
"63",20200409,64900,1596,7.21,2.77,221.5,577.5,191
"64",20200409,65000,1646,7.45,2.86,221.5,591.6,196
"65",20200409,65100,1683,7.59,2.89,221.6,592.3,199
"66",20200409,65200,1719,7.77,2.94,221.4,597.6,203
"67",20200409,65300,1773,8,2.99,221.6,600.1,208
"68",20200409,65400,1827,8.24,3.08,221.6,601.4,213
"69",20200409,65500,1863,8.43,3.18,221.5,593.4,217
"70",20200409,65600,1914,8.68,3.25,221.5,597.7,222
"71",20200409,65700,1959,8.84,3.33,221.6,598,226
"72",20200409,65800,1993,9,3.4,221.6,597.5,231
"73",20200409,65900,2037,9.16,3.45,221.7,603.7,235
"74",20200409,70000,2093,9.44,3.52,221.7,596.8,240
"75",20200409,70100,2136,9.64,3.65,221.6,595.1,245
"76",20200409,70200,2172,9.8,3.7,221.8,598.2,249
"77",20200409,70300,2226,10.05,3.79,221.8,601.2,255
"78",20200409,70400,2265,10.23,3.85,221.7,594.1,258
"79",20200409,70500,2307,10.42,3.91,221.5,597.5,263
"80",20200409,70600,2355,10.63,4.04,221.7,592.9,270
"81",20200409,70700,2399,10.83,4.12,221.6,588.6,274
"82",20200409,70800,2442,11.02,4.19,221.7,594.4,278
"83",20200409,70900,2454,11.12,4.29,221.6,580.9,283
"84",20200409,71000,2529,11.41,4.38,221.5,584.8,287
"85",20200409,71100,2571,11.62,4.46,221.5,589.7,293
"86",20200409,71200,2610,11.79,4.5,221.5,585.7,296
"87",20200409,71300,2652,11.98,4.61,221.5,588.5,301
"88",20200409,71400,2703,12.2,4.63,221.8,590.1,305
"89",20200409,71500,2751,12.42,4.7,221.8,585.3,310
"90",20200409,71600,2790,12.58,4.82,221.8,593.7,315
"91",20200409,71700,2829,12.77,4.89,221.8,589.1,321
"92",20200409,71800,2871,12.93,5.03,222.2,580.9,324
"93",20200409,71900,2919,13.16,5.04,222.1,584.5,328
"94",20200409,72000,2967,13.36,5.16,222,581.2,334
"95",20200409,72100,3018,13.6,5.24,222,583.3,339
"96",20200409,72200,3060,13.78,5.31,222,583.9,342
"97",20200409,72300,3096,13.91,5.36,222.4,585.4,347
"98",20200409,72400,3138,14.16,5.55,222.3,579,353
"99",20200409,72500,3189,14.33,5.61,222.5,577.5,357
"100",20200409,72600,3230,14.54,5.66,222.5,579.5,362
"101",20200409,72700,3279,14.73,5.77,222.4,575.2,368
"102",20200409,72800,3327,14.96,5.85,222.3,575.8,371
"103",20200409,72900,3370,15.11,5.91,223.1,579.9,376
"104",20200409,73000,3411,15.27,6.01,223.3,579.6,380
"105",20200409,73100,3462,15.49,6.05,223.5,576.7,385
"106",20200409,73200,3510,15.73,6.18,223.1,578.1,389
"107",20200409,73300,3552,15.9,6.21,223.4,578.2,394
"108",20200409,73400,3600,16.12,6.35,223.4,576.3,400
"109",20200409,73500,3648,16.31,6.43,223.4,572,404
"110",20200409,73600,3687,16.5,6.56,223.4,573,409
"111",20200409,73700,3723,16.67,6.62,223.3,571.8,414
"112",20200409,73800,3774,16.9,6.67,223.4,574.3,418
"113",20200409,73900,3818,17.1,6.77,223.3,570.7,424
"114",20200409,74000,3858,17.25,6.89,223.5,569.1,427
"115",20200409,74100,3896,17.43,6.96,223.5,568.5,432
"116",20200409,74200,3936,17.64,6.99,223.5,571.3,436
"117",20200409,74300,3978,17.8,7.08,223.2,567.1,441
"118",20200409,74400,4020,18.01,7.18,223.6,571.7,446
"119",20200409,74500,4057,18.15,7.25,223.8,570.5,450
"120",20200409,74600,4092,18.27,7.31,224,570.1,453
"121",20200409,74700,4128,18.45,7.31,223.7,570.4,459
"122",20200409,74800,4164,18.59,7.44,224.1,568.2,462
"123",20200409,74900,4206,18.75,7.45,224.1,571.5,467
"124",20200409,75000,4239,18.94,7.55,224,567.8,471
"125",20200409,75100,4278,19.11,7.7,223.8,568,476
"126",20200409,75200,4311,19.24,7.72,224,562.6,482
"127",20200409,75300,4351,19.44,7.78,223.9,563.5,485
"128",20200409,75400,4386,19.59,7.86,224,564.5,490
"129",20200409,75500,4428,19.78,7.99,223.8,562.7,494
"130",20200409,75600,4467,19.94,8,224.1,566.6,499
"131",20200409,75700,4503,20.1,8.09,224,561.9,503
"132",20200409,75800,4542,20.28,8.16,224,566.4,508
"133",20200409,75900,4576,20.44,8.19,223.9,561.8,511
"134",20200409,80000,4608,20.54,8.38,224.2,556.8,517
"135",20200409,80100,4650,20.75,8.37,224.2,561.1,522
"136",20200409,80200,4686,20.92,8.42,224.1,560.9,526
"137",20200409,80300,4722,21.04,8.53,224.1,564.7,529
"138",20200409,80400,4755,21.19,8.64,224.1,555.7,534
"139",20200409,80500,4785,21.39,8.71,224.1,560.4,538
"140",20200409,80600,4831,21.55,8.76,223.9,556.6,541
"141",20200409,80700,4854,21.68,8.87,224,556.7,546
"142",20200409,80800,4896,21.85,8.86,224.1,558.5,551
"143",20200409,80900,4932,22.01,8.92,224.1,558.6,555
"144",20200409,81000,4967,22.18,9.07,223.9,556.9,558
"145",20200409,81100,4998,22.3,9.13,224.1,558.9,563
"146",20200409,81200,5037,22.5,9.12,224,558.1,569
"147",20200409,81300,5067,22.62,9.16,224.1,558.8,572
"148",20200409,81400,5094,22.75,9.31,223.9,556.6,575
"149",20200409,81500,5133,22.92,9.46,224.1,553.6,580
"150",20200409,81600,5169,23.06,9.46,224.2,552.6,584
"151",20200409,81700,5202,23.2,9.59,224.3,552.1,589
"152",20200409,81800,5238,23.36,9.63,224.1,551.5,593
"153",20200409,81900,5274,23.51,9.67,224.2,555.2,598
"154",20200409,82000,5292,23.6,9.69,224.1,551.1,601
"155",20200409,82100,4386,20.31,8.71,223.2,551.6,605
"156",20200409,82200,5355,23.89,9.92,223.9,548.5,608
"157",20200409,82300,5385,24.01,9.94,224.4,552.7,613
"158",20200409,82400,5418,24.15,9.97,224.3,552,619
"159",20200409,82500,5454,24.29,10.02,224.5,549,622
"160",20200409,82600,5486,24.46,10.17,224.2,550.5,627
"161",20200409,82700,5508,24.56,10.21,224.3,549.1,630
"162",20200409,82800,5532,24.66,10.26,224.5,548.5,633
"163",20200409,82900,5565,24.77,10.24,224.7,552.1,639
"164",20200409,83000,5595,24.92,10.31,224.7,547.9,640
"165",20200409,83100,5622,24.99,10.49,224.9,547,645
"166",20200409,83200,5646,25.11,10.57,224.8,547.2,650
"167",20200409,83300,5667,25.2,10.54,224.8,542.7,653
"168",20200409,83400,5679,25.28,10.6,224.8,547.7,656
"169",20200409,83500,5715,25.42,10.6,224.8,542.3,662
