"","dia_mes_ano","hora_minuto","P_AC","I_AC","I_DC","V_AC","V_DC","IRR"
"1",20191005,52200,9,0.09,0.09,219.5,454.4,6
"2",20191005,52300,18,0.12,0.11,219.5,453.9,6
"3",20191005,52400,30,0.16,0.12,219.5,471,9
"4",20191005,52500,39,0.19,0.14,219.5,489.9,9
"5",20191005,52600,45,0.23,0.15,219,487.1,10
"6",20191005,52700,48,0.25,0.16,219.1,480.4,10
"7",20191005,52800,49,0.25,0.17,219,495.5,10
"8",20191005,52900,48,0.24,0.16,217.9,495.4,10
"9",20191005,53000,44,0.22,0.15,217.8,491,10
"10",20191005,53100,42,0.21,0.15,217.7,474,10
"11",20191005,53200,42,0.21,0.15,217.4,480.6,9
"12",20191005,53300,42,0.22,0.15,217.5,472.4,10
"13",20191005,53400,45,0.23,0.15,217.5,491,10
"14",20191005,53500,49,0.25,0.16,217.6,475.9,10
"15",20191005,53600,53,0.27,0.17,217.7,496.3,12
"16",20191005,53700,66,0.32,0.2,217.7,489.3,12
"17",20191005,53800,74,0.36,0.21,217.6,500.6,13
"18",20191005,53900,81,0.39,0.23,217.8,495.1,15
"19",20191005,54000,90,0.43,0.24,217.8,496.3,15
"20",20191005,54100,99,0.47,0.25,217.8,503.2,15
"21",20191005,54200,111,0.52,0.28,217.7,502.5,16
"22",20191005,54300,121,0.57,0.29,217.6,504.6,18
"23",20191005,54400,126,0.6,0.3,217.6,501.3,18
"24",20191005,54500,135,0.64,0.32,217.6,515.4,19
"25",20191005,54600,150,0.7,0.35,217.6,501.6,21
"26",20191005,54700,165,0.76,0.37,217.6,519.8,24
"27",20191005,54800,178,0.83,0.4,217.6,512.7,25
"28",20191005,54900,197,0.91,0.43,217.6,516.1,27
"29",20191005,55000,225,1.05,0.49,217.6,521.8,31
"30",20191005,55100,255,1.18,0.53,217.6,527.6,38
"31",20191005,55200,270,1.25,0.56,217.6,531,41
"32",20191005,55300,279,1.28,0.57,219,529.8,39
"33",20191005,55400,280,1.29,0.58,219,532.8,38
"34",20191005,55500,294,1.35,0.61,219.1,529.2,39
"35",20191005,55600,312,1.43,0.64,218.9,532.3,42
"36",20191005,55700,321,1.47,0.65,219,533.1,42
"37",20191005,55800,319,1.46,0.65,219,529.2,42
"38",20191005,55900,315,1.45,0.65,219.2,529.3,41
"39",20191005,60000,321,1.48,0.66,219,534.2,41
"40",20191005,60100,339,1.55,0.68,219.1,530,44
"41",20191005,60200,360,1.66,0.74,219.1,532.4,45
"42",20191005,60300,390,1.79,0.79,219.1,529.2,50
"43",20191005,60400,445,2.06,0.89,219.1,538.5,56
"44",20191005,60500,471,2.17,0.92,219.1,538.7,60
"45",20191005,60600,475,2.18,0.93,219,542,57
"46",20191005,60700,576,2.63,1.09,219.1,552.4,73
"47",20191005,60800,636,2.91,1.2,219.3,553.3,80
"48",20191005,60900,690,3.16,1.29,219.4,559.5,89
"49",20191005,61000,717,3.28,1.33,219.3,559.3,94
"50",20191005,61100,675,3.08,1.25,219.3,557.1,86
"51",20191005,61200,585,2.68,1.13,217.9,540,71
"52",20191005,61300,609,2.8,1.17,217.9,544.1,73
"53",20191005,61400,627,2.88,1.19,217.9,548.5,74
"54",20191005,61500,632,2.91,1.2,217.9,544.9,74
"55",20191005,61600,643,2.97,1.23,217.5,548,76
"56",20191005,61700,657,3.03,1.25,217.6,545.9,77
"57",20191005,61800,684,3.15,1.31,217.6,546.1,80
"58",20191005,61900,717,3.3,1.36,217.6,545.7,83
"59",20191005,62000,750,3.45,1.41,217.8,552.4,88
"60",20191005,62100,781,3.59,1.46,217.8,551.5,92
"61",20191005,62200,966,4.39,1.73,218,565,120
"62",20191005,62300,945,4.35,2.03,218.1,542.1,130
"63",20191005,62400,1107,5.09,2.13,218.3,538.4,138
"64",20191005,62500,1158,5.31,2.22,218.4,534.3,144
"65",20191005,62600,1173,5.36,2.23,218.5,534.9,144
"66",20191005,62700,735,3.38,1.4,217.9,545.6,82
"67",20191005,62800,744,3.43,1.41,217.9,546.3,82
"68",20191005,62900,777,3.58,1.47,217.9,547.3,85
"69",20191005,63000,816,3.75,1.52,218.1,549.9,88
"70",20191005,63100,849,3.91,1.6,218,551.7,91
"71",20191005,63200,876,4.04,1.64,217.9,551.8,94
"72",20191005,63300,902,4.14,1.69,218.1,550.3,95
"73",20191005,63400,924,4.23,1.73,218.2,549.4,97
"74",20191005,63500,933,4.29,1.75,218.4,553.2,98
"75",20191005,63600,951,4.36,1.75,218.6,555.3,100
"76",20191005,63700,972,4.44,1.79,219,558.4,101
"77",20191005,63800,1000,4.58,1.86,218.9,554.5,105
"78",20191005,63900,1032,4.73,1.91,219,558.3,108
"79",20191005,64000,1059,4.81,1.96,220.3,553.8,111
"80",20191005,64100,1100,5,2,220.4,563.8,114
"81",20191005,64200,1158,5.29,2.12,220.3,563.4,120
"82",20191005,64300,1993,9.02,3.57,221.1,568.9,219
"83",20191005,64400,2118,9.57,3.75,221.2,578.3,232
"84",20191005,64500,2223,10.05,3.91,221.3,574.5,243
"85",20191005,64600,2283,10.33,4.05,221.5,577.5,248
"86",20191005,64700,2334,10.54,4.09,221.5,576.8,254
"87",20191005,64800,2403,10.84,4.26,221.8,569.5,260
"88",20191005,64900,2331,10.47,4.13,221.5,573.1,254
"89",20191005,65000,2492,11.32,4.48,221.4,571.8,270
"90",20191005,65100,2535,11.45,4.51,221.4,571.8,275
"91",20191005,65200,1641,7.46,2.95,220.1,562.8,175
"92",20191005,65300,2727,12.34,4.85,221.2,568.8,295
"93",20191005,65400,2748,12.42,5.03,221.3,555,299
"94",20191005,65500,2802,12.69,4.97,221.4,569.8,304
"95",20191005,65600,2856,12.92,5.13,221.2,564.3,309
"96",20191005,65700,2907,13.15,5.21,221.3,568.9,315
"97",20191005,65800,3000,13.69,5.38,219.4,564.6,325
"98",20191005,65900,3106,14.1,5.59,220.2,564.7,337
"99",20191005,70000,3153,14.38,5.72,220.1,563.3,342
"100",20191005,70100,3258,14.8,5.89,220.3,563.8,354
"101",20191005,70200,3300,14.99,5.95,220.3,563.8,360
"102",20191005,70300,3312,15.04,6.01,220.3,562,362
"103",20191005,70400,3305,15.01,5.94,220.1,561.4,360
"104",20191005,70500,3304,15.02,5.96,220.1,560.7,360
"105",20191005,70600,3309,15.06,5.92,219.9,563.4,360
"106",20191005,70700,3284,14.96,5.96,219.7,557.9,357
"107",20191005,70800,3351,15.26,6.04,219.6,557.7,366
"108",20191005,70900,3432,15.62,6.22,219.8,557.5,374
"109",20191005,71000,3502,15.92,6.31,220,558.3,382
"110",20191005,71100,3571,16.23,6.49,220.2,559.9,389
"111",20191005,71200,3630,16.5,6.54,220.3,561.1,395
"112",20191005,71300,3727,16.91,6.79,220.4,557.9,406
"113",20191005,71400,3795,17.21,6.87,220.5,553.5,415
"114",20191005,71500,3893,17.66,7.04,220.5,559.1,424
"115",20191005,71600,4014,18.19,7.26,220.7,560.7,438
"116",20191005,71700,4155,18.82,7.58,220.8,556.2,453
"117",20191005,71800,4278,19.36,7.75,221,561.6,465
"118",20191005,71900,4410,19.97,8,221.1,556.8,481
"119",20191005,72000,3000,13.14,5.16,219.4,556.2,305
"120",20191005,72100,2505,11.41,4.64,218.8,551,266
"121",20191005,72200,2337,10.69,4.3,218.6,548.5,248
"122",20191005,72300,2475,11.33,4.61,218.7,549.8,263
"123",20191005,72400,2328,10.66,4.34,218.5,546.7,246
"124",20191005,72500,2241,10.29,4.13,217.8,551.6,235
"125",20191005,72600,2191,10.05,4.04,217.9,546.7,229
"126",20191005,72700,2135,9.8,3.96,217.9,550.8,222
"127",20191005,72800,2086,9.56,3.84,218,547.8,217
"128",20191005,72900,2034,9.34,3.78,218,549.7,211
"129",20191005,73000,1986,9.13,3.66,217.8,548.3,207
"130",20191005,73100,1944,8.93,3.59,217.8,550.2,202
"131",20191005,73200,1908,8.78,3.54,217.7,546.9,199
"132",20191005,73300,1884,8.68,3.49,217.6,551,196
"133",20191005,73400,1866,8.58,3.44,217.5,547.1,194
"134",20191005,73500,1848,8.51,3.44,217.5,550.1,193
"135",20191005,73600,1830,8.4,3.38,217.6,548.6,191
"136",20191005,73700,1806,8.31,3.36,217.4,548.4,190
"137",20191005,73800,1788,8.18,3.3,218.5,549.9,188
"138",20191005,73900,1776,8.13,3.3,218.8,550.7,187
"139",20191005,74000,1765,8.07,3.27,218.8,546.6,187
"140",20191005,74100,1753,8.03,3.26,218.8,550.8,185
"141",20191005,74200,1743,7.98,3.22,218.6,547.6,185
"142",20191005,74300,1740,7.97,3.24,218.8,549.5,184
"143",20191005,74400,1740,7.97,3.25,218.7,548.4,184
"144",20191005,74500,1755,8.02,3.27,218.9,547.5,185
"145",20191005,74600,1791,8.19,3.33,219,552,190
"146",20191005,74700,1833,8.39,3.39,218.8,547.8,194
"147",20191005,74800,1857,8.5,3.44,218.7,554.2,196
"148",20191005,74900,1884,8.61,3.47,218.7,553.1,197
"149",20191005,75000,1917,8.76,3.52,218.8,552.9,200
"150",20191005,75100,1962,8.96,3.59,219,557.5,205
"151",20191005,75200,2010,9.2,3.67,219,552.9,210
"152",20191005,75300,2061,9.41,3.8,219.1,556.7,214
"153",20191005,75400,2127,9.69,3.88,219.4,556.1,220
"154",20191005,75500,2208,10.07,4.03,219.3,555.6,229
"155",20191005,75600,2283,10.44,4.16,219.4,554.3,237
"156",20191005,75700,2343,10.8,4.31,218,554,243
"157",20191005,75800,2400,11.01,4.35,218,556.5,249
"158",20191005,75900,2449,11.24,4.45,217.9,557.6,254
"159",20191005,80000,2496,11.49,4.54,217.8,558.5,260
"160",20191005,80100,2544,11.71,4.71,217.7,552.9,264
"161",20191005,80200,2580,11.86,4.76,217.7,552.1,269
"162",20191005,80300,2583,11.87,4.73,217.7,552.9,269
"163",20191005,80400,2565,11.79,4.74,217.6,550,269
"164",20191005,80500,2538,11.67,4.66,217.6,553.9,266
"165",20191005,80600,2052,9.97,4.2,217.2,539.3,260
"166",20191005,80700,2385,10.94,4.36,217.5,550.2,249
"167",20191005,80800,2253,10.35,4.15,217.3,553,235
"168",20191005,80900,2112,9.73,3.91,217.3,549.1,220
"169",20191005,81000,2025,9.34,3.75,217,548.5,211
"170",20191005,81100,1992,9.18,3.69,217,545.6,208
