"","dia_mes_ano","hora_minuto","P_AC","I_AC","I_DC","V_AC","V_DC","IRR"
"1",20191007,52500,6,0.09,0.07,217.4,476.7,6
"2",20191007,52600,12,0.1,0.09,217.4,473.9,6
"3",20191007,52700,18,0.12,0.1,217.3,488.9,6
"4",20191007,52800,24,0.14,0.11,217.3,479.1,7
"5",20191007,52900,33,0.17,0.13,217.4,490.2,7
"6",20191007,53000,39,0.21,0.14,217.4,503,9
"7",20191007,53100,48,0.24,0.16,217.3,499.4,10
"8",20191007,53200,57,0.29,0.18,217.4,504,10
"9",20191007,53300,66,0.33,0.2,217.2,504.3,12
"10",20191007,53400,75,0.36,0.21,217.3,508.1,12
"11",20191007,53500,83,0.4,0.22,217.4,506.2,13
"12",20191007,53600,99,0.46,0.25,217.2,507.2,15
"13",20191007,53700,111,0.52,0.27,217.2,508.7,15
"14",20191007,53800,121,0.57,0.29,217.1,510.9,18
"15",20191007,53900,138,0.65,0.32,217.1,518.7,19
"16",20191007,54000,141,0.67,0.33,216.8,514.4,19
"17",20191007,54100,132,0.62,0.3,216.8,523.3,19
"18",20191007,54200,123,0.57,0.28,216.7,523.6,18
"19",20191007,54300,111,0.52,0.27,216.7,506,16
"20",20191007,54400,114,0.53,0.27,216.9,518.4,16
"21",20191007,54500,117,0.55,0.28,217,513,16
"22",20191007,54600,135,0.63,0.32,217.2,504,18
"23",20191007,54700,162,0.75,0.36,217.2,529,21
"24",20191007,54800,180,0.85,0.39,217.2,533.3,24
"25",20191007,54900,213,0.99,0.45,217.4,537.1,25
"26",20191007,55000,231,1.08,0.49,217.4,536,28
"27",20191007,55100,240,1.12,0.5,217.3,534.9,28
"28",20191007,55200,242,1.12,0.5,217.3,529.3,30
"29",20191007,55300,231,1.07,0.47,217.3,540.8,28
"30",20191007,55400,228,1.06,0.47,217.2,542.2,27
"31",20191007,55500,231,1.08,0.49,217.1,538.5,27
"32",20191007,55600,231,1.06,0.48,217.2,533.6,28
"33",20191007,55700,240,1.12,0.5,217.5,536.5,28
"34",20191007,55800,255,1.17,0.52,217.6,535.5,30
"35",20191007,55900,255,1.19,0.51,217.7,539,30
"36",20191007,60000,268,1.24,0.55,217.6,532.5,31
"37",20191007,60100,279,1.29,0.56,217.4,534.7,33
"38",20191007,60200,267,1.24,0.55,217.3,530.2,30
"39",20191007,60300,257,1.2,0.52,217.1,543.4,30
"40",20191007,60400,267,1.24,0.55,216.9,537.2,31
"41",20191007,60500,291,1.35,0.6,216.9,536.2,35
"42",20191007,60600,294,1.37,0.59,216.8,535,35
"43",20191007,60700,292,1.36,0.59,216.7,538.3,35
"44",20191007,60800,274,1.28,0.55,216.6,537.6,31
"45",20191007,60900,264,1.22,0.54,216.3,528.6,30
"46",20191007,61000,267,1.25,0.54,216.2,538.6,30
"47",20191007,61100,288,1.34,0.59,216.6,533.1,33
"48",20191007,61200,289,1.35,0.59,216.6,534.9,33
"49",20191007,61300,306,1.42,0.62,216.6,540.4,36
"50",20191007,61400,319,1.49,0.64,216.7,539.9,36
"51",20191007,61500,354,1.65,0.7,216.5,540,41
"52",20191007,61600,345,1.6,0.68,216.6,540,39
"53",20191007,61700,349,1.63,0.69,216.1,541.4,41
"54",20191007,61800,362,1.68,0.71,216.2,542.3,41
"55",20191007,61900,391,1.82,0.76,216.2,550.2,44
"56",20191007,62000,387,1.81,0.76,216.6,544.3,44
"57",20191007,62100,404,1.87,0.79,216.6,540.6,45
"58",20191007,62200,423,1.97,0.83,216.6,547,47
"59",20191007,62300,423,1.96,0.82,216.6,540.3,48
"60",20191007,62400,414,1.92,0.81,216.6,545,47
"61",20191007,62500,411,1.91,0.8,216.4,550,45
"62",20191007,62600,363,1.69,0.72,216.2,542,41
"63",20191007,62700,315,1.47,0.64,216.3,540.2,36
"64",20191007,62800,321,1.5,0.65,216.4,539.9,38
"65",20191007,62900,327,1.52,0.65,216.5,540.1,38
"66",20191007,63000,324,1.5,0.65,216.6,538.7,38
"67",20191007,63100,327,1.51,0.65,216.6,544.5,38
"68",20191007,63200,345,1.62,0.69,216.5,541.6,39
"69",20191007,63300,384,1.79,0.76,216.5,542.6,42
"70",20191007,63400,435,2.01,0.83,216.9,553.4,48
"71",20191007,63500,462,2.13,0.88,217,546.2,50
"72",20191007,63600,363,1.68,0.85,217.3,426.1,51
"73",20191007,63700,495,2.29,0.95,217.5,554.9,54
"74",20191007,63800,519,2.4,0.99,217.6,553.8,56
"75",20191007,63900,528,2.44,1,217.4,553.5,57
"76",20191007,64000,558,2.58,1.06,217.5,552.5,60
"77",20191007,64100,611,2.81,1.14,218.5,555.6,65
"78",20191007,64200,603,2.76,1.13,218.5,554.9,65
"79",20191007,64300,594,2.74,1.12,218.6,555,63
"80",20191007,64400,570,2.61,1.07,218.5,554.6,62
"81",20191007,64500,516,2.38,0.98,217.1,554.1,56
"82",20191007,64600,495,2.28,0.94,216.9,549,54
"83",20191007,64700,491,2.27,0.93,216.9,545.3,54
"84",20191007,64800,477,2.21,0.92,216.8,549.5,53
"85",20191007,64900,462,2.13,0.88,216.7,546.1,51
"86",20191007,65000,453,2.11,0.87,216.4,549.9,50
"87",20191007,65100,504,2.33,0.96,216.6,554.6,54
"88",20191007,65200,516,2.39,0.98,216.5,554.4,56
"89",20191007,65300,516,2.39,0.98,216.4,553.6,56
"90",20191007,65400,516,2.39,0.98,216.4,552.2,56
"91",20191007,65500,504,2.34,0.97,216.4,552.9,54
"92",20191007,65600,555,2.57,1.05,216.6,554.2,60
"93",20191007,65700,523,2.42,0.99,216.6,550.3,56
"94",20191007,65800,537,2.48,1.02,216.8,550.1,57
"95",20191007,65900,552,2.56,1.05,216.7,554.6,59
"96",20191007,70000,525,2.43,1.01,216.5,545.3,57
"97",20191007,70100,502,2.32,0.96,216.4,553.2,54
"98",20191007,70200,489,2.28,0.94,216.3,549.5,53
"99",20191007,70300,495,2.29,0.95,216.2,550,53
"100",20191007,70400,500,2.32,0.96,216.1,548.9,54
"101",20191007,70500,468,2.16,0.89,216,547.1,51
"102",20191007,70600,456,2.12,0.87,215.6,548.1,50
"103",20191007,70700,447,2.09,0.86,215.7,547.9,50
"104",20191007,70800,461,2.15,0.88,215.7,550,51
"105",20191007,70900,483,2.24,0.93,215.8,545.1,53
"106",20191007,71000,453,2.11,0.87,215.7,545.4,50
"107",20191007,71100,429,2,0.82,216.1,545.1,48
"108",20191007,71200,420,1.96,0.82,216.1,540.1,47
"109",20191007,71300,435,2.03,0.84,216.2,547.8,48
"110",20191007,71400,459,2.13,0.89,216.5,540.8,50
"111",20191007,71500,486,2.26,0.93,216.3,549.6,51
"112",20191007,71600,502,2.33,0.96,216.2,549.7,54
"113",20191007,71700,533,2.49,1.01,216.2,553,57
"114",20191007,71800,528,2.44,1,216.3,554.3,57
"115",20191007,71900,513,2.38,0.98,216.3,550.8,56
"116",20191007,72000,520,2.42,1,216.3,546.1,56
"117",20191007,72100,537,2.5,1.02,216,552.2,57
"118",20191007,72200,543,2.53,1.03,216,551.7,59
"119",20191007,72300,576,2.68,1.09,216.4,555.4,62
"120",20191007,72400,600,2.79,1.13,216.3,551.2,63
"121",20191007,72500,636,2.95,1.18,216.3,559.5,68
"122",20191007,72600,658,3.05,1.22,216.4,556.4,70
"123",20191007,72700,669,3.1,1.24,216.3,560.5,71
"124",20191007,72800,675,3.14,1.24,214.8,556.2,71
"125",20191007,72900,651,3.03,1.23,215.1,551.6,70
"126",20191007,73000,630,2.96,1.18,213.1,551.2,66
"127",20191007,73100,669,3.14,1.24,213.1,557.8,70
"128",20191007,73200,666,3.12,1.23,213.7,559.8,70
"129",20191007,73300,642,3.01,1.2,213.7,555.7,68
"130",20191007,73400,642,3.01,1.2,213.8,560.5,68
"131",20191007,73500,651,3.07,1.22,213.6,554.3,70
"132",20191007,73600,693,3.26,1.29,213.6,556.2,73
"133",20191007,73700,762,3.56,1.42,214,559.2,79
"134",20191007,73800,744,3.49,1.37,213.9,558.6,76
"135",20191007,73900,732,3.43,1.36,213.9,556.9,76
"136",20191007,74000,747,3.5,1.39,214.1,555.8,77
"137",20191007,74100,792,3.71,1.46,214.3,563.8,82
"138",20191007,74200,789,3.69,1.43,214,562.5,82
"139",20191007,74300,748,3.51,1.37,214,564.9,77
"140",20191007,74400,729,3.4,1.35,214.2,559.8,76
"141",20191007,74500,708,3.32,1.31,214.1,558.2,74
"142",20191007,74600,759,3.56,1.39,214.3,561,79
"143",20191007,74700,822,3.84,1.51,214.3,565.1,86
"144",20191007,74800,769,3.58,1.42,214.3,555.9,80
"145",20191007,74900,732,3.43,1.35,214.2,558.4,76
"146",20191007,75000,747,3.5,1.39,214.4,557.3,77
"147",20191007,75100,771,3.6,1.43,214.4,556.3,79
"148",20191007,75200,819,3.82,1.5,214.4,564.2,85
"149",20191007,75300,825,3.85,1.51,214.8,563.3,86
"150",20191007,75400,777,3.63,1.44,214.6,559.7,80
"151",20191007,75500,781,3.65,1.44,214.6,557.3,82
"152",20191007,75600,777,3.62,1.44,214.5,558.6,80
"153",20191007,75700,789,3.68,1.45,214.4,559.1,82
"154",20191007,75800,746,3.47,1.38,214.8,559.3,77
"155",20191007,75900,678,3.18,1.27,214,553.1,71
"156",20191007,80000,681,3.19,1.26,214.3,555.7,71
"157",20191007,80100,702,3.28,1.3,214.1,559.8,73
"158",20191007,80200,637,2.98,1.2,214,551.5,66
"159",20191007,80300,637,2.99,1.2,214.1,555.5,66
"160",20191007,80400,627,2.94,1.17,213.4,551.2,66
"161",20191007,80500,624,2.93,1.18,213.4,554.6,66
"162",20191007,80600,570,2.68,1.07,213.6,553.5,60
"163",20191007,80700,531,2.5,1.01,213.5,550.9,57
"164",20191007,80800,555,2.62,1.05,213.6,554.9,59
"165",20191007,80900,609,2.87,1.15,213.6,555,65
"166",20191007,81000,567,2.65,1.06,213.6,550.7,60
"167",20191007,81100,495,2.33,0.95,213.5,546.9,54
"168",20191007,81200,462,2.16,0.89,213.4,545.1,50
"169",20191007,81300,453,2.13,0.88,213.5,541.9,50
"170",20191007,81400,483,2.27,0.93,213.5,546.2,53
"171",20191007,81500,519,2.44,0.99,213.3,550.8,56
"172",20191007,81600,537,2.52,1.02,213.4,546.7,57
"173",20191007,81700,555,2.59,1.05,215.4,551,59
"174",20191007,81800,621,2.92,1.19,215.5,555.6,66
"175",20191007,81900,744,2.72,1.31,215.5,406,77
"176",20191007,82000,759,3.53,1.4,215.7,561.5,77
"177",20191007,82100,768,3.57,1.42,215.8,561.3,79
"178",20191007,82200,834,3.88,1.53,215.5,563.1,86
"179",20191007,82300,948,4.41,1.73,215.9,566,97
"180",20191007,82400,986,4.57,1.77,215.9,568.2,101
"181",20191007,82500,942,4.35,1.7,215.7,561.8,97
"182",20191007,82600,873,4.05,1.59,215.6,565.4,89
"183",20191007,82700,825,3.84,1.51,215.5,565.3,85
"184",20191007,82800,858,3.98,1.56,216.2,563.5,89
"185",20191007,82900,887,4.11,1.63,216.1,564.5,91
"186",20191007,83000,891,4.13,1.62,216.1,562.6,91
"187",20191007,83100,906,4.2,1.65,216.1,566,92
"188",20191007,83200,924,4.28,1.69,216.1,566.1,94
"189",20191007,83300,882,4.09,1.6,215.7,562.2,91
"190",20191007,83400,815,3.79,1.49,215.5,564.7,83
"191",20191007,83500,762,3.55,1.4,215.4,561.6,79
"192",20191007,83600,738,3.44,1.36,215.2,556.8,77
"193",20191007,83700,733,3.41,1.36,215.1,560,76
"194",20191007,83800,728,3.39,1.35,215.2,559.8,76
"195",20191007,83900,735,3.41,1.35,215.3,559.3,77
"196",20191007,84000,747,3.48,1.37,215.3,560.3,77
"197",20191007,84100,759,3.53,1.41,215.5,557.7,79
"198",20191007,84200,768,3.56,1.41,215.4,561,80
"199",20191007,84300,759,3.55,1.41,215.3,561.9,79
"200",20191007,84400,834,3.89,1.54,215.5,562.9,86
"201",20191007,84500,1011,4.69,1.83,215.7,570.3,101
"202",20191007,84600,1140,5.3,2.05,215.8,569.1,115
"203",20191007,84700,1092,5.07,1.97,215.6,568,111
"204",20191007,84800,1034,4.81,1.85,215.4,571.2,105
"205",20191007,84900,1002,4.66,1.83,215.4,565.1,101
"206",20191007,85000,996,4.63,1.76,215.2,579.2,100
"207",20191007,85100,1020,4.75,1.84,215.1,571.9,101
"208",20191007,85200,1065,4.97,1.91,215.1,567.6,108
"209",20191007,85300,1113,5.17,2.02,215.3,568.8,112
"210",20191007,85400,1164,5.41,2.1,215.6,568.7,117
"211",20191007,85500,1179,5.47,2.11,215.9,571.4,118
"212",20191007,85600,1122,5.2,2.02,215.8,566.6,114
"213",20191007,85700,1068,4.95,1.92,215.7,571.8,109
"214",20191007,85800,1074,4.99,1.93,215.8,567.3,109
"215",20191007,85900,1125,5.23,2.04,216,571.3,114
"216",20191007,90000,1248,5.79,2.25,216.2,568.3,126
"217",20191007,90100,1380,6.38,2.48,216.4,573.4,138
"218",20191007,90200,1431,6.62,2.56,216.4,572.1,143
"219",20191007,90300,1473,6.81,2.62,216.5,575.2,146
"220",20191007,90400,1566,7.23,2.79,217,570.8,155
"221",20191007,90500,1694,7.84,3.03,217.1,575.2,167
"222",20191007,90600,1782,8.25,3.14,217.1,579.5,175
"223",20191007,90700,1935,8.94,3.41,217.1,580.7,188
"224",20191007,90800,2166,9.9,3.81,219.1,575.9,210
"225",20191007,90900,2181,9.95,3.84,219.3,580.1,211
"226",20191007,91000,2229,10.21,3.94,219.1,579.4,219
"227",20191007,91100,2322,10.61,4.1,219.2,572.7,226
"228",20191007,91200,2025,9.26,3.57,218.8,576.9,197
"229",20191007,91300,1809,8.28,3.22,218.6,571,178
"230",20191007,91400,1880,8.58,3.34,218.8,571.5,185
"231",20191007,91500,1791,8.19,3.2,218.7,567.8,176
"232",20191007,91600,1692,7.72,3.01,218.4,571.8,170
"233",20191007,91700,1441,6.61,2.61,218.1,563.3,146
