"","dia_mes_ano","hora_minuto","P_AC","I_AC","I_DC","V_AC","V_DC","IRR"
"1",20200501,55400,0,0.11,0.07,220.5,482.4,6
"2",20200501,55500,12,0.1,0.09,220.5,473.3,6
"3",20200501,55600,15,0.11,0.1,220.4,461.4,7
"4",20200501,55700,23,0.13,0.1,220.3,492.2,9
"5",20200501,55800,27,0.16,0.12,220.3,484.3,9
"6",20200501,55900,33,0.18,0.13,220.5,495.6,10
"7",20200501,60000,40,0.2,0.14,220.5,499,10
"8",20200501,60100,48,0.23,0.16,220.5,503,10
"9",20200501,60200,54,0.26,0.16,220.6,509.1,12
"10",20200501,60300,60,0.29,0.18,220.7,508.8,13
"11",20200501,60400,67,0.32,0.2,220.7,512,13
"12",20200501,60500,78,0.36,0.21,220.8,499.9,15
"13",20200501,60600,96,0.45,0.24,220.7,530.8,19
"14",20200501,60700,117,0.55,0.26,220.7,559,25
"15",20200501,60800,132,0.61,0.28,220.6,562.9,27
"16",20200501,60900,144,0.66,0.3,220.3,565.6,30
"17",20200501,61000,156,0.72,0.32,220.4,576.1,33
"18",20200501,61100,165,0.77,0.33,220.5,575.8,35
"19",20200501,61200,180,0.83,0.36,220.4,574,38
"20",20200501,61300,204,0.93,0.45,220.4,510.6,41
"21",20200501,61400,225,1.03,0.49,220.5,518.5,44
"22",20200501,61500,252,1.15,0.54,220.8,514.5,47
"23",20200501,61600,279,1.28,0.59,220.7,522.9,50
"24",20200501,61700,309,1.42,0.66,220.8,509.7,51
"25",20200501,61800,337,1.55,0.7,220.7,525.7,56
"26",20200501,61900,363,1.65,0.74,220.7,524.9,60
"27",20200501,62000,387,1.77,0.79,220.6,528.3,62
"28",20200501,62100,414,1.89,0.84,220.6,524.3,66
"29",20200501,62200,439,2,0.88,220.4,532.5,70
"30",20200501,62300,465,2.11,0.92,220.5,533.2,74
"31",20200501,62400,495,2.25,0.99,220.5,529.3,77
"32",20200501,62500,523,2.38,1.04,220.6,533.4,80
"33",20200501,62600,558,2.53,1.07,220.5,547.9,85
"34",20200501,62700,586,2.67,1.14,220.7,539.7,88
"35",20200501,62800,606,2.75,1.2,220.7,531.6,92
"36",20200501,62900,621,2.84,1.25,220.6,529,95
"37",20200501,63000,645,2.93,1.33,220.9,509.9,100
"38",20200501,63100,691,3.14,1.36,221,537.5,103
"39",20200501,63200,735,3.33,1.4,221.1,546.6,106
"40",20200501,63300,768,3.49,1.47,221.1,545.8,109
"41",20200501,63400,801,3.63,1.51,221.1,548.6,115
"42",20200501,63500,738,3.3,1.58,220.9,520.1,118
"43",20200501,63600,864,3.91,1.63,221.1,547,123
"44",20200501,63700,898,4.1,1.65,221,558.5,126
"45",20200501,63800,943,4.27,1.74,221.2,558.8,130
"46",20200501,63900,975,4.42,1.81,221.4,553.9,133
"47",20200501,64000,1008,4.56,1.87,221.4,558.6,138
"48",20200501,64100,1040,4.7,1.92,221.5,554.7,143
"49",20200501,64200,1073,4.85,1.99,221.5,557.3,146
"50",20200501,64300,1101,4.98,2.03,221.4,563.2,150
"51",20200501,64400,1153,5.21,2.08,221.5,573.2,153
"52",20200501,64500,1188,5.36,2.12,221.6,570.2,158
"53",20200501,64600,1221,5.53,2.2,221.5,567.4,162
"54",20200501,64700,1254,5.68,2.28,221.6,567.1,167
"55",20200501,64800,1290,5.84,2.3,221.5,571.5,170
"56",20200501,64900,1320,5.95,2.33,221.6,580.1,175
"57",20200501,65000,1362,6.15,2.41,221.7,575.5,179
