"","dia_mes_ano","hora_minuto","P_AC","I_AC","I_DC","V_AC","V_DC","IRR"
"1",20200201,0,0,0.11,0,215.7,41.8,0
"2",20200201,100,0,0.11,0,215.7,41.8,0
"3",20200201,200,0,0.11,0,215.7,41.8,0
"4",20200201,300,0,0.11,0,215.7,41.8,0
"5",20200201,400,0,0.11,0,215.7,41.7,0
"6",20200201,500,0,0.11,0,215.7,41.7,0
"7",20200201,600,0,0.11,0,215.7,41.7,0
"8",20200201,700,0,0.11,0,215.7,41.8,0
"9",20200201,800,0,0.11,0,215.7,41.8,0
"10",20200201,900,0,0.11,0,215.7,41.9,0
"11",20200201,1000,0,0.11,0,215.7,42,0
"12",20200201,1100,0,0.11,0,215.7,42.1,0
"13",20200201,1200,0,0.11,0,215.7,42.2,0
"14",20200201,1300,0,0.11,0,215.7,42.4,0
"15",20200201,1400,0,0.11,0,215.7,42.5,0
"16",20200201,1500,0,0.11,0,215.7,42.6,0
"17",20200201,1600,0,0.11,0,215.7,43.1,0
"18",20200201,1700,0,0.11,0,215.7,43.6,0
"19",20200201,1800,0,0.11,0,215.7,43.8,0
"20",20200201,1900,0,0.11,0,215.7,44,0
"21",20200201,2000,0,0.11,0,215.7,44,0
"22",20200201,2100,0,0.11,0,215.7,44,0
"23",20200201,2200,0,0.11,0,215.7,44,0
"24",20200201,2300,0,0.11,0,215.7,44.1,0
"25",20200201,2400,0,0.11,0,215.7,44.1,0
"26",20200201,2500,0,0.11,0,215.7,44.3,0
"27",20200201,2600,0,0.11,0,215.7,44.3,0
"28",20200201,2700,0,0.11,0,215.7,44.3,0
"29",20200201,2800,0,0.11,0,215.7,44.3,0
"30",20200201,2900,0,0.11,0,215.7,44.2,0
"31",20200201,3000,0,0.11,0,215.7,44.2,0
"32",20200201,3100,0,0.11,0,215.7,43.9,0
"33",20200201,3200,0,0.11,0,215.7,43.9,0
"34",20200201,3300,0,0.11,0,215.7,43.6,0
"35",20200201,3400,0,0.11,0,215.7,43.6,0
"36",20200201,3500,0,0.11,0,215.7,43.3,0
"37",20200201,3600,0,0.11,0,215.7,43.3,0
"38",20200201,3700,0,0.11,0,215.7,43,0
"39",20200201,3800,0,0.11,0,215.7,43,0
"40",20200201,3900,0,0.11,0,215.7,43,0
"41",20200201,4000,0,0.11,0,215.7,43,0
"42",20200201,4100,0,0.11,0,215.7,43,0
"43",20200201,4200,0,0.11,0,215.7,43,0
"44",20200201,4300,0,0.11,0,215.7,43.1,0
"45",20200201,4400,0,0.11,0,215.7,43.1,0
"46",20200201,4500,0,0.11,0,215.7,43.2,0
"47",20200201,4600,0,0.11,0,215.7,43.3,0
"48",20200201,4700,0,0.11,0,215.7,43.5,0
"49",20200201,4800,0,0.11,0,215.7,43.5,0
"50",20200201,4900,0,0.11,0,215.7,43.5,0
"51",20200201,5000,0,0.11,0,215.7,43.6,0
"52",20200201,5100,0,0.11,0,215.7,43.6,0
"53",20200201,5200,0,0.11,0,215.7,43.6,0
"54",20200201,5300,0,0.11,0,215.7,43.6,0
"55",20200201,5400,0,0.11,0,215.7,43.6,0
"56",20200201,5500,0,0.11,0,215.7,43.6,0
"57",20200201,61100,0,0.07,0.07,218.9,451.6,4
"58",20200201,61200,0,0.07,0.07,219,408.2,7
"59",20200201,61300,5,0.08,0.07,218.7,442.1,6
"60",20200201,61400,6,0.08,0.08,218.6,456.9,4
"61",20200201,61500,9,0.09,0.08,218.5,466.6,6
"62",20200201,61600,9,0.09,0.09,218.8,444,6
"63",20200201,61700,12,0.1,0.09,218.8,441.2,6
"64",20200201,61800,15,0.11,0.09,218.8,468.8,7
"65",20200201,61900,15,0.11,0.1,218.6,459.1,7
"66",20200201,62000,18,0.12,0.1,218.9,470.2,7
"67",20200201,62100,21,0.13,0.11,219,470.5,6
"68",20200201,62200,24,0.13,0.11,219,466.9,7
"69",20200201,62300,24,0.14,0.12,219.1,471.5,7
"70",20200201,62400,27,0.15,0.12,218.8,463.1,6
"71",20200201,62500,30,0.16,0.13,219,472,7
"72",20200201,62600,33,0.17,0.13,219.1,470.5,9
"73",20200201,62700,36,0.18,0.14,219.1,487,10
"74",20200201,62800,39,0.2,0.14,219,486.4,9
"75",20200201,62900,39,0.21,0.15,219,495.6,9
"76",20200201,63000,45,0.22,0.16,218.9,484.4,9
"77",20200201,63100,48,0.23,0.16,220.3,481.2,9
"78",20200201,63200,48,0.25,0.16,220.5,495.8,10
"79",20200201,63300,52,0.26,0.17,220.3,476.6,12
