"","dia_mes_ano","hora_minuto","P_AC","I_AC","I_DC","V_AC","V_DC","IRR"
"1",20200406,54600,6,0.09,0.07,217.8,490.2,6
"2",20200406,54700,9,0.1,0.09,218,449.7,6
"3",20200406,54800,15,0.11,0.1,217.9,469,7
"4",20200406,54900,24,0.13,0.11,218.1,477.8,7
"5",20200406,55000,29,0.16,0.12,217.9,480.3,9
"6",20200406,55100,36,0.19,0.13,217.4,487,9
"7",20200406,55200,42,0.22,0.15,217.2,482.1,10
"8",20200406,55300,48,0.25,0.16,217.4,493.4,12
"9",20200406,55400,57,0.28,0.17,217.2,500.4,12
"10",20200406,55500,64.5,0.32,0.19,217.35,502.9,13.5
"11",20200406,55600,72,0.36,0.21,217.5,505.4,15
"12",20200406,55700,81,0.39,0.22,217.5,503.6,15
"13",20200406,55800,90,0.43,0.23,217.5,505.4,18
"14",20200406,55900,99,0.47,0.25,217.3,511.2,16
"15",20200406,60000,105,0.5,0.27,217.6,507.7,18
"16",20200406,60100,114,0.54,0.28,217.5,508.6,19
"17",20200406,60200,123,0.58,0.29,217.6,516,19
"18",20200406,60300,132,0.62,0.31,217.3,520.5,21
"19",20200406,60400,144,0.67,0.33,217.3,530.3,22
"20",20200406,60500,156,0.73,0.35,217.5,530,24
"21",20200406,60600,165,0.74,0.37,217.3,514.9,25
"22",20200406,60700,171,0.8,0.37,217.2,530.5,25
"23",20200406,60800,180,0.84,0.38,217.2,535.5,27
"24",20200406,60900,186,0.87,0.4,217.2,539.5,27
"25",20200406,61000,197,0.91,0.41,217.1,544.3,28
"26",20200406,61100,204,0.95,0.42,217.1,542.7,30
"27",20200406,61200,213,0.99,0.44,216.9,550.3,30
"28",20200406,61300,222,1.03,0.44,217.2,565,30
"29",20200406,61400,237,1.09,0.46,217.4,565.4,35
"30",20200406,61500,249,1.16,0.48,217.4,570.6,35
"31",20200406,61600,270,1.26,0.52,217.1,579,31
"32",20200406,61700,333,1.54,0.81,217.3,450.8,31
"33",20200406,61800,396,1.83,0.94,217.5,453,38
"34",20200406,61900,450,2.09,0.99,217.5,489.8,60
"35",20200406,62000,481,2.23,1.04,217.3,496.5,74
"36",20200406,62100,510,2.35,1.08,217.1,496.5,77
"37",20200406,62200,525,2.42,1.1,217.3,501.5,76
"38",20200406,62300,540,2.5,1.15,217.3,498.7,74
"39",20200406,62400,579,2.67,1.18,217.4,514.4,79
"40",20200406,62500,606,2.8,1.24,217.3,513.9,80
"41",20200406,62600,621,2.87,1.28,217.5,513.2,83
"42",20200406,62700,660,3.04,1.34,217.5,511.6,89
"43",20200406,62800,708,3.27,1.4,217.5,522.1,94
"44",20200406,62900,740,3.41,1.47,217.3,522.8,97
"45",20200406,63000,763,3.53,1.52,217.2,522.3,98
"46",20200406,63100,806,3.72,1.56,217.3,534.5,103
"47",20200406,63200,843,3.88,1.64,217.4,535,108
"48",20200406,63300,871,4.01,1.69,217.5,530.9,114
"49",20200406,63400,899,4.15,1.71,217.3,539,115
"50",20200406,63500,948,4.37,1.83,217.5,536.4,121
"51",20200406,63600,990,4.58,1.89,217.5,543.5,124
"52",20200406,63700,939,4.7,1.92,217.7,543.6,127
"53",20200406,63800,1047,4.83,1.98,217.5,544.8,130
"54",20200406,63900,1071,4.92,2.04,217.7,541.2,133
"55",20200406,64000,1095,5.05,2.08,217.6,540.8,138
"56",20200406,64100,1141,5.25,2.11,217.7,557.1,141
"57",20200406,64200,1173,5.41,2.12,217.6,560.8,146
"58",20200406,64300,1197,5.51,2.2,217.5,563.9,149
"59",20200406,64400,1230,5.66,2.26,217.6,555.6,152
"60",20200406,64500,1262,5.79,2.32,218.3,560.7,156
"61",20200406,64600,1298,5.95,2.37,218.2,556.5,159
"62",20200406,64700,1344,6.18,2.39,217.7,571,161
"63",20200406,64800,1363,6.27,2.48,217.8,560.7,167
"64",20200406,64900,1407,6.46,2.47,217.7,579.9,172
"65",20200406,65000,1466,6.73,2.62,217.8,574.7,178
"66",20200406,65100,1494,6.88,2.65,217.6,573.2,182
"67",20200406,65200,1536,7.05,2.7,218.1,576,187
"68",20200406,65300,1578,7.26,2.77,218.1,576.3,191
"69",20200406,65400,1629,7.49,2.86,218.3,580.8,194
"70",20200406,65500,1682,7.72,2.98,218,585,202
"71",20200406,65600,1719,7.88,2.99,218.2,580.1,205
"72",20200406,65700,1764,8.09,3.1,218.1,584.4,210
"73",20200406,65800,1788,8.21,3.1,218,582.5,214
"74",20200406,65900,1826,8.4,3.22,217.9,580,219
"75",20200406,70000,1871,8.6,3.28,218.1,576.7,222
"76",20200406,70100,1917,8.8,3.39,218.1,579.2,228
"77",20200406,70200,1946,8.92,3.43,218.3,578,232
"78",20200406,70300,1995,9.15,3.49,218.1,577.6,237
"79",20200406,70400,2031,9.3,3.55,218.4,579.8,240
"80",20200406,70500,2073,9.5,3.69,218.4,573.6,245
"81",20200406,70600,2115,9.72,3.74,218.3,573.4,251
"82",20200406,70700,2151,9.88,3.8,218.2,574.5,254
"83",20200406,70800,2175,9.99,3.88,218.5,571.4,257
"84",20200406,70900,2217,10.16,3.98,218.5,569.1,261
"85",20200406,71000,2247,10.3,4,218.4,570,264
"86",20200406,71100,2292,10.51,4.12,218.2,565.1,269
"87",20200406,71200,2337,10.72,4.2,218.3,564,275
"88",20200406,71300,2376,10.9,4.31,218.3,562.9,280
"89",20200406,71400,2424,11.1,4.35,218.4,566.1,284
"90",20200406,71500,2454,11.27,4.41,217.9,566.3,289
"91",20200406,71600,2472,11.35,4.45,218,561.4,290
"92",20200406,71700,2527,11.61,4.58,218,561.2,296
"93",20200406,71800,2559,11.75,4.6,218,562.2,299
"94",20200406,71900,2625,12.06,4.75,217.8,563.7,307
"95",20200406,72000,2676,12.28,4.84,218.1,564.6,312
"96",20200406,72100,2715,12.43,4.9,218.2,562.8,316
"97",20200406,72200,2733,12.54,4.98,218.1,557.7,321
"98",20200406,72300,2811,12.91,5.13,218,560.5,327
"99",20200406,72400,2904,13.33,5.3,218.3,558.8,337
"100",20200406,72500,2359,10.21,3.83,217.3,561.9,281
"101",20200406,72600,2989,13.84,5.49,218.2,562.2,344
"102",20200406,72700,3078,14.11,5.59,218,562.6,357
"103",20200406,72800,3119,14.3,5.72,218.1,553.7,362
"104",20200406,72900,3129,14.34,5.67,218.3,555,362
"105",20200406,73000,3191,14.6,5.79,218.6,555.7,368
"106",20200406,73100,3063,14.22,5.75,218.4,550.1,351
"107",20200406,73200,3232,14.78,5.93,219,555.4,372
"108",20200406,73300,3271,14.92,5.93,219.3,559.4,377
"109",20200406,73400,3293,15.02,6.04,219.2,552.1,379
"110",20200406,73500,3300,15.07,6.08,219,551.3,382
"111",20200406,73600,3310,15.13,6.06,218.8,553.4,376
"112",20200406,73700,3339,15.25,6.15,219,549.5,386
"113",20200406,73800,3366,15.37,6.2,219,554.2,388
"114",20200406,73900,3379,15.44,6.26,219.1,550,391
"115",20200406,74000,3384,15.46,6.23,218.9,548,392
"116",20200406,74100,3434,15.69,6.32,219,551.2,398
"117",20200406,74200,3477,15.89,6.4,218.9,549,403
"118",20200406,74300,3505,16.02,6.45,218.8,547.5,406
"119",20200406,74400,3522,16.1,6.4,218.7,552.7,407
"120",20200406,74500,3555,16.24,6.58,219,551.4,412
"121",20200406,74600,3591,16.42,6.62,218.8,546.8,415
"122",20200406,74700,3627,16.58,6.67,218.8,547.9,421
"123",20200406,74800,3684,16.88,6.87,218.4,548.6,427
"124",20200406,74900,3734,17.08,7.06,218.8,548,433
"125",20200406,75000,3747,17.13,7.02,218.7,542.5,435
"126",20200406,75100,3777,17.27,7.01,218.8,545.4,438
"127",20200406,75200,3801,17.4,7.06,218.4,544.7,441
"128",20200406,75300,3819,17.46,7.14,218.7,542.7,444
"129",20200406,75400,3825,17.47,7.09,218.8,546.3,446
"130",20200406,75500,3861,17.64,7.2,218.8,542.5,450
"131",20200406,75600,3858,17.65,7.2,218.6,546.8,449
"132",20200406,75700,3921,17.93,7.32,218.7,547,455
"133",20200406,75800,3951,18.04,7.4,219.2,545.6,461
"134",20200406,75900,3978,18.14,7.49,219.2,536.8,464
"135",20200406,80000,4046,18.45,7.59,219.2,538.7,471
"136",20200406,80100,4128,18.87,7.78,219,543.2,482
"137",20200406,80200,4161,18.97,7.84,219.5,542.1,487
"138",20200406,80300,4197,19.13,7.84,219.5,541,491
"139",20200406,80400,4223,19.25,7.88,219.3,542.5,494
"140",20200406,80500,4239,19.37,8.01,219.1,538.2,497
"141",20200406,80600,4290,19.57,8.06,219.1,538.2,500
"142",20200406,80700,4341,19.8,8.2,219.4,536,511
"143",20200406,80800,4368,19.91,8.24,219.4,537.2,513
"144",20200406,80900,4404,20.08,8.38,219.4,533.2,517
"145",20200406,81000,4446,20.3,8.41,219,538.2,522
"146",20200406,81100,4464,20.39,8.47,219,537.5,526
"147",20200406,81200,4503,20.56,8.47,219,534.6,531
"148",20200406,81300,4554,20.78,8.67,219.2,536.9,535
"149",20200406,81400,4596,20.96,8.66,219.3,535.8,540
"150",20200406,81500,4650,21.24,8.83,218.9,535.1,546
"151",20200406,81600,4695,21.41,8.84,219.3,537.4,552
"152",20200406,81700,4734,21.57,8.95,219.4,538,558
"153",20200406,81800,4779,21.79,9.06,219.3,538.1,564
"154",20200406,81900,4806,21.92,9.23,219.3,529.9,569
"155",20200406,82000,4149,21.86,9.35,219.2,521.9,572
"156",20200406,82100,4844,22.09,9.31,219.3,530.4,572
"157",20200406,82200,4857,22.15,9.33,219.3,533,576
"158",20200406,82300,4889,22.28,9.4,219.5,529.1,580
"159",20200406,82400,4887,22.29,9.32,219.3,532.4,578
"160",20200406,82500,4920,22.44,9.42,219.3,532.6,584
"161",20200406,82600,4960,22.64,9.54,219.2,532.5,589
"162",20200406,82700,4983,22.7,9.57,219.4,531.7,592
"163",20200406,82800,5001,22.23,9.43,219.4,527.9,593
"164",20200406,82900,5018,22.88,9.56,219.6,531.8,595
"165",20200406,83000,5067,23.11,9.74,219.2,528.9,602
"166",20200406,83100,5112,23.29,9.85,219.5,531.5,608
"167",20200406,83200,5142,23.44,9.86,219.4,527,613
"168",20200406,83300,5163,23.56,9.87,219.3,527.3,616
"169",20200406,83400,5195,23.7,10.01,219.1,531.1,619
"170",20200406,83500,5232,23.9,9.99,218.8,528.7,622
"171",20200406,83600,5247,23.92,10.11,219.3,528.5,627
"172",20200406,83700,5299,24.16,10.11,219.5,531.7,631
"173",20200406,83800,5355,24.4,10.3,219.4,531.8,637
"174",20200406,83900,5382,24.55,10.38,219.1,524.1,642
"175",20200406,84000,5388,24.58,10.47,218.9,523.6,643
"176",20200406,84100,5394,24.6,10.43,219.4,524.8,647
"177",20200406,84200,5415,24.66,10.5,219.5,525.6,651
"178",20200406,84300,5454,24.86,10.59,219.4,520.7,654
"179",20200406,84400,5470,24.95,10.67,219.4,525.2,657
"180",20200406,84500,5488,24.97,10.6,219.7,521.7,660
"181",20200406,84600,5535,25.18,10.81,219.8,522.1,666
"182",20200406,84700,5577,25.39,10.88,219.7,522.7,669
"183",20200406,84800,5637,25.67,10.9,219.6,524.3,678
"184",20200406,84900,5665,25.8,11.04,219.6,521.2,680
"185",20200406,85000,5670,25.85,11,219.5,525.3,683
"186",20200406,85100,5634,25.69,11.24,219.6,508.3,683
"187",20200406,85200,5727,26.02,11.1,219.8,520.4,689
"188",20200406,85300,5752,26.18,11.16,219.6,522.6,694
"189",20200406,85400,5784,26.31,11.31,219.8,521.9,695
"190",20200406,85500,5805,26.37,11.25,220,522.9,700
"191",20200406,85600,5832,26.49,11.39,220,520.2,703
"192",20200406,85700,5835,26.55,11.36,219.7,524,703
"193",20200406,85800,5847,26.61,11.38,219.7,519.8,706
"194",20200406,85900,5892,26.82,11.52,219.8,523.3,712
"195",20200406,90000,5918,26.94,11.45,219.7,521.1,715
"196",20200406,90100,5948,27.09,11.65,219.6,521.5,720
"197",20200406,90200,5985,27.28,11.72,219.3,522.7,723
"198",20200406,90300,6027,27.44,11.79,219.6,520.1,729
"199",20200406,90400,6045,27.51,11.79,219.7,519.4,732
"200",20200406,90500,6054,27.58,11.79,219.6,524.2,735
"201",20200406,90600,6090,27.7,11.9,219.9,523.7,739
"202",20200406,90700,6098,27.66,11.94,220.3,522.9,741
"203",20200406,90800,6098,27.64,12,220.5,514.7,742
"204",20200406,90900,6120,27.78,12.06,220.4,519,744
"205",20200406,91000,6165,27.96,12.17,220.5,519,750
"206",20200406,91100,6183,28.06,12.08,220.3,516.6,752
"207",20200406,91200,6183,28.05,12.23,220.4,515.9,753
"208",20200406,91300,6207,28.15,12.14,220.6,518.9,756
"209",20200406,91400,6246,28.29,12.32,220.6,514.6,762
"210",20200406,91500,6282,28.49,12.36,220.6,519.6,767
"211",20200406,91600,6270,28.46,12.31,220.4,514.1,765
"212",20200406,91700,6318,28.62,12.49,220.7,519.5,771
"213",20200406,91800,6345,28.73,12.4,220.7,517.9,774
"214",20200406,91900,6387,28.95,12.49,220.6,517.1,779
"215",20200406,92000,6378,28.91,12.6,220.5,515.1,780
"216",20200406,92100,6438,29.17,12.62,220.6,519.5,787
"217",20200406,92200,6469,29.3,12.74,220.8,515,793
"218",20200406,92300,6474,29.32,12.8,220.8,514.4,791
"219",20200406,92400,6446,29.23,12.79,220.9,513.5,790
"220",20200406,92500,6515,29.52,12.97,220.6,514.5,802
"221",20200406,92600,6564,29.74,13.03,220.6,509.6,808
"222",20200406,92700,6648,30.12,13.26,220.9,513.2,819
"223",20200406,92800,6675,30.2,13.31,220.9,513,819
"224",20200406,92900,6677,30.24,13.3,220.8,512.5,820
"225",20200406,93000,6681,30.31,13.32,220.4,511.6,822
"226",20200406,93100,6702,30.37,13.28,220.7,513.3,823
