"","dia_mes_ano","hora_minuto","P_AC","I_AC","I_DC","V_AC","V_DC","IRR"
"1",20200113,0,0,0.09,0,212.3,37.7,0
"2",20200113,100,0,0.09,0,212.3,37.7,0
"3",20200113,200,0,0.09,0,212.3,38,0
"4",20200113,300,0,0.09,0,212.3,38,0
"5",20200113,400,0,0.09,0,212.3,38.4,0
"6",20200113,500,0,0.09,0,212.3,38.4,0
"7",20200113,600,0,0.09,0,212.3,38.4,0
"8",20200113,700,0,0.09,0,212.3,38.4,0
"9",20200113,800,0,0.09,0,212.3,38.3,0
"10",20200113,900,0,0.09,0,212.3,38.3,0
"11",20200113,1000,0,0.09,0,212.3,38.3,0
"12",20200113,1100,0,0.09,0,212.3,38.4,0
"13",20200113,1200,0,0.09,0,212.3,38.5,0
"14",20200113,1300,0,0.09,0,212.3,38.5,0
"15",20200113,1400,0,0.09,0,212.3,38.6,0
"16",20200113,1500,0,0.09,0,212.3,38.8,0
"17",20200113,1600,0,0.09,0,212.3,38.9,0
"18",20200113,1700,0,0.09,0,212.3,39.1,0
"19",20200113,1800,0,0.09,0,212.3,39.3,0
"20",20200113,1900,0,0.09,0,212.3,39.5,0
"21",20200113,2000,0,0.09,0,212.3,39.6,0
"22",20200113,2100,0,0.09,0,212.3,39.6,0
"23",20200113,2200,0,0.09,0,212.3,39.5,0
"24",20200113,2300,0,0.09,0,212.3,39.4,0
"25",20200113,2400,0,0.09,0,212.3,39.4,0
"26",20200113,2500,0,0.09,0,212.3,39.6,0
"27",20200113,2600,0,0.09,0,212.3,39.7,0
"28",20200113,2700,0,0.09,0,212.3,39.9,0
"29",20200113,2800,0,0.09,0,212.3,39.9,0
"30",20200113,2900,0,0.09,0,212.3,40,0
"31",20200113,3000,0,0.09,0,212.3,40,0
"32",20200113,3100,0,0.09,0,212.3,40.1,0
"33",20200113,3200,0,0.09,0,212.3,40.1,0
"34",20200113,3300,0,0.09,0,212.3,40.2,0
"35",20200113,3400,0,0.09,0,212.3,40.2,0
"36",20200113,3500,0,0.09,0,212.3,39.8,0
"37",20200113,3600,0,0.09,0,212.3,39.8,0
"38",20200113,3700,0,0.09,0,212.3,39.7,0
"39",20200113,3800,0,0.09,0,212.3,39.7,0
"40",20200113,3900,0,0.09,0,212.3,39.6,0
"41",20200113,4000,0,0.09,0,212.3,39.6,0
"42",20200113,4100,0,0.09,0,212.3,39.5,0
"43",20200113,4200,0,0.09,0,212.3,39.5,0
"44",20200113,4300,0,0.09,0,212.3,39.5,0
"45",20200113,4400,0,0.09,0,212.3,39.5,0
"46",20200113,4500,0,0.09,0,212.3,39.5,0
"47",20200113,4600,0,0.09,0,212.3,39.5,0
"48",20200113,4700,0,0.09,0,212.3,39.6,0
"49",20200113,4800,0,0.09,0,212.3,39.6,0
"50",20200113,4900,0,0.09,0,212.3,39.6,0
"51",20200113,5000,0,0.09,0,212.3,39.6,0
"52",20200113,5100,0,0.09,0,212.3,39.6,0
"53",20200113,5200,0,0.09,0,212.3,39.6,0
"54",20200113,5300,0,0.09,0,212.3,39.7,0
"55",20200113,5400,0,0.09,0,212.3,39.7,0
"56",20200113,5500,0,0.09,0,212.3,39.6,0
"57",20200113,5600,0,0.09,0,212.3,39.6,0
"58",20200113,52900,0,0.08,0.07,217.1,466.4,4
"59",20200113,53000,6,0.08,0.07,216.9,467,4
"60",20200113,53100,6,0.08,0.07,218.5,479.6,1
"61",20200113,53200,11,0.09,0.1,218.4,433.4,6
"62",20200113,53300,15,0.11,0.1,218.5,468.9,6
"63",20200113,53400,21,0.12,0.11,218.4,444.3,7
"64",20200113,53500,27,0.15,0.12,218.7,468.2,7
"65",20200113,53600,34,0.18,0.13,218.6,484.3,10
"66",20200113,53700,39,0.21,0.15,218.6,474.2,9
"67",20200113,53800,48,0.24,0.15,217.2,494,10
"68",20200113,53900,57,0.27,0.17,217.4,498.7,12
"69",20200113,54000,63,0.3,0.19,217.4,494,12
"70",20200113,54100,69,0.33,0.2,217.4,499.9,12
"71",20200113,54200,75,0.37,0.21,216.6,502.8,13
"72",20200113,54300,82,0.4,0.22,216.8,501,15
"73",20200113,54400,90,0.43,0.24,216.9,504,15
"74",20200113,54500,99,0.47,0.26,216.9,500.2,16
"75",20200113,54600,105,0.51,0.28,216.7,507.2,16
"76",20200113,54700,117,0.54,0.29,217.1,504.1,18
"77",20200113,54800,127,0.6,0.3,217,517.6,18
"78",20200113,54900,138,0.66,0.33,215.4,503.4,21
"79",20200113,55000,147,0.7,0.34,215.4,514,21
"80",20200113,55100,156,0.74,0.36,215.7,514.5,22
"81",20200113,55200,165,0.78,0.38,215.6,518,24
"82",20200113,55300,174,0.83,0.39,215.9,515.7,24
"83",20200113,55400,185,0.87,0.41,215.9,519,25
"84",20200113,55500,195,0.91,0.42,216.1,519.4,25
"85",20200113,55600,204,0.95,0.44,215.9,520.4,27
"86",20200113,55700,213,1,0.47,215.9,518.6,28
"87",20200113,55800,225,1.05,0.48,215.5,531,28
"88",20200113,55900,236,1.11,0.5,215.8,528.4,30
"89",20200113,60000,246,1.15,0.52,215.8,525.6,31
"90",20200113,60100,259,1.21,0.55,216,526.9,33
"91",20200113,60200,270,1.26,0.56,215.6,537.6,35
"92",20200113,60300,285,1.33,0.59,215.7,534.1,36
"93",20200113,60400,297,1.39,0.6,215.8,530.4,38
"94",20200113,60500,312,1.46,0.63,215.7,531.9,38
"95",20200113,60600,327,1.52,0.66,215.6,539.1,41
"96",20200113,60700,342,1.6,0.7,215.8,529.5,42
"97",20200113,60800,360,1.68,0.72,215.7,536.1,44
"98",20200113,60900,378,1.76,0.76,215.6,543.5,45
"99",20200113,61000,385,1.8,0.78,216.6,536.5,47
"100",20200113,61100,411,1.92,0.81,216.9,544.1,50
"101",20200113,61200,432,2,0.86,216.9,537,51
"102",20200113,61300,450,2.08,0.88,216.8,539.4,53
"103",20200113,61400,468,2.17,0.92,216.5,543.4,56
"104",20200113,61500,486,2.25,0.95,217,542.7,57
"105",20200113,61600,504,2.33,0.98,217.1,541.7,59
"106",20200113,61700,522,2.41,1.02,217.2,544.2,60
"107",20200113,61800,537,2.48,1.04,217.1,543.4,62
"108",20200113,61900,552,2.55,1.05,217,545.8,65
"109",20200113,62000,561,2.6,1.07,217,546.8,66
"110",20200113,62100,570,2.64,1.11,216.9,542.9,66
"111",20200113,62200,576,2.69,1.12,216.4,542.5,68
"112",20200113,62300,577,2.68,1.11,217,541.3,68
"113",20200113,62400,576,2.68,1.12,217,542.5,68
"114",20200113,62500,576,2.66,1.12,217.2,542.7,68
"115",20200113,62600,570,2.63,1.1,217.2,544.1,66
"116",20200113,62700,558,2.59,1.08,216,539,65
"117",20200113,62800,546,2.54,1.06,215.9,540,65
"118",20200113,62900,537,2.49,1.04,215.6,540.8,63
"119",20200113,63000,528,2.45,1.03,215.6,541.6,63
"120",20200113,63100,519,2.43,1.01,215.7,542.3,62
"121",20200113,63200,519,2.42,1.01,215.6,540.5,62
"122",20200113,63300,519,2.42,1.01,215.7,543.4,62
"123",20200113,63400,525,2.43,1.02,215.9,539.7,62
"124",20200113,63500,531,2.47,1.03,215.9,544.1,63
"125",20200113,63600,537,2.49,1.04,216,539.8,63
"126",20200113,63700,543,2.53,1.06,216,541.6,63
"127",20200113,63800,549,2.56,1.07,215.8,540.7,65
"128",20200113,63900,558,2.59,1.09,215.7,540,65
"129",20200113,64000,564,2.63,1.09,215.6,539.3,66
"130",20200113,64100,570,2.64,1.1,215.7,539.5,66
"131",20200113,64200,570,2.66,1.1,215.5,544.1,66
"132",20200113,64300,575,2.67,1.1,215.6,539,66
"133",20200113,64400,576,2.68,1.12,215.5,542.5,68
"134",20200113,64500,585,2.72,1.13,215.4,540.9,68
"135",20200113,64600,596,2.78,1.16,215.2,539.9,70
"136",20200113,64700,618,2.87,1.17,215.3,544.8,73
"137",20200113,64800,636,2.96,1.22,215.2,546.8,74
"138",20200113,64900,657,3.05,1.26,216.5,547,77
"139",20200113,65000,678,3.14,1.28,216.3,553.3,79
"140",20200113,65100,696,3.23,1.31,216.6,550.1,80
"141",20200113,65200,713,3.3,1.35,216.5,551.8,82
"142",20200113,65300,729,3.38,1.38,216.5,550.5,85
"143",20200113,65400,749,3.46,1.4,216.4,553.4,86
"144",20200113,65500,768,3.54,1.44,216.6,549.4,88
"145",20200113,65600,783,3.64,1.48,216.4,553.5,89
"146",20200113,65700,804,3.72,1.5,216.3,553.4,91
"147",20200113,65800,819,3.8,1.53,216.1,550.7,94
"148",20200113,65900,834,3.86,1.56,216.4,551.2,95
"149",20200113,70000,851,3.95,1.59,216.3,551.9,97
"150",20200113,70100,870,4.03,1.64,216.3,550.5,98
"151",20200113,70200,891,4.13,1.64,216.1,555.5,100
"152",20200113,70300,915,4.24,1.69,215.9,556.6,103
"153",20200113,70400,942,4.38,1.76,215.9,553.4,106
"154",20200113,70500,975,4.52,1.8,215.9,558.3,109
"155",20200113,70600,1005,4.7,1.85,214.4,558.7,112
"156",20200113,70700,1032,4.82,1.9,214.5,554,115
"157",20200113,70800,1053,4.92,1.95,214.7,558.3,118
"158",20200113,70900,1074,5,1.97,214.7,556.1,120
"159",20200113,71000,1089,5.08,2.01,214.5,555.6,121
"160",20200113,71100,1097,5.11,2.01,214.7,558,123
"161",20200113,71200,1098,5.12,2.04,214.8,554.9,123
"162",20200113,71300,1098,5.12,2.01,214.7,554.3,123
"163",20200113,71400,1083,5.06,1.99,214.5,558.6,121
"164",20200113,71500,1062,4.95,1.95,214.9,554.2,118
"165",20200113,71600,1036,4.83,1.92,214.7,554,117
"166",20200113,71700,1016,4.73,1.89,214.9,553.5,114
"167",20200113,71800,1005,4.69,1.88,214.6,554.1,114
"168",20200113,71900,1005,4.69,1.87,214.6,549.2,114
"169",20200113,72000,1020,4.76,1.89,214.6,552,115
"170",20200113,72100,1044,4.87,1.96,214.6,552.2,117
"171",20200113,72200,1071,5.01,1.99,214.2,553.7,121
"172",20200113,72300,1104,5.17,2.04,214.5,554.4,124
"173",20200113,72400,1140,5.34,2.11,214.5,554.5,127
"174",20200113,72500,1184,5.53,2.19,214.7,559.3,132
"175",20200113,72600,1230,5.74,2.27,214.5,558.6,137
"176",20200113,72700,1275,5.94,2.34,214.9,555.4,141
"177",20200113,72800,1317,6.15,2.44,214.7,556.9,146
"178",20200113,72900,1361,6.31,2.5,215.9,555.9,152
"179",20200113,73000,1404,6.51,2.59,215.8,555.1,156
"180",20200113,73100,1443,6.69,2.64,216,559.3,159
"181",20200113,73200,1476,6.83,2.71,216.2,558.9,164
"182",20200113,73300,1503,6.96,2.73,216.3,562.2,167
"183",20200113,73400,1530,7.09,2.79,216.2,558.8,170
"184",20200113,73500,1563,7.23,2.84,216.1,563.2,173
"185",20200113,73600,1596,7.39,2.9,216,557.3,178
"186",20200113,73700,1632,7.57,2.98,216,559.7,181
"187",20200113,73800,1662,7.69,3.05,216.2,553.9,184
"188",20200113,73900,1692,7.83,3.08,216,560.4,187
"189",20200113,74000,1710,7.92,3.1,216.3,562.1,188
"190",20200113,74100,1728,7.99,3.15,216.3,559.3,191
"191",20200113,74200,1734,8.03,3.14,216.3,563,191
"192",20200113,74300,1728,8.02,3.12,215.8,560.3,193
"193",20200113,74400,1710,7.98,3.09,214.7,559.8,190
"194",20200113,74500,1686,7.83,3.09,215.7,559.7,187
"195",20200113,74600,1652,7.65,3.02,215.6,554.9,184
"196",20200113,74700,1607,7.47,2.93,215.2,555.3,179
"197",20200113,74800,1569,7.29,2.88,215.5,558.3,175
"198",20200113,74900,1542,7.15,2.81,215.6,556.9,172
"199",20200113,75000,1531,7.11,2.82,215.8,556.1,172
"200",20200113,75100,1546,7.18,2.82,215.6,559,172
"201",20200113,75200,1580,7.33,2.9,215.6,559.5,176
"202",20200113,75300,1582,7.24,3.01,215.4,559.7,179
"203",20200113,75400,1701,7.9,3.1,215.4,561.7,187
"204",20200113,75500,1782,8.29,3.24,215.2,557.5,196
"205",20200113,75600,1884,8.77,3.42,215.6,561.7,207
"206",20200113,75700,2007,9.33,3.62,215.5,566.7,219
"207",20200113,75800,2130,9.91,3.84,215.1,562.1,231
"208",20200113,75900,2238,10.44,4.05,214.8,565.7,243
"209",20200113,80000,2323,10.85,4.17,214.3,564.3,252
"210",20200113,80100,2385,11.15,4.31,214.2,563,260
"211",20200113,80200,2445,11.4,4.42,214.6,562.4,266
"212",20200113,80300,2502,11.7,4.5,214.5,566.6,274
"213",20200113,80400,2535,11.81,4.54,214.6,565.4,275
"214",20200113,80500,2538,11.82,4.58,214.8,564.4,277
"215",20200113,80600,2517,11.71,4.5,214.9,567.1,274
"216",20200113,80700,2490,11.61,4.47,214.5,563,274
"217",20200113,80800,2469,11.51,4.45,214.6,563,270
"218",20200113,80900,2469,11.5,4.49,214.6,559.1,270
"219",20200113,81000,2505,11.69,4.53,214.6,562.3,275
"220",20200113,81100,2586,12.06,4.69,214.4,558.2,283
"221",20200113,81200,2676,12.48,4.85,214.7,562.2,293
"222",20200113,81300,2736,12.75,4.93,214.7,558.9,299
"223",20200113,81400,2760,12.86,4.97,214.7,563.1,302
"224",20200113,81500,2763,12.88,4.99,214.8,559,302
"225",20200113,81600,2769,12.89,5.03,214.7,562.7,304
"226",20200113,81700,2788,12.97,5.06,215.1,557.8,305
"227",20200113,81800,2805,13.05,5.12,214.9,554,307
"228",20200113,81900,2796,13.01,5.11,215,558.2,305
"229",20200113,82000,2757,12.82,5,214.9,554.8,301
"230",20200113,82100,2688,12.51,4.92,214.8,556.9,293
"231",20200113,82200,2620,12.23,4.76,214.5,556.1,287
"232",20200113,82300,2610,12.14,4.77,214.6,553.7,284
"233",20200113,82400,2532,11.81,4.81,214.8,534.8,281
"234",20200113,82500,2647,12.33,4.89,214.8,549,289
"235",20200113,82600,2724,12.7,5.02,214.7,555.6,295
"236",20200113,82700,2856,13.3,5.23,214.8,554.9,309
"237",20200113,82800,3408,16.07,6.34,215.5,558.3,369
"238",20200113,82900,3294,15.3,6.02,215.4,553.9,354
"239",20200113,83000,4002,18.32,7.2,215.9,553.6,427
"240",20200113,83100,4275,19.73,7.84,216.3,557.9,458
"241",20200113,83200,4127,18.58,6.88,217,556.9,427
"242",20200113,83300,3966,18.28,7.27,217,555.8,426
"243",20200113,83400,2952,13.18,5.26,215.9,544.5,312
"244",20200113,83500,2508,11.65,4.65,215.4,548.2,275
"245",20200113,83600,5292,24.01,9.36,218.2,561.2,572
"246",20200113,83700,6591,28.85,11.4,219.2,553.1,680
"247",20200113,83800,5433,25.6,10.48,218.2,549.8,593
"248",20200113,83900,7080,32.23,13.04,219.8,553.7,764
"249",20200113,84000,6953,31.68,13.06,219.5,545.6,753
"250",20200113,84100,6369,29.03,12.17,219.1,539.7,686
"251",20200113,84200,6933,31.34,13,221.2,539.4,755
"252",20200113,84300,6960,31.44,12.99,221.3,539.9,759
"253",20200113,84400,6807,30.59,12.54,221,541.1,742
"254",20200113,84500,3540,17.49,7.42,217.7,540.7,429
"255",20200113,84600,7082,32.08,13.58,221.4,537.8,771
"256",20200113,84700,7049,31.46,13.07,221.3,535,770
"257",20200113,84800,3651,16.74,7.01,217.6,538.1,395
