"","dia_mes_ano","hora_minuto","P_AC","I_AC","I_DC","V_AC","V_DC","IRR"
"1",20200128,0,0,0.09,0,213.8,41.9,0
"2",20200128,100,0,0.09,0,213.8,41.9,0
"3",20200128,200,0,0.09,0,213.8,41.9,0
"4",20200128,300,0,0.09,0,213.8,41.9,0
"5",20200128,400,0,0.09,0,213.8,42,0
"6",20200128,500,0,0.09,0,213.8,42.2,0
"7",20200128,600,0,0.09,0,213.8,42.4,0
"8",20200128,700,0,0.09,0,213.8,42.5,0
"9",20200128,800,0,0.09,0,213.8,42.7,0
"10",20200128,900,0,0.09,0,213.8,42.6,0
"11",20200128,1000,0,0.09,0,213.8,42.5,0
"12",20200128,1100,0,0.09,0,213.8,42.4,0
"13",20200128,1200,0,0.09,0,213.8,42.3,0
"14",20200128,1300,0,0.09,0,213.8,42,0
"15",20200128,1400,0,0.09,0,213.8,41.9,0
"16",20200128,1500,0,0.09,0,213.8,41.8,0
"17",20200128,1600,0,0.09,0,213.8,41.8,0
"18",20200128,1700,0,0.09,0,213.8,41.8,0
"19",20200128,1800,0,0.09,0,213.8,41.8,0
"20",20200128,1900,0,0.09,0,213.8,41.8,0
"21",20200128,2000,0,0.09,0,213.8,41.8,0
"22",20200128,2100,0,0.09,0,213.8,41.9,0
"23",20200128,2200,0,0.09,0,213.8,41.9,0
"24",20200128,2300,0,0.09,0,213.8,42,0
"25",20200128,2400,0,0.09,0,213.8,42,0
"26",20200128,2500,0,0.09,0,213.8,42.1,0
"27",20200128,2600,0,0.09,0,213.8,42.1,0
"28",20200128,2700,0,0.09,0,213.8,42,0
"29",20200128,2800,0,0.09,0,213.8,42,0
"30",20200128,2900,0,0.09,0,213.8,42,0
"31",20200128,3000,0,0.09,0,213.8,42,0
"32",20200128,3100,0,0.09,0,213.8,41.9,0
"33",20200128,3200,0,0.09,0,213.8,41.9,0
"34",20200128,3300,0,0.09,0,213.8,41.9,0
"35",20200128,3400,0,0.09,0,213.8,41.9,0
"36",20200128,3500,0,0.09,0,213.8,41.9,0
"37",20200128,3600,0,0.09,0,213.8,41.9,0
"38",20200128,3700,0,0.09,0,213.8,41.9,0
"39",20200128,3800,0,0.09,0,213.8,41.9,0
"40",20200128,3900,0,0.09,0,213.8,41.9,0
"41",20200128,4000,0,0.09,0,213.8,41.8,0
"42",20200128,4100,0,0.09,0,213.8,41.9,0
"43",20200128,4200,0,0.09,0,213.8,42,0
"44",20200128,4300,0,0.09,0,213.8,42.1,0
"45",20200128,4400,0,0.09,0,213.8,42,0
"46",20200128,4500,0,0.09,0,213.8,41.9,0
"47",20200128,4600,0,0.09,0,213.8,41.9,0
"48",20200128,4700,0,0.09,0,213.8,41.9,0
"49",20200128,4800,0,0.09,0,213.8,42,0
"50",20200128,4900,0,0.09,0,213.8,42.1,0
"51",20200128,5000,0,0.09,0,213.8,42.3,0
"52",20200128,5100,0,0.09,0,213.8,42.4,0
"53",20200128,5200,0,0.09,0,213.8,42.5,0
"54",20200128,5300,0,0.09,0,213.8,42.6,0
"55",20200128,5400,0,0.09,0,213.8,42.7,0
"56",20200128,5500,0,0.09,0,213.8,42.7,0
"57",20200128,51800,9,0.09,0.08,217.3,469,4
"58",20200128,51900,15,0.11,0.09,217.4,462.9,6
"59",20200128,52000,21,0.13,0.1,217.6,472.3,9
"60",20200128,52100,25,0.15,0.12,217.4,465.3,6
"61",20200128,52200,33,0.17,0.13,217.8,477.8,9
"62",20200128,52300,39,0.2,0.14,217.8,478.2,9
"63",20200128,52400,45,0.23,0.15,217.8,482.9,9
"64",20200128,52500,51,0.25,0.16,217.8,498,10
"65",20200128,52600,57,0.28,0.18,217.7,488.9,10
"66",20200128,52700,66,0.32,0.19,217.7,493.3,12
"67",20200128,52800,72,0.35,0.2,217.4,501,15
"68",20200128,52900,80,0.38,0.22,217.6,497.9,13
"69",20200128,53000,84,0.41,0.23,217.8,493.4,15
