"","dia_mes_ano","hora_minuto","P_AC","I_AC","I_DC","V_AC","V_DC","IRR"
"1",20200205,0,0,0.08,0,216,39.6,0
"2",20200205,100,0,0.08,0,216,39.6,0
"3",20200205,200,0,0.08,0,216,39.5,0
"4",20200205,300,0,0.08,0,216,39.5,0
"5",20200205,400,0,0.08,0,216,39.7,0
"6",20200205,500,0,0.08,0,216,39.7,0
"7",20200205,600,0,0.08,0,216,40,0
"8",20200205,700,0,0.08,0,216,40,0
"9",20200205,800,0,0.08,0,216,40.1,0
"10",20200205,900,0,0.08,0,216,40.1,0
"11",20200205,1000,0,0.08,0,216,39.9,0
"12",20200205,1100,0,0.08,0,216,39.9,0
"13",20200205,1200,0,0.08,0,216,39.8,0
"14",20200205,1300,0,0.08,0,216,39.8,0
"15",20200205,1400,0,0.08,0,216,39.7,0
"16",20200205,1500,0,0.08,0,216,39.7,0
"17",20200205,1600,0,0.08,0,216,39.6,0
"18",20200205,1700,0,0.08,0,216,39.7,0
"19",20200205,1800,0,0.08,0,216,39.7,0
"20",20200205,1900,0,0.08,0,216,39.8,0
"21",20200205,2000,0,0.08,0,216,39.8,0
"22",20200205,2100,0,0.08,0,216,39.8,0
"23",20200205,2200,0,0.08,0,216,39.8,0
"24",20200205,2300,0,0.08,0,216,40.1,0
"25",20200205,2400,0,0.08,0,216,40.2,0
"26",20200205,2500,0,0.08,0,216,40.2,0
"27",20200205,2600,0,0.08,0,216,40.3,0
"28",20200205,2700,0,0.08,0,216,40.3,0
"29",20200205,2800,0,0.08,0,216,40.4,0
"30",20200205,2900,0,0.08,0,216,40.4,0
"31",20200205,3000,0,0.08,0,216,40.4,0
"32",20200205,3100,0,0.08,0,216,40.5,0
"33",20200205,3200,0,0.08,0,216,40.6,0
"34",20200205,3300,0,0.08,0,216,40.7,0
"35",20200205,3400,0,0.08,0,216,40.7,0
"36",20200205,3500,0,0.08,0,216,40.8,0
"37",20200205,3600,0,0.08,0,216,40.8,0
"38",20200205,3700,0,0.08,0,216,40.9,0
"39",20200205,3800,0,0.08,0,216,40.9,0
"40",20200205,3900,0,0.08,0,216,41,0
"41",20200205,4000,0,0.08,0,216,41,0
"42",20200205,4100,0,0.08,0,216,40.7,0
"43",20200205,4200,0,0.08,0,216,40.7,0
"44",20200205,4300,0,0.08,0,216,40.1,0
"45",20200205,4400,0,0.08,0,216,40.1,0
"46",20200205,4500,0,0.08,0,216,39.9,0
"47",20200205,4600,0,0.08,0,216,39.9,0
"48",20200205,4700,0,0.08,0,216,40.1,0
"49",20200205,4800,0,0.08,0,216,40.1,0
"50",20200205,4900,0,0.08,0,216,40.3,0
"51",20200205,5000,0,0.08,0,216,40.3,0
"52",20200205,5100,0,0.08,0,216,40.4,0
"53",20200205,5200,0,0.08,0,216,40.4,0
"54",20200205,5300,0,0.08,0,216,40.6,0
"55",20200205,5400,0,0.08,0,216,40.6,0
"56",20200205,5500,0,0.08,0,216,40.7,0
"57",20200205,52600,8,0.09,0.07,218,456,6
"58",20200205,52700,11,0.09,0.09,217.4,438,6
"59",20200205,52800,15,0.11,0.1,217.3,462.8,6
"60",20200205,52900,24,0.14,0.11,217.2,463.3,7
"61",20200205,53000,30,0.16,0.13,217.1,464.6,9
"62",20200205,53100,36,0.19,0.13,217.4,484.5,9
"63",20200205,53200,48,0.23,0.15,217.5,490,10
