"","dia_mes_ano","hora_minuto","P_AC","I_AC","I_DC","V_AC","V_DC","IRR"
"1",20191221,0,0,0.1,0,214.3,41,0
"2",20191221,100,0,0.1,0,214.3,41,0
"3",20191221,200,0,0.1,0,214.3,41,0
"4",20191221,300,0,0.1,0,214.3,40.8,0
"5",20191221,400,0,0.1,0,214.3,40.8,0
"6",20191221,500,0,0.1,0,214.3,40.7,0
"7",20191221,600,0,0.1,0,214.3,40.7,0
"8",20191221,700,0,0.1,0,214.3,40.7,0
"9",20191221,800,0,0.1,0,214.3,40.7,0
"10",20191221,900,0,0.1,0,214.3,40.6,0
"11",20191221,1000,0,0.1,0,214.3,40.6,0
"12",20191221,1100,0,0.1,0,214.3,40.4,0
"13",20191221,1200,0,0.1,0,214.3,40.4,0
"14",20191221,1300,0,0.1,0,214.3,40.2,0
"15",20191221,1400,0,0.1,0,214.3,40.2,0
"16",20191221,1500,0,0.1,0,214.3,40.3,0
"17",20191221,1600,0,0.1,0,214.3,40.3,0
"18",20191221,1700,0,0.1,0,214.3,40.6,0
"19",20191221,1800,0,0.1,0,214.3,40.6,0
"20",20191221,1900,0,0.1,0,214.3,40.8,0
"21",20191221,2000,0,0.1,0,214.3,40.8,0
"22",20191221,2100,0,0.1,0,214.3,40.7,0
"23",20191221,2200,0,0.1,0,214.3,40.7,0
"24",20191221,2300,0,0.1,0,214.3,40.7,0
"25",20191221,2400,0,0.1,0,214.3,40.7,0
"26",20191221,2500,0,0.1,0,214.3,40.6,0
"27",20191221,2600,0,0.1,0,214.3,40.7,0
"28",20191221,2700,0,0.1,0,214.3,40.7,0
"29",20191221,2800,0,0.1,0,214.3,40.7,0
"30",20191221,2900,0,0.1,0,214.3,40.8,0
"31",20191221,3000,0,0.1,0,214.3,40.8,0
"32",20191221,3100,0,0.1,0,214.3,40.7,0
"33",20191221,3200,0,0.1,0,214.3,40.8,0
"34",20191221,3300,0,0.1,0,214.3,41,0
"35",20191221,3400,0,0.1,0,214.3,41.3,0
"36",20191221,3500,0,0.1,0,214.3,41.5,0
"37",20191221,3600,0,0.1,0,214.3,41.8,0
"38",20191221,3700,0,0.1,0,214.3,41.9,0
"39",20191221,3800,0,0.1,0,214.3,42.1,0
"40",20191221,3900,0,0.1,0,214.3,42.1,0
"41",20191221,4000,0,0.1,0,214.3,42,0
"42",20191221,4100,0,0.1,0,214.3,42,0
"43",20191221,4200,0,0.1,0,214.3,41.8,0
"44",20191221,4300,0,0.1,0,214.3,41.8,0
"45",20191221,4400,0,0.1,0,214.3,41.9,0
"46",20191221,4500,0,0.1,0,214.3,41.9,0
"47",20191221,4600,0,0.1,0,214.3,42,0
"48",20191221,4700,0,0.1,0,214.3,42,0
"49",20191221,4800,0,0.1,0,214.3,42.2,0
"50",20191221,4900,0,0.1,0,214.3,42.2,0
"51",20191221,5000,0,0.1,0,214.3,42.1,0
"52",20191221,5100,0,0.1,0,214.3,42.1,0
"53",20191221,5200,0,0.1,0,214.3,42.1,0
"54",20191221,5300,0,0.1,0,214.3,42.1,0
"55",20191221,5400,0,0.1,0,214.3,42,0
"56",20191221,5500,0,0.1,0,214.3,42,0
