"","dia_mes_ano","hora_minuto","P_AC","I_AC","I_DC","V_AC","V_DC","IRR"
"1",20200309,54200,9,0.09,0.08,217.9,455.7,6
"2",20200309,54300,15,0.12,0.09,217.7,461.9,6
"3",20200309,54400,24,0.14,0.11,217.8,478,6
"4",20200309,54500,30,0.17,0.12,217.6,472.9,10
"5",20200309,54600,37,0.19,0.14,217.3,473.6,10
"6",20200309,54700,45,0.23,0.15,217.6,482.7,10
"7",20200309,54800,51,0.26,0.17,217.6,478,10
"8",20200309,54900,60,0.29,0.18,217.7,487,13
"9",20200309,55000,69,0.34,0.2,217.7,492.7,12
"10",20200309,55100,72,0.36,0.21,217.3,498,15
"11",20200309,55200,81,0.39,0.22,217.2,497.9,15
"12",20200309,55300,90,0.43,0.23,217.3,502.8,13
"13",20200309,55400,99,0.47,0.26,218.3,499.2,16
"14",20200309,55500,111,0.52,0.28,217.9,502.7,18
"15",20200309,55600,123,0.58,0.3,217.9,502.1,18
"16",20200309,55700,132,0.62,0.32,217.9,508,21
"17",20200309,55800,147,0.69,0.35,217.6,506.1,21
"18",20200309,55900,171,0.79,0.39,218,514.5,25
"19",20200309,60000,198,0.93,0.44,217.9,522.4,27
"20",20200309,60100,222,1.04,0.47,217.8,529.1,30
"21",20200309,60200,245,1.13,0.52,217.6,520.4,33
"22",20200309,60300,258,1.2,0.54,217.8,523.4,33
"23",20200309,60400,279,1.29,0.57,217.8,532.2,36
"24",20200309,60500,297,1.38,0.61,217.7,536.6,39
"25",20200309,60600,318,1.47,0.65,217.5,528.6,38
"26",20200309,60700,339,1.56,0.68,217.8,536.7,42
"27",20200309,60800,345,1.59,0.7,217.7,531.7,44
"28",20200309,60900,372,1.73,0.74,218,539.9,47
"29",20200309,61000,392,1.82,0.78,216.3,539.8,48
"30",20200309,61100,383,1.78,0.76,216.5,532.9,48
"31",20200309,61200,430,1.99,0.84,216.4,542.4,53
"32",20200309,61300,417,1.93,0.83,216.3,527.9,53
"33",20200309,61400,444,2.07,0.88,216.2,536.1,56
"34",20200309,61500,472,2.2,0.92,216.3,539.5,59
"35",20200309,61600,504,2.33,0.98,216.4,540.1,62
"36",20200309,61700,553,2.57,1.07,216.3,540.8,68
"37",20200309,61800,648,3,1.23,216.6,549.1,76
"38",20200309,61900,709,3.29,1.33,216.8,556.1,86
"39",20200309,62000,752,3.48,1.39,216.8,555.4,92
"40",20200309,62100,756,3.49,1.41,216.8,556.6,92
"41",20200309,62200,738,3.39,1.37,216.9,554.1,89
"42",20200309,62300,621,2.87,1.2,217.1,538.4,77
"43",20200309,62400,612,2.83,1.18,217.1,542.9,76
"44",20200309,62500,684,3.15,1.29,217.3,553.4,83
"45",20200309,62600,684,3.17,1.28,217.4,557.5,85
"46",20200309,62700,570,2.63,1.12,217.2,533.1,71
"47",20200309,62800,564,2.61,1.1,216.9,539.5,71
"48",20200309,62900,558,2.58,1.08,216.8,542.8,70
"49",20200309,63000,555,2.57,1.08,216.7,538.5,70
"50",20200309,63100,552,2.55,1.07,216.7,538,70
"51",20200309,63200,546,2.53,1.06,216.6,543,68
"52",20200309,63300,537,2.48,1.03,216.8,538.4,68
"53",20200309,63400,519,2.41,1.02,217,541.4,66
"54",20200309,63500,510,2.35,0.99,216.8,539.8,65
"55",20200309,63600,498,2.28,0.96,218.1,542.1,63
"56",20200309,63700,486,2.23,0.95,217.8,537.2,60
"57",20200309,63800,477,2.21,0.95,217.8,536.3,62
"58",20200309,63900,477,2.21,0.94,217.7,538.2,59
"59",20200309,64000,483,2.22,0.95,218,542.2,60
"60",20200309,64100,495,2.28,0.96,217.9,539.1,62
"61",20200309,64200,510,2.35,1,217.7,540.6,65
"62",20200309,64300,528,2.45,1.02,217.5,541.6,66
"63",20200309,64400,552,2.55,1.08,217.8,540.4,68
