"","dia_mes_ano","hora_minuto","P_AC","I_AC","I_DC","V_AC","V_DC","IRR"
"1",20200415,54800,6,0.1,0.07,220.6,462.4,6
"2",20200415,54900,12,0.11,0.09,220.6,482.3,6
"3",20200415,55000,16,0.12,0.1,220.5,488.5,7
"4",20200415,55100,24,0.14,0.11,220.5,492.7,7
"5",20200415,55200,33,0.17,0.12,220.5,520,9
"6",20200415,55300,39,0.21,0.14,220.6,507.1,6
"7",20200415,55400,48,0.24,0.15,220.5,507.5,12
"8",20200415,55500,55,0.27,0.16,220.5,504.5,12
"9",20200415,55600,64,0.31,0.18,220.6,518.2,12
"10",20200415,55700,71,0.35,0.19,220.5,537.7,13
"11",20200415,55800,81,0.39,0.21,220.5,537.1,15
"12",20200415,55900,90,0.43,0.22,220.5,537.6,15
"13",20200415,60000,99,0.47,0.24,220.4,528.3,15
"14",20200415,60100,107,0.51,0.26,220.3,541.7,18
"15",20200415,60200,118,0.55,0.27,220.1,539.6,18
"16",20200415,60300,127,0.59,0.29,220.1,540.5,19
"17",20200415,60400,138,0.64,0.31,220.1,539.3,21
"18",20200415,60500,147,0.69,0.32,220,552,21
"19",20200415,60600,159,0.74,0.34,220,557.7,22
"20",20200415,60700,165,0.75,0.33,220,565.6,22
"21",20200415,60800,128,0.79,0.36,220,572.9,24
"22",20200415,60900,203,0.93,0.39,220,587.2,25
"23",20200415,61000,251,1.15,0.47,220.1,600.8,27
"24",20200415,61100,294,1.35,0.52,220.1,612.7,28
"25",20200415,61200,308,1.42,0.55,220,617.9,30
"26",20200415,61300,321,1.48,0.57,220,612.3,30
"27",20200415,61400,396,1.82,0.76,220.1,562.8,42
"28",20200415,61500,438,2.01,0.79,220.2,586.7,63
"29",20200415,61600,471,2.14,0.8,220.2,617.3,73
"30",20200415,61700,490,2.24,0.86,220.4,599.8,76
"31",20200415,61800,513,2.34,0.9,220.5,600.5,80
"32",20200415,61900,554,2.52,1.13,220.4,517,83
"33",20200415,62000,591,2.69,1.17,220.5,532.2,88
"34",20200415,62100,624,2.84,1.22,220.5,529.8,92
"35",20200415,62200,641,2.92,1.28,220.4,529.3,95
"36",20200415,62300,687,3.13,1.3,220.4,543.4,98
"37",20200415,62400,722,3.29,1.4,220.5,538.2,103
"38",20200415,62500,758,3.44,1.46,220.5,542.4,106
"39",20200415,62600,801,3.64,1.52,220.8,548.7,111
"40",20200415,62700,825,3.75,1.56,220.8,551.5,114
"41",20200415,62800,867,3.94,1.62,220.8,549.5,118
"42",20200415,62900,906,4.11,1.67,220.7,558.6,121
"43",20200415,63000,948,4.32,1.76,220.6,559.9,126
"44",20200415,63100,981,4.47,1.8,220.4,563.3,130
"45",20200415,63200,1014,4.62,1.86,220.4,563.3,135
"46",20200415,63300,1053,4.78,1.91,220.6,567.1,138
"47",20200415,63400,1101,5,1.99,220.5,570.2,141
"48",20200415,63500,1134,5.13,2.01,221.7,570.9,144
"49",20200415,63600,1170,5.28,2.08,221.8,578.9,149
"50",20200415,63700,1089,4.82,1.92,221.9,570.4,137
"51",20200415,63800,1230,5.54,2.21,221.9,569.4,156
"52",20200415,63900,1242,5.56,2.1,222,606.6,161
"53",20200415,64000,1311,5.91,2.26,222.1,589.9,164
"54",20200415,64100,1344,6.03,2.32,222.3,587.7,165
"55",20200415,64200,1395,6.28,2.41,222.5,590.9,172
"56",20200415,64300,1425,6.41,2.45,222.4,591.6,176
"57",20200415,64400,1437,6.44,2.48,223.2,586.7,179
"58",20200415,64500,1509,6.77,2.56,223.2,598,185
"59",20200415,64600,1560,6.99,2.63,223.2,609.4,190
"60",20200415,64700,1595,7.14,2.64,223.4,610.1,194
"61",20200415,64800,1647,7.39,2.79,223.6,606.4,200
"62",20200415,64900,1704,7.66,2.86,223.1,603.4,205
"63",20200415,65000,1750,7.85,2.98,223,601.2,208
"64",20200415,65100,1788,8.02,3,223,605.6,211
"65",20200415,65200,1833,8.22,3.15,223.1,586.7,219
"66",20200415,65300,1905,8.55,3.2,223.2,610.2,225
"67",20200415,65400,1962,8.8,3.25,223.3,609.7,229
"68",20200415,65500,2015,9.02,3.38,223.3,601.7,232
"69",20200415,65600,2064,9.25,3.48,223.3,606,237
"70",20200415,65700,2109,9.45,3.53,223.5,603.9,243
"71",20200415,65800,2147,9.62,3.6,223.5,603.6,248
"72",20200415,65900,2131,9.55,3.53,223.4,616.3,252
"73",20200415,70000,2238,10.02,3.8,223.6,597.8,257
"74",20200415,70100,2286,10.22,3.86,223.8,605.8,261
"75",20200415,70200,2346,10.51,3.95,223.5,604.5,264
"76",20200415,70300,2394,10.7,4.02,223.5,603.1,269
"77",20200415,70400,2436,10.9,4.06,223.4,611.4,275
