"","dia_mes_ano","hora_minuto","P_AC","I_AC","I_DC","V_AC","V_DC","IRR"
"1",20200407,"55600",12,0.1,0.09,220.5,453.8,6
"2",20200407,"55700",15,0.12,0.09,220.5,492,6
"3",20200407,"55800",24,0.14,0.11,220.5,479.1,7
"4",20200407,"55900",33,0.16,0.13,220.1,479,9
"5",20200407,"60000",36,0.19,0.13,220.2,489.1,9
"6",20200407,"60100",39,0.21,0.14,220.3,486.8,9
"7",20200407,"60200",45,0.22,0.15,220.4,489.4,10
"8",20200407,"60300",48,0.24,0.16,220.2,504.1,10
"9",20200407,"60400",53,0.25,0.17,220.6,480.7,10
"10",20200407,"60500",57,0.28,0.18,220.6,501.2,12
"11",20200407,"60600",66,0.31,0.19,220.6,495.7,12
"12",20200407,"60700",69,0.33,0.2,220.3,496.3,13
"13",20200407,"60800",72,0.35,0.2,220.3,501.5,13
"14",20200407,"60900",73,0.36,0.21,220.4,504.5,15
"15",20200407,"61000",77,0.37,0.21,220.1,501.9,13
"16",20200407,"61100",79,0.39,0.22,219.8,498.1,15
"17",20200407,"61200",84,0.4,0.22,220.2,511.3,15
"18",20200407,"61300",87,0.41,0.23,220.3,505.6,15
"19",20200407,"61400",90,0.42,0.23,220.3,502.8,15
"20",20200407,"61500",93,0.43,0.24,219.9,501.5,16
"21",20200407,"61600",99,0.46,0.25,220.3,504.1,16
"22",20200407,"61700",105,0.48,0.26,220.4,502.7,16
"23",20200407,"61800",112,0.52,0.28,220.6,510.7,18
"24",20200407,"61900",120,0.55,0.28,220.4,516.5,18
"25",20200407,"62000",128,0.59,0.31,220.6,508.1,19
"26",20200407,"62100",135,0.62,0.31,220.6,522.5,19
"27",20200407,"62200",141,0.66,0.33,220.4,516.4,21
"28",20200407,"62300",149,0.69,0.34,220.1,523.6,21
"29",20200407,"62400",156,0.72,0.35,220.4,522.9,22
"30",20200407,"62500",165,0.75,0.36,220.3,526.5,22
"31",20200407,"62600",171,0.79,0.38,220.4,526.1,24
"32",20200407,"62700",180,0.83,0.39,220.2,526.5,25
"33",20200407,"62800",190,0.88,0.41,220.3,531,27
"34",20200407,"62900",200,0.92,0.43,220.3,531,27
"35",20200407,"63000",210,0.96,0.45,220.2,526.5,30
"36",20200407,"63100",218,1,0.47,220.2,525.2,28
"37",20200407,"63200",226,1.04,0.48,220.3,541,30
"38",20200407,"63300",231,1.06,0.49,220.4,528.3,30
"39",20200407,"63400",237,1.09,0.49,220.3,531.4,31
"40",20200407,"63500",237,1.1,0.49,220.1,540.6,30
"41",20200407,"63600",243,1.11,0.5,220.1,536,31
"42",20200407,"63700",243,1.11,0.5,220.1,528.5,31
"43",20200407,"63800",243,1.12,0.51,220.1,529.8,31
"44",20200407,"63900",243,1.11,0.51,219.9,527.2,33
"45",20200407,"64000",240,1.11,0.5,220.1,531.1,31
"46",20200407,"64100",237,1.09,0.5,220.1,533.9,31
"47",20200407,"64200",237,1.09,0.5,220.3,533.5,31
"48",20200407,"64300",237,1.08,0.49,220,536.7,31
"49",20200407,"64400",237,1.08,0.49,220.3,531.4,30
"50",20200407,"64500",237,1.08,0.49,220.4,531.7,31
"51",20200407,"64600",237,1.08,0.51,220.5,518.1,31
"52",20200407,"64700",246,1.12,0.52,220.2,527,31
"53",20200407,"64800",254,1.16,0.53,220.5,534.5,33
"54",20200407,"64900",267,1.22,0.55,220.5,531.5,35
"55",20200407,"65000",282,1.29,0.57,220.6,540.3,38
"56",20200407,"65100",300,1.37,0.61,220.3,539.5,38
"57",20200407,"65200",321,1.47,0.65,220.5,538.8,41
"58",20200407,"65300",345,1.59,0.69,220.6,541.4,42
"59",20200407,"65400",378,1.72,0.75,220.7,537.7,48
"60",20200407,"65500",410,1.87,0.8,220.5,543.8,50
"61",20200407,"65600",444,2.03,0.86,220.7,551.5,53
"62",20200407,"65700",482,2.18,0.93,221.5,547.2,57
"63",20200407,"65800",517,2.35,0.98,221.4,555.7,62
"64",20200407,"65900",552,2.51,1.05,221.5,555.8,65
"65",20200407,"70000",588,2.66,1.11,221.5,556.6,68
"66",20200407,"70100",618,2.79,1.16,221.5,552.1,71
"67",20200407,"70200",645,2.92,1.21,221.2,557.2,74
"68",20200407,"70300",653,2.96,1.22,221.3,556.4,76
"69",20200407,"70400",623,2.82,1.16,221.3,555.6,73
"70",20200407,"70500",549,2.49,1.04,221.3,551.2,65
"71",20200407,"70600",522,2.37,0.99,220.9,549,62
"72",20200407,"70700",570,2.6,1.08,221.1,557.3,68
"73",20200407,"70800",678,3.08,1.27,220.9,553,79
"74",20200407,"70900",741,3.37,1.38,220.8,563,85
"75",20200407,"71000",786,3.57,1.46,220.7,558.2,91
"76",20200407,"71100",809,3.66,1.49,221,562.7,92
"77",20200407,"71200",816,3.71,1.5,220.8,557.9,92
"78",20200407,"71300",825,3.74,1.52,221,559.9,95
"79",20200407,"71400",834,3.78,1.55,220.8,560.3,94
"80",20200407,"71500",835,3.79,1.55,220.9,558.4,94
"81",20200407,"71600",840,3.81,1.53,220.7,563.8,95
"82",20200407,"71700",843,3.83,1.55,220.5,557.7,95
