"","dia_mes_ano","hora_minuto","P_AC","I_AC","I_DC","V_AC","V_DC","IRR"
"1",20200202,0,0,0.09,0,215.1,42.1,0
"2",20200202,100,0,0.09,0,215.1,42.3,0
"3",20200202,200,0,0.09,0,215.1,42.3,0
"4",20200202,300,0,0.09,0,215.1,42.5,0
"5",20200202,400,0,0.09,0,215.1,42.5,0
"6",20200202,500,0,0.09,0,215.1,42.5,0
"7",20200202,600,0,0.09,0,215.1,42.4,0
"8",20200202,700,0,0.09,0,215.1,42.3,0
"9",20200202,800,0,0.09,0,215.1,42.2,0
"10",20200202,900,0,0.09,0,215.1,42.2,0
"11",20200202,1000,0,0.09,0,215.1,42.3,0
"12",20200202,1100,0,0.09,0,215.1,42.6,0
"13",20200202,1200,0,0.09,0,215.1,42.8,0
"14",20200202,1300,0,0.09,0,215.1,42.9,0
"15",20200202,1400,0,0.09,0,215.1,43,0
"16",20200202,1500,0,0.09,0,215.1,43,0
"17",20200202,1600,0,0.09,0,215.1,43,0
"18",20200202,1700,0,0.09,0,215.1,43.1,0
"19",20200202,1800,0,0.09,0,215.1,43.2,0
"20",20200202,1900,0,0.09,0,215.1,43.2,0
"21",20200202,2000,0,0.09,0,215.1,43.4,0
"22",20200202,2100,0,0.09,0,215.1,43.4,0
"23",20200202,2200,0,0.09,0,215.1,43.4,0
"24",20200202,2300,0,0.09,0,215.1,43.4,0
"25",20200202,2400,0,0.09,0,215.1,43.5,0
"26",20200202,2500,0,0.09,0,215.1,43.5,0
"27",20200202,2600,0,0.09,0,215.1,43.6,0
"28",20200202,2700,0,0.09,0,215.1,43.6,0
"29",20200202,2800,0,0.09,0,215.1,43.5,0
"30",20200202,2900,0,0.09,0,215.1,43.5,0
"31",20200202,3000,0,0.09,0,215.1,43.2,0
"32",20200202,3100,0,0.09,0,215.1,43.2,0
"33",20200202,3200,0,0.09,0,215.1,42.8,0
"34",20200202,3300,0,0.09,0,215.1,42.8,0
"35",20200202,3400,0,0.09,0,215.1,42.6,0
"36",20200202,3500,0,0.09,0,215.1,42.6,0
"37",20200202,3600,0,0.09,0,215.1,42.5,0
"38",20200202,3700,0,0.09,0,215.1,42.5,0
"39",20200202,3800,0,0.09,0,215.1,42.5,0
"40",20200202,3900,0,0.09,0,215.1,42.5,0
"41",20200202,4000,0,0.09,0,215.1,42.7,0
"42",20200202,4100,0,0.09,0,215.1,42.7,0
"43",20200202,4200,0,0.09,0,215.1,43,0
"44",20200202,4300,0,0.09,0,215.1,43,0
"45",20200202,4400,0,0.09,0,215.1,42.9,0
"46",20200202,4500,0,0.09,0,215.1,42.9,0
"47",20200202,4600,0,0.09,0,215.1,42.9,0
"48",20200202,4700,0,0.09,0,215.1,42.9,0
"49",20200202,4800,0,0.09,0,215.1,42.5,0
"50",20200202,4900,0,0.09,0,215.1,42.4,0
"51",20200202,5000,0,0.09,0,215.1,42.3,0
"52",20200202,5100,0,0.09,0,215.1,42.3,0
"53",20200202,5200,0,0.09,0,215.1,42.2,0
"54",20200202,5300,0,0.09,0,215.1,42.1,0
"55",20200202,5400,0,0.09,0,215.1,42,0
"56",20200202,5500,0,0.09,0,215.1,42,0
"57",20200202,53100,8,0.09,0.08,218.7,464.7,6
"58",20200202,53200,9,0.09,0.09,218.4,417.4,4
"59",20200202,53300,15,0.11,0.1,218.6,450.5,6
"60",20200202,53400,17,0.12,0.1,218.7,471.1,7
"61",20200202,53500,20,0.12,0.11,218.8,470.5,6
"62",20200202,53600,21,0.13,0.1,218.8,477.3,7
"63",20200202,53700,24,0.14,0.12,218.8,461,7
"64",20200202,53800,24,0.15,0.12,219,478.1,0
"65",20200202,53900,29,0.15,0.12,218.8,475.3,7
"66",20200202,54000,33,0.17,0.13,218.8,475.9,9
"67",20200202,54100,36,0.18,0.14,218.9,469.3,9
"68",20200202,54200,42,0.21,0.15,218.9,477.7,9
"69",20200202,54300,48,0.24,0.16,218.9,486.1,10
"70",20200202,54400,54,0.26,0.17,218.6,482.7,10
"71",20200202,54500,60,0.29,0.18,218.8,486.3,12
"72",20200202,54600,63,0.3,0.19,218.8,466.6,12
"73",20200202,54700,66,0.32,0.19,219.1,499.9,10
"74",20200202,54800,69,0.33,0.2,218.8,497.9,13
"75",20200202,54900,71,0.35,0.2,219,491.1,12
"76",20200202,55000,78,0.37,0.22,219,495.4,13
"77",20200202,55100,78,0.37,0.23,218.8,498.3,13
"78",20200202,55200,85,0.4,0.23,220.2,493.7,13
"79",20200202,55300,90,0.42,0.24,220.1,504.3,15
"80",20200202,55400,95,0.44,0.25,220.2,500.9,16
"81",20200202,55500,99,0.46,0.26,220.2,501.4,16
"82",20200202,55600,105,0.48,0.26,220.3,505.9,16
"83",20200202,55700,108,0.51,0.27,220.1,501.4,16
"84",20200202,55800,114,0.53,0.28,220.1,501.9,18
"85",20200202,55900,120,0.55,0.29,220.1,502.8,18
"86",20200202,60000,123,0.57,0.3,220,504.1,18
"87",20200202,60100,126,0.59,0.31,219.8,505.2,19
"88",20200202,60200,132,0.61,0.31,220.1,501,19
"89",20200202,60300,135,0.62,0.32,220,506.1,19
"90",20200202,60400,138,0.64,0.33,220,501.1,21
"91",20200202,60500,141,0.65,0.34,220,505.3,21
"92",20200202,60600,144,0.67,0.34,220.2,511.1,21
"93",20200202,60700,147,0.68,0.34,220.5,513.7,21
"94",20200202,60800,150,0.7,0.36,220.3,512,21
"95",20200202,60900,156,0.72,0.35,220,511.7,22
"96",20200202,61000,159,0.74,0.36,220.4,508.3,22
"97",20200202,61100,168,0.77,0.37,220.3,519,24
"98",20200202,61200,180,0.83,0.4,218.8,516.8,25
"99",20200202,61300,193,0.89,0.43,218.7,516.3,25
"100",20200202,61400,207,0.96,0.45,218.9,518.7,28
"101",20200202,61500,221,1.01,0.47,219,521.8,30
"102",20200202,61600,231,1.06,0.5,219,524.8,31
"103",20200202,61700,238,1.11,0.51,218.9,522.8,33
"104",20200202,61800,246,1.14,0.53,219,522.7,31
"105",20200202,61900,255,1.17,0.53,218.8,525.5,33
"106",20200202,62000,262,1.2,0.55,218.8,525.1,33
"107",20200202,62100,267,1.24,0.56,218.9,528.5,36
"108",20200202,62200,275,1.26,0.57,218.7,527.8,36
"109",20200202,62300,280,1.29,0.59,218.9,526.2,36
"110",20200202,62400,288,1.32,0.59,218.8,533,36
"111",20200202,62500,296,1.36,0.61,218.7,524.1,38
"112",20200202,62600,302,1.36,0.61,218.7,524.1,38
"113",20200202,62700,303,1.41,0.63,218.7,525.6,39
"114",20200202,62800,309,1.42,0.64,218.9,528.1,39
"115",20200202,62900,311,1.43,0.64,218.9,527.5,39
"116",20200202,63000,312,1.43,0.63,218.9,531.9,41
"117",20200202,63100,312,1.43,0.64,218.7,533.2,39
"118",20200202,63200,311,1.43,0.65,218.8,522.7,39
"119",20200202,63300,306,1.41,0.64,219,521.8,39
"120",20200202,63400,303,1.39,0.64,218.8,520.6,38
"121",20200202,63500,300,1.38,0.63,218.7,518.4,38
"122",20200202,63600,298,1.37,0.61,218.7,529.8,38
