"","DIA","TIME","IRR","TEMP","MA","PDC"
"42",1,42,134.5,21.73,0.47598,1237
"43",1,43,182.7,22.19,0.47599,1671.77
"44",1,44,266.5,22.41,0.476,2477.78
"45",1,45,672.3,25.19,0.47595,5771.5
"46",1,46,823.4,28.16,0.47594,6361.65
"47",1,47,708.2,28.09,0.47598,6022.37
"48",1,48,358.8,26.94,0.47607,3185.79
"49",1,49,353.9,26.6,0.47621,3247.74
"50",1,50,405.4,26.06,0.47642,3752.45
"51",1,51,283.1,25.91,0.47661,2586.85
"52",1,52,216.4,25.23,0.47671,1970.27
"53",1,53,317.8,25.24,0.4769,2916.4
"54",1,54,301.2,25.78,0.47696,2730.77
"55",1,55,303.9,26.02,0.47705,2741.82
"56",1,56,346.3,25.67,0.47723,3172.92
"57",1,57,372,26.78,0.47729,3399.31
"58",1,58,394.1,27.74,0.47734,3598.52
"59",1,59,371.6,27.81,0.47738,3373.17
"60",1,60,430.7,28.06,0.47745,3911.7
"61",1,61,400.9,27.91,0.4776,3608.32
"62",1,62,297,27.68,0.47767,2700.31
"63",1,63,251.7,27.42,0.47775,2274.86
"64",1,64,227.8,27,0.47792,2065.47
"65",1,65,206.5,26.64,0.47815,1904.8
"66",1,66,168.7,26.56,0.47822,1546.11
"67",1,67,126.1,26.31,0.47828,1145.9
"68",1,68,154.9,26.46,0.47833,1410.98
"69",1,69,150.4,26.62,0.47839,1366.21
"70",1,70,126.6,26.59,0.47842,1149.4
"71",1,71,107.7,26.47,0.47848,973.52
"72",1,72,88.2,26.26,0.47857,788.2
"73",1,73,63.9,26.09,0.47866,562.9
"74",1,74,49.4,26.06,0.47875,429.85
"75",1,75,36.2,26.03,0.47877,308.13
"76",1,76,25.1,25.99,0.47878,208.09
"77",1,77,20.5,25.81,0.47878,164.88
"78",1,78,13.5,25.66,0.47885,103.26
"79",1,79,4,25.47,0.47894,35
"80",1,80,0.6,25.23,0.47899,12.44
"81",2,1,7.75,23.46,0.48401,57.18
"82",2,2,14.7,23.48,0.48411,122.63
"83",2,3,27.7,23.55,0.48419,241.68
"84",2,4,48.5,23.59,0.48429,429.6
"85",2,5,63.3,23.66,0.48436,575.57
"86",2,6,74.3,23.64,0.48445,673.28
"87",2,7,88.2,23.56,0.48456,806.52
"88",2,8,96.9,23.53,0.48464,891.45
"89",2,9,110.9,23.66,0.48468,1018.32
"90",2,10,129.1,23.67,0.48477,1199.63
"91",2,11,145.3,23.83,0.48483,1349.04
"92",2,12,176,23.83,0.48494,1647.89
"93",2,13,203.9,24.09,0.48502,1919.3
"94",2,14,243.1,24.21,0.48515,2317.61
"95",2,15,313.2,24.75,0.48523,3010.54
"96",2,16,354.2,25.14,0.48532,3389.31
"97",2,17,377.3,25.34,0.48539,3616.29
"98",2,18,348.6,25.56,0.48542,3300.98
"99",2,19,352,25.34,0.48549,3340.74
"100",2,20,377.9,25.71,0.48554,3587.1
"101",2,21,392.4,25.8,0.48562,3710.76
"102",2,22,450.2,26.39,0.48568,4206.51
"103",2,23,465.9,26.64,0.48571,4315.1
"104",2,24,389.1,26.93,0.48575,3592.07
"105",2,25,297.7,27.14,0.48578,2735.61
"106",2,26,336.6,27.41,0.48581,3105.38
"107",2,27,362.2,27.69,0.48586,3365.9
"108",2,28,314.6,27.04,0.48594,2897.6
"109",2,29,454.4,27.47,0.48606,4241.24
"110",2,30,358.2,27.03,0.48616,3354.38
"111",2,31,323,26.87,0.48623,3020.89
"112",2,32,323.6,26.59,0.48631,3012.72
"113",2,33,314.8,26.75,0.48637,2909.98
"114",2,34,310.6,26.64,0.48644,2852.85
"115",2,35,178.6,26.54,0.48647,1613.89
"116",2,36,352.8,26.88,0.48658,3353.7
"117",2,37,223.8,26.46,0.48663,2093.2
"118",2,38,195.8,24.88,0.48665,1802.4
"119",2,39,306.3,24.66,0.4867,2833.74
"120",2,40,307.3,25.28,0.48674,2798.63
"121",2,41,392.9,26.23,0.48677,3605.96
"122",2,42,362.1,26.09,0.48681,3269.56
"123",2,43,187.2,25.84,0.48685,1664.84
"124",2,44,141.6,25.92,0.48687,1260.51
"125",2,45,52.5,24.88,0.4869,458.2
"126",2,46,68.1,22.33,0.48694,612.98
"127",2,47,140.9,22.58,0.48696,1293.84
"128",2,48,166.6,22.92,0.48697,1503.8
"129",2,49,199.8,23.24,0.487,1798.24
"130",2,50,202.3,23.71,0.487,1829.52
"131",2,51,169.2,23.69,0.48699,1513
"132",2,52,161.2,23.29,0.48698,1497.25
"133",2,53,139.8,23.49,0.48696,1290.19
"134",2,54,81,22.82,0.48692,718.18
"135",2,55,61.9,22.6,0.48689,531.36
"136",2,56,87.7,22.98,0.48685,784.96
"137",2,57,137.4,23.62,0.48681,1251.9
"138",2,58,156.4,23.77,0.48676,1433.05
"139",2,59,153,23.88,0.48671,1400.29
"140",2,60,112.2,24.02,0.48667,1001.44
"141",2,61,71.5,23.64,0.48662,620.53
"142",2,62,100.5,23.63,0.48658,898.31
"143",2,63,197.1,24.35,0.48654,1810.53
"144",2,64,89.7,24.04,0.4865,794.04
"145",2,65,65,23.69,0.48645,573.68
"146",2,66,45.9,23.43,0.48641,399.92
"147",2,67,22.6,23.35,0.48637,187.22
"148",2,68,26.9,22.95,0.48633,226.68
"149",2,69,26.9,22.93,0.48629,221.79
"150",2,70,73.5,23.14,0.48625,656.07
"151",2,71,62.9,23.41,0.4862,555.69
"152",2,72,50.2,23.41,0.48615,428.23
"153",2,73,48.3,23.23,0.4861,423.88
"154",2,74,41.7,23.16,0.48605,358.26
"155",2,75,28.2,23.02,0.48601,241.83
"156",2,76,18.8,23.02,0.48596,153.23
"157",2,77,7.4,22.88,0.48592,55.84
"158",2,78,3.3,23.02,0.48587,25.72
"159",2,79,0.2,22.81,0.48583,6.13
"160",3,1,6.5,20.69,0.4826,45.64
"161",3,2,9.9,20.73,0.48253,75.99
"162",3,3,17.9,20.79,0.48247,144.64
"163",3,4,33.8,20.85,0.4824,277.84
"164",3,5,52.2,21.01,0.48233,451.89
"165",3,6,58.6,21.14,0.48227,507.55
"166",3,7,83.8,21.32,0.4822,745.12
"167",3,8,123.3,21.58,0.48213,1107.83
"168",3,9,144.4,21.95,0.48206,1315.99
"169",3,10,136.5,22.04,0.48201,1239.64
"170",3,11,175.4,22.37,0.48194,1614.58
"171",3,12,244.1,23.04,0.48187,2298.45
"172",3,13,286,23.84,0.4818,2660.55
"173",3,14,208.9,23.36,0.48173,1918.35
"174",3,15,178.8,23.6,0.48166,1630.45
"175",3,16,131.1,23.42,0.48159,1192.44
"176",3,17,88.7,23.35,0.48152,797.45
"177",3,18,63,22.75,0.48145,557.29
"178",3,19,99.5,22.85,0.48138,891.3
"179",3,20,154.1,23.38,0.48132,1429.15
"180",3,21,92.5,23.19,0.48125,828.06
"181",3,22,144,22.99,0.48118,1340.63
"182",3,23,117.2,23.14,0.48111,1064.99
"183",3,24,101.1,22.88,0.48105,916.7
"184",3,25,114.9,22.86,0.48098,1049.39
"185",3,26,105.5,23.21,0.48092,947.16
"186",3,27,87.9,23.61,0.48086,779.5
"187",3,28,131.9,24,0.48082,1178.14
"188",3,29,207.2,24.21,0.48079,1909.79
"189",3,30,350.3,25.2,0.48073,3256.19
"190",3,31,418.3,26.29,0.4807,3887.2
"191",3,32,520.6,26.71,0.48067,4789.28
"192",3,33,448,27.8,0.48063,4075.13
"193",3,34,320.4,26.38,0.48058,2935.12
"194",3,35,330.1,25.89,0.48056,3060.74
"195",3,36,554.3,26.38,0.48058,5085.59
"196",3,37,583.1,26.61,0.48058,5285.76
"197",3,38,538.4,27.96,0.48056,4736.03
"198",3,39,449.7,27.66,0.48052,4068.48
"199",3,40,622.6,28.5,0.4805,5625.69
"200",3,41,548.4,28.1,0.48048,4436.16
"201",3,42,317.7,28.2,0.48044,2871.28
"202",3,43,531.6,28.37,0.48043,4947.44
"203",3,44,624.1,28.91,0.48045,5528.96
"204",3,45,948.6,30.11,0.48044,7048.24
"205",3,46,695.8,29.78,0.48044,5928.93
"206",3,47,1078.9,29.9,0.48046,7852.34
"207",3,48,891.3,30.8,0.48048,7090.63
"208",3,49,738,31.08,0.48048,5213.79
"209",3,50,772.8,29.96,0.48049,5954.53
"210",3,51,974.9,31.31,0.48045,6887.72
"211",3,52,570,30.61,0.48047,4734.46
"212",3,53,402.3,30.41,0.48046,3452.79
"213",3,54,395.4,29.35,0.48051,3458.17
"214",3,55,191.7,27.5,0.48055,1726.33
"215",3,56,715.3,27.98,0.48062,5922.19
"216",3,57,790.6,29.17,0.48069,6102.95
"217",3,58,753.4,28.79,0.48073,6417.66
"218",3,59,698.2,29.62,0.48077,6142.62
"219",3,60,667.8,29.96,0.48079,5878.56
"220",3,61,657.9,29.73,0.48079,5769.87
"221",3,62,626.7,29.91,0.48086,5494.84
"222",3,63,577.4,30.44,0.48089,5096.22
"223",3,64,521.8,30.13,0.48087,4551.58
"224",3,65,436.4,29.92,0.48088,3583.64
"225",3,66,289.3,29.2,0.4809,2118.84
"226",3,67,211,29.21,0.48088,1505.58
"227",3,68,353.8,29.84,0.48085,2134.99
"228",3,69,173.8,30.01,0.4808,1141.23
"229",3,70,185.2,29.76,0.48077,1234.99
"230",3,71,239.6,30.34,0.48073,1350.82
"231",3,72,197.9,29.92,0.48073,1417.27
"232",3,73,227.1,29.89,0.4807,1577.64
"233",3,74,152.2,29.52,0.48068,1061.01
"234",3,75,109.9,29.48,0.48064,856.11
"235",3,76,70.7,29.09,0.48059,588.7
"236",3,77,28.3,27.91,0.48059,246.99
"237",3,78,16.2,26.93,0.48057,137.38
"238",3,79,5.1,26.52,0.48051,49.3
"239",3,80,0.1,26.39,0.48047,6.68
"240",4,1,1.3,19.5,0.48112,0
"241",4,2,5.5,19.72,0.48106,29.74
"242",4,3,11.5,19.79,0.48098,86.53
"243",4,4,24.2,20.46,0.48092,196.82
"244",4,5,44,20.36,0.48084,389.35
"245",4,6,47.9,20.57,0.4808,420.34
"246",4,7,53.6,20.7,0.48074,475.85
"247",4,8,94.1,22.94,0.48067,913.3
"248",4,9,127.7,27.89,0.48061,1301.73
"249",4,10,66.5,27.26,0.48055,649.74
"250",4,11,44.6,23.71,0.48051,403.63
"251",4,12,56.5,23.34,0.48046,525.76
"252",4,13,123.5,23.96,0.48041,1248.79
"253",4,14,188.7,26.4,0.48035,1816.07
"254",4,15,215.6,25.1,0.48031,2070.55
"255",4,16,428.8,28.37,0.48028,4202.56
"256",4,17,290.4,27.71,0.48023,2813.92
"257",4,18,415,28.13,0.48018,4106.3
"258",4,19,348.3,28.5,0.48013,3259.05
"259",4,20,469.7,30.08,0.48007,4435.32
"260",4,21,410.3,29.21,0.48001,3820.17
"261",4,22,689.2,31.88,0.47995,6296.6
"262",4,23,693.4,33.12,0.47991,6396.96
"263",4,24,727,32.19,0.47987,6645.48
"264",4,25,760.2,32.78,0.47981,6850.95
"265",4,26,784.9,33.45,0.47976,7016.42
"266",4,27,823.9,32.91,0.47978,7364.65
"267",4,28,912.6,33.2,0.47974,7987.26
"268",4,29,954.5,33.19,0.47972,7671.37
"269",4,30,919.8,32.41,0.4797,7019.83
"270",4,31,773.6,32.8,0.47971,6382.05
"271",4,32,550.5,31.48,0.47968,5124.01
"272",4,33,996.5,33.93,0.47964,7257.56
"273",4,34,1015.6,32.16,0.47964,7900.2
"274",4,35,1002.9,33.14,0.47959,8430.79
"275",4,36,1002.7,33.73,0.47956,8200.21
"276",4,37,554.4,31.72,0.4795,4523.43
"277",4,38,810.1,31.28,0.4795,6546.14
"278",4,39,990.4,31.78,0.47957,8327.14
"279",4,40,1025.6,31.49,0.47961,8433.59
"280",4,41,1028,30.98,0.47969,8399.7
"281",4,42,941.5,31.56,0.47978,7223.95
"282",4,43,619.9,31.48,0.47983,5403.92
"283",4,44,1096,33.1,0.47989,7779.45
"284",4,45,1045.6,32.87,0.47998,7589.94
"285",4,46,678,33.53,0.48003,5603.56
"286",4,47,812.7,32.35,0.48011,6894.66
"287",4,48,1001.8,33.09,0.48021,8058.96
"288",4,49,937.4,32.88,0.4803,7624.08
"289",4,50,1046.5,33.24,0.48037,8426.73
"290",4,51,853.8,33.99,0.48041,7091.86
"291",4,52,918.2,32.24,0.48052,7699.86
"292",4,53,893,33.58,0.48056,7683.61
"293",4,54,945.4,34.1,0.48061,8012.65
"294",4,55,740.2,34.17,0.4807,6008.06
"295",4,56,849.4,34.41,0.48078,7395.98
"296",4,57,863.9,34.65,0.48092,7448.22
"297",4,58,402.9,32.9,0.48097,3618.81
"298",4,59,562.1,32.12,0.48107,4799.42
"299",4,60,763.1,34.78,0.48116,6566.41
"300",4,61,582.5,32.7,0.48124,5241.6
"301",4,62,508.2,33.48,0.48131,4478.94
"302",4,63,266.8,32.46,0.4814,2349.9
"303",4,64,186.1,30.61,0.48147,1649.58
"304",4,65,182.8,29.84,0.48151,1651.17
"305",4,66,197.9,29.87,0.48153,1799.25
"306",4,67,229.8,30.08,0.48154,2014.08
"307",4,68,273.4,30.73,0.48157,2346.48
"308",4,69,224.2,30.6,0.48159,1945.74
"309",4,70,219.1,30.36,0.48158,1879.58
"310",4,71,190.6,30.57,0.48157,1685.41
"311",4,72,210.6,30.72,0.48161,1667.24
"312",4,73,249.4,33.53,0.48162,1628.09
"313",4,74,193.8,33.76,0.4816,1384.16
"314",4,75,154.8,33.68,0.48161,1140.05
"315",4,76,86,30.4,0.48166,752.88
"316",4,77,52.9,28.63,0.48167,449.76
"317",4,78,38.7,28.51,0.48167,331.27
"318",4,79,30.4,28.61,0.48165,260.9
"319",4,80,17.6,27.98,0.48167,149.31
"320",4,81,5.1,27.59,0.48164,44.19
"321",5,1,5.5,23.39,0.48657,37.52
"322",5,2,10.8,23.45,0.48664,84.99
"323",5,3,25.3,23.54,0.48664,217.8
"324",5,4,35.7,23.76,0.48668,300.9
"325",5,5,42.5,23.84,0.48672,362.33
"326",5,6,60.8,24.03,0.48675,544.7
"327",5,7,80.4,24.5,0.4868,752.61
"328",5,8,93,25.96,0.48685,894.25
"329",5,9,83,25.18,0.48687,770.19
"330",5,10,66.3,24.71,0.48696,630.7
"331",5,11,109.3,25.44,0.48702,1109.45
"332",5,12,154.4,27.14,0.48706,1588.86
"333",5,13,266,30.5,0.48708,2734.29
"334",5,14,309.1,29.8,0.48725,3183.53
"335",5,15,348.1,29.08,0.48742,3528.09
"336",5,16,390.5,29.74,0.48758,3939.39
"337",5,17,433.6,30.19,0.4878,4328.5
"338",5,18,476.2,29.92,0.48797,4721.84
"339",5,19,515.1,30.39,0.48809,5040.25
"340",5,20,554.4,30.27,0.4883,5375.67
"341",5,21,592.8,30.74,0.48846,5701.16
"342",5,22,636.8,30.95,0.48867,6012.7
"343",5,23,712.5,30.66,0.48891,6706.39
"344",5,24,665.7,31.37,0.48913,6232.64
"345",5,25,742.6,31.42,0.4894,6930.31
"346",5,26,666.6,31.57,0.48965,6128.4
"347",5,27,723.1,31.07,0.48984,6683.13
"348",5,28,850.5,31.67,0.48999,7332.51
"349",5,29,854.3,31.8,0.49018,7695.73
"350",5,30,825,31.62,0.49037,7370.61
"351",5,31,954.4,31.8,0.49056,8077.66
"352",5,32,1099.7,33.05,0.49073,8417.24
"353",5,33,939.9,33.4,0.4909,7706.36
"354",5,34,662.7,31.98,0.49103,5748.74
"355",5,35,726.7,32.08,0.49117,6135.22
"356",5,36,772.1,31.82,0.49133,6085.37
"357",5,37,894.8,32.05,0.49148,7123.15
"358",5,38,1012.5,32.94,0.49161,8424.13
"359",5,39,1013.5,32.74,0.49176,8421.26
"360",5,40,1010.3,31.88,0.4919,8424.04
"361",5,41,1011.5,32.09,0.49203,8420.86
"362",5,42,1012.3,32.26,0.4922,8429.93
"363",5,43,1010.5,32.74,0.49232,8420.79
"364",5,44,1007.2,33.55,0.49239,8417.99
"365",5,45,1002.4,33.24,0.4925,8428.75
"366",5,46,996.7,33.85,0.49261,8395.9
"367",5,47,995.5,34.48,0.49272,8334.03
"368",5,48,978,34.15,0.49285,8238.33
"369",5,49,877.8,34.09,0.493,7393.32
"370",5,50,952.1,33.84,0.49313,7942.25
"371",5,51,960.8,34.22,0.4933,8034.21
"372",5,52,892.4,34.52,0.49342,7547.79
"373",5,53,932.2,34.62,0.49359,7977.58
"374",5,54,929.6,34.88,0.49368,7934.77
"375",5,55,917,34.86,0.49382,7869.47
"376",5,56,847.9,35.31,0.49401,7226.58
"377",5,57,511.8,34.6,0.49414,4820.39
"378",5,58,836.6,35.92,0.49427,7129.42
"379",5,59,737.4,35.61,0.49437,6788.64
"380",5,60,763.2,35.97,0.49447,6682.62
"381",5,61,724.6,35.78,0.49456,6142.19
"382",5,62,706.5,36.27,0.49467,6179.44
"383",5,63,511.4,36.14,0.4948,4422.06
"384",5,64,418.5,33.67,0.49495,3527.97
"385",5,65,518.6,35.62,0.49508,4078.42
"386",5,66,468.2,35.33,0.4952,3510.51
"387",5,67,390.5,35.38,0.49529,2564.62
"388",5,68,72.4,32.45,0.49547,502.88
"389",5,69,121,30.93,0.49553,782.26
"390",5,70,293.5,33.96,0.49559,1418.85
"391",5,71,246.3,34.58,0.49571,1093.18
"392",5,72,125.4,32.94,0.49584,558.62
"393",5,73,95.2,31.91,0.49591,520.24
"394",5,74,122.8,34.1,0.49599,532.96
"395",5,75,52.3,32.76,0.49604,336.56
"396",5,76,36.3,30.68,0.49605,266.11
"397",5,77,30.4,32.26,0.49612,221.79
"398",5,78,11,30.48,0.49618,99.3
"399",5,79,6.7,29.76,0.49621,62.76
"400",5,80,4.9,29.41,0.4962,44.51
"401",5,81,1.2,29.22,0.49625,23.97
"402",6,1,4.67,23.36,0.49835,36.52
"403",6,2,11.4,23.4,0.49833,96.9
"404",6,3,22.6,23.6,0.49834,189.85
"405",6,4,32.9,23.84,0.49835,284.46
"406",6,5,42,24.49,0.49839,375.81
"407",6,6,48.7,25.31,0.49846,452.08
"408",6,7,56.4,25.68,0.49848,528.7
"409",6,8,85,25.8,0.49854,834.21
"410",6,9,120.7,28,0.49862,1206.29
"411",6,10,142.9,28.13,0.49872,1490.57
"412",6,11,187.2,30.52,0.49881,1956.86
"413",6,12,232.2,30.28,0.49894,2404.15
"414",6,13,278.9,29.7,0.49912,2834.04
"415",6,14,346.8,30.04,0.49926,3463.24
"416",6,15,398,29.16,0.4994,3719.54
"417",6,16,471.3,29.89,0.49957,4536.19
"418",6,17,386.3,28.67,0.49973,3671.25
"419",6,18,274.8,27.66,0.49986,2557.92
"420",6,19,191.2,26.66,0.49999,1761.89
"421",6,20,273.8,26.26,0.50012,2545.88
"422",6,21,376.8,26.8,0.50029,3541.41
"423",6,22,537.8,28.54,0.50046,4952.67
"424",6,23,393.5,28.06,0.50063,3641.99
"425",6,24,318.5,27.63,0.50078,2985.48
"426",6,25,305,26.58,0.50099,2818.63
"427",6,26,343.9,24.77,0.50115,3224.03
"428",6,27,353.8,25.92,0.50127,3325.35
"429",6,28,406,26.75,0.50137,3815.7
"430",6,29,439.1,27.1,0.50155,4080.68
"431",6,30,413.2,27.6,0.50172,3828.88
"432",6,31,264.4,26.82,0.5019,2403.06
"433",6,32,275.3,26.87,0.50212,2511.15
"434",6,33,274.5,26.78,0.5023,2520.07
"435",6,34,277.5,26.82,0.50249,2532.16
"436",6,35,227.5,26.64,0.50267,2072.55
"437",6,36,207.4,26.53,0.50283,1911.33
"438",6,37,268.2,27.03,0.50296,2514.83
"439",6,38,328.7,27.06,0.50314,3096.97
"440",6,39,399.6,27.59,0.50331,3757.11
"441",6,40,454.3,28.2,0.50349,4287.81
"442",6,41,832.6,29.05,0.50366,7765.76
"443",6,42,585.4,29.6,0.50383,5281.14
"444",6,43,415.3,28.54,0.50402,3812.68
"445",6,44,410.5,28.53,0.50416,3789.68
"446",6,45,177.9,27.22,0.50433,1600.52
"447",6,46,31,20.56,0.50458,274.87
"448",6,47,23.1,19.88,0.50474,203.09
"449",6,48,10.2,19.53,0.50489,85.26
"450",6,49,15.2,18.22,0.50518,131.52
"451",6,50,15.3,17.8,0.50529,121.5
"452",6,51,18.1,17.82,0.50524,151.54
"453",6,52,21.6,17.8,0.50526,183.02
"454",6,53,27.7,17.94,0.50521,232.52
"455",6,54,34.5,17.94,0.50521,297.72
"456",6,55,37.3,17.96,0.50519,331.49
"457",6,56,40.6,18.02,0.50513,354.83
"458",6,57,71.5,18.2,0.50508,644.33
"459",6,58,127.2,18.29,0.50504,1177.86
"460",6,59,235.3,18.63,0.50498,2248.8
"461",6,60,306.4,19.39,0.50492,2961.83
"462",6,61,211.7,19.47,0.50487,2018.63
"463",6,62,144.8,19.73,0.50481,1345.08
"464",6,63,176.5,19.93,0.50475,1655.03
"465",6,64,193.8,20.36,0.50468,1826.64
"466",6,65,198,20.55,0.50462,1878.23
"467",6,66,155.6,20.46,0.50455,1449.96
"468",6,67,113.9,20.34,0.50449,1034.79
"469",6,68,112.2,20.65,0.50443,1030.17
"470",6,69,144.6,21.1,0.50437,1324.88
"471",6,70,152.8,21.74,0.50431,1406.35
"472",6,71,143.4,21.74,0.50426,1313.8
"473",6,72,138,21.99,0.5042,1264.5
"474",6,73,122.5,21.96,0.50416,1099.03
"475",6,74,104.5,21.98,0.50414,921.06
"476",6,75,82.2,21.91,0.50412,721.65
"477",6,76,59.7,22.03,0.5041,521.07
"478",6,77,36.6,21.6,0.50407,314.74
"479",6,78,17,21.33,0.50404,140.07
"480",6,79,7.9,21.03,0.50401,60.62
"481",6,80,5.4,20.95,0.50398,38.25
"482",6,81,0.1,20.68,0.50395,3.41
"483",7,1,6,19.99,0.50221,36.95
"484",7,2,9.1,20.14,0.50219,69.64
"485",7,3,12.7,20.29,0.50216,98.63
"486",7,4,22.1,20.46,0.50213,187.36
"487",7,5,34.8,20.63,0.5021,302.62
"488",7,6,48.1,20.79,0.50208,415.68
"489",7,7,68.4,21.02,0.50207,614.74
"490",7,8,74.9,21.18,0.50205,669.98
"491",7,9,48.4,21.17,0.50202,418.59
"492",7,10,47.5,20.63,0.50198,404.48
"493",7,11,66.2,20.77,0.50193,582.85
"494",7,12,107.7,20.91,0.50188,982.16
"495",7,13,130,21.19,0.50184,1197.48
"496",7,14,159,20.97,0.5018,1454.62
"497",7,15,129,20.67,0.50177,1179.23
"498",7,16,136.6,20.49,0.50172,1258.08
"499",7,17,166.2,20.6,0.50167,1530.48
"500",7,18,130.5,20.66,0.50162,1172.94
"501",7,19,116.4,20.72,0.50158,1059.65
"502",7,20,98.1,20.68,0.50154,889.56
"503",7,21,107.5,20.92,0.5015,991.73
"504",7,22,114,20.99,0.50145,1047.52
"505",7,23,164.3,21.41,0.5014,1533.1
"506",7,24,271.1,22.3,0.50136,2488.26
"507",7,25,410.6,23.25,0.50131,3887.86
"508",7,26,530.5,25.5,0.50127,4952.55
"509",7,27,312.4,24.87,0.50122,2873.68
"510",7,28,307.8,25.17,0.50117,2842.2
"511",7,29,280.4,24.99,0.50113,2626.77
"512",7,30,453.3,26.08,0.50108,4314.08
"513",7,31,574.8,27.21,0.50103,5331.48
"514",7,32,480.4,27.94,0.50098,4380.27
"515",7,33,481.4,28,0.50093,4407.49
"516",7,34,409.2,27.84,0.50088,3633.55
"517",7,35,404.2,26.8,0.50083,3716.63
"518",7,36,523.3,26.44,0.50077,4860.79
"519",7,37,731.9,28.03,0.50071,6688.74
"520",7,38,795.8,29.74,0.50066,6953.15
"521",7,39,461.4,28.62,0.50061,4120.04
"522",7,40,352.3,27.52,0.50057,3177.99
"523",7,41,249.9,27.24,0.50053,2274.56
"524",7,42,231.7,26.75,0.50049,2164.41
"525",7,43,209.9,27.49,0.50044,1974.9
"526",7,44,176.4,26.76,0.5004,1659.11
"527",7,45,156.7,26.66,0.50039,1470.04
"528",7,46,85.1,26.16,0.50036,789.33
"529",7,47,60.1,23.69,0.50043,523.84
"530",7,48,112.5,22.77,0.50049,1015.4
"531",7,49,166.8,22.64,0.50056,1528.86
"532",7,50,183,22.83,0.5006,1692.15
"533",7,51,263,23.04,0.50064,2427.29
"534",7,52,319.2,23.72,0.50071,2969.35
"535",7,53,382.6,24.14,0.50071,3549.58
"536",7,54,444.1,25.21,0.50077,4072.68
"537",7,55,464.4,26.12,0.50083,4180.96
"538",7,56,465.9,26.71,0.50089,4220.09
"539",7,57,305.4,26.16,0.5009,2798.58
"540",7,58,315.4,26.54,0.50092,2922.47
"541",7,59,319.1,26.93,0.50091,2945.96
"542",7,60,348.2,27.51,0.50093,3196.18
"543",7,61,469.6,29.11,0.50094,4249.66
"544",7,62,448.3,29.16,0.50096,4057.41
"545",7,63,503.5,29.41,0.501,4415.11
"546",7,64,328.6,27.73,0.50101,2938.99
"547",7,65,376.1,27.46,0.50107,3350.92
"548",7,66,329.9,27.72,0.50108,2908.22
"549",7,67,414,28.31,0.5011,3660.2
"550",7,68,320.9,28.67,0.50116,2763.04
"551",7,69,368.4,27.93,0.5012,2732.85
"552",7,70,362.8,29.84,0.50126,1692.25
"553",7,71,210.3,28.29,0.50131,1141.28
"554",7,72,91.7,27.26,0.50133,653.14
"555",7,73,46.5,24.71,0.50132,399.43
"556",7,74,32.2,24.39,0.50131,279.51
"557",7,75,27.4,24.16,0.50132,238.05
"558",7,76,31.7,24.11,0.50136,271.76
"559",7,77,28.4,24.03,0.50137,241.14
"560",7,78,20,23.9,0.50136,165.16
"561",7,79,11.4,23.72,0.50136,88.45
"562",7,80,7.1,23.48,0.50138,52.22
"563",7,81,3.8,23.09,0.50141,29.57
"564",7,82,0.1,22.77,0.50144,3.07
"565",8,1,6,19.39,0.50187,36.81
"566",8,2,10.9,19.34,0.50188,80.75
"567",8,3,23.1,19.44,0.50189,191.2
"568",8,4,29.6,19.53,0.50197,252.05
"569",8,5,51.9,19.69,0.50201,461.08
