"","DIA","TIME","IRR","TEMP","MA","PDC"
"97",2,20,256.7,26.81,0.59948,2278.37
"98",2,21,224.8,26.18,0.59948,2006.49
"99",2,22,219.3,26.32,0.59949,1965.91
"100",2,23,228.6,26.41,0.5995,2060.72
"101",2,24,251.9,27.01,0.5995,2265.24
"102",2,25,288.3,27.49,0.59949,2588.98
"103",2,26,339.1,26.76,0.5995,3046.37
"104",2,27,388,27.61,0.59949,3490.64
"105",2,28,374.8,27.54,0.5995,3363.2
"106",2,29,372.3,27.8,0.59951,3357.6
"107",2,30,397,28.31,0.59951,3578.94
"108",2,31,394.3,28.02,0.59952,3555.61
"109",2,32,384.3,28.52,0.59953,3463.16
"110",2,33,405.6,28.04,0.59955,3676.06
"111",2,34,505.1,28.6,0.59957,4560.54
"112",2,35,668.3,28.94,0.5996,5902.69
"113",2,36,529.1,29.53,0.59963,4685.68
"114",2,37,491.2,29.64,0.59964,4391.38
"115",2,38,559.8,29.4,0.59968,5025.17
"116",2,39,537.4,29.15,0.59972,4826.38
"117",2,40,766.7,28.93,0.59978,6523.24
"118",2,41,948.4,30.31,0.59981,7616.43
"119",2,42,812.6,30.46,0.59985,6908.67
"120",2,43,839.45,31.29,0.5999,6838.52
"121",2,44,633,30.22,0.59993,5485.42
"122",2,45,783.7,29.92,0.59999,6688.7
"123",2,46,556,29.84,0.60004,4924.36
"124",2,47,495.7,29.4,0.60009,4421.8
"125",2,48,478.15,29.44,0.60011,4303.29
"126",2,49,509,29.51,0.60015,4562.05
"127",2,50,556.2,29.8,0.60019,4979.89
"128",2,51,577.2,30.2,0.60021,5163.65
"129",2,52,505.7,29.91,0.60024,4482.22
"130",2,53,773.8,29.31,0.6003,6866.32
"131",2,54,876,31.25,0.60034,7537.42
"132",2,55,715.7,31.66,0.6004,6037.49
"133",2,56,561,30.77,0.60048,4947.41
"134",2,57,497.2,31.36,0.6005,4775.59
"135",2,58,529.2,30.26,0.60056,4420.78
"136",2,59,415.5,29.8,0.60089,3650.2
"137",2,60,346.3,29.11,0.60101,3074.4
"138",2,61,337.8,28.92,0.60105,2989.95
"139",2,62,317,28.79,0.60128,2764.87
"140",2,63,264.4,28.28,0.6014,2299.65
"141",2,64,191.7,27.81,0.60151,1707.38
"142",2,65,173.4,27.84,0.60159,1526.66
"143",2,66,157.9,27.6,0.60162,1406.45
"144",2,67,148.2,27.41,0.60167,1305.16
"145",2,68,146,27.21,0.60174,1265.28
"146",2,69,138.7,27.17,0.6018,1192.39
"147",2,70,140,27.45,0.60183,1122.07
"148",2,71,99.1,27.48,0.60188,830.96
"149",2,72,64.4,26.74,0.60191,544.67
"150",2,73,42.1,26.36,0.60194,341.68
"151",2,74,24.8,25.9,0.60194,194.28
"152",2,75,13.4,25.56,0.60191,104.94
"153",2,76,4.3,25.22,0.6019,33.83
"154",2,77,0.1,24.75,0.60187,3.15
"155",3,1,0.4,21.67,0.60221,0
"156",3,2,6.9,21.89,0.60224,44.15
"157",3,3,20.7,22.09,0.60227,166.18
"158",3,4,33.9,22.59,0.60231,273.69
"159",3,5,47.1,23.5,0.60232,427.76
"160",3,6,62.9,26.28,0.60232,615.63
"161",3,7,85.1,27.54,0.60232,855.22
"162",3,8,119.8,28.6,0.60234,1190.41
"163",3,9,134.7,29.49,0.60236,1295.74
"164",3,10,146.7,27.68,0.60238,1409.17
"165",3,11,255.8,29.31,0.60241,2501.74
"166",3,12,310.2,30.58,0.60244,3002.5
"167",3,13,361.3,31.27,0.60247,3461.9
"168",3,14,358.9,30.5,0.6025,3294.61
"169",3,15,297,28.3,0.60258,2799.55
"170",3,16,364.6,28.44,0.60264,3468.17
"171",3,17,543.5,31.25,0.60268,5121.11
"172",3,18,611.6,31.77,0.60274,5649.97
"173",3,19,560.1,33.04,0.60277,5219.92
"174",3,20,433.2,29.97,0.60281,3664.18
"175",3,21,690.5,31.43,0.60286,6016.89
"176",3,22,647.1,31.22,0.6029,5732.35
"177",3,23,668.6,32.02,0.60294,5864.58
"178",3,24,781.9,31.81,0.60298,6879.26
"179",3,25,705.5,31.57,0.60305,6116.5
"180",3,26,838.2,31.43,0.60309,7324.3
"181",3,27,800.2,31.89,0.60316,6933.65
"182",3,28,893.4,31.46,0.60322,7567.14
"183",3,29,918.7,31.48,0.60326,7502.93
"184",3,30,943.5,32.37,0.60331,7944.57
"185",3,31,999.85,32.21,0.60335,8310.79
"186",3,32,871.2,31.36,0.60344,7030.71
"187",3,33,843,30.33,0.60348,7308.97
"188",3,34,1063.6,30.88,0.60353,8410.08
"189",3,35,1091.2,31.24,0.60359,8368.84
"190",3,36,768.2,32,0.60364,5928.59
"191",3,37,1090.5,31.44,0.60369,8400.22
"192",3,38,1128.5,32.04,0.60376,8354.1
"193",3,39,1163.6,32.3,0.60383,8160.78
"194",3,40,1137.9,31.86,0.60389,8408.27
"195",3,41,1103,32.29,0.60395,7768.2
"196",3,42,874.3,31.4,0.60401,6348.73
"197",3,43,1157.8,31.78,0.60407,7843.79
"198",3,44,1056.8,32.87,0.60412,7362.67
"199",3,45,175.6,30.78,0.60417,1478.41
"200",3,46,254.1,27.06,0.60425,2307.75
"201",3,47,349.8,26.96,0.60428,3183.94
"202",3,48,438.5,27.66,0.60431,3950.32
"203",3,49,596.3,28.28,0.60433,5232.35
"204",3,50,1049.55,29.24,0.60438,7520.34
"205",3,51,1053.55,31.34,0.60442,7965.42
"206",3,52,1059.6,31.84,0.60447,8166.35
"207",3,53,1087.6,32.48,0.60457,8406.38
"208",3,54,1030.6,32.42,0.60466,8260.6
"209",3,55,988.2,32.39,0.60474,8074.87
"210",3,56,857.1,32.35,0.60483,7105.5
"211",3,57,795.7,31.67,0.60489,6708.32
"212",3,58,768.6,32.41,0.60492,6542.96
"213",3,59,728.4,32.66,0.60498,6234.77
"214",3,60,685.6,32.91,0.60507,5952.38
"215",3,61,646.1,32.84,0.60513,5604.08
"216",3,62,632.9,33.89,0.60516,5421.95
"217",3,63,583.8,33.29,0.6052,4943.91
"218",3,64,418.8,33.23,0.60522,3564.23
"219",3,65,221.5,31.41,0.60523,1936.14
"220",3,66,225.6,30.05,0.60526,2012.35
"221",3,67,331.6,31.54,0.60526,2793.28
"222",3,68,303.6,31.31,0.60527,2518.38
"223",3,69,291.8,31.88,0.60527,2319.41
"224",3,70,191.9,31.53,0.60528,1548.56
"225",3,71,99.5,29.52,0.60527,860.38
"226",3,72,68,28.76,0.60527,571.18
"227",3,73,55.2,28.64,0.60526,455.01
"228",3,74,52.6,28.41,0.60528,406.58
"229",3,75,38.7,28.54,0.60526,308.04
"230",3,76,27.8,27.75,0.60524,227.03
"231",3,77,16.6,27.27,0.60521,134.22
"232",3,78,5,26.23,0.60526,42.57
"233",3,79,0.2,25.59,0.60528,9.44
"234",4,1,6.25,22.13,0.6059,42.15
"235",4,2,12.4,22.24,0.60588,92.73
"236",4,3,23.1,22.36,0.60585,185.87
"237",4,4,37.9,22.44,0.6058,324.63
"238",4,5,58.6,22.7,0.60576,517.53
"239",4,6,77.5,23.42,0.60573,691.96
"240",4,7,100.5,23.96,0.6057,901.5
"241",4,8,119,24.33,0.60568,1080.87
"242",4,9,145.7,25.44,0.60566,1324.89
"243",4,10,185.4,26.2,0.60566,1690.2
"244",4,11,251.8,27.1,0.60565,2342.48
"245",4,12,382.6,28.47,0.60567,3634.53
"246",4,13,355.1,30.39,0.60569,3324.49
"247",4,14,272.7,28.95,0.60572,2481.45
"248",4,15,286.7,27.74,0.60573,2641.08
"249",4,16,255.9,27.83,0.60573,2318.04
"250",4,17,297.1,27.49,0.60576,2721.17
"251",4,18,433.9,29.31,0.60576,3963.42
"252",4,19,349.1,29.44,0.6058,3165.01
"253",4,20,389.6,28.91,0.60581,3539.07
"254",4,21,809.8,29.91,0.60585,6920.02
"255",4,22,768.8,32.35,0.60593,6142.18
"256",4,23,412.2,29.92,0.60599,3537.48
"257",4,24,331.2,28.37,0.60603,2965.71
"258",4,25,299.5,24.2,0.60606,2766.71
"259",4,26,362.8,24.99,0.60605,3415.36
"260",4,27,700,27.6,0.60607,6152.8
"261",4,28,1046.5,30.17,0.60611,8426.74
"262",4,29,953.8,31.43,0.60613,7124.97
"263",4,30,362.3,29.06,0.60619,3089.6
"264",4,31,302,27.34,0.6063,2723.66
"265",4,32,203,25.59,0.6064,1845.45
"266",4,33,355.2,25.02,0.60652,3353.65
"267",4,34,342.9,25.58,0.60659,3193.09
"268",4,35,401.5,25.95,0.60665,3710.04
"269",4,36,402.8,26,0.60671,3731.01
"270",4,37,305.2,25.71,0.6068,2825.84
"271",4,38,294.8,25.66,0.60683,2723.46
"272",4,39,302.6,26.21,0.60684,2793.32
"273",4,40,351.5,26.12,0.60687,3222.61
"274",4,41,460.6,27.3,0.60687,4211.96
"275",4,42,988.3,28.44,0.60688,7909.26
"276",4,43,1245.4,29.74,0.6069,8415.69
"277",4,44,1239.5,30.8,0.60693,8420.88
"278",4,45,1167.9,31.27,0.60698,8314.81
"279",4,46,806.8,30.79,0.60705,6383.35
"280",4,47,741,29.52,0.60708,6168.41
"281",4,48,962,31.12,0.60712,7457.38
"282",4,49,512.1,30.04,0.60716,4413.25
"283",4,50,487.7,29.73,0.6072,4324.77
"284",4,51,411.4,29.69,0.60724,3608.93
"285",4,52,493.8,30.02,0.60726,4224.54
"286",4,53,206.6,29.74,0.60728,1802.92
"287",4,54,178.5,28.26,0.6073,1573.74
"288",4,55,263.8,28.26,0.60732,2416.09
"289",4,56,250.2,28.52,0.60732,2287.66
"290",4,57,235.2,28.36,0.60734,2157.11
"291",4,58,227.5,28.36,0.60734,2091.51
"292",4,59,176.7,27.73,0.60736,1635.42
"293",4,60,196.3,26.74,0.60739,1828.43
"294",4,61,165.2,26.31,0.60743,1517.51
"295",4,62,121.3,26.12,0.60746,1104.55
"296",4,63,101.8,25.19,0.60752,916.78
"297",4,64,89.9,24.71,0.60756,796.97
"298",4,65,75.8,24.62,0.60756,662.12
"299",4,66,65.7,24.59,0.60759,572.31
"300",4,67,59.8,24.19,0.6076,514.64
"301",4,68,57.1,23.83,0.60761,480.78
"302",4,69,60.3,23.79,0.60759,508.98
"303",4,70,66.8,23.75,0.60757,572.07
"304",4,71,73.2,24.12,0.60757,620.42
"305",4,72,86.4,24.52,0.60754,731.56
"306",4,73,121.8,25.92,0.60751,906.49
"307",4,74,87.1,25.48,0.60749,738.75
"308",4,75,69.6,25.02,0.60745,569.61
"309",4,76,43.1,24.84,0.6074,335.55
"310",4,77,21,24.55,0.60736,165.44
"311",4,78,11.9,24.18,0.60732,88.09
"312",4,79,3.8,23.72,0.60728,26.31
"313",5,1,7.29,21.32,0.60748,55.33
"314",5,2,14,21.04,0.60746,104.85
"315",5,3,22,21.38,0.60743,166.95
"316",5,4,28.8,24.46,0.60739,252.19
"317",5,5,39.8,27.23,0.60736,396.59
"318",5,6,58.4,28.71,0.60734,615.73
"319",5,7,92.5,29.4,0.60734,956.55
"320",5,8,115,29.54,0.60734,1087.03
"321",5,9,88.6,25.75,0.60737,785.5
"322",5,10,138,25.19,0.60735,1298.5
"323",5,11,187.2,27.53,0.60737,1896.68
"324",5,12,291.3,29.77,0.6074,2866.92
"325",5,13,329.6,29.78,0.60745,3126.7
"326",5,14,379,30.15,0.60747,3623.01
"327",5,15,410.2,30.34,0.6075,3937.57
"328",5,16,476.3,30.81,0.60753,4505.44
"329",5,17,475.9,30.54,0.60757,4403.14
"330",5,18,576.2,31.29,0.6076,5294.34
"331",5,19,615.3,30.63,0.60763,5563.43
"332",5,20,681.7,30.51,0.60769,6168.67
"333",5,21,591.8,30.89,0.60776,5297.68
"334",5,22,722,30.04,0.60781,6314.97
"335",5,23,439.6,30.2,0.60785,3648.9
"336",5,24,305.2,28.28,0.60788,2707.34
"337",5,25,450.1,27.6,0.60789,4255.89
"338",5,26,607.8,29.86,0.6079,5147.79
"339",5,27,608.4,29.71,0.6079,4955.67
"340",5,28,958.5,30.59,0.60792,7915.22
"341",5,29,711.4,30.74,0.60797,5714.4
"342",5,30,625.3,30.47,0.60799,5121.1
"343",5,31,932.7,30.75,0.60801,7522.26
"344",5,32,597.5,30.54,0.60805,4760.06
"345",5,33,735.3,30.06,0.6081,5529.61
"346",5,34,861.9,30.11,0.60814,6829.63
"347",5,35,786.6,31.19,0.60821,5700.89
"348",5,36,857.4,29.56,0.60822,6222.27
"349",5,37,1094.6,31.82,0.60823,7559.56
"350",5,38,1158.6,31.43,0.60825,8440.77
"351",5,39,760.3,31.71,0.60827,5370.4
"352",5,40,767.8,30.24,0.6083,5974.56
"353",5,41,1067.6,31.56,0.60834,7324.73
"354",5,42,750.5,32.31,0.60836,5324.53
"355",5,43,932.2,30.54,0.60837,6609.58
"356",5,44,665,31.91,0.60841,4540.98
"357",5,45,538.5,30.73,0.60841,4629.67
"358",5,46,1033.2,32.66,0.60843,7711.39
"359",5,47,1143.5,32.68,0.60846,7988.87
"360",5,48,1075.9,32.96,0.6085,8219.71
"361",5,49,923.1,32.6,0.60853,7113.22
"362",5,50,817.6,33.13,0.60855,5974.44
"363",5,51,763.1,31.92,0.60858,5419.98
"364",5,52,927.4,32.84,0.60862,7408.77
"365",5,53,717.7,32.91,0.60864,5847.18
"366",5,54,468,31.71,0.60869,3743.51
"367",5,55,779.5,32.02,0.60874,6696.22
"368",5,56,863.6,33.99,0.60878,7260.38
"369",5,57,770.7,33.12,0.60886,6516.89
"370",5,58,678.1,33.04,0.6089,5899.27
"371",5,59,708.4,33.77,0.60894,5996.82
"372",5,60,638.2,34.64,0.60897,5449.41
"373",5,61,698.1,34.05,0.60901,5879.01
"374",5,62,455.7,34.56,0.60902,3849.11
"375",5,63,506.6,32.06,0.6091,4395.94
"376",5,64,355.2,32.91,0.60916,2963.06
"377",5,65,469.9,32.79,0.60921,3895.82
"378",5,66,403.9,33.01,0.60928,3393.83
"379",5,67,351.8,33.34,0.60932,2947.89
"380",5,68,303.5,33.68,0.60934,2486.52
"381",5,69,281.4,33.13,0.60937,1869.31
"382",5,70,251.2,33.01,0.60941,1465.16
"383",5,71,206.6,32.77,0.60945,1249.03
"384",5,72,118.9,31.51,0.6095,849.62
"385",5,73,76.3,29.61,0.60954,640.6
"386",5,74,84.4,30.05,0.60957,602.48
"387",5,75,56.4,29.56,0.60961,417.31
"388",5,76,38.8,29.02,0.60963,296.17
"389",5,77,20.5,28.65,0.60965,158.38
"390",5,78,10.8,28.3,0.60969,83.4
"391",5,79,2.7,27.97,0.60971,25.18
"392",6,1,7.86,20.56,0.60943,52.29
"393",6,2,13.7,20.71,0.60947,103.16
"394",6,3,22.5,21.15,0.6095,168.48
"395",6,4,32.9,23.68,0.60953,257.93
"396",6,5,53.6,26.25,0.60961,406.93
"397",6,6,79.7,28.45,0.60967,625.43
"398",6,7,104.7,28.1,0.60975,884.19
"399",6,8,125.2,28.94,0.60982,1225.86
"400",6,9,157.1,31.66,0.60987,1564.24
"401",6,10,198.4,30.71,0.60994,1950.85
"402",6,11,243,29.08,0.61,2378.95
"403",6,12,285.6,28.98,0.61006,2784.39
"404",6,13,329.6,30,0.6101,3183.73
"405",6,14,375.3,29.63,0.61012,3577.28
"406",6,15,420.5,31.5,0.61013,3980.96
"407",6,16,425.4,30.48,0.61014,3977.36
"408",6,17,461.7,30.37,0.61017,4292.67
"409",6,18,375.4,28.87,0.61019,3343.84
"410",6,19,276.8,31.21,0.6102,2550.76
"411",6,20,411.1,29.96,0.6102,3845.76
"412",6,21,535.4,30.66,0.61021,4685.97
"413",6,22,208.8,30.79,0.61022,1871.69
"414",6,23,844.1,30.24,0.61022,7358.96
"415",6,24,906.4,33.49,0.61025,7775.84
"416",6,25,937.6,32.9,0.61029,7928.5
"417",6,26,968.9,33.99,0.61032,8088.85
"418",6,27,559.4,33.62,0.61033,4456.67
"419",6,28,893.2,32.44,0.61036,7170
"420",6,29,980.4,32.67,0.61036,7806.99
"421",6,30,1084.4,34.46,0.61035,8433.46
"422",6,31,1098.3,34.29,0.61036,8227.26
"423",6,32,628.9,34.64,0.61042,4365.12
"424",6,33,407.9,30,0.61046,2956.75
"425",6,34,303.9,30.04,0.61051,2752.48
"426",6,35,1109.3,31.68,0.61052,8152.3
"427",6,36,1244.1,33.34,0.61051,8404.52
"428",6,37,455.6,34.61,0.61053,3527.94
"429",6,38,408,30.76,0.61057,3377.51
"430",6,39,656.4,31.27,0.6106,4946.51
"431",6,40,1258.9,32.86,0.61062,8354.82
"432",6,41,516.6,33.23,0.61062,3986.68
"433",6,42,385.7,32.22,0.61063,3100.63
"434",6,43,428.8,32.08,0.61065,3339.21
"435",6,44,705.4,32.07,0.6107,4952.83
"436",6,45,660.7,31.84,0.61072,4997.9
"437",6,46,1005.1,34.07,0.61074,7117.3
"438",6,47,340.3,34.39,0.61075,2634.69
"439",6,48,1104.2,32.81,0.61076,8166.09
"440",6,49,619.4,33.71,0.61077,5085.08
"441",6,50,872.7,34.42,0.61078,6866.81
"442",6,51,956,34.78,0.6108,7336.18
"443",6,52,332.9,32.55,0.61084,2754.36
"444",6,53,660.4,32.93,0.61087,5195.37
"445",6,54,292.3,33.34,0.6109,2505.49
"446",6,55,200.1,30.55,0.61099,1729.38
"447",6,56,305.8,29.01,0.6111,2785.9
"448",6,57,842.2,31.24,0.61113,7423.07
"449",6,58,801.7,33.13,0.61122,6855.96
"450",6,59,733.6,31.12,0.61132,6344.41
"451",6,60,560.4,31.42,0.61139,4841.85
"452",6,61,193.5,30.05,0.61142,1636.83
"453",6,62,130.2,28.25,0.61145,1149.23
"454",6,63,199.3,27.68,0.61147,1744.54
"455",6,64,175.2,28.41,0.61149,1425.16
"456",6,65,288.7,28.56,0.61151,2538.24
"457",6,66,256,28.41,0.61152,2196.52
"458",6,67,318.9,30.05,0.61155,2716.65
"459",6,68,281.5,30,0.61155,2328.38
"460",6,69,342.7,32.58,0.61153,2491.45
"461",6,70,263.5,35.66,0.6115,1618.6
"462",6,71,152.1,31.24,0.6115,946.95
"463",6,72,134.4,30.76,0.6115,721.53
"464",6,73,83.8,30.42,0.61151,487.61
"465",6,74,59.2,28.86,0.61149,366.64
"466",6,75,30.2,28.04,0.61149,230.74
"467",6,76,16.3,26.94,0.61147,127.33
"468",6,77,3.9,26.24,0.61147,37.43
"469",7,1,1.9,22.33,0.61335,0
"470",7,2,7.2,22.36,0.61341,54.97
"471",7,3,14.1,22.35,0.61347,114.76
"472",7,4,34.1,22.56,0.61352,294.97
"473",7,5,49.8,22.88,0.61355,443.8
"474",7,6,63.5,23.1,0.61362,585.48
"475",7,7,72.8,24.42,0.61369,675.35
"476",7,8,147.3,25.02,0.61376,1430.71
"477",7,9,129.1,26.4,0.61385,1203.64
"478",7,10,187.6,25.56,0.61389,1756.77
"479",7,11,153.9,25.17,0.61393,1417.11
"480",7,12,156.2,25.03,0.61406,1432.18
"481",7,13,174.7,25.39,0.61487,1601.91
"482",7,14,207.6,25.94,0.61522,1932.21
"483",7,15,204.7,26.38,0.61534,1905.06
"484",7,16,328.9,26.58,0.61549,3239.72
"485",7,17,538.7,30.09,0.61557,5166.68
"486",7,18,486.8,30.92,0.61566,4550.72
"487",7,19,334.9,28.09,0.61575,3152.79
"488",7,20,297.9,28.21,0.61582,2821.17
"489",7,21,379.9,28.16,0.61589,3650.29
"490",7,22,684.1,30.47,0.61592,6091.34
"491",7,23,785.9,30.41,0.61603,6952.09
"492",7,24,792.65,31.63,0.6161,7049.9
"493",7,25,841.3,31.84,0.61621,7108.11
"494",7,26,581.5,32.69,0.61637,4791.57
"495",7,27,491.5,31.12,0.61647,4085.48
"496",7,28,499.7,30.95,0.61659,4437.77
"497",7,29,243,30.88,0.6166,2181.77
"498",7,30,259.9,29.51,0.61665,2358.04
"499",7,31,207.2,29.66,0.61667,1924.89
"500",7,32,478.7,28.71,0.61669,4010.36
"501",7,33,762.7,31.66,0.61673,5782.25
"502",7,34,1073.6,32,0.61678,7829.47
"503",7,35,499.4,30.27,0.61681,3901.63
"504",7,36,1092.7,31.06,0.61685,8410.93
"505",7,37,1129.2,31.61,0.6169,8424.3
"506",7,38,740.7,32.1,0.61695,4802.22
"507",7,39,1007.9,31.11,0.61699,7026.33
"508",7,40,1119,31.92,0.61703,8427.43
"509",7,41,942.1,31.52,0.61707,7151.84
"510",7,42,805.6,31.21,0.6171,6059.12
"511",7,43,1044.5,32.22,0.61712,7188.05
"512",7,44,1069.2,32.23,0.61714,7715.46
"513",7,45,905,31.9,0.61717,6847.48
"514",7,46,1167.3,33.43,0.61719,8421.02
"515",7,47,675,32.51,0.61721,4768.5
"516",7,48,790.9,32.21,0.61725,5778.3
"517",7,49,931.1,32.96,0.61728,7256.96
"518",7,50,630.7,32.88,0.61729,5073.43
"519",7,51,592.4,31.81,0.61732,4506.08
"520",7,52,390.1,32.09,0.6174,3217.22
"521",7,53,775.8,32.17,0.61745,6473.44
"522",7,54,554.7,32.91,0.61749,4603.34
"523",7,55,916.3,33.92,0.61751,7793.31
"524",7,56,673.8,34.19,0.61753,5751.21
"525",7,57,793.4,33.68,0.61755,6808.57
"526",7,58,726.8,34.46,0.61759,6260.17
"527",7,59,594.05,34.76,0.6176,5162.52
"528",7,60,575.6,35.78,0.61765,4911.28
"529",7,61,394.9,32.99,0.61769,3469.96
"530",7,62,589.9,34.62,0.61772,5148.36
"531",7,63,620.9,35.13,0.61774,5331.7
"532",7,64,568,35.47,0.61776,4783.79
"533",7,65,495.5,34.84,0.61777,4202.76
"534",7,66,514.4,35.21,0.61779,4334.93
"535",7,67,405.9,36.44,0.6178,3286.09
"536",7,68,341.8,33.34,0.61781,2786.73
"537",7,69,311.9,34.75,0.6178,2514.01
"538",7,70,198.3,33.05,0.6178,1620.91
"539",7,71,125.8,31.85,0.6178,1082.09
"540",7,72,111.1,30.99,0.61781,872.93
"541",7,73,125.2,30.88,0.6178,774.81
"542",7,74,82.1,30.7,0.61781,557.8
"543",7,75,60.2,30.29,0.61781,479.87
"544",7,76,47.5,30,0.61781,401.75
"545",7,77,20.8,29.85,0.61779,174.78
"546",7,78,2.8,29.41,0.61776,29.15
"547",8,1,0.1,20.42,0.61814,0
"548",8,2,0.11,20.38,0.61829,0
"549",8,3,12.33,18.13,0.62197,92.33
"550",8,4,23.3,18.57,0.62214,197.22
"551",8,5,32.3,18.39,0.62236,278.96
"552",8,6,60,19.87,0.62251,547.96
"553",8,7,91.8,20.12,0.62265,850.71
"554",8,8,146.2,20.36,0.62284,1349.05
"555",8,9,171.1,20.63,0.62302,1573.35
"556",8,10,153.2,20.42,0.62323,1425.87
"557",8,11,125,19.45,0.62344,1192.86
"558",8,12,277.3,21.43,0.62357,2718.1
"559",8,13,324.1,21.87,0.62374,3145.14
"560",8,14,366.1,21.77,0.62395,3554.25
"561",8,15,410.3,22.36,0.62413,3957.81
"562",8,16,476.3,23.04,0.62427,4588.89
"563",8,17,562.1,24.23,0.62439,5374.4
"564",8,18,516.5,23.91,0.62449,4894.19
"565",8,19,540.5,23.57,0.62461,5077.49
