dia_mes_ano,hora_minuto,irr,temp,rainfall,massaPM1,massaPM2,massaPM4,massaPM10,numPM1,numPM2,numPM4,numPM10,tamanho_medio,vento_dir,vento_vel,IRR,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC
20191113,001500,0,24.99,0,2.83,0.09,0,0,23.34,0.07,0,0,0.44,96,5.14,0,0.09,214.2,0,0,41.86,0
20191113,003000,0.08,24.98,0,2.8,0.09,0,0,23.11,0.06,0,0,0.43,120,2.39,0,0.09,214.2,0,0,42.04,0
20191113,004500,0,25.07,0,2.59,0.09,0,0,21.35,0.06,0,0,0.43,102,3.9,0,0.08,9898811103866184e6,0,0,41.82,0
20191113,010000,0,24.92,0,2.84,0.09,0,0,23.46,0.06,0,0,0.44,90,1.77,0,0,14848216655799276e7,0,0,42.57,0
20191113,011500,0.21,24.63,0,2.78,0.09,0,0,22.95,0.06,0,0,0.45,144,1.24,0,0,14848216655799276e7,0,0,42.97,0
20191113,014500,0,24.95,0,2.79,0.09,0,0,22.99,0.06,0,0,0.44,60,4.61,0,0,14848216655799276e7,0,0,42.39,0
20191113,020000,0.08,24.92,0,2.83,0.09,0,0,23.36,0.06,0,0,0.44,75,7.09,0,0,14848216655799276e7,0,0,42.34,0
20191113,021500,0,24.92,0,2.73,0.09,0,0,22.56,0.06,0,0,0.45,48,7.98,0,0,14848216655799276e7,0,0,41.85,0
20191113,023000,0,24.91,0,2.73,0.09,0,0,22.56,0.06,0,0,0.45,39,8.51,0,0,14848216655799276e7,0,0,41.81,0
20191113,024500,0,24.8,0,2.85,0.09,0,0,23.54,0.06,0,0,0.42,66,7,0,0,14848216655799276e7,0,0,42.05,0
20191113,030000,0,24.83,0,2.84,0.09,0,0,23.45,0.06,0,0,0.42,73.93,7.7,0,0,14848216655799276e7,0,0,41.85,0
20191113,031500,0,24.87,0,2.9,0.1,0,0,23.93,0.07,0,0,0.43,72,5.32,0,0,14848216655799276e7,0,0,42.83,0
20191113,033000,0,24.8,0,2.65,0.09,0,0,21.9,0.06,0,0,0.45,45,5.67,0,0,14848216655799276e7,0,0,43.24,0
20191113,034500,0,24.56,0,2.85,0.09,0,0,23.48,0.06,0,0,0.46,51,5.76,0,0,14848216655799276e7,0,0,43.02,0
20191113,040000,0,24.41,0,2.82,0.09,0,0,23.29,0.06,0,0,0.45,63,5.41,0,0,14848216655799276e7,0,0,43.01,0
20191113,041500,0,24.15,0,2.95,0.1,0,0,24.37,0.07,0,0,0.44,36,6.65,0,0,14848216655799276e7,0,0,50.13,0
20191113,043000,0.21,23.89,0,3.04,0.1,0,0,25.07,0.07,0,0,0.44,33,5.85,0,0,14848216655799276e7,0,0,333.22,0
20191113,044500,0.63,23.84,0,3.03,0.1,0,0,25.01,0.07,0,0,0.43,60,5.59,3.13,0.05,8908929993479565e7,5.07,0.04,507.2,20.29
20191113,050000,1.9,23.89,0,3,0.1,0,0,24.78,0.07,0,0,0.44,60,4.79,11.93,0.32,218.18,65.33,0.19,488.66,92.85
20191113,051500,17.22,24.13,0,3.1,0.1,0,0,25.61,0.07,0,0,0.44,60,7.36,23.07,0.77,219.01,166.27,0.38,515.17,195.76
20191113,053000,21.58,24.09,0,3.34,0.11,0,0,27.55,0.08,0,0,0.44,66,6.74,33.8,1.16,218.55,251.47,0.53,525.33,278.42
20191113,054500,67.58,24.39,0,3.81,0.13,0,0,31.43,0.09,0,0,0.45,39,5.14,77.93,3.01,218.04,654.27,1.25,543.63,679.54
20191113,060000,121.33,24.89,0,4.89,0.16,0,0,40.35,0.11,0,0,0.45,27,9.66,131.13,5.19,218.81,1133.87,2.09,558.38,1167.01
20191113,061500,119.76,25.17,0,4.89,0.16,0,0,40.38,0.11,0,0,0.45,30,10.46,128.8,5.03,218.83,1100.07,2.02,561.55,1134.33
20191113,063000,128.9,25.41,0,5.22,0.17,0,0,43.05,0.12,0,0,0.46,12,9.93,144.87,5.74,217.94,1249.33,2.29,560.45,1283.43
20191113,064500,158.64,25.73,0,6.06,0.2,0,0,50,0.14,0,0,0.46,33,12.59,173.67,6.89,218.35,1503.33,2.72,564.08,1534.3
20191113,070000,198.96,25.91,0,5.49,0.18,0,0,45.26,0.12,0,0,0.45,12,10.73,216.67,8.69,218.83,1900.47,3.44,562.93,1936.48
20191113,071500,284.02,16.53,0,4.37,0.15,0,0,36.04,0.1,0,0,0.44,42,11.26,300.6,12.31,217.69,2676.87,4.87,559.06,2722.62
20191113,073000,344.42,27.64,0,3.88,0.13,0,0,32,0.09,0,0,0.44,54,9.22,357.4,14.61,217.09,3170.67,5.79,555.45,3216.06
20191113,074500,371.04,28.11,0,3.67,0.12,0,0,30.24,0.08,0,0,0.44,39,11.53,388.87,15.73,219.35,3448.93,6.33,553.46,3503.4
20191113,080000,341.29,28.05,0,3.66,0.12,0,0,30.21,0.08,0,0,0.44,21,15.34,357.33,14.65,214.95,3119.4,5.76,555.34,3198.76
20191113,081500,310.89,28.19,0,3.7,0.12,0,0,30.47,0.08,0,0,0.44,49.33,14.36,329.53,13.56,214.15,2904.27,5.29,556.72,2945.05
20191113,083000,360.99,18.5,0,3.81,0.13,0,0,31.4,0.09,0,0,0.43,9,12.15,378.87,15.47,216.37,3347.07,6.14,554.77,3406.29
20191113,084500,435.36,29.35,0,3.7,0.12,0,0,30.53,0.08,0,0,0.43,33,15.52,447,18.1,219.36,3965.93,7.36,547.74,4031.37
20191113,090000,767.38,30.91,0,3.42,0.11,0,0,28.24,0.08,0,0,0.43,3,15.07,797.73,29.95,221.25,6583.53,12.31,543.74,6693.44
20191113,091500,1000.91,32.17,0,3.63,0.12,0,0,29.97,0.08,0,0,0.44,28.33,18.62,1011.2,35.98,222.23,7921.87,15.4,529.85,8159.69
20191113,093000,875.8,32.31,0,3.76,0.13,0,0,31.06,0.09,0,0,0.43,47.67,18.35,858.4,30.97,220.23,6990.33,13.31,522.84,6959
20191113,094500,886.76,32.59,0,3.46,0.12,0,0,28.56,0.08,0,0,0.44,9,22.26,905.07,33.91,221.59,7574.2,14.84,516.82,7669.61
20191113,100000,920.42,33.23,0,3.34,0.11,0,0,27.54,0.07,0,0,0.44,9,20.04,906.73,33.52,220.85,7408.6,14.37,523.94,7529.02
20191113,101500,686.5,32.54,0,3.38,0.11,0,0,27.92,0.08,0,0,0.43,28.33,18.18,686.93,26.17,218.51,5780.6,11.14,520.51,5798.48
20191113,103000,764.91,32.75,0,3.39,0.11,0,0,27.95,0.08,0,0,0.42,56.67,19.15,809.2,30.97,219.77,6818.27,13.28,522.01,6932.29
20191113,104500,626.74,32.67,0,3.27,0.11,0,0,26.98,0.08,0,0,0.44,43.33,15.61,658.13,24.59,219.22,5530.87,10.54,521.94,5501.25
20191113,110000,910.63,33.31,0,3.31,0.11,0,0,27.31,0.08,0,0,0.43,92.67,17.64,957.47,35.35,221.26,7813.93,15.18,524.66,7964.34
20191113,111500,916.5,33.26,0,3.22,0.11,0,0,26.55,0.07,0,0,0.41,9,16.14,874.87,30.46,220.7,6709.4,12.91,528.39,6821.51
20191113,113000,457.66,26.91,0,3.3,0.11,0,0,27.19,0.07,0,0,0.41,62.67,10.73,453.4,17.25,218.15,3796.67,7.2,530.84,3822.05
20191113,114500,266.41,31.5,0,3.56,0.12,0,0,29.41,0.08,0,0,0.43,24,14.1,281.47,11.32,216.38,2449.27,4.55,545.99,2484.25
20191113,121500,566.47,32.57,0,3.1,0.1,0,0,25.6,0.07,0,0,0.43,44.67,15.25,565.67,22.04,219.07,4753.27,9.17,538.12,4934.56
20191113,123000,753.16,33.3,0,3.03,0.1,0,0,25.01,0.07,0,0,0.43,77.67,16.85,779.2,29.13,221.59,6484.27,12.29,532.36,6542.7
20191113,124500,308.55,32.25,0,3.22,0.11,0,0,26.6,0.07,0,0,0.43,60,14.45,319,12.56,216.66,2723.67,5.14,537.31,2761.77
20191113,130000,232.88,31.72,0,3.21,0.11,0,0,26.48,0.07,0,0,0.42,28.33,16.4,254.33,10.2,215.24,2195.33,4.06,550.25,2234.01
20191113,131500,240.96,31.62,0,3.42,0.11,0,0,28.23,0.08,0,0,0.44,111.67,13.65,272.93,10.94,215.26,2353.27,4.41,543.11,2395.12
20191113,133000,814.22,32.6,0,3.16,0.11,0,0,26.08,0.07,0,0,0.43,123.67,16.14,875.53,33.44,220.11,7370.53,13.93,540.69,7531.81
20191113,134500,755.64,33.59,0,2.96,0.1,0,0,24.43,0.07,0,0,0.43,109,20.13,739.13,28.13,218.46,6138.4,12.02,520.37,6254.85
20191113,140000,592.17,32.53,0,3.24,0.11,0,0,26.72,0.07,0,0,0.43,89.33,25.71,586.07,22.96,217.15,4981.93,9.43,538.64,5079.38
20191113,141500,260.54,31.69,0,3.5,0.12,0,0,28.91,0.08,0,0,0.44,42,15.07,270.67,11.04,213.67,2358.27,4.43,541.83,2400.31
20191113,143000,140.51,29.74,0,3.44,0.12,0,0,28.41,0.08,0,0,0.44,43.33,28.28,157.67,6.41,212.43,1364.2,2.56,539.47,1381.04
20191113,144500,87.15,26.68,0,2.66,0.09,0,0,21.94,0.06,0,0,0.47,18,26.07,101.93,4.15,213.08,883.8,1.68,540.15,907.45
20191113,150000,31.96,25.09,0,2.54,0.09,0,0,20.94,0.06,0,0,0.45,104.67,20.93,51.27,1.98,212.47,419.33,0.84,531.33,446.32
20191113,151500,30.01,24,0,3.4,0.11,0,0,28.04,0.08,0,0,0.46,12,13.48,55.73,2.18,213.35,462.73,0.9,540.69,486.62
20191113,153000,21.19,24.69,0,4.47,0.15,0,0,36.84,0.1,0,0,0.45,6,18.97,38.6,1.45,213.26,308.8,0.63,527.91,332.58
20191113,154500,6.68,24.92,0,4.39,0.15,0,0,36.24,0.1,0,0,0.46,28.33,16.4,23.4,0.79,214.95,167.87,0.39,501.84,195.72
20191113,160000,0.65,25.05,0,3.98,0.13,0,0,32.87,0.09,0,0,0.45,43.33,13.65,10.4,0.26,213.87,52.8,0.17,475.49,80.83
20191113,161500,0,25.52,0,4.39,0.15,0,0,36.25,0.1,0,0,0.46,3,16.05,4,0.09,213.47,5.6,0.07,436.87,30.58
20191113,163000,0,24.39,0,4.23,0.14,0,0,34.93,0.09,0,0,0.45,44.67,13.92,0.81,0.08,214.82,0,0.04,417.2,16.69
20191113,164500,0,23.59,0,4.55,0.15,0,0,37.58,0.1,0,0,0.45,148,9.13,0.4,0.09,214.95,0,0.01,461.58,4.62
20191113,170000,0,23.27,0,4.34,0.14,0,0,35.77,0.1,0,0,0.45,176.67,9.13,0.07,0.1,214.3,0,0,498.79,0
20191113,171500,0.08,22.43,0,4.05,0.14,0,0,33.44,0.09,0,0,0.44,160,9.66,0,0.1,214.3,0,0,492.31,0
20191113,173000,0.21,21.95,0,2.93,0.1,0,0,24.19,0.07,0,0,0.46,173.67,9.22,0,0.1,214.3,0,0,435.19,0
20191113,174500,0,21.63,0,2.72,0.09,0,0,22.47,0.06,0,0,0.46,161.67,1.95,0,0.1,214.3,0,0,294.31,0
20191113,180000,0.21,21.42,0,2.64,0.09,0,0,21.77,0.06,0,0,0.45,190,0.71,0,0.1,214.3,0,0,72.34,0
20191113,181500,0.08,21.39,0,2.49,0.08,0,0,20.55,0.06,0,0,0.44,241,0,0,0.1,214.3,0,0,47.04,0
20191113,183000,0,21.51,0,2.8,0.09,0,0,23.09,0.06,0,0,0.45,177,0,0,0.1,214.3,0,0,45.19,0
20191113,184500,0,21.52,0,2.78,0.09,0,0,22.92,0.06,0,0,0.45,171,0,0,0.1,214.3,0,0,44.99,0
20191113,190000,0,21.61,0,2.88,0.1,0,0,23.76,0.06,0,0,0.46,180,0,0,0.1,214.3,0,0,45.37,0
20191113,191500,0.21,21.63,0,3.04,0.1,0,0,25.04,0.07,0,0,0.45,177,0,0,0.1,214.3,0,0,44.17,0
20191113,193000,0.21,21.68,0,3.79,0.13,0,0,31.3,0.09,0,0,0.45,123,0.27,0,0.1,214.3,0,0,43.83,0
20191113,194500,0,21.76,0,4.34,0.14,0,0,35.77,0.1,0,0,0.45,72,1.42,0,0.1,214.3,0,0,43.61,0
20191113,200000,0,21.66,0,4.59,0.15,0,0,37.88,0.1,0,0,0.45,72,3.55,0,0.1,214.3,0,0,42.58,0
20191113,201500,0,21.37,0,4.29,0.14,0,0,35.36,0.1,0,0,0.45,84,2.75,0,0.1,214.3,0,0,42.07,0
20191113,203000,0.08,21.48,0,4.13,0.14,0,0,34.08,0.09,0,0,0.45,60,0.62,0,0.1,214.3,0,0,42.86,0
20191113,204500,0,21.4,0,3.85,0.13,0,0,31.78,0.09,0,0,0.47,48,1.68,0,0.1,214.3,0,0,41.84,0
20191113,210000,0.08,21.64,0,3.84,0.13,0,0,31.71,0.09,0,0,0.46,45,1.51,0,0.1,214.3,0,0,42.01,0
20191113,211500,0.21,21.63,0,4.08,0.14,0,0,33.65,0.09,0,0,0.45,18,3.19,0,0.1,214.3,0,0,42.26,0
20191113,213000,0,21.62,0,3.93,0.13,0,0,32.45,0.09,0,0,0.45,24,2.39,0,0.1,214.3,0,0,41.73,0
20191113,220000,0,21.78,0,3.03,0.1,0,0,24.98,0.07,0,0,0.46,63,0,0,0.1,214.3,0,0,43.59,0
20191113,221500,0,21.69,0,2.97,0.1,0,0,24.51,0.07,0,0,0.46,96,0,0,0.1,214.3,0,0,43.37,0
20191113,223000,0,21.71,0,2.73,0.09,0,0,22.54,0.06,0,0,0.45,115,0,0,0.1,214.3,0,0,44.45,0
20191113,224500,0,21.85,0,2.44,0.08,0,0,20.14,0.05,0,0,0.45,24,0,0,0.1,214.3,0,0,44.49,0
20191113,230000,0,21.93,0,2.36,0.08,0,0,19.48,0.05,0,0,0.46,33,1.6,0,0.1,214.3,0,0,43.03,0
20191113,231500,0,21.97,0,2.98,0.1,0,0,24.64,0.07,0,0,0.45,12,3.9,0,0.1,214.3,0,0,42.58,0
20191113,233000,0,22.03,0,3.81,0.13,0,0,31.43,0.09,0,0,0.45,6,8.25,0,0.1,214.3,0,0,42.37,0
20191113,234500,0.08,21.96,0,4.53,0.15,0,0,37.36,0.1,0,0,0.44,15,4.08,0,0.1,214.3,0,0,42.22,0
