dia_mes_ano,hora_minuto,irr,temp,rainfall,massaPM1,massaPM2,massaPM4,massaPM10,numPM1,numPM2,numPM4,numPM10,tamanho_medio,vento_dir,vento_vel,IRR,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC
20191111,001500,0.08,20.93,0,2.37,0.08,0,0,19.53,0.05,0,0,0.46,57,0,0,0.08,213.3,0,0,45.04,0
20191111,003000,0.29,20.9,0,2.44,0.08,0,0,20.15,0.05,0,0,0.46,57,0,0,0.08,213.3,0,0,45.62,0
20191111,004500,0,20.78,0,2.62,0.09,0,0,21.63,0.06,0,0,0.46,57,0,0,0.08,213.3,0,0,46.07,0
20191111,050000,9.37,20.85,0,2.61,0.09,0,0,21.49,0.06,0,0,0.44,135,0,22.2,0.7,216.41,149.53,0.34,517.75,176.04
20191111,053000,65.88,23.78,0,2.65,0.09,0,0,21.89,0.06,0,0,0.45,135,0,58.07,2.13,215.76,457.47,0.88,548.31,482.51
20191111,054500,153.69,27.91,0,2.23,0.07,0,0,18.37,0.05,0,0,0.44,150,0,99.6,3.64,217.15,788.73,1.42,572.26,812.61
20191111,060000,208.48,32.01,0,2.46,0.08,0,0,20.28,0.06,0,0,0.43,198,0,147.6,5.74,216.64,1242.8,2.2,576.61,1268.54
20191111,061500,265.49,30.32,0,2.32,0.08,0,0,19.1,0.05,0,0,0.43,24,0,206.67,8.38,216.45,1806.07,3.19,576.97,1840.53
20191111,063000,326.94,32.1,0,2.15,0.07,0,0,17.72,0.05,0,0,0.44,150,0,271.53,11.13,217.83,2422.6,4.32,568.37,2455.36
20191111,064500,333.59,27.15,0,2.43,0.08,0,0,20.05,0.06,0,0,0.44,3,1.95,302,12.41,218.25,2696.6,4.93,557.83,2750.1
20191111,070000,444.36,16.62,0,2.43,0.08,0,0,20.08,0.05,0,0,0.45,61.33,1.95,402.67,16.77,217.13,3638.73,6.62,557.45,3690.32
20191111,071500,499.8,27.33,0,2.52,0.08,0,0,20.81,0.06,0,0,0.44,36,4.61,466.8,19.35,216.67,4190.6,7.69,552.54,4249.03
20191111,074500,609.91,28.1,0,2.73,0.09,0,0,22.56,0.06,0,0,0.43,18,6.83,590.87,23.8,218.53,5199.47,9.8,537.67,5269.17
20191111,080000,661.32,18.55,0,2.6,0.09,0,0,21.47,0.06,0,0,0.45,51,5.14,649.07,26,217.59,5657,10.8,532.83,5754.56
20191111,081500,709.46,29.62,0,2.74,0.09,0,0,22.57,0.06,0,0,0.44,39,8.69,702.27,27.97,216.97,6068.27,11.66,527.99,6156.36
20191111,083000,753.69,19.77,0,2.86,0.1,0,0,23.56,0.06,0,0,0.46,55.33,7.45,754.4,29.5,217.65,6421,12.53,520.35,6519.99
20191111,084500,797.91,31.4,0,3.1,0.1,0,0,25.56,0.07,0,0,0.46,54,4.43,806.4,30.96,218.55,6768.47,13.35,515.37,6880.19
20191111,091500,978.87,34.05,0,2.97,0.1,0,0,24.55,0.07,0,0,0.44,160,5.41,999,35.61,219.92,7847.93,15.41,516.16,7954.03
20191111,093000,757.6,33.16,0,3.04,0.1,0,0,25.06,0.07,0,0,0.43,101.67,3.37,757.07,27.91,216.3,6124,12.04,502.48,6049.86
20191111,094500,604.7,33.34,0,3.11,0.1,0,0,25.63,0.07,0,0,0.42,142.33,2.13,624.73,24.35,216.01,5255.73,10.26,520.45,5339.82
20191111,100000,770.65,34.75,0,2.91,0.1,0,0,23.98,0.07,0,0,0.42,211,6.3,795,30.4,218.92,6649.13,13.03,518.22,6752.41
20191111,101500,742.2,33.74,0,2.98,0.1,0,0,24.6,0.07,0,0,0.42,203.33,7.36,770.53,29.75,218.13,6473.87,12.78,515.15,6583.62
20191111,103000,646.84,33.22,0,3,0.1,0,0,24.71,0.07,0,0,0.43,169,9.31,693.93,26.34,217.03,5727.27,10.98,528.16,5799.2
20191111,104500,703.98,34.01,0,3.15,0.11,0,0,25.99,0.07,0,0,0.44,225.67,7.54,710.53,27.41,218.25,5959.47,11.56,525.67,6076.75
20191111,110000,715.07,33.68,0,2.96,0.1,0,0,24.42,0.07,0,0,0.42,126,7.89,752.6,28.37,218.41,6204.07,11.97,526.13,6297.78
20191111,111500,956.58,34.12,0,2.91,0.1,0,0,24.03,0.06,0,0,0.43,208.57,9.03,1020.6,34.94,220.86,7711.27,15.04,523.57,7874.49
20191111,113000,888.45,34.14,0,2.77,0.09,0,0,22.83,0.06,0,0,0.43,154.33,10.37,881.43,31.37,220.51,6914.43,13.78,511.49,7048.33
20191111,114500,1050.75,33.87,0,2.87,0.09,0,0,23.65,0.06,0,0,0.43,196.33,9.58,1084,34.69,220.75,7666.4,14.65,530.13,7766.4
20191111,121500,957.73,34.08,0,2.58,0.09,0,0,21.33,0.06,0,0,0.43,173.67,11.17,1044.4,35.67,221.64,7905.6,14.91,538.43,8027.99
20191111,123000,1011.48,33.68,0,2.52,0.08,0,0,20.76,0.06,0,0,0.44,203,13.21,1045.47,37.05,221.79,8220.87,16.37,511.26,8369.33
20191111,124500,1001.57,33.88,0,2.57,0.09,0,0,21.21,0.06,0,0,0.44,67.33,13.3,1037.4,36.98,221.35,8189.33,16.84,495.47,8343.71
20191111,130000,636.92,34.07,0,2.8,0.09,0,0,23.06,0.06,0,0,0.44,145,10.37,652.2,23.27,216.97,5116,10.26,508.91,5221.42
20191111,131500,192.43,32.35,0,2.94,0.1,0,0,24.27,0.07,0,0,0.43,233,4.7,217.13,9.01,211.53,1903.13,3.6,535.45,1927.62
20191111,133000,149.64,31.7,0,2.78,0.09,0,0,22.99,0.06,0,0,0.42,131.67,4.7,180.4,7.5,210.31,1579,2.99,539.08,1611.85
20191111,134500,229.48,19.85,0,2.76,0.09,0,0,22.8,0.06,0,0,0.45,222,7.09,282.87,11.9,212.31,2512.73,4.61,554.92,2558.18
20191111,140000,664.06,20.13,0,2.74,0.09,0,0,22.63,0.06,0,0,0.47,186,10.02,730.4,29.46,216.59,6369.27,11.97,543.95,6511.08
20191111,141500,352.77,30.13,0,2.73,0.09,0,0,22.5,0.06,0,0,0.43,99,7.54,373.6,14.97,212.9,3201.8,5.99,538.07,3223.04
20191111,143000,268.49,29.96,0,2.8,0.09,0,0,23.09,0.06,0,0,0.44,144,3.9,287.2,11.88,210.9,2505.07,4.7,540.02,2538.09
20191111,144500,233.4,18.88,0,2.83,0.09,0,0,23.31,0.06,0,0,0.42,126,7.54,248.67,10.31,209.61,2160.67,4,548.31,2193.24
20191111,150000,370.12,27.15,0,2.44,0.08,0,0,20.11,0.05,0,0,0.43,126,10.73,404.73,16.83,212.07,3580.8,6.61,551.28,3643.96
20191111,151500,702.68,29.62,0,2.53,0.08,0,0,20.83,0.06,0,0,0.43,117,7.18,687,26.62,214.73,5717.07,11.02,530.94,5850.96
20191111,153000,337.25,29.64,0,2.8,0.09,0,0,23.1,0.06,0,0,0.43,78,10.99,322.67,12.49,212.62,2660.47,5.18,520.11,2694.17
20191111,160000,82.19,28.78,0,2.97,0.1,0,0,24.55,0.07,0,0,0.44,195,2.48,94,3.7,211.75,781,1.52,530.86,806.91
20191111,161500,81.28,28.68,0,3.42,0.11,0,0,28.2,0.08,0,0,0.45,225,6.74,89.13,3.45,212.33,730.93,1.41,534.27,753.32
20191111,163000,69.67,28.32,0,3.72,0.12,0,0,30.68,0.08,0,0,0.45,192,2.75,82.93,3.2,212.87,680.4,1.32,534.6,705.67
20191111,164500,55.19,17.32,0,3.79,0.13,0,0,31.29,0.08,0,0,0.43,120,4.88,70.8,2.67,215.33,573.8,1.12,534.07,598.16
20191111,170000,48.01,27.31,0,3.74,0.12,0,0,30.84,0.09,0,0,0.44,81,8.96,61.73,2.28,214.62,487.73,0.96,533.15,511.82
20191111,171500,39.66,27.15,0,3.62,0.12,0,0,29.88,0.08,0,0,0.45,99,7.36,55.27,2.02,214.83,431.8,0.86,528.94,454.89
20191111,173000,24.27,27.01,0,3.16,0.11,0,0,26.04,0.07,0,0,0.45,120,5.94,38.13,1.3,216.17,279,0.58,520.19,301.71
20191111,174500,4.02,16.43,0,3.29,0.11,0,0,27.12,0.07,0,0,0.45,69,4.52,12.13,0.33,213.87,65.67,0.18,471.1,84.8
20191111,181500,0,25.79,0,3.69,0.12,0,0,30.44,0.08,0,0,0.46,45,2.31,0,0.09,213.3,0,0,52.44,0
20191111,183000,0.21,25.93,0,3.9,0.13,0,0,32.16,0.09,0,0,0.45,126,1.33,0,0.09,213.3,0,0,42.19,0
20191111,184500,0,26.15,0,3.83,0.13,0,0,31.6,0.09,0,0,0.44,90,3.46,0,0.09,213.3,0,0,41.11,0
