dia_mes_ano,hora_minuto,IRR,I_AC,V_AC,P_AC,I_DC,V_DC,n
20191109,000000,0,0.1,215.7,0,0,43.52,15
20191109,001500,0,0.1,215.7,0,0,43.83,15
20191109,003000,0,0.1,215.7,0,0,44.75,15
20191109,004500,0,0.1,215.7,0,0,45.77,14
20191109,050900,5.67,0.09,218.88,8.67,0.09,443.77,6
20191109,051500,11.87,0.3,220.47,61,0.19,492.11,15
20191109,053000,26.07,0.85,218.81,183.13,0.41,513.48,15
20191109,054500,33.53,1.16,218.85,252.2,0.53,524.37,15
20191109,060000,62.53,2.33,219.63,510.87,1.01,534.03,15
20191109,061500,76.73,2.96,218.13,643.87,1.23,545.97,15
20191109,063000,102.4,4.01,219.25,878.53,1.63,556.03,15
20191109,064500,131.93,5.21,219.96,1143.4,2.13,552.18,15
20191109,070000,180.6,7.31,218.73,1596.13,2.87,567.48,15
20191109,071500,232.53,9.34,219.79,2073.13,3.72,563.49,15
20191109,073000,238.4,9.61,219.5,2107.93,3.77,568.29,15
20191109,074500,256.53,10.42,218.65,2274.2,4.1,563.42,15
20191109,080000,268.6,10.84,218.94,2371.53,4.25,567.24,15
20191109,081500,269.6,10.88,219.35,2383.93,4.27,566.78,15
20191109,083000,205.53,8.23,217.35,1788.27,3.3,551.38,15
20191109,084500,190.13,7.56,218.53,1650.2,3.05,550.69,15
20191109,090000,162.07,6.3,219.23,1391.47,2.61,542.61,15
20191109,091500,186.8,7.42,218.29,1617.73,3.01,549.91,15
20191109,093000,256.53,10.19,219.15,2225.8,4.06,559,15
20191109,094500,268.73,10.62,220.15,2336.67,4.28,553.73,15
20191109,100000,266.53,10.6,219.49,2325.73,4.29,550.35,15
20191109,101500,321.53,12.97,219.34,2843.4,5.16,559.38,15
20191109,103000,449.93,18.03,220.41,3972.4,7.28,552.73,15
20191109,104500,408.53,16.16,220.48,3585.27,6.7,541.37,15
20191109,110000,286.53,11.47,219.28,2523.87,4.67,546.07,15
20191109,111500,111.27,4.39,216.61,947.07,1.83,533.97,15
20191109,113000,90.13,3.59,216.77,775.47,1.49,540.47,15
20191109,114500,108.53,4.35,217.81,945.6,1.75,556.29,15
20191109,120000,142.8,5.75,218.96,1255.6,2.3,558.67,15
20191109,121500,233.54,9.56,218.79,2090.08,3.76,564.65,13
20191109,123000,260.73,10.55,219.23,2321.33,4.2,560.95,15
20191109,124500,258.67,10.5,220.46,2313.47,4.21,559.13,15
20191109,130000,240.07,9.69,219.13,2114.2,3.9,553.95,15
20191109,131500,264.4,10.67,218.99,2334.73,4.24,559.66,15
20191109,133000,394.67,15.68,221.05,3463.47,6.26,562.87,15
20191109,134500,626.67,24.17,223.28,5404.73,10.06,544.78,15
20191109,140000,629.47,23.46,221.76,5241,10.01,528.77,15
20191109,141500,340.33,12.95,218.95,2853.07,5.38,538.61,15
20191109,143000,446.8,17.03,219.95,3748.33,7.13,531.57,15
20191109,144500,493.73,18.91,221.3,4171.53,8.03,533.19,15
20191109,150000,586.07,22.35,221.58,4965.67,9.45,533.13,15
20191109,151500,568.33,21.19,220.81,4680.93,9.09,522.31,15
20191109,153000,470.2,17.55,219.58,3852.4,7.5,520.98,15
20191109,154500,404.2,14.88,219.33,3264.27,6.39,518.42,15
20191109,160000,345.4,10.24,218.72,2247.2,4.67,487.33,15
20191109,161500,297.27,7.39,217.28,1595.4,3.26,503.52,15
20191109,163000,208.73,4.87,216.71,1055.07,2.14,508.23,15
20191109,164500,140.6,3.14,216.36,678.4,1.31,538.83,15
20191109,170000,55.6,1.54,217.11,334.07,0.69,518.03,15
20191109,171500,23,0.68,215.87,144,0.35,489.07,15
20191109,173000,13.27,0.37,215.01,77.13,0.22,474.47,15
20191109,174500,1.87,0.1,214.69,4.4,0.04,447.23,15
20191109,180000,0,0.1,214.6,0,0,274.55,15
20191109,181500,0,0.1,214.6,0,0,45.54,15
20191109,183000,0,0.1,214.6,0,0,42.22,15
20191109,184500,0,0.1,214.6,0,0,42.73,15
20191109,190000,0,0.1,214.6,0,0,42.59,15
20191109,191500,0,0.1,214.6,0,0,42.15,15
20191109,193000,0,0.1,214.6,0,0,42.91,15
20191109,194500,0,0.1,214.6,0,0,42.51,15
20191109,200000,0,0.1,214.6,0,0,43.09,15
20191109,201500,0,0.1,214.6,0,0,44.45,15
20191109,203000,0,0.1,214.6,0,0,43.99,15
20191109,204500,0,0.1,214.6,0,0,43.49,15
20191109,210000,0,0.1,214.6,0,0,44.65,15
20191109,211500,0,0.1,214.6,0,0,44.07,15
20191109,213000,0,0.1,214.6,0,0,43.15,15
20191109,214500,0,0.1,214.6,0,0,44.6,15
20191109,220000,0,0.1,214.6,0,0,44.43,15
20191109,221500,0,0.1,214.6,0,0,44.34,15
20191109,223000,0,0.1,214.6,0,0,45.01,15
20191109,224500,0,0.1,214.6,0,0,44.98,15
20191109,230000,0,0.1,214.6,0,0,44.09,15
20191109,231500,0,0.1,214.6,0,0,44.49,15
20191109,233000,0,0.1,214.6,0,0,44.13,15
20191109,234500,0,0.1,214.6,0,0,43.13,15
