dia_mes_ano,hora_minuto,IRR,I_AC,V_AC,P_AC,I_DC,V_DC,n
20191031,050400,8.27,0.2,215.08,37.09,0.14,472.91,11
20191031,051500,21.67,0.72,215.43,151.87,0.35,508.67,15
20191031,053000,44.2,1.57,216.43,336.6,0.68,539.33,15
20191031,054500,80.67,3.1,215.55,665,1.26,551.35,15
20191031,060000,131.33,5.22,215.91,1114.8,2.1,550.81,15
20191031,061500,191.27,7.71,216.57,1668.87,3.08,552.93,15
20191031,063000,257.13,10.53,217.53,2287.33,4.19,555.68,15
20191031,064500,324.53,13.49,215.99,2911.67,5.31,557.23,15
20191031,070000,393.87,16.31,215.94,3521.53,6.48,550.88,15
20191031,071500,461.33,18.88,216.81,4092.73,7.61,545.12,15
20191031,073000,526.93,21.69,213.71,4634.87,8.74,537.66,15
20191031,074500,590,24.14,212.4,5125.73,9.76,533.78,15
20191031,080000,651.33,26.8,209.57,5615.87,10.76,530.19,15
20191031,081500,709,28.35,213.29,6045.13,11.72,522.55,15
20191031,083000,761.53,30.07,213.77,6427.13,12.61,518.47,15
20191031,084500,807.8,32.01,212.83,6810.6,13.37,517.79,15
20191031,090000,855.07,33.43,212.31,7098.13,14.13,511.43,15
20191031,091500,897.07,34.86,211.82,7385.07,14.83,507.1,15
20191031,093000,936.4,35.29,214.75,7493.6,15.35,505.29,15
20191031,094500,966.47,36.36,214.73,7806.8,15.93,499.68,15
20191031,100000,998.07,37.38,214.61,8024.6,16.38,499.56,15
20191031,101500,1010.4,37.19,215.55,8017.13,16.61,492.25,15
20191031,103000,1039.6,37.91,214.44,8139.47,16.73,494.86,15
20191031,104500,1100.2,38.16,216.09,8247.73,16.18,519.99,15
20191031,110000,1151.07,37.94,218.09,8277.33,16.26,519.33,15
20191031,111500,849.47,28.03,213.63,5997.87,11.94,512.32,15
20191031,113000,1184,38.02,215.42,8198.6,15.45,540.71,15
20191031,114500,1138.07,37.71,215.26,8120.8,15.9,519.03,15
20191031,120000,1110.93,38.11,215.65,8219.8,16.39,511.67,15
20191031,121500,1035.2,35.57,214.81,7727,15.06,512.07,15
20191031,123000,439.53,16.65,210.11,3585.6,6.65,526,15
20191031,124500,1108.53,38.06,216.58,8245.6,15.93,527.11,15
20191031,130000,936,33.46,215.44,7242,14.8,499.17,15
20191031,131500,889.93,33.22,215.67,7202.87,14.39,509.59,15
20191031,133000,397.53,14.71,210.35,3138.8,6.46,496.56,15
20191031,134500,713.2,26.98,212.72,5778.13,11.29,519.86,15
20191031,140000,637.67,24.52,214.69,5347.73,10.36,515.2,15
20191031,141500,744.4,28.24,214.83,6060.87,12.1,511.11,15
20191031,143000,556.53,21.2,213.53,4536.8,8.87,518.01,15
20191031,144500,392.67,15.45,207.19,3202.07,6.35,513.14,15
20191031,150000,381.6,15.23,207.31,3157.27,6.13,521.35,15
20191031,151500,231.27,9.26,206.68,1911.47,3.74,520.62,15
20191031,153000,133.33,5.52,203.49,1122.33,2.23,513.58,15
20191031,154500,93.8,3.86,204.78,788.4,1.57,516.73,15
20191031,160000,71.8,2.88,206.13,593.2,1.21,513.09,15
20191031,161500,38.67,1.52,206.94,313.8,0.67,505.03,15
20191031,163000,39.73,1.54,206.89,313.6,0.68,502.97,15
20191031,164500,44.4,1.72,208.06,356.93,0.74,510.91,15
20191031,170000,41.4,1.56,208.2,322.87,0.68,512.59,15
20191031,171500,27.13,0.97,207.47,198.4,0.45,497.05,15
20191031,173000,9,0.26,208.75,47.47,0.16,463.53,15
20191031,174500,0,0.09,207.59,0,0,417.07,15
20191031,180100,0,0.09,207.6,0,0,105.59,14
20191031,181500,0,0.09,207.6,0,0,37.61,15
20191031,183000,0,0.09,207.6,0,0,36.34,15
20191031,184500,0,0.09,207.6,0,0,36.17,15
20191031,190000,0,0.09,207.6,0,0,38.67,15
20191031,191500,0,0.09,207.6,0,0,38.03,15
20191031,193000,0,0.09,207.6,0,0,37.71,15
20191031,194500,0,0.09,207.6,0,0,37.51,15
20191031,200000,0,0.09,207.6,0,0,37.83,15
20191031,201500,0,0.09,207.6,0,0,37.05,15
20191031,203000,0,0.09,207.6,0,0,36.83,15
20191031,204500,0,0.09,207.6,0,0,37.67,15
20191031,210000,0,0.09,207.6,0,0,37.57,15
20191031,211500,0,0.09,207.6,0,0,37.21,15
20191031,213000,0,0.09,207.6,0,0,37.95,15
20191031,214500,0,0.09,207.6,0,0,37.39,15
20191031,220000,0,0.09,207.6,0,0,36.94,15
20191031,221500,0,0.09,207.6,0,0,37.9,15
20191031,223000,0,0.09,207.6,0,0,36.89,15
20191031,224500,0,0.09,207.6,0,0,36.94,15
20191031,230000,0,0.09,212.2,0,0,38.33,15
20191031,231500,0,0.09,212.2,0,0,36.75,15
20191031,233000,0,0.09,212.2,0,0,37.39,15
20191031,234500,0,0.09,212.2,0,0,37.37,15
