dia_mes_ano,hora_minuto,irr,massaPM1,massaPM2,massaPM4,massaPM10,numPM1,numPM2,numPM4,numPM10,tamanho_medio,temp,vento_dir,vento_vel,rainfall
20200420,000300,0,6.05,0.2,0,0,49.95,0.14,0,0,0.45,21.12,135,23.94,0
20200420,000400,0,6.55,0.22,0,0,54.04,0.15,0,0,0.46,21,135,6.65,0
20200420,000500,0,6.35,0.21,0,0,52.38,0.14,0,0,0.46,21,135,17.29,0
20200420,000600,0,6.23,0.21,0,0,51.44,0.14,0,0,0.45,20.81,45,11.97,0
20200420,000700,0,5.9,0.2,0,0,48.72,0.13,0,0,0.45,20.62,90,9.31,0
20200420,000800,0,6.33,0.21,0,0,52.25,0.14,0,0,0.44,20.62,90,33.25,0
20200420,000900,0,6.36,0.21,0,0,52.44,0.14,0,0,0.45,20.75,90,9.31,0
20200420,001000,0,6.3,0.21,0,0,51.98,0.14,0,0,0.45,20.88,90,17.29,0
20200420,001100,0,6.12,0.2,0,0,50.52,0.14,0,0,0.45,20.88,135,9.31,0
20200420,001200,0,5.54,0.18,0,0,45.68,0.13,0,0,0.45,20.88,135,19.95,0
20200420,001300,0,6.01,0.2,0,0,49.59,0.14,0,0,0.44,20.88,90,17.29,0
20200420,001400,0,6.25,0.21,0,0,51.53,0.14,0,0,0.43,20.69,135,11.97,0
20200420,001500,0,7.18,0.24,0,0,59.23,0.16,0,0,0.43,20.88,135,13.3,0
20200420,001600,0,6.3,0.21,0,0,51.98,0.14,0,0,0.43,20.81,90,18.62,0
20200420,001700,0,6.27,0.21,0,0,51.76,0.14,0,0,0.44,20.75,90,14.63,0
20200420,001800,0,6.73,0.22,0,0,55.54,0.15,0,0,0.46,20.75,135,13.3,0
20200420,001900,0,7.77,0.26,0,0,64.1,0.18,0,0,0.47,20.69,90,14.63,0
20200420,002000,0,6.83,0.23,0,0,56.35,0.15,0,0,0.46,20.69,135,11.97,0
20200420,002100,0,6.13,0.2,0,0,50.6,0.14,0,0,0.45,20.75,90,22.61,0
20200420,002200,0,6.39,0.21,0,0,52.68,0.14,0,0,0.45,20.75,90,23.94,0
20200420,002300,0,6.54,0.22,0,0,53.98,0.15,0,0,0.45,20.56,90,29.26,0
20200420,002400,0,7.56,0.25,0,0,62.34,0.17,0,0,0.45,20.69,135,13.3,0
20200420,002500,0,6.87,0.23,0,0,56.71,0.16,0,0,0.43,20.81,135,19.95,0
20200420,002600,0,7.05,0.23,0,0,58.14,0.16,0,0,0.46,20.62,45,38.57,0
20200420,002700,0,6.33,0.21,0,0,52.21,0.14,0,0,0.47,20.75,90,18.62,0
20200420,002800,0,6.27,0.21,0,0,51.77,0.14,0,0,0.49,20.75,90,11.97,0
20200420,002900,0,6.47,0.22,0,0,53.42,0.15,0,0,0.48,20.62,225,5.32,0
20200420,003000,0,6.49,0.22,0,0,53.56,0.15,0,0,0.47,20.75,90,13.3,0
20200420,003100,0,5.67,0.19,0,0,46.74,0.13,0,0,0.46,20.5,90,9.31,0
20200420,003200,0,5.96,0.2,0,0,49.21,0.14,0,0,0.45,20.5,135,6.65,0
20200420,003300,0,6.14,0.2,0,0,50.7,0.14,0,0,0.46,20.44,180,11.97,0
20200420,003400,0,6.11,0.2,0,0,50.42,0.14,0,0,0.47,20.38,90,14.63,0
20200420,003600,0,5.72,0.19,0,0,47.16,0.13,0,0,0.48,20.56,180,17.29,0
20200420,003700,0,5.83,0.19,0,0,48.13,0.13,0,0,0.46,20.5,45,9.31,0
20200420,003800,0,5.39,0.18,0,0,44.48,0.12,0,0,0.46,20.56,45,11.97,0
20200420,003900,0,7.08,0.24,0,0,58.45,0.16,0,0,0.45,20.44,90,15.96,0
20200420,004000,0,7.35,0.24,0,0,60.63,0.17,0,0,0.44,20.44,135,5.32,0
20200420,004100,0,7.28,0.24,0,0,60.09,0.17,0,0,0.45,20.44,135,10.64,0
20200420,004200,0,9.59,0.32,0,0,79.12,0.22,0,0,0.46,20.56,90,19.95,0
20200420,004300,0,10.61,0.35,0,0,87.5,0.24,0,0,0.44,20.56,135,18.62,0
20200420,004400,0,10.74,0.36,0,0,88.62,0.24,0,0,0.44,20.56,45,19.95,0
20200420,004500,0,11.02,0.37,0,0,90.95,0.25,0,0,0.46,20.75,90,27.93,0
20200420,004600,0,11.07,0.37,0,0,91.35,0.25,0,0,0.46,20.62,135,6.65,0
20200420,004700,0,11.77,0.39,0,0,97.08,0.27,0,0,0.43,20.38,135,15.96,0
20200420,004800,0,13.22,0.44,0,0,109.08,0.3,0,0,0.44,20.56,90,15.96,0
20200420,004900,0,12.57,0.42,0,0,103.69,0.28,0,0,0.46,20.56,135,14.63,0
20200420,005000,0,14.1,0.47,0,0,116.33,0.32,0,0,0.46,20.5,135,9.31,0
20200420,005100,0,13.72,0.46,0,0,113.2,0.31,0,0,0.46,20.56,180,17.29,0
20200420,005200,0,15.9,0.53,0,0,131.14,0.36,0,0,0.49,20.44,90,21.28,0
20200420,005300,0,15.67,0.52,0,0,129.31,0.36,0,0,0.46,20.44,90,3.99,0
20200420,005400,0,14.66,0.49,0,0,120.97,0.33,0,0,0.47,20.5,45,11.97,0
20200420,005500,0,14.51,0.48,0,0,119.71,0.33,0,0,0.48,20.44,135,11.97,0
20200420,005600,0,14.29,0.48,0,0,117.87,0.32,0,0,0.48,20.56,135,7.98,0
20200420,005700,0,14.06,0.47,0,0,115.97,0.32,0,0,0.47,20.56,135,10.64,0
20200420,005800,0,12.54,0.42,0,0,103.49,0.28,0,0,0.48,20.56,135,6.65,0
20200420,005900,0,11.8,0.39,0,0,97.36,0.27,0,0,0.48,20.62,90,13.3,0
20200420,010000,0,12.71,0.42,0,0,104.86,0.29,0,0,0.46,20.44,135,6.65,0
20200420,010100,0,12.37,0.41,0,0,102.03,0.28,0,0,0.47,20.62,135,14.63,0
20200420,010200,0,10.85,0.36,0,0,89.48,0.25,0,0,0.48,20.62,180,13.3,0
20200420,010300,0,10.64,0.35,0,0,87.75,0.24,0,0,0.48,20.62,90,18.62,0
20200420,010400,0,10.47,0.35,0,0,86.35,0.24,0,0,0.48,20.81,90,37.24,0
20200420,010500,0,8.23,0.27,0,0,67.87,0.19,0,0,0.49,20.69,90,10.64,0
20200420,010600,0,8.61,0.29,0,0,71.01,0.2,0,0,0.49,20.75,135,14.63,0
20200420,010700,0,8.65,0.29,0,0,71.38,0.2,0,0,0.47,20.44,90,3.99,0
20200420,010800,0,8.84,0.29,0,0,72.9,0.2,0,0,0.47,20.44,90,9.31,0
20200420,010900,0,8.42,0.28,0,0,69.47,0.19,0,0,0.48,20.56,90,10.64,0
20200420,011000,0,8.3,0.28,0,0,68.47,0.19,0,0,0.48,20.5,135,15.96,0
20200420,011100,0,8.87,0.3,0,0,73.16,0.2,0,0,0.46,20.38,90,13.3,0
20200420,011200,0,9.66,0.32,0,0,79.67,0.22,0,0,0.47,20.25,135,7.98,0
20200420,011300,0,7.7,0.26,0,0,63.56,0.17,0,0,0.46,20.31,135,3.99,0
20200420,011400,0,8.53,0.28,0,0,70.4,0.19,0,0,0.46,20.44,180,10.64,0
20200420,011500,0,8.2,0.27,0,0,67.67,0.19,0,0,0.47,20.31,90,11.97,0
20200420,011600,0,8.59,0.29,0,0,70.85,0.19,0,0,0.48,20.38,90,10.64,0
20200420,011700,0,9.09,0.3,0,0,75,0.21,0,0,0.46,20.31,135,10.64,0
20200420,011800,0,8.4,0.28,0,0,69.3,0.19,0,0,0.47,20.5,135,14.63,0
20200420,011900,0,8.41,0.28,0,0,69.39,0.19,0,0,0.47,20.5,135,5.32,0
20200420,012000,0,8.8,0.29,0,0,72.6,0.2,0,0,0.47,20.44,45,10.64,0
20200420,012100,0,8.9,0.3,0,0,73.43,0.2,0,0,0.46,20.31,135,2.66,0
20200420,012200,0,8.13,0.27,0,0,67.09,0.18,0,0,0.45,20.31,135,3.99,0
20200420,012300,0,8.32,0.28,0,0,68.65,0.19,0,0,0.45,20.44,135,9.31,0
20200420,012400,0,8.1,0.27,0,0,66.79,0.18,0,0,0.45,20.31,90,7.98,0
20200420,012500,0,7.25,0.24,0,0,59.84,0.16,0,0,0.46,20.5,135,9.31,0
20200420,012600,0,8.38,0.28,0,0,69.15,0.19,0,0,0.47,20.19,135,6.65,0
20200420,012700,0,8.17,0.27,0,0,67.38,0.19,0,0,0.46,20.5,90,13.3,0
20200420,012800,0,7.83,0.26,0,0,64.56,0.18,0,0,0.47,20.38,90,0,0
20200420,012900,0,7.41,0.25,0,0,61.11,0.17,0,0,0.46,20.12,180,3.99,0
20200420,013000,0,7.45,0.25,0,0,61.48,0.17,0,0,0.47,20.06,135,3.99,0
20200420,013100,0,6.09,0.2,0,0,50.23,0.14,0,0,0.47,19.94,135,21.28,0
20200420,013200,0,7.13,0.24,0,0,58.85,0.16,0,0,0.47,20.25,135,9.31,0
20200420,013300,0,7.29,0.24,0,0,60.1,0.17,0,0,0.45,20.06,90,17.29,0
20200420,013400,0,8.11,0.27,0,0,66.93,0.18,0,0,0.47,20.38,90,11.97,0
20200420,013500,0,6.52,0.22,0,0,53.82,0.15,0,0,0.47,20.44,90,22.61,0
20200420,013600,0,7.18,0.24,0,0,59.27,0.16,0,0,0.47,20.5,135,9.31,0
20200420,013700,0,6.42,0.21,0,0,52.96,0.15,0,0,0.44,20.19,135,0,0
20200420,013800,0,5.55,0.18,0,0,45.82,0.13,0,0,0.45,20.19,135,10.64,0
20200420,013900,0,6.55,0.22,0,0,54.01,0.15,0,0,0.46,20.19,135,18.62,0
20200420,014000,0,6.42,0.21,0,0,52.99,0.15,0,0,0.44,20.25,135,17.29,0
20200420,014100,0,6.18,0.21,0,0,51,0.14,0,0,0.43,20.12,90,14.63,0
20200420,014200,0,6.69,0.22,0,0,55.21,0.15,0,0,0.45,20.19,90,21.28,0
20200420,014300,0,6.83,0.23,0,0,56.32,0.15,0,0,0.44,20.19,90,15.96,0
20200420,014400,0,6.06,0.2,0,0,50.02,0.14,0,0,0.43,20.25,135,10.64,0
20200420,014500,0,6.11,0.2,0,0,50.38,0.14,0,0,0.44,20.31,45,17.29,0
20200420,014600,0,7.18,0.24,0,0,59.2,0.16,0,0,0.45,20.25,90,14.63,0
20200420,014700,0,5.86,0.2,0,0,48.35,0.13,0,0,0.46,20.25,90,17.29,0
20200420,014800,0,5.83,0.19,0,0,48.08,0.13,0,0,0.45,20.25,135,9.31,0
20200420,014900,0,6.37,0.21,0,0,52.53,0.14,0,0,0.42,20.12,90,13.3,0
20200420,015000,0,6.42,0.21,0,0,52.93,0.15,0,0,0.43,20,135,11.97,0
20200420,015100,0,6.58,0.22,0,0,54.25,0.15,0,0,0.45,20.31,90,21.28,0
20200420,015200,0,6.34,0.21,0,0,52.29,0.14,0,0,0.44,20,135,6.65,0
20200420,015300,0,5.92,0.2,0,0,48.86,0.13,0,0,0.46,20.06,90,19.95,0
20200420,015400,0,6,0.2,0,0,49.53,0.14,0,0,0.45,20,90,14.63,0
20200420,015500,0,6.25,0.21,0,0,51.59,0.14,0,0,0.44,20.25,90,19.95,0
20200420,015600,0,6.44,0.21,0,0,53.16,0.15,0,0,0.45,20.19,180,13.3,0
20200420,015700,0,6.21,0.21,0,0,51.2,0.14,0,0,0.44,20.12,90,6.65,0
20200420,015800,0,6.17,0.21,0,0,50.9,0.14,0,0,0.44,20.19,135,11.97,0
20200420,015900,0,6.46,0.22,0,0,53.33,0.15,0,0,0.45,20,90,7.98,0
20200420,020000,0,6.57,0.22,0,0,54.2,0.15,0,0,0.43,20.12,90,15.96,0
20200420,020100,0,6.87,0.23,0,0,56.69,0.16,0,0,0.43,20.25,135,22.61,0
20200420,020200,0,6.77,0.23,0,0,55.89,0.15,0,0,0.42,20.06,135,13.3,0
20200420,020300,0,6.68,0.22,0,0,55.1,0.15,0,0,0.44,20.19,180,3.99,0
20200420,020400,0,6.38,0.21,0,0,52.67,0.14,0,0,0.45,20.25,90,13.3,0
20200420,020600,0,6.63,0.22,0,0,54.68,0.15,0,0,0.44,20.38,180,22.61,0
20200420,020700,0,7.46,0.25,0,0,61.52,0.17,0,0,0.44,20.25,135,5.32,0
20200420,020800,0,8.05,0.27,0,0,66.38,0.18,0,0,0.47,20.62,135,9.31,0
20200420,020900,0,7.33,0.24,0,0,60.48,0.17,0,0,0.46,20.38,90,7.98,0
20200420,021000,0,7.29,0.24,0,0,60.12,0.17,0,0,0.46,20.12,180,11.97,0
20200420,021100,0,7.67,0.26,0,0,63.32,0.17,0,0,0.44,20.12,135,15.96,0
20200420,021200,0,7.89,0.26,0,0,65.07,0.18,0,0,0.46,20.06,90,14.63,0
20200420,021300,0,8.48,0.28,0,0,69.95,0.19,0,0,0.47,20.12,90,11.97,0
20200420,021400,0,8.27,0.28,0,0,68.21,0.19,0,0,0.45,20.5,135,19.95,0
20200420,021500,0,9.02,0.3,0,0,74.43,0.2,0,0,0.47,20.38,90,13.3,0
20200420,021600,0,10.27,0.34,0,0,84.75,0.23,0,0,0.47,20.5,90,18.62,0
20200420,021700,0,9.52,0.32,0,0,78.5,0.22,0,0,0.47,20.25,90,10.64,0
20200420,021800,0,8.84,0.29,0,0,72.94,0.2,0,0,0.48,20.5,90,13.3,0
20200420,021900,0,8.99,0.3,0,0,74.15,0.2,0,0,0.5,20.38,90,18.62,0
20200420,022000,0,9.64,0.32,0,0,79.54,0.22,0,0,0.48,20.44,45,29.26,0
20200420,022100,0,9.86,0.33,0,0,81.36,0.22,0,0,0.47,20.12,180,3.99,0
20200420,022200,0,9.42,0.31,0,0,77.74,0.21,0,0,0.49,20.06,270,6.65,0
20200420,022300,0,10.83,0.36,0,0,89.32,0.25,0,0,0.47,20.38,90,10.64,0
20200420,022400,0,9.77,0.33,0,0,80.63,0.22,0,0,0.49,20.44,90,25.27,0
20200420,022500,0,9.77,0.32,0,0,80.57,0.22,0,0,0.45,20.44,270,7.98,0
20200420,022600,0,9.99,0.33,0,0,82.4,0.23,0,0,0.47,20.25,180,13.3,0
20200420,022700,0,9.7,0.32,0,0,80.02,0.22,0,0,0.47,20.25,90,11.97,0
20200420,022800,0,10.01,0.33,0,0,82.61,0.23,0,0,0.46,20.25,90,15.96,0
20200420,022900,0,8.96,0.3,0,0,73.88,0.2,0,0,0.46,20.25,90,15.96,0
20200420,023000,0,9.71,0.32,0,0,80.12,0.22,0,0,0.45,20.5,135,5.32,0
20200420,023100,0,8.87,0.3,0,0,73.17,0.2,0,0,0.45,20.44,90,13.3,0
20200420,023200,0,9.12,0.3,0,0,75.2,0.21,0,0,0.45,20.38,180,2.66,0
20200420,023300,0,8.06,0.27,0,0,66.48,0.18,0,0,0.46,20.12,180,7.98,0
20200420,023400,0,8.1,0.27,0,0,66.79,0.18,0,0,0.46,20.31,90,9.31,0
20200420,023500,0,8.91,0.3,0,0,73.5,0.2,0,0,0.47,20.19,180,3.99,0
20200420,023600,0,8.15,0.27,0,0,67.23,0.18,0,0,0.47,20.44,45,31.92,0
20200420,023700,0,8.69,0.29,0,0,71.66,0.2,0,0,0.46,20.44,135,11.97,0
20200420,023800,0,7.7,0.26,0,0,63.53,0.17,0,0,0.47,20.31,135,3.99,0
20200420,023900,0,7.81,0.26,0,0,64.42,0.18,0,0,0.49,20.44,90,14.63,0
20200420,024000,0,8.31,0.28,0,0,68.53,0.19,0,0,0.47,20.44,90,21.28,0
20200420,024100,0,7.43,0.25,0,0,61.31,0.17,0,0,0.46,20.44,135,1.33,0
20200420,024200,0,7.84,0.26,0,0,64.66,0.18,0,0,0.46,20.25,90,13.3,0
20200420,024300,0,7.46,0.25,0,0,61.58,0.17,0,0,0.44,20.19,135,19.95,0
20200420,024400,0,6.74,0.22,0,0,55.63,0.15,0,0,0.45,20.44,90,19.95,0
20200420,024500,0,6.77,0.23,0,0,55.82,0.15,0,0,0.45,20.38,90,18.62,0
20200420,024600,0,7.54,0.25,0,0,62.21,0.17,0,0,0.45,20.38,90,9.31,0
20200420,024700,0,6.84,0.23,0,0,56.44,0.16,0,0,0.45,20.19,90,23.94,0
20200420,024800,0,6.35,0.21,0,0,52.35,0.14,0,0,0.45,20.56,90,22.61,0
20200420,024900,0,6.57,0.22,0,0,54.24,0.15,0,0,0.46,20.44,135,26.6,0
20200420,025000,0,5.68,0.19,0,0,46.89,0.13,0,0,0.46,20.5,180,10.64,0
20200420,025100,0,5.79,0.19,0,0,47.75,0.13,0,0,0.47,20.5,90,11.97,0
20200420,025200,0,5.57,0.19,0,0,45.93,0.13,0,0,0.46,20.38,90,23.94,0
20200420,025300,0,6.48,0.22,0,0,53.47,0.15,0,0,0.47,20.56,135,13.3,0
20200420,025400,0,5.93,0.2,0,0,48.91,0.13,0,0,0.47,20.5,90,7.98,0
20200420,025500,0,6.4,0.21,0,0,52.81,0.15,0,0,0.45,20.44,90,21.28,0
20200420,025600,0,6.39,0.21,0,0,52.74,0.14,0,0,0.43,20.31,90,13.3,0
20200420,025700,0,6.25,0.21,0,0,51.57,0.14,0,0,0.44,20.38,90,27.93,0
20200420,025800,0,6.09,0.2,0,0,50.25,0.14,0,0,0.44,20.56,90,35.91,0
20200420,025900,0,6.17,0.21,0,0,50.92,0.14,0,0,0.47,20.62,45,23.94,0
20200420,030000,0,5.94,0.2,0,0,49,0.13,0,0,0.43,20.31,45,17.29,0
20200420,030100,0,5.82,0.19,0,0,47.99,0.13,0,0,0.44,20.44,90,19.95,0
20200420,030200,0,6.47,0.22,0,0,53.38,0.15,0,0,0.46,20.5,135,19.95,0
20200420,030300,0,6.17,0.21,0,0,50.93,0.14,0,0,0.44,20.38,90,15.96,0
20200420,030400,0,5.35,0.18,0,0,44.18,0.12,0,0,0.44,20.31,90,25.27,0
20200420,030500,0,5.79,0.19,0,0,47.79,0.13,0,0,0.46,20.25,135,9.31,0
20200420,030600,0,5.98,0.2,0,0,49.37,0.14,0,0,0.45,20.56,90,18.62,0
20200420,030700,0,5.39,0.18,0,0,44.43,0.12,0,0,0.45,20.31,135,26.6,0
20200420,030800,0,5.98,0.2,0,0,49.36,0.14,0,0,0.46,20.31,90,15.96,0
20200420,030900,0,6.04,0.2,0,0,49.84,0.14,0,0,0.45,20.38,135,10.64,0
20200420,031000,0,6.02,0.2,0,0,49.65,0.14,0,0,0.46,20.19,135,5.32,0
