dia_mes_ano,hora_minuto,irr,massaPM1,massaPM2,massaPM4,massaPM10,numPM1,numPM2,numPM4,numPM10,tamanho_medio,temp,vento_dir,vento_vel,rainfall
20200410,000100,0,3.37,0.11,0,0,27.84,0.08,0,0,0.46,19.38,180,0,0
20200410,000200,0,3.46,0.12,0,0,28.57,0.08,0,0,0.46,19.25,180,2.66,0
20200410,000300,0,4.2,0.14,0,0,34.64,0.1,0,0,0.45,19.25,180,1.33,0
20200410,000400,0,3.15,0.1,0,0,25.99,0.07,0,0,0.46,19.25,135,1.33,0
20200410,000500,0,3.39,0.11,0,0,27.96,0.08,0,0,0.47,19.31,180,0,0
20200410,000600,0,3.63,0.12,0,0,29.94,0.08,0,0,0.47,19.44,180,3.99,0
20200410,000700,0,3.58,0.12,0,0,29.56,0.08,0,0,0.46,19.19,180,3.99,0
20200410,000800,0,3.43,0.11,0,0,28.3,0.08,0,0,0.45,18.94,180,3.99,0
20200410,000900,0,3.41,0.11,0,0,28.16,0.08,0,0,0.46,18.62,180,6.65,0
20200410,001000,0,3.28,0.11,0,0,27.04,0.07,0,0,0.45,18.44,180,2.66,0
20200410,001100,0,3.31,0.11,0,0,27.33,0.08,0,0,0.45,18.56,180,3.99,0
20200410,001200,0,3.29,0.11,0,0,27.12,0.07,0,0,0.46,18.81,180,3.99,0
20200410,001300,0,3.51,0.12,0,0,28.93,0.08,0,0,0.46,18.75,180,0,0
20200410,001400,0,3.55,0.12,0,0,29.29,0.08,0,0,0.46,18.75,180,0,0
20200410,001500,0,3.08,0.1,0,0,25.39,0.07,0,0,0.46,18.88,180,0,0
20200410,001600,0,3.17,0.11,0,0,26.12,0.07,0,0,0.46,18.81,180,0,0
20200410,001700,0,3.13,0.1,0,0,25.78,0.07,0,0,0.45,19.06,180,3.99,0
20200410,001800,0,3.39,0.11,0,0,27.95,0.08,0,0,0.44,19.06,180,0,0
20200410,001900,0,3.28,0.11,0,0,27.09,0.07,0,0,0.43,19,180,2.66,0
20200410,002000,0,3.2,0.11,0,0,26.4,0.07,0,0,0.44,18.88,180,2.66,0
20200410,002100,0,2.85,0.09,0,0,23.51,0.06,0,0,0.45,18.81,180,3.99,0
20200410,002200,0,3.29,0.11,0,0,27.11,0.07,0,0,0.45,18.81,180,0,0
20200410,002300,0,3.24,0.11,0,0,26.77,0.07,0,0,0.44,18.75,180,3.99,0
