Dia,RL_Res_Min,RL_Res_1Q,RL_Res_Mdn,RL_Res_3Q,RegLin_Max,CoefEst_Intercept,CoefEst_irr_est,CoefEst_temp,CoefEst_numPM1,CoefEst_massaPM1,CoefEst_numPM2,CoefEst_massaPM2,CoefStdError_Intercept,CoefStdError_irr_est,CoefStdError_temp,CoefStdError_numPM1,CoefStdError_massaPM1,CoefStdError_numPM2,CoefStdError_massaPM2,CoefPValue_Intercept,CoefPValue_irr_est,CoefPValue_temp,CoefPValue_numPM1,CoefPValue_massaPM1,CoefPValue_numPM2,CoefPValue_massaPM2,R2,R2_ajust,Graus_Lib,Err_res_pad
20191014,-289.80123828471204,-63.14574546601967,28.84876736469352,49.022304997055585,240.65085605626655,-2.3017020230087075,8.428401105147167,9.423278319730578,-1510.6444535903638,11849.302165206163,-10493.485787736612,26122.344617663057,560.4698287763341,0.488722824468314,32.86569799435018,1531.6581443311281,12674.2315033165,11541.406439698294,15510.871801487501,0.9967774273846568,2.6683628733948e-11,0.7782485951383281,0.3396384105515411,0.36464097166326515,0.37762035882562406,0.11284467767210822,0.9983097486655003,0.9974082812871004,15,153.55031200980773
20191015,-420.83606371439544,-61.12007785772754,-8.089337094966776,76.32008030573175,475.0091312958401,-196.4979047398855,8.209952367744553,13.729549583464879,-247.38354525111913,1995.0581506295525,-5070.1893818651115,4936.165157373796,256.2879895905165,0.16331420701323215,11.519068927306346,1336.2431783003742,10998.38904418538,8826.874270754362,9200.780425128782,0.44787195158382986,4.482309000741725e-37,0.2405039414797492,0.854083676803908,0.8569966376564878,0.5689932525794615,0.5946643630314465,0.9973620250405357,0.9968209019719276,39,171.62505548447558
20191016,-930.6425604190952,-63.520982847259766,-12.541010426277339,43.81387574826422,505.21439756990736,-275.0619585681589,8.10618493067072,14.314336241840477,-950.1458187367061,7855.220771237171,1834.2222706899795,-1734.668823080878,242.5966485645682,0.1574202387333862,10.505411943284857,1173.7718003487666,9703.020786349012,8198.074352177451,8827.892436927488,0.2611644176590099,3.333195828988663e-53,0.1778699706865528,0.4212854390046784,0.42123773581560553,0.8236849879847765,0.8448524059402208,0.9955830296820051,0.9950221445622597,63,201.52393520017725
20191017,-946.5051146386205,-58.697879874437206,-17.307872071789447,50.63116927513937,480.457832383544,-248.17019787982073,8.158093539587743,11.724975388138942,-804.7673301599649,6790.11667238895,449.0540319283839,-4773.071059128533,190.76277895049702,0.12466576850853127,7.878905483554079,901.2222476471693,7430.261718374835,6501.572902507365,6627.594401698934,0.196715403425235,8.833307300889752e-76,0.1403277541651174,0.3743349338512951,0.363323344540041,0.9450935795413702,0.47334371351189874,0.9955518398739092,0.995142813655418,87,181.33980677931424
20191018,-951.8877748295729,-56.92040198836009,-15.589978531498366,48.36805203016117,470.5337758419598,-292.892924976591,8.152345893707622,12.786037373750355,-897.3330932619397,7568.694586726194,990.0026543853239,-5655.484712099347,161.45339623668937,0.1087243743756842,6.799496213101547,741.1856673218834,6121.317346914752,5392.861221316723,5478.547842161847,0.07236325864842288,6.405907954015725e-97,0.06266941057284406,0.22859250399947015,0.21890172089175197,0.8546806129311284,0.30417728834192986,0.9955638641208363,0.9952441426160317,111,166.80689423711854
20191023,-1404.0693151062274,-129.52537968045863,42.13063337884612,140.34386858750875,4763.479958299713,-247.74588487914934,7.844660720739396,-8.57294466832404,333.2545058754925,-2865.03028804806,-2301.952694778979,5258.374298248972,193.36504628394425,0.2081008725609722,1.5431670630941523,2202.6938167043027,18283.328235671972,13339.233841401378,14144.147565482332,0.2023079102969831,1.5554642185888507e-73,1.4213378781326374e-7,0.879969596179424,0.8757139801358136,0.8632478183435772,0.7106467415961062,0.9526789027058854,0.9498746895329009,135,576.2942321031563
20191024,-1401.1816896121404,-149.45530506971667,22.872229526960513,134.28180720067394,4829.721226185651,-252.63951364324765,7.987042888974008,-8.973190258506657,-263.0936623022244,2052.282625521132,-3906.9722771554916,6537.504962948645,169.49848506056492,0.17226568028831277,1.4014139060595963,1909.96425034985,15852.282381258952,11546.214315162675,12242.883903325244,0.13807081517801664,2.7507886056854875e-94,1.6381319748365103e-9,0.8906139070033232,0.8971549991843173,0.7355255747263196,0.5940983275382552,0.959565459631865,0.9575310173491915,159,539.9115730022394
20191025,-1406.4640394183473,-149.8502280469752,39.817298928836294,126.54430548965854,4893.395727852851,-240.72717355879897,8.097988332037524,-9.06784726033711,-456.8277780523133,3672.253929673356,-2842.4310894132263,5175.1893370528705,153.92963217480846,0.1453314343931224,1.3053118937315114,1687.0388517486203,13998.56364532324,9955.799963204658,10523.574495907338,0.11957382955122742,9.99348211017843e-117,6.325729126026371e-11,0.7868602222155803,0.7933615133568149,0.7755801333611649,0.6234705546163113,0.9659460766266416,0.9644573805228882,183,509.9415774407767
20191026,-1389.953486983593,-133.18334196470047,28.488345368669997,110.28551661433256,4936.07746180504,-158.79907111783845,8.110150112119193,-9.002965177167338,-219.67602505958322,1811.8531378356995,-6086.445154731689,4498.543563636695,132.15775669738596,0.13068200386177603,1.229817365922682,1531.1245495816843,12703.284254538656,8395.059188415154,9148.758608173845,0.23089642472807242,9.820761361007232e-136,5.3746407462661255e-12,0.886055691971677,0.8867221486556288,0.46926878765703006,0.6234447919148627,0.9693212883369707,0.9681356376446797,207,485.5313234562229
20191027,-1375.6465875081792,-121.40426635770581,24.836833120523753,104.11382977342406,4981.259701015111,-89.89713419827346,8.13300289002506,-8.956094470480345,417.27945850318827,-3490.677801792104,-6363.816262953624,6094.617790101261,112.16395176908144,0.11780484306886545,1.172642266298021,1388.3009129209051,11515.087225619696,7727.986987277525,8369.471540422199,0.4236776278781422,3.339900438891181e-156,5.837424843943532e-13,0.7640139257832761,0.7620563759222928,0.41108637809685356,0.46723097437083905,0.9726387861979141,0.9716912116939458,231,465.7548000007358
