Dia,RL_Res_Min,RL_Res_1Q,RL_Res_Mdn,RL_Res_3Q,RegLin_Max,CoefEst_Intercept,CoefEst_irr_est,CoefEst_temp,CoefEst_numPM1,CoefEst_massaPM1,CoefEst_numPM2,CoefEst_massaPM2,CoefStdError_Intercept,CoefStdError_irr_est,CoefStdError_temp,CoefStdError_numPM1,CoefStdError_massaPM1,CoefStdError_numPM2,CoefStdError_massaPM2,CoefPValue_Intercept,CoefPValue_irr_est,CoefPValue_temp,CoefPValue_numPM1,CoefPValue_massaPM1,CoefPValue_numPM2,CoefPValue_massaPM2,R2,R2_ajust,Graus_Lib,Err_res_pad
20191004,-110.50050065533868,-29.879635907610442,-0.13134152860277193,25.47902975955811,115.0829639713046,310.81664863360874,8.72722911195319,-18.78549792429358,179.50817198630193,-1439.1705208031817,-4091.7602259450023,1627.4133907070668,252.24410099839653,0.18890311529078094,13.790566139025962,954.4882445609314,7946.156059154828,5655.500836323792,4669.351734466616,0.23683858254059234,1.3687295494717477e-17,0.1932413058978002,0.8533443581528741,0.8587016027165086,0.48050357400322863,0.7322851050061385,0.9995621471089078,0.999328625566992,15,66.62589147916762
20191005,-157.5933141076024,-39.34039119901398,1.3486041906859279,27.895302252225132,182.83453974966196,-458.29611584231924,8.374058568411655,21.98441752875873,-122.85418893111982,994.9313552476491,1428.064499664886,-624.250373184635,137.93483708575462,0.13856167289454818,7.084568544530405,539.8582320187205,4450.163086550366,4034.5154673360908,3761.365470668767,0.001946343585070949,3.725697157435448e-40,0.00355443895163193,0.8211713105381401,0.8242574465259607,0.7252740374814557,0.8690428655751395,0.9989116997849343,0.9986884587151773,39,75.83065889531149
20191006,-337.9680142896454,-41.13872826690694,-6.14992895205772,42.12683366481079,223.11067222970388,-369.62712965861874,8.467084490485327,20.7154078710243,-21.14488261750529,109.14129930248889,-487.02037897447013,1696.537661056145,101.43531998663995,0.12607889068784073,6.05831031741692,487.0765870933785,4003.504767253609,3875.044901590049,3743.8572310366562,5.448816351292126e-4,2.4330632885082536e-60,0.0011058814995091582,0.9655105546624797,0.97833738565266,0.9003844853608083,0.6519959682963092,0.9977421344825321,0.9974554214009489,63,91.39102872928696
20191007,-400.51407530179523,-29.971165478474113,-5.024426463673379,39.690717899328206,184.53147276695003,-156.9101709132974,8.81481965880344,3.912618311160598,41.13497515337753,-386.43726798478343,-1602.4150052639293,2583.4580405926463,73.65232433446658,0.08078728893688977,3.3935338279475205,374.1320920455097,3101.1152767948975,2136.884007160886,2293.1363440729865,0.03595988733314367,7.400956580256728e-95,0.2520836093571555,0.912704049367403,0.9011179255425358,0.45534769670432995,0.2630075908246706,0.9977425276436839,0.9975349439787352,87,88.43680538021046
20191008,-414.9902895663743,-31.659520941576808,-13.429292194736394,51.02401067331246,273.0080878230295,-80.5387650451306,8.814793107082508,4.203229731854743,-144.48557902588016,1168.7995133516497,-608.2180800627976,1089.6583329454595,70.0265146994088,0.08031225958248822,3.380394405494692,372.051093363274,3084.8639054930345,2085.07780538901,2231.769477811462,0.2525670562882275,4.862310158194446e-115,0.21633510718764498,0.6985017975525775,0.7054992187755096,0.7710601315266354,0.6263368925018631,0.9971179800504916,0.9969102669009775,111,96.03691021850926
20191009,-807.8946850742327,-45.41925045596828,-14.321146536593652,27.819331487525012,389.4773231488544,-154.83576972004343,8.548862358126625,2.4964003551880753,-675.5993838857808,5523.700534886559,-3117.9020517683666,4030.7014563840617,95.22173962017989,0.08858510102300023,3.995149773032793,500.9485600795132,4150.72181103942,2855.4754473618855,3030.2889114473537,0.10627011417571779,1.9987456879627108e-126,0.5331191206202563,0.17971061945602632,0.1855044967022947,0.27682058382575897,0.1857156818781183,0.9949820088401548,0.9946846464010528,135,143.41076272590638
20191010,-899.626255387019,-47.62943362384175,-10.594764481545745,52.40341726558398,435.04707814826634,-205.93979468910885,8.456468893331145,3.0854755342394227,-732.0394419621133,5955.170741555116,-5123.811965971861,6473.089764653773,108.93078995773202,0.08154220697806457,4.183588193459001,555.9214013429525,4606.777888485184,3268.5792452732317,3488.1300739305834,0.06050288839917754,6.2349886050375354e-148,0.461893831428006,0.18979916084281628,0.19799098726727274,0.1189634425179712,0.06534057324402874,0.99398453408489,0.9936818691331863,159,170.33110771062323
20191011,-890.4567894368562,-56.04367092948313,-11.661400892445432,46.06206329924596,440.7891910864451,-160.30392539711121,8.453527301337413,2.151731264248264,-733.8855926401709,5984.476810842111,-3618.243235386489,4942.4097622032405,104.75540515427417,0.07623707085102455,3.9736718400305535,540.1184319236021,4473.719028692867,3193.0471282564326,3371.5755656159513,0.12767698357832447,9.748830231176908e-170,0.588823715646877,0.1758984027935475,0.1826555538325848,0.2586281603951018,0.14439029086853147,0.9942641365759501,0.9940133884481228,183,177.05026551736103
20191012,-899.6954224978742,-61.21203859730454,-10.322496715629644,43.696011592817484,439.0526618230209,-144.02752362344484,8.468676965528743,1.1185761777019259,-594.3082128850642,4886.332145052841,-4751.8781594940165,4106.550055867746,98.14894220401597,0.06979569848717206,3.648461421974854,494.5577112235663,4100.523681360685,2929.0876770213035,3077.491209721267,0.1437745681302918,2.7319296927451637e-194,0.7594648040894207,0.2308542032463917,0.23476839516526365,0.10625976207956349,0.1835445813569905,0.9951318545709025,0.9949437136847538,207,173.34419055913008
20191013,-883.4011235854416,-56.523986431687646,-18.514735425860557,48.13889002377288,457.316872680625,-133.3274486631054,8.391515532586821,1.4474793062886164,-691.8087549340628,5719.123021172752,-2806.4501749779774,1910.477448420904,100.31538574473782,0.07171277637254404,3.754274580802993,506.12532057180834,4195.971901076819,2919.699728556508,3058.3785687044974,0.1851318938490202,1.3090032292933173e-207,0.7001810828462303,0.17299406339741055,0.17420862789032046,0.337450680260971,0.5328041481948295,0.994602233565787,0.9944152979317017,231,185.3585459668317
