tipo,P_AC,I_DC,IRR,I_AC,V_AC,dia_mes_ano,V_DC,hora_minuto
inverter,6.0,0.07,4.0,0.08,219.8,20191013.0,462.3,051000
inverter,7.0,0.08,6.0,0.09,219.8,20191013.0,467.6,051100
inverter,13.0,0.09,6.0,0.1,220.0,20191013.0,442.6,051200
inverter,18.0,0.1,6.0,0.12,219.8,20191013.0,454.9,051300
inverter,24.0,0.11,7.0,0.14,220.0,20191013.0,483.2,051400
inverter,33.0,0.13,7.0,0.17,219.9,20191013.0,476.8,051500
inverter,39.0,0.14,7.0,0.2,219.9,20191013.0,473.7,051600
inverter,45.0,0.16,10.0,0.23,219.7,20191013.0,493.6,051700
inverter,54.0,0.18,10.0,0.27,219.7,20191013.0,483.7,051800
inverter,64.0,0.18,12.0,0.3,219.8,20191013.0,501.5,051900
inverter,72.0,0.2,12.0,0.34,219.9,20191013.0,497.6,052000
inverter,79.0,0.21,13.0,0.37,219.9,20191013.0,507.5,052100
inverter,90.0,0.23,13.0,0.41,218.6,20191013.0,508.4,052200
inverter,99.0,0.25,15.0,0.46,218.9,20191013.0,503.7,052300
inverter,105.0,0.26,16.0,0.49,218.9,20191013.0,504.7,052400
inverter,112.0,0.28,16.0,0.53,218.8,20191013.0,506.8,052500
inverter,123.0,0.3,18.0,0.58,218.8,20191013.0,499.4,052600
inverter,135.0,0.32,18.0,0.63,218.4,20191013.0,504.9,052700
inverter,138.0,0.33,19.0,0.65,218.6,20191013.0,508.7,052800
inverter,145.0,0.34,21.0,0.67,218.6,20191013.0,504.5,052900
inverter,123.0,0.32,22.0,0.57,218.7,20191013.0,459.8,053000
inverter,156.0,0.35,22.0,0.73,218.8,20191013.0,513.6,053100
inverter,159.0,0.35,22.0,0.73,218.7,20191013.0,522.9,053200
inverter,165.0,0.36,24.0,0.76,218.9,20191013.0,523.7,053300
inverter,165.0,0.36,24.0,0.76,218.8,20191013.0,519.1,053400
inverter,165.0,0.37,24.0,0.77,218.9,20191013.0,523.8,053500
inverter,165.0,0.36,24.0,0.77,218.8,20191013.0,528.8,053600
inverter,165.0,0.36,24.0,0.76,218.8,20191013.0,524.2,053700
inverter,144.0,0.34,19.0,0.66,218.6,20191013.0,510.1,053800
inverter,141.0,0.33,19.0,0.66,218.8,20191013.0,503.9,053900
