tipo,P_AC,I_DC,IRR,I_AC,V_AC,dia_mes_ano,V_DC,hora_minuto
inverter,627.0,1.19,74.0,2.88,217.9,20191005.0,548.5,061400
inverter,632.0,1.2,74.0,2.91,217.9,20191005.0,544.9,061500
inverter,643.0,1.23,76.0,2.97,217.5,20191005.0,548.0,061600
inverter,657.0,1.25,77.0,3.03,217.6,20191005.0,545.9,061700
inverter,684.0,1.31,80.0,3.15,217.6,20191005.0,546.1,061800
inverter,717.0,1.36,83.0,3.3,217.6,20191005.0,545.7,061900
inverter,750.0,1.41,88.0,3.45,217.8,20191005.0,552.4,062000
inverter,781.0,1.46,92.0,3.59,217.8,20191005.0,551.5,062100
inverter,966.0,1.73,120.0,4.39,218.0,20191005.0,565.0,062200
inverter,945.0,2.03,130.0,4.35,218.1,20191005.0,542.1,062300
inverter,1107.0,2.13,138.0,5.09,218.3,20191005.0,538.4,062400
inverter,1158.0,2.22,144.0,5.31,218.4,20191005.0,534.3,062500
inverter,1173.0,2.23,144.0,5.36,218.5,20191005.0,534.9,062600
inverter,735.0,1.4,82.0,3.38,217.9,20191005.0,545.6,062700
inverter,744.0,1.41,82.0,3.43,217.9,20191005.0,546.3,062800
inverter,777.0,1.47,85.0,3.58,217.9,20191005.0,547.3,062900
inverter,816.0,1.52,88.0,3.75,218.1,20191005.0,549.9,063000
inverter,849.0,1.6,91.0,3.91,218.0,20191005.0,551.7,063100
inverter,876.0,1.64,94.0,4.04,217.9,20191005.0,551.8,063200
inverter,902.0,1.69,95.0,4.14,218.1,20191005.0,550.3,063300
inverter,924.0,1.73,97.0,4.23,218.2,20191005.0,549.4,063400
inverter,933.0,1.75,98.0,4.29,218.4,20191005.0,553.2,063500
inverter,951.0,1.75,100.0,4.36,218.6,20191005.0,555.3,063600
inverter,972.0,1.79,101.0,4.44,219.0,20191005.0,558.4,063700
inverter,1000.0,1.86,105.0,4.58,218.9,20191005.0,554.5,063800
inverter,1032.0,1.91,108.0,4.73,219.0,20191005.0,558.3,063900
inverter,1059.0,1.96,111.0,4.81,220.3,20191005.0,553.8,064000
inverter,1100.0,2.0,114.0,5.0,220.4,20191005.0,563.8,064100
inverter,1158.0,2.12,120.0,5.29,220.3,20191005.0,563.4,064200
inverter,1993.0,3.57,219.0,9.02,221.1,20191005.0,568.9,064300
inverter,2118.0,3.75,232.0,9.57,221.2,20191005.0,578.3,064400
inverter,2223.0,3.91,243.0,10.05,221.3,20191005.0,574.5,064500
inverter,2283.0,4.05,248.0,10.33,221.5,20191005.0,577.5,064600
inverter,2334.0,4.09,254.0,10.54,221.5,20191005.0,576.8,064700
inverter,2403.0,4.26,260.0,10.84,221.8,20191005.0,569.5,064800
inverter,2331.0,4.13,254.0,10.47,221.5,20191005.0,573.1,064900
inverter,2492.0,4.48,270.0,11.32,221.4,20191005.0,571.8,065000
inverter,2535.0,4.51,275.0,11.45,221.4,20191005.0,571.8,065100
inverter,1641.0,2.95,175.0,7.46,220.1,20191005.0,562.8,065200
inverter,2727.0,4.85,295.0,12.34,221.2,20191005.0,568.8,065300
inverter,2748.0,5.03,299.0,12.42,221.3,20191005.0,555.0,065400
inverter,2802.0,4.97,304.0,12.69,221.4,20191005.0,569.8,065500
inverter,2856.0,5.13,309.0,12.92,221.2,20191005.0,564.3,065600
inverter,2907.0,5.21,315.0,13.15,221.3,20191005.0,568.9,065700
inverter,3000.0,5.38,325.0,13.69,219.4,20191005.0,564.6,065800
inverter,3106.0,5.59,337.0,14.1,220.2,20191005.0,564.7,065900
inverter,3153.0,5.72,342.0,14.38,220.1,20191005.0,563.3,070000
inverter,3258.0,5.89,354.0,14.8,220.3,20191005.0,563.8,070100
inverter,3300.0,5.95,360.0,14.99,220.3,20191005.0,563.8,070200
inverter,3312.0,6.01,362.0,15.04,220.3,20191005.0,562.0,070300
inverter,3305.0,5.94,360.0,15.01,220.1,20191005.0,561.4,070400
inverter,3304.0,5.96,360.0,15.02,220.1,20191005.0,560.7,070500
inverter,3309.0,5.92,360.0,15.06,219.9,20191005.0,563.4,070600
inverter,3284.0,5.96,357.0,14.96,219.7,20191005.0,557.9,070700
inverter,3351.0,6.04,366.0,15.26,219.6,20191005.0,557.7,070800
inverter,3432.0,6.22,374.0,15.62,219.8,20191005.0,557.5,070900
inverter,3502.0,6.31,382.0,15.92,220.0,20191005.0,558.3,071000
inverter,3571.0,6.49,389.0,16.23,220.2,20191005.0,559.9,071100
inverter,3630.0,6.54,395.0,16.5,220.3,20191005.0,561.1,071200
inverter,3727.0,6.79,406.0,16.91,220.4,20191005.0,557.9,071300
inverter,3795.0,6.87,415.0,17.21,220.5,20191005.0,553.5,071400
inverter,3893.0,7.04,424.0,17.66,220.5,20191005.0,559.1,071500
inverter,4014.0,7.26,438.0,18.19,220.7,20191005.0,560.7,071600
inverter,4155.0,7.58,453.0,18.82,220.8,20191005.0,556.2,071700
inverter,4278.0,7.75,465.0,19.36,221.0,20191005.0,561.6,071800
inverter,4410.0,8.0,481.0,19.97,221.1,20191005.0,556.8,071900
inverter,3000.0,5.16,305.0,13.14,219.4,20191005.0,556.2,072000
inverter,2505.0,4.64,266.0,11.41,218.8,20191005.0,551.0,072100
inverter,2337.0,4.3,248.0,10.69,218.6,20191005.0,548.5,072200
inverter,2475.0,4.61,263.0,11.33,218.7,20191005.0,549.8,072300
inverter,2328.0,4.34,246.0,10.66,218.5,20191005.0,546.7,072400
inverter,2241.0,4.13,235.0,10.29,217.8,20191005.0,551.6,072500
inverter,2191.0,4.04,229.0,10.05,217.9,20191005.0,546.7,072600
inverter,2135.0,3.96,222.0,9.8,217.9,20191005.0,550.8,072700
inverter,2086.0,3.84,217.0,9.56,218.0,20191005.0,547.8,072800
inverter,2034.0,3.78,211.0,9.34,218.0,20191005.0,549.7,072900
inverter,1986.0,3.66,207.0,9.13,217.8,20191005.0,548.3,073000
inverter,1944.0,3.59,202.0,8.93,217.8,20191005.0,550.2,073100
inverter,1908.0,3.54,199.0,8.78,217.7,20191005.0,546.9,073200
inverter,1884.0,3.49,196.0,8.68,217.6,20191005.0,551.0,073300
inverter,1866.0,3.44,194.0,8.58,217.5,20191005.0,547.1,073400
inverter,1848.0,3.44,193.0,8.51,217.5,20191005.0,550.1,073500
inverter,1830.0,3.38,191.0,8.4,217.6,20191005.0,548.6,073600
inverter,1806.0,3.36,190.0,8.31,217.4,20191005.0,548.4,073700
inverter,1788.0,3.3,188.0,8.18,218.5,20191005.0,549.9,073800
inverter,1776.0,3.3,187.0,8.13,218.8,20191005.0,550.7,073900
inverter,1765.0,3.27,187.0,8.07,218.8,20191005.0,546.6,074000
inverter,1753.0,3.26,185.0,8.03,218.8,20191005.0,550.8,074100
inverter,1743.0,3.22,185.0,7.98,218.6,20191005.0,547.6,074200
inverter,1740.0,3.24,184.0,7.97,218.8,20191005.0,549.5,074300
inverter,1740.0,3.25,184.0,7.97,218.7,20191005.0,548.4,074400
inverter,1755.0,3.27,185.0,8.02,218.9,20191005.0,547.5,074500
inverter,1791.0,3.33,190.0,8.19,219.0,20191005.0,552.0,074600
inverter,1833.0,3.39,194.0,8.39,218.8,20191005.0,547.8,074700
inverter,1857.0,3.44,196.0,8.5,218.7,20191005.0,554.2,074800
inverter,1884.0,3.47,197.0,8.61,218.7,20191005.0,553.1,074900
inverter,1917.0,3.52,200.0,8.76,218.8,20191005.0,552.9,075000
inverter,1962.0,3.59,205.0,8.96,219.0,20191005.0,557.5,075100
inverter,2010.0,3.67,210.0,9.2,219.0,20191005.0,552.9,075200
inverter,2061.0,3.8,214.0,9.41,219.1,20191005.0,556.7,075300
inverter,2127.0,3.88,220.0,9.69,219.4,20191005.0,556.1,075400
inverter,2208.0,4.03,229.0,10.07,219.3,20191005.0,555.6,075500
inverter,2283.0,4.16,237.0,10.44,219.4,20191005.0,554.3,075600
inverter,2343.0,4.31,243.0,10.8,218.0,20191005.0,554.0,075700
inverter,2400.0,4.35,249.0,11.01,218.0,20191005.0,556.5,075800
inverter,2449.0,4.45,254.0,11.24,217.9,20191005.0,557.6,075900
inverter,2496.0,4.54,260.0,11.49,217.8,20191005.0,558.5,080000
inverter,2544.0,4.71,264.0,11.71,217.7,20191005.0,552.9,080100
inverter,2580.0,4.76,269.0,11.86,217.7,20191005.0,552.1,080200
inverter,2583.0,4.73,269.0,11.87,217.7,20191005.0,552.9,080300
inverter,2565.0,4.74,269.0,11.79,217.6,20191005.0,550.0,080400
inverter,2538.0,4.66,266.0,11.67,217.6,20191005.0,553.9,080500
inverter,2052.0,4.2,260.0,9.97,217.2,20191005.0,539.3,080600
inverter,2385.0,4.36,249.0,10.94,217.5,20191005.0,550.2,080700
inverter,2253.0,4.15,235.0,10.35,217.3,20191005.0,553.0,080800
inverter,2112.0,3.91,220.0,9.73,217.3,20191005.0,549.1,080900
inverter,2025.0,3.75,211.0,9.34,217.0,20191005.0,548.5,081000
inverter,1992.0,3.69,208.0,9.18,217.0,20191005.0,545.6,081100
inverter,2007.0,3.71,210.0,9.27,216.9,20191005.0,549.8,081200
inverter,2049.0,3.78,214.0,9.43,217.2,20191005.0,553.9,081300
inverter,2124.0,3.9,222.0,9.78,217.2,20191005.0,550.3,081400
inverter,2229.0,4.13,234.0,10.27,217.4,20191005.0,552.8,081500
inverter,2349.0,4.32,246.0,10.83,217.3,20191005.0,551.5,081600
inverter,2463.0,4.53,258.0,11.36,217.3,20191005.0,556.1,081700
inverter,2560.0,4.65,269.0,11.78,217.4,20191005.0,555.8,081800
inverter,2628.0,4.77,275.0,12.06,217.8,20191005.0,558.8,081900
inverter,2667.0,4.86,280.0,12.24,218.0,20191005.0,559.2,082000
inverter,2706.0,4.96,284.0,12.42,218.1,20191005.0,552.7,082100
inverter,2748.0,5.04,287.0,12.62,217.9,20191005.0,558.0,082200
inverter,2916.0,5.33,307.0,13.43,218.2,20191005.0,556.5,082300
inverter,2893.0,5.26,305.0,13.32,218.1,20191005.0,557.4,082400
inverter,2761.0,5.04,287.0,12.62,218.0,20191005.0,550.0,082500
inverter,2614.0,4.83,272.0,12.01,217.8,20191005.0,550.7,082600
inverter,2687.0,4.91,280.0,12.34,217.8,20191005.0,553.1,082700
inverter,2865.0,5.29,299.0,13.15,218.0,20191005.0,552.0,082800
inverter,2994.0,5.61,319.0,14.0,218.4,20191005.0,554.9,082900
inverter,3099.0,5.6,322.0,14.18,218.4,20191005.0,555.4,083000
inverter,2721.0,4.98,283.0,12.49,217.9,20191005.0,555.6,083100
inverter,2637.0,4.82,274.0,12.1,217.8,20191005.0,550.5,083200
inverter,2580.0,4.75,267.0,11.83,217.7,20191005.0,554.6,083300
inverter,2514.0,4.59,260.0,11.56,217.7,20191005.0,553.9,083400
inverter,2478.0,4.59,257.0,11.32,218.9,20191005.0,550.4,083500
inverter,2476.0,4.59,257.0,11.34,218.6,20191005.0,545.9,083600
inverter,2526.0,4.78,263.0,11.55,218.6,20191005.0,537.0,083700
inverter,2670.0,4.92,278.0,12.23,218.7,20191005.0,555.1,083800
inverter,2835.0,5.21,295.0,12.99,218.8,20191005.0,550.7,083900
inverter,2994.0,5.53,312.0,13.72,218.7,20191005.0,554.7,084000
inverter,3154.0,5.77,328.0,14.43,219.1,20191005.0,551.6,084100
inverter,3196.0,5.84,333.0,14.61,219.0,20191005.0,552.8,084200
inverter,3099.0,5.7,322.0,14.15,218.8,20191005.0,551.6,084300
inverter,2961.0,5.42,309.0,13.56,218.5,20191005.0,555.2,084400
inverter,2809.0,5.15,290.0,12.85,218.6,20191005.0,550.1,084500
inverter,2622.0,4.86,270.0,11.98,218.5,20191005.0,547.5,084600
inverter,2424.0,4.45,249.0,11.08,218.3,20191005.0,549.6,084700
inverter,2240.0,4.15,229.0,10.28,218.0,20191005.0,545.2,084800
inverter,2091.0,3.87,213.0,9.58,217.8,20191005.0,549.9,084900
inverter,1974.0,3.64,200.0,9.08,217.7,20191005.0,549.7,085000
inverter,1896.0,3.5,191.0,8.71,217.7,20191005.0,546.8,085100
inverter,1857.0,3.46,187.0,8.54,217.4,20191005.0,547.5,085200
inverter,1844.0,3.41,185.0,8.55,216.0,20191005.0,548.4,085300
inverter,1851.0,3.45,185.0,8.58,216.0,20191005.0,546.6,085400
inverter,1868.0,3.46,187.0,8.65,216.2,20191005.0,550.0,085500
inverter,1884.0,3.49,190.0,8.71,216.2,20191005.0,545.1,085600
inverter,1898.0,3.54,190.0,8.8,216.3,20191005.0,549.8,085700
inverter,1926.0,3.58,194.0,8.9,216.5,20191005.0,550.6,085800
inverter,1962.0,3.62,199.0,9.05,216.8,20191005.0,549.7,085900
inverter,2013.0,3.74,205.0,9.28,216.9,20191005.0,548.2,090000
inverter,2070.0,3.82,211.0,9.56,216.9,20191005.0,551.4,090100
inverter,2139.0,3.96,219.0,9.87,216.8,20191005.0,547.8,090200
inverter,2184.0,4.04,223.0,10.1,216.8,20191005.0,552.0,090300
inverter,2190.0,4.04,225.0,10.08,217.1,20191005.0,546.7,090400
inverter,2144.0,3.98,219.0,9.88,217.1,20191005.0,551.4,090500
inverter,2064.0,3.83,210.0,9.52,216.9,20191005.0,550.2,090600
inverter,1968.0,3.61,199.0,9.07,216.8,20191005.0,550.4,090700
inverter,1871.0,3.47,188.0,8.62,216.5,20191005.0,547.1,090800
inverter,1776.0,3.29,179.0,8.22,216.4,20191005.0,552.1,090900
inverter,1701.0,3.15,172.0,7.87,216.4,20191005.0,547.5,091000
inverter,1638.0,3.07,164.0,7.57,216.4,20191005.0,542.9,091100
inverter,1587.0,2.99,159.0,7.35,216.1,20191005.0,542.2,091200
inverter,1551.0,2.91,155.0,7.19,215.9,20191005.0,550.4,091300
inverter,1524.0,2.85,152.0,7.06,216.0,20191005.0,542.3,091400
inverter,1506.0,2.83,150.0,6.98,216.0,20191005.0,547.7,091500
inverter,1500.0,2.8,150.0,6.95,216.1,20191005.0,543.1,091600
inverter,1506.0,2.79,149.0,6.97,216.0,20191005.0,551.9,091700
inverter,1515.0,2.81,150.0,7.03,216.2,20191005.0,547.9,091800
inverter,1533.0,2.85,152.0,7.09,216.1,20191005.0,551.1,091900
inverter,1551.0,2.86,155.0,7.17,216.3,20191005.0,548.4,092000
inverter,1569.0,2.93,156.0,7.27,216.2,20191005.0,549.6,092100
inverter,1593.0,2.97,158.0,7.37,216.4,20191005.0,548.8,092200
inverter,1623.0,3.0,162.0,7.5,216.5,20191005.0,551.1,092300
inverter,1662.0,3.08,167.0,7.68,216.6,20191005.0,547.0,092400
inverter,1710.0,3.17,172.0,7.91,216.3,20191005.0,551.7,092500
inverter,1758.0,3.25,176.0,8.13,216.2,20191005.0,548.3,092600
inverter,1806.0,3.36,181.0,8.37,216.3,20191005.0,550.2,092700
inverter,1863.0,3.46,187.0,8.63,216.3,20191005.0,549.6,092800
inverter,1929.0,3.55,193.0,8.91,216.6,20191005.0,554.1,092900
inverter,1998.0,3.67,200.0,9.22,216.9,20191005.0,550.7,093000
inverter,2079.0,3.84,208.0,9.58,217.2,20191005.0,552.3,093100
inverter,2163.0,3.97,216.0,9.97,217.1,20191005.0,552.8,093200
inverter,2253.0,4.17,225.0,10.38,217.1,20191005.0,550.9,093300
inverter,2351.0,4.33,235.0,10.82,218.1,20191005.0,553.5,093400
inverter,2466.0,4.53,246.0,11.3,218.2,20191005.0,550.3,093500
inverter,2580.0,4.74,257.0,11.82,218.4,20191005.0,549.5,093600
inverter,2697.0,4.99,269.0,12.33,218.6,20191005.0,550.3,093700
inverter,2832.0,5.23,284.0,12.95,218.8,20191005.0,553.0,093800
inverter,2997.0,5.52,302.0,13.69,218.9,20191005.0,554.0,093900
inverter,3177.0,5.8,322.0,14.5,219.2,20191005.0,555.3,094000
inverter,3348.0,6.18,342.0,15.28,219.4,20191005.0,551.9,094100
inverter,3503.0,6.41,359.0,15.95,219.7,20191005.0,556.2,094200
inverter,3624.0,6.63,372.0,16.51,219.9,20191005.0,551.9,094300
inverter,3744.0,6.95,386.0,17.03,220.0,20191005.0,550.4,094400
inverter,3888.0,7.18,403.0,17.66,220.1,20191005.0,546.4,094500
inverter,4083.0,7.55,426.0,18.53,220.4,20191005.0,551.5,094600
inverter,4479.0,8.29,470.0,20.34,220.7,20191005.0,546.4,094700
inverter,4704.0,8.63,497.0,21.3,220.8,20191005.0,547.0,094800
inverter,4971.0,10.61,663.0,24.03,221.2,20191005.0,532.7,094900
inverter,5881.0,11.02,627.0,26.54,221.6,20191005.0,550.8,095000
inverter,4785.0,8.97,509.0,21.61,220.5,20191005.0,539.3,095100
inverter,4605.0,8.58,488.0,20.84,220.3,20191005.0,543.2,095200
inverter,4419.0,8.26,468.0,20.08,220.0,20191005.0,543.0,095300
inverter,4311.0,8.08,456.0,19.61,219.9,20191005.0,538.4,095400
inverter,4221.0,7.94,444.0,19.22,219.7,20191005.0,542.4,095500
inverter,4125.0,7.69,433.0,18.74,219.7,20191005.0,539.6,095600
inverter,3969.0,7.46,415.0,18.17,218.2,20191005.0,540.9,095700
inverter,3795.0,7.07,395.0,17.39,217.9,20191005.0,541.1,095800
inverter,3630.0,6.83,379.0,16.63,217.8,20191005.0,539.1,095900
inverter,3513.0,6.56,365.0,16.12,217.6,20191005.0,542.6,100000
inverter,3435.0,6.44,357.0,15.79,217.6,20191005.0,542.7,100100
inverter,3405.0,6.37,356.0,15.64,217.7,20191005.0,538.9,100200
inverter,3432.0,6.48,359.0,15.79,217.7,20191005.0,541.7,100300
inverter,3513.0,6.63,366.0,16.16,217.8,20191005.0,541.2,100400
inverter,3669.0,6.88,383.0,16.85,218.1,20191005.0,541.2,100500
inverter,4032.0,7.53,424.0,18.45,218.5,20191005.0,547.1,100600
inverter,4367.0,8.11,461.0,20.01,219.0,20191005.0,544.6,100700
inverter,4854.0,9.02,514.0,22.02,219.6,20191005.0,545.4,100800
inverter,5257.0,9.71,563.0,23.86,220.1,20191005.0,544.7,100900
inverter,5460.0,10.21,583.0,24.62,220.2,20191005.0,539.6,101000
inverter,4938.0,9.23,528.0,22.48,219.7,20191005.0,543.1,101100
inverter,5271.0,9.98,569.0,24.07,220.0,20191005.0,543.5,101200
inverter,4853.0,9.15,520.0,22.12,219.6,20191005.0,537.6,101300
inverter,4869.0,9.25,523.0,22.17,219.6,20191005.0,534.3,101400
inverter,5611.0,10.91,616.0,25.95,220.7,20191005.0,534.3,101500
inverter,6690.0,12.82,735.0,30.38,221.9,20191005.0,539.6,101600
inverter,8271.0,14.16,1164.0,37.0,223.5,20191005.0,592.3,101700
inverter,8269.0,14.65,1042.0,37.0,223.5,20191005.0,571.1,101800
inverter,4443.0,8.58,538.0,20.29,218.9,20191005.0,527.8,101900
inverter,8273.0,14.33,1210.0,37.03,223.3,20191005.0,587.0,102000
inverter,4491.0,9.04,491.0,20.58,218.7,20191005.0,514.8,102100
inverter,3917.0,7.75,443.0,18.21,218.1,20191005.0,522.8,102200
inverter,4671.0,8.63,534.0,20.56,218.6,20191005.0,519.6,102300
inverter,8268.0,14.75,1083.0,37.14,222.6,20191005.0,571.4,102400
inverter,8271.0,14.94,1067.0,37.14,222.6,20191005.0,561.9,102500
inverter,8267.0,15.22,1058.0,37.15,222.5,20191005.0,555.0,102600
inverter,8268.0,15.44,1042.0,37.15,222.5,20191005.0,546.1,102700
inverter,8265.0,15.62,1024.0,37.15,222.5,20191005.0,537.5,102800
inverter,8262.0,15.87,1019.0,37.07,222.6,20191005.0,528.6,102900
inverter,8268.0,15.75,1047.0,37.18,222.3,20191005.0,535.1,103000
inverter,8268.0,15.89,1047.0,37.11,222.6,20191005.0,531.3,103100
inverter,8262.0,15.87,1048.0,37.14,222.5,20191005.0,530.0,103200
inverter,8247.0,15.9,1042.0,37.06,222.4,20191005.0,528.4,103300
inverter,7599.0,14.72,998.0,34.22,222.0,20191005.0,527.3,103400
inverter,6640.0,12.52,930.0,30.32,220.9,20191005.0,502.6,103500
inverter,8259.0,15.73,1013.0,36.39,222.3,20191005.0,520.6,103600
inverter,8267.0,15.49,1088.0,37.07,222.9,20191005.0,543.7,103700
inverter,8267.0,15.39,1090.0,37.06,223.0,20191005.0,544.4,103800
inverter,8268.0,15.35,1140.0,37.13,222.6,20191005.0,550.0,103900
inverter,5280.0,10.03,639.0,24.0,219.7,20191005.0,501.9,104000
inverter,3898.0,7.79,453.0,17.79,219.1,20191005.0,504.6,104100
inverter,3763.0,7.54,430.0,17.14,219.6,20191005.0,508.6,104200
inverter,3232.0,6.45,365.0,14.7,220.0,20191005.0,509.8,104300
inverter,2934.0,5.82,327.0,13.35,219.2,20191005.0,509.3,104400
inverter,2701.0,5.37,299.0,12.29,219.3,20191005.0,512.2,104500
inverter,2478.0,4.87,272.0,11.29,218.8,20191005.0,518.3,104600
inverter,2271.0,4.43,246.0,10.34,218.5,20191005.0,515.3,104700
inverter,2085.0,4.11,225.0,9.55,218.4,20191005.0,516.6,104800
inverter,1932.0,3.78,207.0,8.92,216.9,20191005.0,523.8,104900
inverter,1809.0,3.52,191.0,8.36,216.6,20191005.0,520.6,105000
inverter,1713.0,3.36,181.0,7.93,216.5,20191005.0,522.2,105100
inverter,1653.0,3.2,173.0,7.64,216.4,20191005.0,524.2,105200
inverter,1617.0,3.14,167.0,7.48,216.4,20191005.0,528.3,105300
inverter,1605.0,3.1,165.0,7.42,216.6,20191005.0,525.9,105400
inverter,1619.0,3.1,165.0,7.48,216.7,20191005.0,533.5,105500
inverter,1644.0,3.15,167.0,7.6,216.5,20191005.0,534.0,105600
inverter,1668.0,3.21,170.0,7.72,216.6,20191005.0,529.5,105700
inverter,1707.0,3.23,172.0,7.9,216.3,20191005.0,537.9,105800
inverter,1740.0,3.31,175.0,8.04,216.4,20191005.0,534.1,105900
inverter,1764.0,3.37,178.0,8.17,216.5,20191005.0,539.0,110000
inverter,1789.0,3.38,179.0,8.27,216.3,20191005.0,535.0,110100
inverter,1805.0,3.44,182.0,8.35,216.6,20191005.0,536.5,110200
inverter,1818.0,3.42,184.0,8.41,216.6,20191005.0,538.9,110300
inverter,1821.0,3.43,184.0,8.41,216.5,20191005.0,538.8,110400
inverter,1803.0,3.38,182.0,8.34,216.4,20191005.0,539.7,110500
inverter,1764.0,3.34,179.0,8.17,216.4,20191005.0,541.6,110600
inverter,1713.0,3.21,173.0,7.91,216.5,20191005.0,542.7,110700
inverter,1641.0,3.1,167.0,7.59,216.5,20191005.0,539.0,110800
inverter,1566.0,2.94,159.0,7.23,216.7,20191005.0,543.4,110900
inverter,1494.0,2.81,152.0,6.9,216.6,20191005.0,538.8,111000
inverter,1443.0,2.72,147.0,6.66,216.5,20191005.0,539.0,111100
inverter,1395.0,2.65,143.0,6.46,216.4,20191005.0,543.0,111200
inverter,1363.0,2.56,140.0,6.31,216.3,20191005.0,540.4,111300
inverter,1344.0,2.54,138.0,6.22,216.3,20191005.0,541.4,111400
inverter,1329.0,2.5,137.0,6.15,216.5,20191005.0,542.6,111500
inverter,1329.0,2.51,137.0,6.16,216.5,20191005.0,539.8,111600
inverter,1347.0,2.56,138.0,6.24,216.5,20191005.0,542.0,111700
inverter,1374.0,2.59,141.0,6.35,217.1,20191005.0,541.9,111800
inverter,1416.0,2.66,144.0,6.54,217.0,20191005.0,548.0,111900
inverter,1467.0,2.73,150.0,6.76,217.1,20191005.0,547.2,112000
inverter,1530.0,2.85,158.0,7.07,217.1,20191005.0,546.2,112100
inverter,1610.0,3.03,165.0,7.4,218.0,20191005.0,545.7,112200
inverter,1704.0,3.17,175.0,7.82,218.2,20191005.0,552.3,112300
inverter,1803.0,3.33,185.0,8.28,218.4,20191005.0,550.8,112400
inverter,1914.0,3.56,196.0,8.78,218.5,20191005.0,551.2,112500
inverter,2024.0,3.74,207.0,9.26,219.1,20191005.0,554.4,112600
inverter,2136.0,3.92,219.0,9.75,219.3,20191005.0,554.1,112700
inverter,2256.0,4.18,231.0,10.29,219.4,20191005.0,553.3,112800
