tipo,P_AC,I_DC,IRR,I_AC,V_AC,dia_mes_ano,V_DC,hora_minuto
inverter,299.0,0.59,41.0,1.38,218.6,20191004.0,553.6,054800
inverter,312.0,0.61,41.0,1.44,218.6,20191004.0,560.8,054900
inverter,330.0,0.64,44.0,1.53,218.5,20191004.0,557.9,055000
inverter,346.0,0.67,47.0,1.6,218.7,20191004.0,558.9,055100
inverter,363.0,0.7,48.0,1.67,218.6,20191004.0,558.2,055200
inverter,381.0,0.72,50.0,1.75,218.4,20191004.0,562.4,055300
inverter,396.0,0.76,53.0,1.83,218.6,20191004.0,564.4,055400
inverter,416.0,0.79,56.0,1.91,218.5,20191004.0,567.0,055500
inverter,435.0,0.81,57.0,1.99,218.5,20191004.0,571.3,055600
inverter,450.0,0.83,59.0,2.06,218.6,20191004.0,567.3,055700
inverter,471.0,0.88,62.0,2.15,219.0,20191004.0,568.9,055800
inverter,486.0,0.9,65.0,2.23,219.0,20191004.0,569.7,055900
inverter,504.0,0.94,66.0,2.31,218.8,20191004.0,567.1,060000
inverter,519.0,0.96,70.0,2.39,218.9,20191004.0,570.9,060100
inverter,538.0,1.0,71.0,2.47,219.0,20191004.0,568.2,060200
inverter,561.0,1.03,74.0,2.57,219.0,20191004.0,571.6,060300
inverter,582.0,1.05,77.0,2.66,219.1,20191004.0,576.2,060400
inverter,603.0,1.09,80.0,2.78,217.8,20191004.0,572.7,060500
inverter,624.0,1.14,83.0,2.87,217.9,20191004.0,573.8,060600
inverter,645.0,1.17,86.0,2.97,217.7,20191004.0,575.6,060700
inverter,666.0,1.2,88.0,3.07,217.8,20191004.0,576.5,060800
inverter,688.0,1.25,91.0,3.17,217.7,20191004.0,571.1,060900
inverter,711.0,1.29,95.0,3.28,217.9,20191004.0,571.7,061000
inverter,742.0,1.35,98.0,3.41,217.8,20191004.0,571.7,061100
inverter,777.0,1.48,103.0,3.57,217.9,20191004.0,543.1,061200
inverter,822.0,1.68,106.0,3.78,218.0,20191004.0,509.6,061300
inverter,854.0,1.75,111.0,3.93,217.9,20191004.0,509.0,061400
inverter,900.0,1.75,114.0,4.14,217.7,20191004.0,525.8,061500
inverter,933.0,1.86,118.0,4.3,217.7,20191004.0,519.3,061600
inverter,966.0,1.91,121.0,4.44,218.0,20191004.0,520.0,061700
inverter,995.0,1.98,124.0,4.57,218.1,20191004.0,523.2,061800
inverter,1042.0,2.03,129.0,4.8,218.1,20191004.0,529.7,061900
inverter,1080.0,2.07,132.0,4.96,217.9,20191004.0,532.2,062000
inverter,1116.0,2.14,137.0,5.12,217.9,20191004.0,532.9,062100
inverter,1149.0,2.23,140.0,5.28,217.8,20191004.0,525.9,062200
inverter,1180.0,2.28,144.0,5.42,218.1,20191004.0,529.0,062300
inverter,1215.0,2.34,149.0,5.6,218.0,20191004.0,533.7,062400
inverter,1272.0,2.44,152.0,5.84,218.1,20191004.0,535.0,062500
inverter,1302.0,2.47,155.0,5.98,218.2,20191004.0,541.7,062600
inverter,1338.0,2.55,159.0,6.14,218.1,20191004.0,543.6,062700
inverter,1377.0,2.58,164.0,6.31,218.3,20191004.0,548.1,062800
inverter,1413.0,2.66,168.0,6.49,217.9,20191004.0,547.5,062900
inverter,1446.0,2.69,172.0,6.63,218.2,20191004.0,545.6,063000
inverter,1509.0,2.81,176.0,6.94,218.2,20191004.0,553.2,063100
inverter,1557.0,2.89,181.0,7.14,218.3,20191004.0,553.0,063200
inverter,1580.0,2.92,184.0,7.24,218.1,20191004.0,548.5,063300
inverter,1608.0,2.97,185.0,7.38,218.7,20191004.0,552.1,063400
inverter,1644.0,3.04,190.0,7.48,219.9,20191004.0,548.9,063500
inverter,1695.0,3.16,196.0,7.7,220.1,20191004.0,548.2,063600
inverter,1754.0,3.18,200.0,7.98,220.0,20191004.0,565.5,063700
inverter,1797.0,3.27,203.0,8.19,219.8,20191004.0,562.1,063800
inverter,1833.0,3.33,208.0,8.35,220.0,20191004.0,557.1,063900
inverter,1869.0,3.42,213.0,8.51,220.1,20191004.0,561.3,064000
inverter,1911.0,3.47,217.0,8.71,219.8,20191004.0,558.9,064100
inverter,1949.0,3.56,220.0,8.88,219.8,20191004.0,559.3,064200
inverter,1978.0,3.61,225.0,9.01,219.6,20191004.0,558.0,064300
inverter,2010.0,3.64,228.0,9.15,219.8,20191004.0,561.8,064400
inverter,2043.0,3.71,231.0,9.29,219.9,20191004.0,557.1,064500
inverter,2083.0,3.79,235.0,9.48,219.8,20191004.0,562.0,064600
inverter,2130.0,3.82,239.0,9.72,219.8,20191004.0,571.8,064700
inverter,2178.0,3.92,245.0,9.89,219.9,20191004.0,567.6,064800
inverter,2247.0,4.02,251.0,10.24,219.6,20191004.0,569.6,064900
inverter,2277.0,4.04,254.0,10.38,219.6,20191004.0,568.6,065000
inverter,2322.0,4.12,258.0,10.68,217.4,20191004.0,571.5,065100
inverter,2364.0,4.22,263.0,10.89,217.4,20191004.0,567.5,065200
inverter,2406.0,4.28,266.0,11.13,216.2,20191004.0,571.6,065300
inverter,2445.0,4.35,272.0,11.31,216.1,20191004.0,567.6,065400
inverter,2493.0,4.47,278.0,11.54,216.4,20191004.0,570.5,065500
inverter,2529.0,4.49,281.0,11.7,216.3,20191004.0,569.2,065600
inverter,2583.0,4.62,286.0,11.95,216.3,20191004.0,568.7,065700
inverter,2633.0,4.67,292.0,12.18,216.3,20191004.0,570.7,065800
inverter,2670.0,4.77,296.0,12.35,216.3,20191004.0,571.4,065900
inverter,2715.0,4.84,301.0,12.59,215.9,20191004.0,567.3,070000
inverter,2756.0,4.92,305.0,12.76,216.1,20191004.0,570.9,070100
inverter,2796.0,4.96,310.0,12.79,218.7,20191004.0,568.4,070200
inverter,2844.0,5.05,316.0,13.02,218.5,20191004.0,569.0,070300
inverter,2892.0,5.12,321.0,13.24,218.6,20191004.0,570.3,070400
inverter,2929.0,5.24,325.0,13.41,218.8,20191004.0,568.2,070500
inverter,2961.0,5.27,330.0,13.53,219.0,20191004.0,571.4,070600
inverter,3009.0,5.37,334.0,13.74,219.0,20191004.0,571.8,070700
inverter,3046.0,5.44,339.0,13.91,219.0,20191004.0,571.6,070800
inverter,3076.0,5.46,342.0,14.09,219.0,20191004.0,568.4,070900
inverter,3112.0,5.51,347.0,14.21,219.0,20191004.0,569.2,071000
inverter,3138.0,5.55,348.0,14.31,219.2,20191004.0,570.1,071100
inverter,3174.0,5.69,353.0,14.51,219.2,20191004.0,567.9,071200
inverter,3213.0,5.75,357.0,14.69,219.2,20191004.0,567.6,071300
inverter,2857.0,5.54,363.0,14.69,219.0,20191004.0,578.8,071400
inverter,3300.0,5.94,366.0,15.08,218.8,20191004.0,561.8,071500
inverter,3339.0,5.98,371.0,15.47,215.9,20191004.0,562.2,071600
inverter,3381.0,6.1,377.0,15.69,215.7,20191004.0,565.5,071700
inverter,3426.0,6.18,382.0,15.89,215.7,20191004.0,564.0,071800
inverter,3468.0,6.26,386.0,16.11,215.6,20191004.0,562.9,071900
inverter,3507.0,6.27,391.0,16.26,215.8,20191004.0,566.4,072000
inverter,3540.0,6.35,394.0,16.4,216.1,20191004.0,566.9,072100
inverter,3570.0,6.42,398.0,16.55,215.8,20191004.0,559.8,072200
inverter,3615.0,6.5,403.0,16.75,215.8,20191004.0,566.6,072300
inverter,3648.0,6.51,407.0,16.9,215.9,20191004.0,562.4,072400
inverter,3687.0,6.62,411.0,17.11,215.6,20191004.0,561.5,072500
inverter,3726.0,6.71,417.0,17.28,215.5,20191004.0,565.6,072600
inverter,3765.0,6.73,421.0,17.5,215.5,20191004.0,561.5,072700
inverter,3814.0,6.81,427.0,17.7,215.4,20191004.0,562.2,072800
inverter,3846.0,6.94,430.0,17.87,215.6,20191004.0,560.9,072900
inverter,3882.0,7.06,435.0,18.02,215.6,20191004.0,557.0,073000
inverter,3909.0,7.06,439.0,18.03,216.8,20191004.0,557.2,073100
inverter,3953.0,7.2,444.0,18.22,216.9,20191004.0,559.3,073200
inverter,3995.0,7.21,449.0,18.41,217.0,20191004.0,559.0,073300
inverter,4047.0,7.38,455.0,18.69,216.6,20191004.0,557.1,073400
inverter,4080.0,7.41,459.0,18.84,216.8,20191004.0,555.9,073500
inverter,4131.0,7.54,464.0,19.05,216.8,20191004.0,557.2,073600
inverter,4151.0,7.58,467.0,19.16,216.8,20191004.0,556.0,073700
inverter,4189.0,7.58,471.0,19.28,217.2,20191004.0,555.3,073800
inverter,4225.0,7.67,476.0,19.46,217.2,20191004.0,559.0,073900
inverter,4263.0,7.77,481.0,19.61,217.5,20191004.0,559.4,074000
inverter,4311.0,7.81,487.0,19.85,217.1,20191004.0,555.5,074100
inverter,4332.0,7.92,490.0,19.95,217.0,20191004.0,557.6,074200
inverter,4377.0,8.02,496.0,20.18,216.9,20191004.0,554.0,074300
inverter,4407.0,8.08,500.0,20.35,216.7,20191004.0,549.8,074400
inverter,4390.0,8.28,505.0,20.35,216.8,20191004.0,538.1,074500
inverter,4488.0,8.25,509.0,20.72,216.7,20191004.0,550.0,074600
inverter,4527.0,8.32,514.0,20.89,216.7,20191004.0,550.8,074700
inverter,4553.0,8.36,517.0,21.02,216.7,20191004.0,551.4,074800
inverter,4599.0,8.51,523.0,21.36,215.2,20191004.0,548.0,074900
inverter,4638.0,8.54,528.0,21.52,215.4,20191004.0,551.7,075000
inverter,4686.0,8.63,534.0,21.67,215.2,20191004.0,546.9,075100
inverter,4722.0,8.75,538.0,21.9,215.5,20191004.0,552.2,075200
inverter,4758.0,8.73,543.0,22.05,215.8,20191004.0,548.9,075300
inverter,4795.0,8.89,546.0,22.2,216.0,20191004.0,549.6,075400
inverter,4815.0,8.92,549.0,22.28,216.1,20191004.0,548.2,075500
inverter,4846.0,8.95,554.0,22.41,216.2,20191004.0,549.6,075600
inverter,4869.0,9.02,557.0,22.54,216.2,20191004.0,549.7,075700
inverter,4909.0,9.1,561.0,22.72,216.1,20191004.0,549.4,075800
inverter,4938.0,9.11,566.0,22.86,216.2,20191004.0,544.5,075900
inverter,4982.0,9.18,570.0,23.03,216.3,20191004.0,545.2,080000
inverter,5034.0,9.28,576.0,23.28,216.2,20191004.0,546.8,080100
inverter,5064.0,9.44,581.0,23.44,216.1,20191004.0,548.0,080200
inverter,5088.0,9.48,583.0,23.54,216.1,20191004.0,545.0,080300
inverter,5100.0,9.47,586.0,23.61,215.9,20191004.0,541.6,080400
inverter,5121.0,9.54,589.0,23.73,215.8,20191004.0,542.4,080500
inverter,5145.0,9.58,592.0,23.86,215.6,20191004.0,541.5,080600
inverter,5184.0,9.73,596.0,24.01,215.8,20191004.0,544.5,080700
inverter,5220.0,9.7,601.0,24.18,215.8,20191004.0,542.7,080800
inverter,5247.0,9.85,604.0,24.3,215.9,20191004.0,542.5,080900
inverter,5274.0,9.79,607.0,24.44,215.8,20191004.0,541.8,081000
inverter,5312.0,9.92,611.0,24.67,215.3,20191004.0,545.2,081100
inverter,5325.0,10.07,613.0,24.69,215.6,20191004.0,538.0,081200
inverter,5348.0,10.03,616.0,24.79,215.6,20191004.0,540.6,081300
inverter,5364.0,10.16,619.0,24.89,215.5,20191004.0,536.6,081400
inverter,5400.0,10.18,624.0,25.1,215.4,20191004.0,540.8,081500
inverter,5433.0,10.2,627.0,25.24,215.3,20191004.0,538.9,081600
inverter,5462.0,10.3,630.0,25.34,215.4,20191004.0,542.0,081700
inverter,5510.0,10.29,636.0,25.56,215.5,20191004.0,541.8,081800
inverter,5556.0,10.49,640.0,25.8,215.4,20191004.0,541.0,081900
inverter,5598.0,10.53,645.0,25.99,215.4,20191004.0,538.5,082000
inverter,5634.0,10.61,650.0,26.11,215.8,20191004.0,539.4,082100
inverter,5658.0,10.75,653.0,26.11,216.8,20191004.0,536.5,082200
inverter,5698.0,10.82,657.0,26.29,216.7,20191004.0,535.2,082300
inverter,5721.0,10.78,660.0,26.42,216.6,20191004.0,537.3,082400
inverter,5757.0,10.93,663.0,26.47,217.4,20191004.0,537.9,082500
inverter,5783.0,10.96,666.0,26.53,217.7,20191004.0,533.7,082600
inverter,5799.0,10.89,671.0,26.65,217.6,20191004.0,538.2,082700
inverter,5820.0,11.05,674.0,26.74,217.6,20191004.0,535.5,082800
inverter,5856.0,11.08,677.0,26.98,217.0,20191004.0,535.3,082900
inverter,5880.0,11.1,682.0,27.05,217.3,20191004.0,539.8,083000
inverter,5916.0,11.19,685.0,27.42,215.5,20191004.0,539.5,083100
inverter,5949.0,11.27,688.0,27.78,213.9,20191004.0,539.1,083200
inverter,5958.0,11.35,692.0,27.91,213.7,20191004.0,534.9,083300
inverter,5997.0,11.27,695.0,28.06,213.7,20191004.0,538.0,083400
inverter,6051.0,11.46,700.0,28.25,214.1,20191004.0,535.9,083500
inverter,6089.0,11.66,706.0,28.47,213.9,20191004.0,533.7,083600
inverter,6137.0,11.66,712.0,28.74,213.5,20191004.0,535.3,083700
inverter,6156.0,11.69,713.0,28.77,213.6,20191004.0,530.5,083800
inverter,6140.0,11.75,713.0,28.73,213.8,20191004.0,534.5,083900
inverter,6190.0,11.73,718.0,28.89,214.0,20191004.0,531.9,084000
inverter,6195.0,11.85,724.0,29.15,213.8,20191004.0,532.9,084100
inverter,6297.0,12.06,732.0,29.41,214.2,20191004.0,533.9,084200
inverter,6340.0,12.13,736.0,29.63,213.9,20191004.0,531.0,084300
inverter,6384.0,12.14,742.0,29.84,214.0,20191004.0,535.2,084400
inverter,6387.0,12.17,742.0,29.84,213.8,20191004.0,534.9,084500
inverter,5997.0,11.32,697.0,28.03,213.7,20191004.0,531.1,084600
inverter,5506.0,11.01,656.0,26.41,213.2,20191004.0,526.1,084700
inverter,7006.0,13.49,820.0,32.66,214.9,20191004.0,525.5,084800
inverter,6573.0,12.22,761.0,30.64,214.5,20191004.0,525.8,084900
inverter,4378.0,8.43,506.0,20.68,211.8,20191004.0,529.0,085000
inverter,3771.0,7.2,423.0,17.87,211.4,20191004.0,527.3,085100
inverter,4885.0,10.21,584.0,24.29,212.8,20191004.0,531.6,085200
inverter,7545.0,14.44,875.0,35.19,215.7,20191004.0,531.3,085300
inverter,7566.0,14.51,881.0,35.11,215.4,20191004.0,533.8,085400
inverter,7404.0,14.28,866.0,34.24,216.1,20191004.0,525.7,085500
inverter,7398.0,14.22,867.0,34.2,216.0,20191004.0,529.9,085600
inverter,6195.0,13.15,829.0,28.23,214.7,20191004.0,527.1,085700
inverter,7263.0,14.16,855.0,33.52,216.4,20191004.0,520.9,085800
inverter,7164.0,13.93,846.0,33.1,216.3,20191004.0,520.6,085900
inverter,7229.0,14.09,855.0,33.4,216.4,20191004.0,524.7,090000
inverter,6702.0,12.86,796.0,30.62,217.4,20191004.0,521.7,090100
inverter,7212.0,14.16,858.0,33.38,216.9,20191004.0,523.2,090200
inverter,6399.0,11.86,749.0,28.45,215.3,20191004.0,523.1,090300
inverter,7410.0,14.36,879.0,34.48,215.0,20191004.0,524.3,090400
inverter,7494.0,14.79,890.0,34.69,215.9,20191004.0,524.4,090500
inverter,7554.0,14.91,899.0,34.98,215.9,20191004.0,518.1,090600
inverter,7710.0,15.07,919.0,35.31,218.3,20191004.0,518.8,090700
inverter,7436.0,14.26,889.0,33.72,218.1,20191004.0,519.0,090800
inverter,6383.0,12.65,832.0,29.79,217.0,20191004.0,534.0,090900
inverter,7899.0,15.73,951.0,36.45,218.8,20191004.0,519.1,091000
inverter,8036.0,16.0,968.0,36.92,218.5,20191004.0,510.4,091100
inverter,6074.0,12.48,735.0,28.72,216.5,20191004.0,511.2,091200
inverter,7569.0,15.96,936.0,34.58,218.8,20191004.0,514.8,091300
inverter,3507.0,6.94,403.0,16.39,214.2,20191004.0,514.2,091400
inverter,7692.0,14.68,904.0,35.0,218.8,20191004.0,522.1,091500
inverter,6312.0,14.02,787.0,31.55,220.3,20191004.0,516.9,091600
inverter,2943.0,5.79,337.0,13.57,215.3,20191004.0,507.3,091700
inverter,2760.0,5.43,315.0,12.83,215.3,20191004.0,519.8,091800
inverter,2781.0,5.46,315.0,13.12,213.0,20191004.0,520.5,091900
inverter,5574.0,9.99,634.0,25.73,216.6,20191004.0,535.2,092000
inverter,3069.0,5.88,345.0,14.36,213.7,20191004.0,527.2,092100
inverter,2836.0,5.45,321.0,13.32,213.4,20191004.0,528.2,092200
inverter,7473.0,11.08,844.0,29.64,217.4,20191004.0,542.3,092300
inverter,8279.0,14.78,1016.0,37.68,219.6,20191004.0,567.3,092400
inverter,2898.0,5.67,327.0,13.67,213.4,20191004.0,528.5,092500
inverter,3123.0,6.36,365.0,15.07,213.8,20191004.0,527.4,092600
inverter,8277.0,14.73,1018.0,37.64,219.8,20191004.0,571.2,092700
inverter,8277.0,14.56,1099.0,37.3,221.8,20191004.0,579.7,092800
inverter,6261.0,11.95,860.0,28.45,219.6,20191004.0,530.6,092900
inverter,4066.0,7.9,473.0,18.71,217.3,20191004.0,520.2,093000
inverter,6394.0,12.13,692.0,29.22,218.9,20191004.0,535.7,093100
inverter,8277.0,15.03,1126.0,37.4,221.3,20191004.0,563.3,093200
inverter,5403.0,9.18,610.0,22.69,217.6,20191004.0,520.4,093300
inverter,4107.0,7.88,471.0,18.9,216.4,20191004.0,522.4,093400
inverter,4238.0,8.14,491.0,19.35,216.6,20191004.0,520.3,093500
inverter,5125.0,9.93,590.0,23.72,217.8,20191004.0,525.5,093600
inverter,6496.0,11.74,723.0,28.78,219.6,20191004.0,524.8,093700
inverter,4781.0,9.2,552.0,21.98,217.6,20191004.0,526.4,093800
inverter,5544.0,10.78,637.0,25.34,218.7,20191004.0,524.8,093900
inverter,6675.0,12.87,780.0,30.47,217.9,20191004.0,522.8,094000
inverter,7857.0,15.58,917.0,36.17,219.6,20191004.0,523.2,094100
inverter,8277.0,15.15,1045.0,37.57,220.1,20191004.0,556.8,094200
inverter,8278.0,15.38,1029.0,37.38,221.4,20191004.0,547.6,094300
inverter,8277.0,15.76,1009.0,37.38,221.3,20191004.0,535.1,094400
inverter,8274.0,16.2,997.0,37.4,221.1,20191004.0,519.7,094500
inverter,5976.0,11.3,799.0,27.52,218.2,20191004.0,513.1,094600
inverter,4869.0,9.78,561.0,22.4,216.8,20191004.0,518.2,094700
inverter,6973.0,13.72,814.0,31.52,221.2,20191004.0,513.9,094800
inverter,6939.0,14.42,867.0,32.32,221.4,20191004.0,513.3,094900
inverter,3579.0,7.19,403.0,16.48,216.9,20191004.0,517.0,095000
inverter,7296.0,15.96,849.0,35.52,220.1,20191004.0,508.7,095100
inverter,8277.0,15.75,1026.0,37.52,220.5,20191004.0,534.8,095200
inverter,8205.0,16.16,1001.0,37.08,221.2,20191004.0,516.7,095300
inverter,7868.0,15.81,960.0,35.52,221.4,20191004.0,507.0,095400
inverter,7480.0,14.6,930.0,33.93,221.0,20191004.0,507.3,095500
inverter,7422.0,15.26,901.0,34.06,220.8,20191004.0,505.5,095600
inverter,8150.0,16.29,1003.0,36.75,221.6,20191004.0,506.8,095700
inverter,7392.0,15.29,904.0,34.08,219.7,20191004.0,506.6,095800
inverter,7734.0,15.74,951.0,35.1,219.9,20191004.0,498.6,095900
inverter,7707.0,15.75,951.0,35.11,220.1,20191004.0,500.3,100000
inverter,7672.0,15.61,945.0,34.85,220.1,20191004.0,497.3,100100
inverter,7713.0,15.69,948.0,35.05,220.0,20191004.0,502.1,100200
inverter,7764.0,15.67,954.0,35.27,220.0,20191004.0,503.8,100300
inverter,7749.0,15.53,951.0,35.22,219.9,20191004.0,502.6,100400
inverter,7722.0,15.71,946.0,35.11,220.0,20191004.0,503.1,100500
inverter,7701.0,15.51,946.0,34.95,220.1,20191004.0,503.3,100600
inverter,7686.0,15.75,946.0,34.94,220.0,20191004.0,497.0,100700
inverter,7740.0,15.75,949.0,35.18,220.0,20191004.0,503.6,100800
inverter,7788.0,15.91,954.0,35.38,220.0,20191004.0,501.0,100900
inverter,7745.0,15.56,951.0,35.49,218.2,20191004.0,501.1,101000
inverter,7713.0,15.53,948.0,35.41,217.8,20191004.0,500.9,101100
inverter,7713.0,15.74,949.0,35.39,217.9,20191004.0,501.3,101200
inverter,7721.0,15.68,953.0,35.23,219.1,20191004.0,498.1,101300
inverter,7728.0,15.92,956.0,35.23,219.3,20191004.0,495.5,101400
inverter,7740.0,15.81,959.0,35.3,219.4,20191004.0,498.5,101500
inverter,7787.0,15.99,965.0,35.48,219.4,20191004.0,497.9,101600
inverter,7769.0,15.91,966.0,35.41,219.4,20191004.0,493.5,101700
inverter,7797.0,16.1,966.0,35.51,219.5,20191004.0,496.8,101800
inverter,7802.0,15.98,966.0,35.51,219.6,20191004.0,494.6,101900
inverter,7789.0,15.93,966.0,35.47,219.5,20191004.0,495.2,102000
inverter,7814.0,15.96,968.0,35.55,219.8,20191004.0,495.6,102100
inverter,7828.0,16.13,969.0,35.64,219.8,20191004.0,497.2,102200
inverter,7873.0,16.08,974.0,35.84,219.6,20191004.0,495.6,102300
inverter,7889.0,16.09,974.0,35.89,219.8,20191004.0,497.5,102400
inverter,7896.0,16.06,977.0,35.91,219.8,20191004.0,499.0,102500
inverter,7895.0,16.1,978.0,35.89,220.0,20191004.0,495.4,102600
inverter,7888.0,16.29,978.0,35.87,219.8,20191004.0,495.4,102700
inverter,7887.0,16.13,978.0,35.9,219.7,20191004.0,496.4,102800
inverter,7891.0,16.28,980.0,35.9,219.7,20191004.0,493.9,102900
inverter,7883.0,16.16,981.0,35.88,219.7,20191004.0,496.8,103000
inverter,7931.0,16.21,986.0,36.02,220.1,20191004.0,493.9,103100
inverter,7934.0,16.34,986.0,36.04,220.0,20191004.0,494.0,103200
inverter,7917.0,16.17,984.0,36.0,219.8,20191004.0,494.3,103300
inverter,7940.0,16.23,988.0,35.91,221.1,20191004.0,495.5,103400
inverter,7947.0,16.25,989.0,35.93,221.1,20191004.0,495.9,103500
inverter,7954.0,16.34,991.0,35.96,221.1,20191004.0,497.6,103600
inverter,7950.0,16.41,989.0,35.97,221.1,20191004.0,491.0,103700
inverter,7992.0,16.44,992.0,36.16,221.1,20191004.0,497.2,103800
inverter,8010.0,16.52,995.0,36.2,221.3,20191004.0,496.8,103900
inverter,8007.0,16.39,995.0,36.14,221.5,20191004.0,495.0,104000
inverter,7994.0,16.39,994.0,35.77,223.4,20191004.0,493.4,104100
inverter,7995.0,16.41,995.0,35.73,223.7,20191004.0,497.2,104200
inverter,7996.0,16.6,995.0,35.76,223.5,20191004.0,491.0,104300
inverter,7979.0,16.33,995.0,36.24,220.1,20191004.0,496.8,104400
inverter,7992.0,16.64,998.0,36.34,220.0,20191004.0,491.6,104500
inverter,8034.0,16.56,1001.0,36.53,219.9,20191004.0,495.8,104600
inverter,8010.0,16.39,1000.0,36.41,220.0,20191004.0,492.1,104700
inverter,8013.0,16.48,1003.0,36.42,220.0,20191004.0,493.0,104800
inverter,7983.0,16.57,995.0,36.29,220.0,20191004.0,489.7,104900
inverter,8007.0,16.37,997.0,36.38,219.9,20191004.0,496.3,105000
inverter,7966.0,16.27,991.0,36.19,220.0,20191004.0,496.8,105100
inverter,7924.0,16.45,988.0,36.05,219.9,20191004.0,494.4,105200
inverter,7947.0,16.48,991.0,36.1,220.1,20191004.0,489.9,105300
inverter,7980.0,16.42,994.0,36.23,220.3,20191004.0,496.2,105400
inverter,7982.0,16.47,994.0,36.26,220.1,20191004.0,494.1,105500
inverter,7999.0,16.19,992.0,36.29,220.3,20191004.0,500.4,105600
inverter,8001.0,16.28,992.0,36.3,220.3,20191004.0,498.3,105700
inverter,8040.0,16.59,994.0,36.54,220.0,20191004.0,498.4,105800
inverter,8079.0,16.84,1004.0,36.64,220.0,20191004.0,486.6,105900
inverter,8094.0,16.93,1007.0,36.82,219.8,20191004.0,486.3,110000
inverter,8173.0,16.72,1013.0,37.17,219.9,20191004.0,497.9,110100
inverter,8175.0,16.99,1016.0,37.12,220.1,20191004.0,489.4,110200
inverter,8157.0,17.12,1021.0,37.05,220.1,20191004.0,484.4,110300
inverter,8211.0,16.94,1024.0,36.95,222.2,20191004.0,493.5,110400
inverter,8234.0,16.98,1029.0,37.05,222.2,20191004.0,493.5,110500
inverter,8244.0,16.84,1030.0,37.08,222.3,20191004.0,498.5,110600
inverter,8211.0,16.78,1027.0,37.25,220.4,20191004.0,498.6,110700
inverter,8214.0,16.63,1033.0,37.15,221.0,20191004.0,503.6,110800
inverter,8217.0,16.66,1033.0,37.18,221.1,20191004.0,503.2,110900
inverter,8193.0,16.53,1032.0,37.06,221.0,20191004.0,503.7,111000
inverter,8193.0,16.88,1027.0,36.94,221.7,20191004.0,494.0,111100
inverter,8173.0,16.83,1026.0,36.85,221.7,20191004.0,494.0,111200
inverter,8165.0,17.03,1026.0,36.81,221.7,20191004.0,488.4,111300
inverter,8202.0,17.12,1029.0,36.96,222.0,20191004.0,488.1,111400
inverter,8217.0,17.14,1032.0,37.02,221.9,20191004.0,487.8,111500
inverter,8259.0,17.17,1038.0,37.2,222.0,20191004.0,489.8,111600
inverter,8274.0,16.79,1042.0,36.88,224.2,20191004.0,502.2,111700
inverter,8277.0,16.62,1048.0,36.87,224.3,20191004.0,507.3,111800
inverter,8271.0,16.61,1050.0,36.88,224.2,20191004.0,507.2,111900
inverter,8276.0,16.7,1051.0,36.88,224.3,20191004.0,504.6,112000
inverter,8274.0,16.53,1056.0,36.88,224.2,20191004.0,508.9,112100
inverter,8271.0,16.44,1062.0,37.1,222.8,20191004.0,511.5,112200
inverter,8276.0,16.44,1068.0,37.17,222.5,20191004.0,513.2,112300
inverter,8274.0,16.4,1067.0,37.15,222.6,20191004.0,512.5,112400
inverter,8274.0,16.41,1073.0,37.15,222.7,20191004.0,512.6,112500
inverter,8274.0,16.28,1077.0,37.51,220.5,20191004.0,516.3,112600
