tipo,P_AC,I_DC,IRR,I_AC,V_AC,dia_mes_ano,V_DC,hora_minuto
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,43.2,000100
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,43.4,000200
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,43.4,000300
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,43.6,000400
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,43.6,000500
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,43.7,000600
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,43.7,000700
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,43.3,000800
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,43.3,000900
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,43.0,001000
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,43.0,001100
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,43.0,001200
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,43.0,001300
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,42.9,001400
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,42.9,001500
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,43.2,001600
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,43.2,001700
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,43.8,001800
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,43.8,001900
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,44.3,002000
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,44.3,002100
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,44.5,002200
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,44.5,002300
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,44.7,002400
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,44.7,002500
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,44.6,002600
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,44.6,002700
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,44.6,002800
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,44.4,002900
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,44.7,003000
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.0,003100
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.2,003200
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.1,003300
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,44.9,003400
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,44.8,003500
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,44.6,003600
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,44.1,003700
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,44.1,003800
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,43.2,003900
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,43.0,004000
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,42.9,004100
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,42.9,004200
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,42.7,004300
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,42.7,004400
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,42.8,004500
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,42.8,004600
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,42.8,004700
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,42.8,004800
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,42.9,004900
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,42.9,005000
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,43.1,005100
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,43.1,005200
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,43.3,005300
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,43.3,005400
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,43.3,005500
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,43.3,005600
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,43.3,005700
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,43.3,005800
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,43.4,005900
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,43.4,010000
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,43.5,010100
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,43.5,010200
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,43.7,010300
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,43.7,010400
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,44.0,010500
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,44.0,010600
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,43.9,010700
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,44.0,010800
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,43.8,010900
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,43.7,011000
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,43.7,011100
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,43.6,011200
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,43.6,011300
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,43.6,011400
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,43.6,011500
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,43.6,011600
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,43.8,011700
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,44.0,011800
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,44.1,011900
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,44.2,012000
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,44.3,012100
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,44.4,012200
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,44.4,012300
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,44.3,012400
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,44.3,012500
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,44.3,012600
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,44.3,012700
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,44.4,012800
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,44.4,012900
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,44.7,013000
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,44.7,013100
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,44.8,013200
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,44.8,013300
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.2,013400
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.2,013500
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.2,013600
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.2,013700
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.4,013900
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.6,014000
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.6,014100
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.6,014200
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.6,014300
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.6,014400
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.6,014500
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.8,014600
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.9,014700
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.9,014800
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.9,014900
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.6,015000
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.3,015100
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.2,015200
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.1,015300
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.2,015400
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.3,015500
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.3,015600
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.3,015700
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.3,015800
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.3,015900
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.3,020000
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.2,020100
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.5,020200
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.8,020300
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.9,020400
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,46.0,020500
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.9,020600
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.9,020700
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.8,020800
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.8,020900
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.8,021000
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.8,021100
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.8,021200
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,46.0,021300
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,46.0,021400
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,46.2,021500
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,46.2,021600
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,46.3,021700
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,46.3,021800
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,46.6,021900
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,46.6,022000
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,46.6,022100
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,46.6,022200
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,47.0,022300
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,47.0,022400
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,46.1,022500
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,46.1,022600
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.8,022700
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.8,022800
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.8,022900
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.8,023000
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.9,023100
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.9,023200
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,46.0,023300
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,46.0,023400
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.9,023500
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.9,023600
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.5,023700
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.4,023800
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.4,023900
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.3,024000
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.3,024100
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.3,024200
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.3,024300
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.3,024400
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.3,024500
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.3,024600
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.3,024700
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.3,024800
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.3,024900
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.3,025000
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.3,025100
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.3,025200
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.3,025300
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.3,025400
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.3,025500
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.4,025600
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.4,025700
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.5,025800
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.5,025900
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.6,030000
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.6,030100
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,46.1,030200
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,46.1,030300
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,46.1,030400
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,46.1,030500
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,46.0,030600
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,46.0,030700
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.9,030800
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.9,030900
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.8,031000
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.8,031100
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.5,031200
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.5,031300
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.4,031400
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.3,031500
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.4,031600
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.3,031700
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,45.1,031800
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,44.8,031900
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,44.5,032000
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,44.4,032100
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,44.3,032200
inverter,0.0,0.0,0.0,1.89,1.89,20191012.0,44.3,032300
