tipo,P_AC,I_DC,IRR,I_AC,V_AC,dia_mes_ano,V_DC,hora_minuto
inverter,0.0,0.0,0.0,0.0,1.4848216655799276e+23,20191018.0,43.1,000000
inverter,0.0,0.0,0.0,0.0,1.4848216655799276e+23,20191018.0,43.1,000100
inverter,0.0,0.0,0.0,0.0,1.4848216655799276e+23,20191018.0,43.2,000200
inverter,0.0,0.0,0.0,0.0,1.4848216655799276e+23,20191018.0,43.2,000300
inverter,0.0,0.0,0.0,0.0,1.4848216655799276e+23,20191018.0,43.3,000400
inverter,0.0,0.0,0.0,0.0,1.4848216655799276e+23,20191018.0,43.3,000500
inverter,0.0,0.0,0.0,0.0,1.4848216655799276e+23,20191018.0,43.5,000600
inverter,0.0,0.0,0.0,0.0,1.4848216655799276e+23,20191018.0,43.5,000700
inverter,0.0,0.0,0.0,0.0,1.4848216655799276e+23,20191018.0,43.5,000800
inverter,0.0,0.0,0.0,0.0,1.4848216655799276e+23,20191018.0,43.5,000900
inverter,0.0,0.0,0.0,0.0,1.4848216655799276e+23,20191018.0,43.5,001000
inverter,0.0,0.0,0.0,0.0,1.4848216655799276e+23,20191018.0,43.5,001100
inverter,0.0,0.0,0.0,0.0,1.4848216655799276e+23,20191018.0,43.4,001200
inverter,0.0,0.0,0.0,0.0,1.4848216655799276e+23,20191018.0,43.4,001300
inverter,0.0,0.0,0.0,0.0,1.4848216655799276e+23,20191018.0,43.5,001400
inverter,0.0,0.0,0.0,0.0,1.4848216655799276e+23,20191018.0,43.6,001500
inverter,0.0,0.0,0.0,0.0,1.4848216655799276e+23,20191018.0,43.6,001600
inverter,0.0,0.0,0.0,0.0,1.4848216655799276e+23,20191018.0,43.6,001700
inverter,0.0,0.0,0.0,0.0,1.4848216655799276e+23,20191018.0,43.4,001800
inverter,0.0,0.0,0.0,0.0,1.4848216655799276e+23,20191018.0,43.2,001900
inverter,0.0,0.0,0.0,0.0,1.4848216655799276e+23,20191018.0,43.3,002000
inverter,0.0,0.0,0.0,0.0,1.4848216655799276e+23,20191018.0,43.3,002100
inverter,0.0,0.0,0.0,0.0,1.4848216655799276e+23,20191018.0,43.3,002200
inverter,0.0,0.0,0.0,0.0,1.4848216655799276e+23,20191018.0,43.3,002300
inverter,0.0,0.0,0.0,0.0,1.4848216655799276e+23,20191018.0,43.2,002400
inverter,0.0,0.0,0.0,0.0,1.4848216655799276e+23,20191018.0,43.2,002500
inverter,0.0,0.0,0.0,0.0,1.4848216655799276e+23,20191018.0,43.2,002600
inverter,0.0,0.0,0.0,0.0,1.4848216655799276e+23,20191018.0,43.3,002700
inverter,0.0,0.0,0.0,0.0,1.4848216655799276e+23,20191018.0,43.4,002800
inverter,0.0,0.0,0.0,0.0,1.4848216655799276e+23,20191018.0,43.4,002900
inverter,0.0,0.0,0.0,0.0,1.4848216655799276e+23,20191018.0,43.4,003000
inverter,0.0,0.0,0.0,0.0,1.4848216655799276e+23,20191018.0,43.5,003100
inverter,0.0,0.0,0.0,0.0,1.4848216655799276e+23,20191018.0,43.5,003200
inverter,0.0,0.0,0.0,0.0,1.4848216655799276e+23,20191018.0,43.4,003300
inverter,0.0,0.0,0.0,0.0,1.4848216655799276e+23,20191018.0,43.4,003400
inverter,0.0,0.0,0.0,0.0,1.4848216655799276e+23,20191018.0,43.2,003500
inverter,0.0,0.0,0.0,0.0,1.4848216655799276e+23,20191018.0,43.2,003600
inverter,0.0,0.0,0.0,0.0,1.4848216655799276e+23,20191018.0,43.2,003700
inverter,0.0,0.0,0.0,0.0,1.4848216655799276e+23,20191018.0,43.2,003800
inverter,0.0,0.0,0.0,0.0,1.4848216655799276e+23,20191018.0,43.0,003900
inverter,0.0,0.0,0.0,0.0,1.4848216655799276e+23,20191018.0,43.0,004000
inverter,0.0,0.0,0.0,0.0,1.4848216655799276e+23,20191018.0,43.0,004100
