dia_mes_ano,hora_minuto,irr,temp,rainfall,massaPM1,massaPM2,massaPM4,massaPM10,numPM1,numPM2,numPM4,numPM10,tamanho_medio,vento_dir,vento_vel,IRR,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC
20191031,051500,28.7,28.67,0,2.95,0.1,0,0,24.32,0.07,0,0,0.45,27,10.02,21.67,0.72,215.43,151.87,0.35,508.67,178.03
20191031,053000,77.23,30.25,0,2.83,0.09,0,0,23.32,0.06,0,0,0.43,15,9.04,44.2,1.57,216.43,336.6,0.68,539.33,366.74
20191031,054500,125.63,31.36,0,2.84,0.09,0,0,23.47,0.07,0,0,0.44,33,10.29,80.67,3.1,215.55,665,1.26,551.35,694.7
20191031,060000,179.78,31.9,0,2.98,0.1,0,0,24.59,0.07,0,0,0.43,18,11.08,131.33,5.22,215.91,1114.8,2.1,550.81,1156.7
20191031,061500,235.62,32.01,0,2.83,0.09,0,0,23.38,0.06,0,0,0.43,24,13.65,191.27,7.71,216.57,1668.87,3.08,552.93,1703.02
20191031,063000,295.24,32.53,0,2.89,0.09,0,0,23.86,0.06,0,0,0.43,15,12.59,257.13,10.53,217.53,2287.33,4.19,555.68,2328.3
20191031,064500,353.82,32.77,0,3.06,0.1,0,0,25.21,0.07,0,0,0.44,24,15.87,324.53,13.49,215.99,2911.67,5.31,557.23,2958.89
20191031,070000,417.35,33.63,0,2.94,0.1,0,0,24.22,0.07,0,0,0.43,6,15.78,393.87,16.31,215.94,3521.53,6.48,550.88,3569.7
20191031,071500,479.32,33.95,0,2.93,0.1,0,0,24.21,0.07,0,0,0.44,28.33,16.58,461.33,18.88,216.81,4092.73,7.61,545.12,4148.36
20191031,073000,534.77,34.13,0,2.91,0.1,0,0,24.01,0.07,0,0,0.43,6,17.29,526.93,21.69,213.71,4634.87,8.74,537.66,4699.15
20191031,074500,586.43,34.84,0,2.97,0.1,0,0,24.54,0.07,0,0,0.44,50.67,13.74,590,24.14,212.4,5125.73,9.76,533.78,5209.69
20191031,080000,641.62,34.93,0,2.73,0.09,0,0,22.5,0.06,0,0,0.42,6,15.61,651.33,26.8,209.57,5615.87,10.76,530.19,5704.84
20191031,081500,694.98,35.5,0,2.55,0.08,0,0,21.04,0.06,0,0,0.42,15,14.9,709,28.35,213.29,6045.13,11.72,522.55,6124.29
