dia_mes_ano,hora_minuto,irradiacao,temperatura,preciptacao,pm1_massa,pm2_massa,pm4_massa,pm10_massa,pm1_concentracao,pm2_concentracao,pm4_concentracao,pm10_concentracao,concentracao_media,vento_dir,vento_vel,IRR,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC
20191010,114500,936.11,34.17,0,3.12,0.1,0,0,25.77,0.07,0,0,0.41,48,15.52,987.6,31.76,222.2,7101.4,13.05,545.53,7119.17
20191010,120000,924.08,33.85,0,3.07,0.1,0,0,25.28,0.07,0,0,0.43,66,18.35,983,32.99,222.01,7283.87,13.7,543.23,7442.25
20191010,121500,1005.12,34.46,0,3.02,0.1,0,0,24.96,0.07,0,0,0.43,54,15.87,961.07,32.21,221.57,7151.47,13.62,536.75,7310.53
20191010,123000,830.61,34.47,0,3.1,0.1,0,0,25.55,0.07,0,0,0.44,63,15.96,911.87,31.67,221.39,7115.33,13.11,534.27,7004.28
20191010,124500,951.31,34.78,0,3.06,0.1,0,0,25.29,0.07,0,0,0.43,90,13.3,976.33,34.9,221.93,7752.13,15.61,505.68,7893.66
20191010,130000,676.19,34.33,0,3.1,0.1,0,0,25.59,0.07,0,0,0.41,75,16.58,616.4,24.5,217.8,5346.8,10.38,519.69,5394.38
20191010,131500,685.05,34.31,0,3.27,0.11,0,0,27.01,0.07,0,0,0.43,54,15.78,640.33,25.42,215.88,5557.07,10.83,511.34,5537.81
20191010,133000,702.76,34.46,0,2.96,0.1,0,0,24.39,0.07,0,0,0.43,42,18,735.33,27.64,217.63,6132.93,11.75,512.46,6021.41
20191010,134500,472.58,34.22,0,3.06,0.1,0,0,25.25,0.07,0,0,0.42,39,11.08,393.33,17.63,214.69,3785.73,7.37,518.29,3819.8
20191010,140000,532.21,34.31,0,3.1,0.1,0,0,25.61,0.07,0,0,0.41,90,10.2,505.8,21.28,214.91,4597.8,9.01,515.39,4643.66
20191010,141500,410.44,34.52,0,2.93,0.1,0,0,24.17,0.07,0,0,0.43,78,13.83,280.8,17.45,214.27,3846,7.37,513.91,3787.52
20191010,143000,326.89,33.57,0,3.19,0.11,0,0,26.33,0.07,0,0,0.42,96,12.06,151.93,12.88,213.23,2771.8,5.13,545.43,2798.06
20191010,144500,405.68,34.23,0,2.96,0.1,0,0,24.44,0.07,0,0,0.42,78,12.41,196.2,16.73,215.56,3639.2,6.86,536.02,3677.1
20191010,150000,294.23,33.75,0,3.09,0.1,0,0,25.51,0.07,0,0,0.43,84,12.77,195.87,12.21,214.89,2634.13,4.98,535.9,2668.78
20191010,151500,446.67,34.71,0,3.1,0.1,0,0,25.57,0.07,0,0,0.42,96,16.58,222.13,19.02,217.41,4137.07,7.96,525.33,4181.63
20191010,153000,245.98,33.73,0,3.08,0.1,0,0,25.43,0.07,0,0,0.42,81,16.05,161.33,9.77,216.35,2118,4.07,528.92,2152.7
20191010,154500,104.38,32.75,0,3.3,0.11,0,0,27.23,0.08,0,0,0.43,63,13.21,99.67,4.59,214.86,986.4,1.91,529.47,1011.29
20191010,160000,95.79,32.29,0,3.18,0.11,0,0,26.28,0.07,0,0,0.42,51,14.45,91.2,4.34,215.56,935.13,1.79,537.25,961.68
20191010,161500,58.24,31.99,0,2.94,0.1,0,0,24.26,0.07,0,0,0.42,51,15.25,53.6,2.53,215.44,540.73,1.08,525.99,568.07
20191010,163000,30.47,31.55,0,3.01,0.1,0,0,24.82,0.07,0,0,0.43,60,18,33.13,1.43,214.37,304.53,0.65,507.34,329.77
20191010,164500,32.86,31.36,0,3.16,0.11,0,0,26.05,0.07,0,0,0.44,39,12.68,37.47,1.54,215.25,329.67,0.7,507.66,355.36
20191010,170000,18.27,30.85,0,3.1,0.1,0,0,25.56,0.07,0,0,0.44,57,17.2,23.33,0.91,216.33,195,0.44,495.2,217.89
20191010,171500,3.23,29.77,0,3.05,0.1,0,0,25.14,0.07,0,0,0.45,39,17.64,9.8,0.32,216.16,66.2,0.2,469.4,93.88
20191010,173000,0.17,28.76,0,2.98,0.1,0,0,24.54,0.07,0,0,0.47,63,27.58,0.87,0.09,215.82,2.07,0.04,435.06,17.4
20191010,174500,0.04,28.13,0,2.76,0.09,0,0,22.78,0.06,0,0,0.51,63,22.7,0,0.09,215.5,0,0,325.81,0
20191010,180000,0.04,28.06,0,2.65,0.09,0,0,21.83,0.06,0,0,0.46,60,18.97,0,0.09,215.5,0,0,48.06,0
20191010,181500,0.04,28,0,2.87,0.1,0,0,23.67,0.06,0,0,0.45,63,16.49,0,0.09,215.5,0,0,42.78,0
20191010,183000,0,27.75,0,2.96,0.1,0,0,24.41,0.07,0,0,0.44,48,14.1,0,0.09,215.5,0,0,42.2,0
20191010,184500,0.17,27.33,0,3.23,0.11,0,0,26.66,0.07,0,0,0.45,60,13.21,0,0.09,215.5,0,0,42.21,0
20191010,190000,0.34,27.14,0,3.25,0.11,0,0,26.8,0.07,0,0,0.46,42,16.58,0,0.09,215.5,0,0,42.43,0
20191010,191500,0.12,26.87,0,3.16,0.11,0,0,26.09,0.07,0,0,0.46,48,17.47,0,0.09,215.5,0,0,42.25,0
20191010,193000,0.04,26.68,0,2.84,0.1,0,0,23.39,0.06,0,0,0.47,45,17.56,0,0.09,215.5,0,0,41.98,0
20191010,194500,0,26.62,0,2.93,0.1,0,0,24.17,0.07,0,0,0.45,51,15.96,0,0.09,215.5,0,0,42.47,0
20191010,200000,0,26.56,0.05,2.75,0.09,0,0,22.7,0.06,0,0,0.46,48,17.82,0,0.09,215.5,0,0,43.11,0
20191010,201500,0.17,26.33,0.35,2.83,0.1,0,0,23.32,0.06,0,0,0.46,78,10.64,0,0.09,215.5,0,0,44.27,0
20191010,203000,0.21,26.57,0.5,2.79,0.1,0,0,23.02,0.07,0,0,0.45,60,17.38,0,0.09,215.5,0,0,43.46,0
20191010,204500,0.3,26.26,0.67,3.08,0.1,0,0,25.44,0.07,0,0,0.45,54,13.83,0,0.09,215.5,0,0,43.05,0
20191010,210000,0.04,26.07,0.9,3.14,0.11,0,0,25.89,0.07,0,0,0.45,63,15.07,0,0.09,215.5,0,0,43.35,0
20191010,211500,0.17,25.97,1.33,2.94,0.1,0,0,24.3,0.07,0,0,0.45,54,11.44,0,0.09,215.5,0,0,42.59,0
20191010,213000,0,25.95,1.68,3.1,0.1,0,0,25.52,0.07,0,0,0.47,45,14.28,0,0.09,215.5,0,0,43.23,0
20191010,214500,0.21,25.88,1.75,3.12,0.1,0,0,25.77,0.07,0,0,0.47,45,16.4,0,0.09,215.5,0,0,43.67,0
20191010,220000,0.08,25.77,1.92,3.17,0.11,0,0,26.16,0.07,0,0,0.46,51,20.13,0,0.09,215.5,0,0,42.67,0
20191010,221500,0.3,25.88,2.07,3.04,0.1,0,0,25.11,0.07,0,0,0.46,54,19.68,0,0.09,215.5,0,0,42.23,0
20191010,223000,0.17,25.87,2.25,2.89,0.1,0,0,23.81,0.07,0,0,0.45,54,23.41,0,0.09,215.5,0,0,43.2,0
20191010,224500,0,25.67,2.25,2.98,0.1,0,0,24.62,0.07,0,0,0.45,54,15.96,0,0.09,215.5,0,0,44.17,0
20191010,230000,0,25.42,2.78,3.23,0.11,0,0,26.61,0.07,0,0,0.43,48,16.85,0,0.09,215.5,0,0,42.52,0
20191010,231500,0.04,25.08,3.17,3.1,0.1,0,0,25.61,0.07,0,0,0.43,63,13.3,0,0.09,215.5,0,0,42.09,0
20191010,233000,0,24.74,3.65,3.13,0.11,0,0,25.81,0.07,0,0,0.44,69,13.39,0,0.09,215.5,0,0,41.52,0
20191010,234500,0,24.5,4.73,3.46,0.11,0,0,28.56,0.08,0,0,0.44,63,14.63,0,0.09,215.5,0,0,41.72,0
