dia_mes_ano,hora_minuto,irradiacao,temperatura,preciptacao,pm1_massa,pm2_massa,pm4_massa,pm10_massa,pm1_concentracao,pm2_concentracao,pm4_concentracao,pm10_concentracao,concentracao_media,vento_dir,vento_vel,IRR,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC
20191101,090000,816.31,32.06,0,4.63,0.15,0,0,38.15,0.1,0,0,0.44,42,0,843,32.87,216.61,7119.27,13.86,521.95,7234.23
20191101,091500,853.88,33.04,0,4.52,0.15,0,0,37.25,0.1,0,0,0.44,75,0,886.93,33.9,217.65,7383.67,14.57,514.33,7493.79
20191101,093000,895.5,33.04,0,4.18,0.14,0,0,34.5,0.1,0,0,0.44,96,0,930.73,35.53,216.89,7709.53,15.3,512.12,7835.44
20191101,094500,927.85,33.56,0,4.33,0.14,0,0,35.69,0.1,0,0,0.43,49.33,0,966.53,36.26,217.21,7876.67,15.85,505.52,8012.49
20191101,100000,960.08,33.34,0,4.99,0.17,0,0,41.18,0.11,0,0,0.44,30,0,1002.4,37.48,217.34,8149.53,16.56,501.27,8301.03
20191101,101500,905.54,33.43,0,5.52,0.18,0,0,45.51,0.12,0,0,0.42,36,0,934.73,34.94,217.34,7569.93,15.25,507.79,7743.8
20191101,103000,945.07,34.19,0,4.46,0.15,0,0,36.83,0.1,0,0,0.42,51,0,982.6,36.87,216.72,7995.6,16.03,508.03,8143.72
20191101,104500,996.09,34.19,0,3.83,0.13,0,0,31.56,0.09,0,0,0.42,27,0,1031.6,37.74,216.17,8160.73,15.86,523.55,8303.5
20191101,110000,1035.49,34.57,0,3.53,0.12,0,0,29.11,0.08,0,0,0.43,54,0,1075.6,37.77,219.13,8278.93,15.71,536.45,8427.63
20191101,111500,973.25,34.11,0,3.37,0.11,0,0,27.85,0.08,0,0,0.43,27,0,1023.4,36.11,219.09,7955.67,15.28,525.81,8034.38
20191101,113000,1011.48,34.6,0,3.38,0.11,0,0,27.93,0.08,0,0,0.44,49.33,0,1080.07,37.43,218.37,8124,15.99,526.35,8416.34
20191101,114500,1000.39,34.56,0,2.86,0.1,0,0,23.61,0.06,0,0,0.43,18,0,1046.6,37.42,217.71,8138.2,16.2,513.88,8324.86
20191101,121500,1035.35,35.5,0,2.54,0.08,0,0,20.92,0.06,0,0,0.41,18,0,1076.93,37.47,220.87,8278.4,16.23,519.13,8425.48
20191101,123000,758.12,34.93,0,2.65,0.09,0,0,21.86,0.06,0,0,0.41,43.33,0,846.13,29.31,218.48,6458.2,12.63,515.52,6511.02
20191101,124500,990.09,35.24,0,2.65,0.09,0,0,21.82,0.06,0,0,0.41,77.67,0,966.6,35.09,220.41,7754.47,15.29,516.63,7899.27
20191101,130000,968.04,35.67,0,2.46,0.08,0,0,20.26,0.06,0,0,0.42,24,0,1010.2,36.4,219.73,7971.4,16.39,497.41,8152.55
20191101,131500,754.6,35.59,0,2.52,0.08,0,0,20.81,0.06,0,0,0.43,39,0,705.73,25.53,216.49,5592.93,11.41,494.72,5644.76
20191101,134500,681.8,36.22,0,2.6,0.09,0,0,21.47,0.06,0,0,0.43,97.33,0,678.73,24.27,215.73,5305.67,10.44,509.04,5314.38
20191101,140000,629.75,35.7,0,2.58,0.08,0,0,21.24,0.06,0,0,0.42,30,0,669,24.98,216.64,5497.33,10.75,510.57,5488.63
20191101,141500,663.27,35.67,0,2.73,0.09,0,0,22.52,0.06,0,0,0.42,92.67,0,663.67,25.35,215.41,5486.8,10.76,512.35,5512.89
20191101,143000,675.28,36.27,0,2.51,0.08,0,0,20.75,0.06,0,0,0.42,54,0,696.53,26.28,216.48,5691.13,11.24,513.65,5773.43
20191101,144500,626.74,36.44,0,2.52,0.08,0,0,20.77,0.06,0,0,0.42,99,0,645.13,24.32,215.12,5210.47,10.32,513.8,5302.42
20191101,150000,521.59,37.18,0,2.34,0.08,0,0,19.31,0.05,0,0,0.41,93,0,555.67,20.93,215.57,4512.07,8.9,512.19,4558.49
20191101,151500,505.67,37.15,0,2.33,0.08,0,0,19.23,0.05,0,0,0.42,121.33,0,515.6,19.24,214.62,4130.67,8.27,506.07,4185.2
20191101,153000,454.14,36,0,2.46,0.08,0,0,20.28,0.06,0,0,0.42,33,0,457.13,17,214.85,3652.53,7.28,508.64,3702.9
20191101,160000,63.01,32.95,0,2.83,0.09,0,0,23.34,0.06,0,0,0.42,110.33,0,80.4,3.05,212.38,652.47,1.35,500.87,676.17
20191101,161500,189.69,31.1,0,3.13,0.1,0,0,25.86,0.07,0,0,0.45,130,0,161.73,4.94,214.17,1057.6,2.23,495.63,1105.25
20191101,163000,221.89,30.5,0,3.1,0.1,0,0,25.55,0.07,0,0,0.45,134.29,0,146.73,4.53,213.28,964,2.09,478.48,1000.02
20191101,164500,107.89,19.7,0,2.72,0.09,0,0,22.49,0.06,0,0,0.46,77.67,0,82.47,2.46,213.34,523.53,1.12,485.34,543.58
20191101,170000,22.7,29.76,0,2.89,0.1,0,0,23.87,0.07,0,0,0.43,25.33,0,50,1.26,213.95,265.93,0.59,488.49,288.21
20191101,171500,10.36,29.34,0,3.21,0.11,0,0,26.52,0.07,0,0,0.44,146.33,0,22.6,0.73,213.57,153.53,0.37,481.75,178.25
20191101,173000,0.78,29.57,0,2.99,0.1,0,0,24.7,0.07,0,0,0.46,65.67,0,11.87,0.31,213.03,62.6,0.2,432.21,86.44
20191101,174500,0,28.67,0,3.47,0.11,0,0,28.64,0.08,0,0,0.46,39.62,0,0.8,0.08,213.78,1,0.03,439.35,13.18
20191101,180000,0,28.24,0,3.52,0.12,0,0,29.01,0.08,0,0,0.47,12,0,0,0.08,213.8,0,0,218.12,0
20191101,181500,0,28.76,0,3.12,0.1,0,0,25.71,0.07,0,0,0.46,6,0,0,0.08,213.8,0,0,42.97,0
20191101,183000,0,28.74,0,3.21,0.11,0,0,26.48,0.07,0,0,0.45,28.33,0,0,0.08,213.8,0,0,38.89,0
20191101,184500,0,17.99,0,3.53,0.12,0,0,29.08,0.08,0,0,0.44,43.33,0,0,0.08,213.8,0,0,38.28,0
20191101,190000,0,28.26,0,3.39,0.11,0,0,27.98,0.08,0,0,0.45,31.33,0,0,0.08,213.8,0,0,38.62,0
20191101,191500,0,17.91,0,3.09,0.1,0,0,25.49,0.07,0,0,0.45,0,0,0,0.08,213.8,0,0,38.37,0
20191101,193000,0.08,28.29,0,3.13,0.1,0,0,25.79,0.07,0,0,0.43,22.33,0,0,0.08,213.8,0,0,38.69,0
20191101,194500,0,28.48,0,2.64,0.09,0,0,21.77,0.06,0,0,0.45,47.67,0,0,0.08,213.8,0,0,37.72,0
20191101,200000,0,28.12,0,2.51,0.08,0,0,20.71,0.06,0,0,0.47,3,0,0,0.08,213.8,0,0,38.07,0
20191101,201500,0,26.98,0,2.26,0.08,0,0,18.64,0.05,0,0,0.46,62.67,0,0,0.08,213.8,0,0,37.5,0
20191101,203000,0,25.9,0,2.33,0.08,0,0,19.25,0.05,0,0,0.48,3,0,0,0.08,213.8,0,0,38.06,0
20191101,204500,0,15.42,0,2.38,0.08,0,0,19.64,0.05,0,0,0.46,15,0,0,0.08,213.8,0,0,39.07,0
20191101,210000,0,25.58,0,2.44,0.08,0,0,20.16,0.05,0,0,0.45,0,0,0,0.08,213.8,0,0,39.59,0
20191101,211500,0,25.65,0,2.68,0.09,0,0,22.09,0.06,0,0,0.44,123,0,0,0.08,213.8,0,0,39.93,0
20191101,213000,0,25.57,0,3.45,0.11,0,0,28.43,0.08,0,0,0.45,196,0,0,0.08,213.8,0,0,40,0
20191101,214500,0,15.97,0,2.88,0.1,0,0,23.74,0.07,0,0,0.45,24,0,0,0.08,213.8,0,0,38.79,0
20191101,220000,0,26.38,0,2.85,0.1,0,0,23.48,0.06,0,0,0.44,51,0,0,0.08,213.8,0,0,38.91,0
20191101,221500,0,26.83,0,2.52,0.08,0,0,20.8,0.06,0,0,0.44,37.33,0,0,0.08,213.8,0,0,39.33,0
20191101,223000,0,27.42,0,2.46,0.08,0,0,20.28,0.06,0,0,0.44,85,0,0,0.08,213.8,0,0,39.41,0
20191101,224500,0,27.05,0,2.89,0.1,0,0,23.81,0.06,0,0,0.45,186,0,0,0.08,213.8,0,0,40.41,0
20191101,230000,0,25.51,0,3.72,0.12,0,0,30.7,0.09,0,0,0.44,210,0,0,0.09,207.6,0,0,37.83,0
20191101,231500,0,25.19,0,4.43,0.15,0,0,36.6,0.1,0,0,0.45,198,0,0,0.09,207.6,0,0,37.37,0
20191101,233000,0,24.7,0,4.07,0.14,0,0,33.6,0.09,0,0,0.43,51,0,0,0.09,207.6,0,0,37.57,0
20191101,234500,0,24.78,0,4.2,0.14,0,0,34.68,0.09,0,0,0.45,54,0,0,0.09,207.6,0,0,38.38,0
