dia_mes_ano,hora_minuto,irradiacao,temperatura,preciptacao,pm1_massa,pm2_massa,pm4_massa,pm10_massa,pm1_concentracao,pm2_concentracao,pm4_concentracao,pm10_concentracao,concentracao_media,vento_dir,vento_vel,IRR,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC
20191004,053000,22.28,22.79,0,7.74,0.26,0,0,63.9,0.17,0,0,0.48,102,0,20.4,0.67,217.41,143.87,0.33,519.22,171.34
20191004,054500,60.22,27.71,0,6.3,0.21,0,0,51.97,0.14,0,0,0.48,180,0,48.8,1.69,218.45,366.33,0.7,560.97,392.68
20191004,060000,99.22,30.55,0,9.25,0.31,0,0,76.27,0.21,0,0,0.48,180,0,86.6,3.02,218.21,655.73,1.23,561.92,691.16
20191004,061500,150.12,30.01,0,18,0.6,0,0,148.47,0.41,0,0,0.49,180,0,140.4,5.29,217.99,1151.87,2.22,532.51,1182.17
20191004,063000,208.03,29.35,0,9.7,0.32,0,0,80.04,0.22,0,0,0.49,156,0,199.87,7.95,219.36,1742.67,3.2,555.57,1777.82
20191004,064500,264.09,29.55,0,11.91,0.4,0,0,98.26,0.27,0,0,0.49,123,0,263.13,10.85,217.82,2360.2,4.22,568.36,2398.48
20191004,070000,327.42,29.7,0,5.78,0.19,0,0,47.69,0.13,0,0,0.45,96,0,332.73,13.7,218.55,2967.87,5.31,570.06,3027.02
20191004,071500,386.25,30.24,0,5.21,0.17,0,0,42.95,0.12,0,0,0.45,96,0,398.73,16.57,215.91,3575.47,6.42,563.35,3616.71
20191004,073000,446.8,31.61,0,5.6,0.19,0,0,46.23,0.13,0,0,0.45,96,0,467.53,19.14,216.86,4150.13,7.55,556.62,4202.48
20191004,074500,507.09,32.23,0,5.72,0.19,0,0,47.16,0.13,0,0,0.45,93,0,536.27,21.77,216.05,4702.2,8.69,548.6,4767.33
20191004,080000,559.18,32.45,0,6.1,0.2,0,0,50.34,0.14,0,0,0.46,57,0,596.27,24.03,215.82,5187.2,9.68,542.83,5254.59
20191004,081500,614.18,32.01,0,6,0.2,0,0,49.52,0.14,0,0,0.44,39,0,651.53,26.09,216.37,5645.67,10.66,538.13,5736.47
20191004,083000,667.72,32.96,0,5.7,0.19,0,0,47,0.13,0,0,0.44,84,0,709.2,28.54,214.19,6111.93,11.62,535.07,6217.51
20191004,084500,699.72,33.74,0,5.75,0.19,0,0,47.44,0.13,0,0,0.45,87,0,747.2,29.6,214.45,6335.87,12.32,528.04,6505.45
20191004,090000,765.43,34.65,0,5.64,0.19,0,0,46.56,0.13,0,0,0.45,72,0,837.27,32.13,216.87,6974.27,13.74,520.07,7145.76
20191004,091500,559.97,33.68,0,5.86,0.2,0,0,48.31,0.13,0,0,0.44,93,0,632.47,23.93,216.79,5237,9.72,534.95,5199.71
