"","Data","dia_mes_ano","hora_minuto","irr","massaPM1","massaPM2","numPM1","numPM2","tamanho_medio","temp","vento_dir","vento_vel","massaPM4","massaPM10","numPM4","numPM10","rainfall"
"1",2020-01-12 00:01:00,20200112,100,0,2.69,0.09,22.23,0.06,0.46,24.06,180,13.3,0,0,0,0,0
"2",2020-01-12 00:02:00,20200112,200,0,2.75,0.09,22.72,0.06,0.46,23.94,180,18.62,0,0,0,0,0
"3",2020-01-12 00:03:00,20200112,300,0,2.7,0.09,22.3,0.06,0.46,24,135,33.25,0,0,0,0,0
"4",2020-01-12 00:04:00,20200112,400,0,2.71,0.09,22.33,0.06,0.46,24,135,26.6,0,0,0,0,0
"5",2020-01-12 00:05:00,20200112,500,0,3.21,0.11,26.49,0.07,0.45,23.88,180,3.99,0,0,0,0,0
"6",2020-01-12 00:06:00,20200112,600,0,3.1,0.1,25.61,0.07,0.45,23.81,180,19.95,0,0,0,0,0
"7",2020-01-12 00:07:00,20200112,700,0,2.29,0.08,18.85,0.05,0.46,23.56,180,13.3,0,0,0,0,0
"8",2020-01-12 00:08:00,20200112,800,0,2.46,0.08,20.32,0.06,0.47,23.5,225,13.3,0,0,0,0,0
"9",2020-01-12 00:09:00,20200112,900,0,2.95,0.1,24.33,0.07,0.45,23.38,180,3.99,0,0,0,0,0
"10",2020-01-12 00:10:00,20200112,1000,0,3.07,0.1,25.32,0.07,0.46,23.5,225,0,0,0,0,0,0
"11",2020-01-12 00:11:00,20200112,1100,0,2.35,0.08,19.36,0.05,0.47,23.44,135,0,0,0,0,0,0
"12",2020-01-12 00:12:00,20200112,1200,0,2.83,0.09,23.33,0.06,0.46,23.5,225,7.98,0,0,0,0,0
"13",2020-01-12 00:13:00,20200112,1300,0,2.56,0.09,21.13,0.06,0.47,23.5,270,15.96,0,0,0,0,0
"14",2020-01-12 00:14:00,20200112,1400,0,2.53,0.08,20.88,0.06,0.48,23.56,225,21.28,0,0,0,0,0
"15",2020-01-12 00:15:00,20200112,1500,0,2.44,0.08,20.12,0.06,0.48,23.38,225,17.29,0,0,0,0,0
"16",2020-01-12 00:16:00,20200112,1600,0,2.95,0.1,24.37,0.07,0.47,23.31,270,0,0,0,0,0,0
"17",2020-01-12 00:17:00,20200112,1700,0,2.77,0.09,22.88,0.06,0.48,23.25,225,17.29,0,0,0,0,0
"18",2020-01-12 00:18:00,20200112,1800,0,3.27,0.11,26.98,0.07,0.48,23.31,225,0,0,0,0,0,0
"19",2020-01-12 00:19:00,20200112,1900,0,2.6,0.09,21.42,0.06,0.48,23.31,225,5.32,0,0,0,0,0
"20",2020-01-12 00:20:00,20200112,2000,0,2.73,0.09,22.5,0.06,0.48,23.31,225,0,0,0,0,0,0
"21",2020-01-12 00:21:00,20200112,2100,0,2.58,0.09,21.31,0.06,0.49,23.25,180,0,0,0,0,0,0
"22",2020-01-12 00:22:00,20200112,2200,0,2.89,0.1,23.83,0.07,0.5,23.25,180,0,0,0,0,0,0
"23",2020-01-12 00:23:00,20200112,2300,0,2.39,0.08,19.72,0.05,0.5,23.31,180,0,0,0,0,0,0
"24",2020-01-12 00:24:00,20200112,2400,0,2.49,0.08,20.53,0.06,0.49,23.19,180,0,0,0,0,0,0
"25",2020-01-12 00:25:00,20200112,2500,0,2.45,0.08,20.2,0.06,0.49,23.19,180,0,0,0,0,0,0
"26",2020-01-12 00:26:00,20200112,2600,0,2.91,0.1,24.04,0.07,0.49,23.12,225,0,0,0,0,0,0
"27",2020-01-12 00:27:00,20200112,2700,0,2.17,0.07,17.93,0.05,0.48,23.12,180,0,0,0,0,0,0
"28",2020-01-12 00:28:00,20200112,2800,0,2.83,0.09,23.38,0.06,0.48,23.12,180,0,0,0,0,0,0
"29",2020-01-12 00:29:00,20200112,2900,0,2.68,0.09,22.12,0.06,0.47,23,180,0,0,0,0,0,0
"30",2020-01-12 00:30:00,20200112,3000,0,2.81,0.09,23.16,0.06,0.46,23,225,0,0,0,0,0,0
"31",2020-01-12 00:31:00,20200112,3100,0,2.53,0.08,20.84,0.06,0.48,22.94,225,0,0,0,0,0,0
"32",2020-01-12 00:32:00,20200112,3200,0,3.06,0.1,25.28,0.07,0.5,23.12,225,0,0,0,0,0,0
"33",2020-01-12 00:33:00,20200112,3300,0,4,0.13,33.03,0.09,0.49,23.12,225,0,0,0,0,0,0
"34",2020-01-12 00:34:00,20200112,3400,0,3.73,0.12,30.77,0.08,0.49,23.19,225,0,0,0,0,0,0
"35",2020-01-12 00:35:00,20200112,3500,0,3.67,0.12,30.26,0.08,0.5,23.19,180,0,0,0,0,0,0
"36",2020-01-12 00:36:00,20200112,3600,0,4.33,0.14,35.76,0.1,0.51,23.25,180,0,0,0,0,0,0
