"","Data","dia_mes_ano","hora_minuto","irr","massaPM1","massaPM2","numPM1","numPM2","tamanho_medio","temp","vento_dir","vento_vel","massaPM4","massaPM10","numPM4","numPM10","rainfall"
"1",2020-02-14 00:01:00,20200214,100,0,1.77,0.06,14.63,0.04,0.44,22.56,135,6.65,0,0,0,0,0
"2",2020-02-14 00:02:00,20200214,200,0,1.88,0.06,15.55,0.04,0.44,22.62,45,2.66,0,0,0,0,0
"3",2020-02-14 00:03:00,20200214,300,0,2,0.07,16.54,0.05,0.44,22.69,135,3.99,0,0,0,0,0
"4",2020-02-14 00:04:00,20200214,400,0,1.83,0.06,15.07,0.04,0.44,22.56,0,0,0,0,0,0,0
"5",2020-02-14 00:05:00,20200214,500,0,2.05,0.07,16.9,0.05,0.43,22.5,0,0,0,0,0,0,0
"6",2020-02-14 00:06:00,20200214,600,0,1.98,0.07,16.35,0.04,0.43,22.44,0,0,0,0,0,0,0
"7",2020-02-14 00:07:00,20200214,700,0,1.57,0.05,12.98,0.04,0.43,22.5,0,0,0,0,0,0,0
"8",2020-02-14 00:08:00,20200214,800,0,2.21,0.07,18.25,0.05,0.44,22.44,0,0,0,0,0,0,0
"9",2020-02-14 00:09:00,20200214,900,0,1.93,0.06,15.91,0.04,0.43,22.25,0,1.33,0,0,0,0,0
"10",2020-02-14 00:10:00,20200214,1000,0,1.97,0.07,16.29,0.04,0.45,22.31,225,2.66,0,0,0,0,0
"11",2020-02-14 00:11:00,20200214,1100,0,2.22,0.07,18.32,0.05,0.45,22.12,180,2.66,0,0,0,0,0
"12",2020-02-14 00:12:00,20200214,1200,0,2.16,0.07,17.81,0.05,0.44,22.06,225,0,0,0,0,0,0
"13",2020-02-14 00:13:00,20200214,1300,0,1.84,0.06,15.15,0.04,0.45,21.88,225,1.33,0,0,0,0,0
"14",2020-02-14 00:14:00,20200214,1400,0,1.96,0.07,16.2,0.04,0.45,21.75,180,1.33,0,0,0,0,0
"15",2020-02-14 00:15:00,20200214,1500,0,2.2,0.07,18.17,0.05,0.44,21.75,225,1.33,0,0,0,0,0
"16",2020-02-14 00:16:00,20200214,1600,0,2.22,0.07,18.32,0.05,0.43,21.75,225,2.66,0,0,0,0,0
"17",2020-02-14 00:17:00,20200214,1700,0,2.6,0.09,21.49,0.06,0.44,21.75,225,2.66,0,0,0,0,0
"18",2020-02-14 00:18:00,20200214,1800,0,1.98,0.07,16.31,0.04,0.43,21.62,225,2.66,0,0,0,0,0
"19",2020-02-14 00:19:00,20200214,1900,0,2.39,0.08,19.73,0.05,0.44,21.75,225,3.99,0,0,0,0,0
"20",2020-02-14 00:20:00,20200214,2000,0,2.18,0.07,18.02,0.05,0.43,21.75,135,2.66,0,0,0,0,0
"21",2020-02-14 00:21:00,20200214,2100,0,2.3,0.08,18.98,0.05,0.44,21.62,180,0,0,0,0,0,0
"22",2020-02-14 00:22:00,20200214,2200,0,1.81,0.06,14.97,0.04,0.44,21.56,180,0,0,0,0,0,0
"23",2020-02-14 00:23:00,20200214,2300,0,2.03,0.07,16.77,0.05,0.44,22,180,0,0,0,0,0,0
"24",2020-02-14 00:24:00,20200214,2400,0,2.14,0.07,17.64,0.05,0.43,22,180,0,0,0,0,0,0
"25",2020-02-14 00:25:00,20200214,2500,0,2.45,0.08,20.19,0.06,0.44,22,180,0,0,0,0,0,0
"26",2020-02-14 00:26:00,20200214,2600,0,2.29,0.08,18.88,0.05,0.43,21.94,180,0,0,0,0,0,0
"27",2020-02-14 00:27:00,20200214,2700,0,1.73,0.06,14.24,0.04,0.45,22.12,180,0,0,0,0,0,0
"28",2020-02-14 00:28:00,20200214,2800,0,1.79,0.06,14.76,0.04,0.46,22.25,180,0,0,0,0,0,0
"29",2020-02-14 00:29:00,20200214,2900,0,2.37,0.08,19.54,0.05,0.45,22.31,135,10.64,0,0,0,0,0
"30",2020-02-14 00:30:00,20200214,3000,0,2.16,0.07,17.83,0.05,0.45,22.44,135,10.64,0,0,0,0,0
"31",2020-02-14 00:31:00,20200214,3100,0,1.75,0.06,14.47,0.04,0.47,22.38,135,3.99,0,0,0,0,0
"32",2020-02-14 00:32:00,20200214,3200,0,1.76,0.06,14.52,0.04,0.45,22.38,135,0,0,0,0,0,0
"33",2020-02-14 00:33:00,20200214,3300,0,1.54,0.05,12.73,0.03,0.45,22.31,135,2.66,0,0,0,0,0
"34",2020-02-14 00:34:00,20200214,3400,0,1.92,0.06,15.81,0.04,0.44,22.12,90,3.99,0,0,0,0,0
"35",2020-02-14 00:35:00,20200214,3500,0,1.65,0.05,13.59,0.04,0.44,22.12,135,5.32,0,0,0,0,0
"36",2020-02-14 00:36:00,20200214,3600,0,2.22,0.07,18.36,0.05,0.45,22.25,135,6.65,0,0,0,0,0
"37",2020-02-14 00:37:00,20200214,3700,0,1.71,0.06,14.11,0.04,0.45,22.31,135,5.32,0,0,0,0,0
"38",2020-02-14 00:38:00,20200214,3800,0,2.11,0.07,17.43,0.05,0.43,22.25,135,2.66,0,0,0,0,0
"39",2020-02-14 00:39:00,20200214,3900,0,2.25,0.07,18.55,0.05,0.43,22.31,135,2.66,0,0,0,0,0
"40",2020-02-14 00:40:00,20200214,4000,0,1.72,0.06,14.22,0.04,0.44,22.5,90,15.96,0,0,0,0,0
